group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,Podoplanin,CD5,CD69,CD62L,CLEC15A,CD95,HLA-DR,CD1C,CD314,CD57,CX3CR1,CD11a,CD244,ITGB7,CD54,CD62,CD122,CD41,CD2,CD49b,CD38,CD45,B7-H4,CD204,CD305,CD158b,CD158e1,NCR3,CD99,CD94,IgKappaLight,IgLambdaLight,CD328,CD360
healthy,-0.200403441689376,-0.193086408642678,0.0303232334367787,0.0597357844056866,-0.0232635526390039,-0.146595878973705,0.0280127960214916,-0.340741728236051,-0.299115466769538,-0.196634999837327,-0.0601855874410742,-0.442040366434358,-0.12010827410497,0.0485821165198225,0.0708945144763515,-0.0569711887130376,-0.172368168275883,-0.330147243845501,0.0424465486667264,-0.0232867735004183,-0.0343621762094371,-0.13494915227815,0.0172202221803704,-0.085407142473676,-0.240929738188423,-0.319044241683815,-0.116247842037292,-0.0927988111557202,-0.0200743225711634,-0.177110737494923,-0.174436699753472,-0.189115568040166,-0.0754287060518601,-0.194342577880435,-0.287259132011922,0.0307636002053344,-0.103137058733964,-0.210750369667605,0.0062962051297633,-0.0657142696995877,-0.0824916010240681,-0.246966349854981,-0.170270194838951,-0.0477745019940289,-0.0598062048713882,-0.271309654610329,-0.155560368014821
healthy,-0.0881869319740178,-0.0007675328907957,0.0468040869461691,0.0975368202429805,-0.131140730816618,-0.23780340739753,-0.0072715466903414,-0.115886233750052,-0.261076898424131,-0.245452428899905,-0.118502025140824,-0.0970959379382743,0.0136285733001509,0.016554288719178,0.121310769554308,-0.0781724640814256,-0.0885232277804912,-0.241104756936666,0.058341264060137,0.0625859660201638,-0.113851171573871,-0.14488770764751,0.0199862922574121,0.139096156772941,-0.0301092225478589,-0.183200387827396,-0.0144697959933125,-0.341967552829468,-0.225140523178652,0.0300246366841961,-0.284956431227212,-0.185624893226973,-0.167754537129723,0.247980333600431,-0.0760249324531236,0.0534158218666683,-0.0079930269147718,-0.0236425137722033,-0.0742985052779823,-0.047278124467677,-0.0894428408643375,-0.0190106648150544,-0.166335502031351,-0.129518655793646,-0.199369866621637,-0.246867476801255,0.0198314013304808
healthy,-0.0543151435941013,0.0711881700533562,0.0125420258560131,0.0121568835002395,-0.144792666655929,-0.328075457602317,0.0873780600281199,-0.173196889485702,-0.0571774906207495,0.022304978123625,-0.167550536579278,-0.140992967545883,-0.255911961483661,-0.0165116609618665,0.0317439069314644,0.156065179045851,-0.290556482650594,-0.127763092207854,0.0232866827700565,0.0925543480576784,-0.0547270678879262,-0.10068893469264,-0.101030928441119,-0.0052251667224337,-0.131483600137139,0.0108869188130752,-0.136255380726896,-0.26474596970876,0.0980741510349088,-0.173682647599916,0.0966942498438073,-0.0462346434863427,0.0512151916909829,-0.0166163111361548,-0.0510005136056709,-0.0040491818665098,0.0103766573787091,-0.0769469938868931,-0.0518928720478099,-0.215125159335555,-0.121729512703494,-0.0148609318376452,-0.402943154014394,-0.069424030602426,0.0346943578064544,-0.226172142302598,-0.0681136565144232
healthy,-0.311846304508895,-0.15073655351897,0.122524179626264,0.126123770918133,-0.0764943329660331,-0.274552764894932,-0.1842938305422,-0.192253865457428,-0.291889978199879,-0.0775033899693764,-0.0208975864348916,-0.323688214218049,-0.163396471222098,0.164650662521856,0.15198741966563,0.0321110289717534,0.196517533594188,-0.280079128965507,0.0561468725363372,0.0840541306875995,0.0168863176622608,-0.240705263649926,0.0360104599574203,0.0060326664457291,-0.264244622419353,-0.226257809721139,-0.0375946839035394,-0.150622059351635,0.0313967964451091,-0.250451604843101,-0.0291687227405449,-0.188203298207488,0.0986778009058592,-0.170640249224827,-0.196902851625979,0.218648419430069,0.207682892255789,-0.34208872392811,-0.0085882162183624,0.0206936600716812,-0.0806507658839125,-0.395307862861003,-0.184914351434601,0.135820004009593,0.139797960177151,-0.389329464154699,-0.0155383275827335
healthy,-0.216341323083302,0.0731534501762414,-0.0896680629159501,0.110908769073546,-0.105849921356754,-0.32699904274873,-0.154452028715159,0.104660508574469,-0.259042197136988,0.100636769669688,-0.300468550361458,-0.0492727562302887,-0.454117623615732,0.0038412748119929,-0.106219227567963,0.120585773544076,-0.41397508344093,-0.201653845408418,-0.0491798285218786,-0.154396437261621,-0.0205989615675114,-0.149718433713601,0.0498459360390081,0.0164783335115445,-0.195154945561297,-0.0351214398638718,-0.397817308043615,-0.514757203094103,0.127992780121132,-0.207053974309577,0.160824992347835,-0.493815164360427,0.0054179936376429,0.121488975402858,-0.0893829217123462,-0.140628839816857,-0.122182216304767,-0.187645006212924,0.0794906637873465,-0.0439002755131555,-0.243944990523619,0.165170955119664,-0.500664967845246,-0.0373463858464993,-0.144955970395627,-0.264036120135957,-0.0692410378725161
healthy,-0.242310982863099,0.0358572325889972,-0.0773695898650735,-0.0352062449181396,-0.179052167044041,-0.218735452071263,-0.224294125094381,-0.161256344143578,-0.0928216665322959,-0.0988685508750558,-0.0224019606640891,-0.377313905692821,-0.262274221297812,0.0122823990174748,0.0606399684810056,-0.0114943627773908,-0.154110979864048,0.0474326559184553,0.0141471496189674,0.130130175238196,0.0840713142383186,0.037955697108003,-0.167916895768599,0.0672337366799713,-0.257741949534822,-0.164810382922473,-0.172844900302031,-0.285374291142814,0.160066757707524,-0.187430926785536,0.173363936995923,-0.121659080306748,0.181256637295345,-0.199065075269802,-0.270096132674267,0.121977222170838,0.0712293868957853,-0.265535671660393,-0.22530218673536,-0.0678865005450494,-0.0003187672822126,-0.307748004699709,-0.127212647623128,-0.0896322794974825,0.0130856333222172,-0.210356052957636,-0.127316684007929
healthy,-0.07063631354722,-0.242694984414417,0.0625355513406042,0.163691712419873,-0.113828788971464,-0.281030057755479,0.0901418211499492,-0.11203947520347,-0.238969633461135,-0.105000256238128,-0.172283967916647,-0.112366492548802,-0.0599412133519472,0.0676654612272001,-0.0675126799648038,0.0416810759841876,-0.178451726629564,-0.245646243931479,-0.103399457782716,-0.0624683883959615,-0.0212799854952802,-0.190634224063787,-0.0064308299703413,0.0708776051892062,-0.222702479955873,-0.119238919492509,0.0088169321216201,-0.283122623490304,-0.0002803503520479,-0.116214715064724,-0.0503212617222069,-0.208797448362708,-0.105425294774972,0.0075368359445524,-0.180215726329545,0.0292791549998765,-0.0120016031459053,-0.190119351377872,-0.0227221169363324,-0.0344646425081321,-0.0147319859529608,-0.142013354199159,-0.249186769965431,-0.0766304603299412,-0.0828775118224976,-0.213950767224639,0.0678829444373132
healthy,-0.070637411741528,0.140309821444952,0.0349575232099007,0.0604824053101765,0.167068256479418,-0.13074190441949,0.0541052727693405,-0.0044084619285662,-0.0775498068163941,0.179313383597428,-0.181256887758324,0.0265978399271002,-0.238738299523756,0.0211522407406817,-0.0287088807321277,0.252182070630412,-0.516242143847973,0.134019014333108,0.122330712599724,-0.206529555015764,-0.0783588195189521,0.0259697926772665,0.134256305437144,-0.0955261049790664,0.170640440483953,0.0429785795358497,-0.0899982398036713,-0.253867618902745,0.377639124673453,-0.319806345030354,0.373036051322176,-0.122205314542131,0.377878234645432,-0.100974654300299,0.107235142118863,-0.22505228311792,-0.255470116299833,0.0167892290154234,-0.0812874884167064,-0.0165544646134962,-0.280637195087711,0.262392750662999,-0.0766738332779194,-0.0243995955207122,-0.050916805121399,-0.148062558393356,-0.0077998742516057
healthy,-0.127940565969383,0.232627846620789,0.103690001887485,0.0245077086457798,-0.223961026286381,-0.206150726559759,-0.0416415193832755,0.0761228964828185,0.0330210797493668,-0.261510664779173,-0.0743779351053708,-0.0661906948418409,-0.224123850974603,0.0821654523004437,0.085119672542854,-0.0441602548758311,-0.273326796035627,-0.271252743585675,0.0539069014450354,0.147929194025946,0.0453636403756043,-0.0104221858887804,0.0010579291164439,0.198448572754534,0.0739025162094339,0.1291504782239,0.0625435309657029,-0.3029410328288,0.0166470306522088,0.0181499904194057,-0.126888102865424,-0.13300306757057,-0.0900521111426334,0.259018430652792,0.109236902133998,0.109515827279938,0.0310681683869085,0.0617017653794328,0.101433347610496,-0.0338674089639397,-0.187963584961137,0.0013453250892135,-0.362452541575935,0.0180130069430343,0.0387450491686617,-0.223670024720045,0.0062836807062462
healthy,-0.233055058392264,0.102423119497593,0.210559824115464,0.241183617630799,-0.0171309341303337,-0.252960794585755,-0.0042676089932743,-0.237231496223466,-0.374384239611271,-0.163967558838863,-0.108664442325716,-0.0561417572338519,-0.591062912500868,-0.104627865372152,0.288677693891425,0.115304454425079,-0.464715134275582,0.176203989130736,0.154544937602689,-0.13381946069108,-0.072709653279198,-0.186601268500178,0.192726414675028,-0.0412176418650196,-0.0328702137485719,-0.219480385372633,-0.0754002812557164,-0.503727936785324,0.0603553952105828,-0.435855373168106,0.171753933658791,-0.0567052382405284,0.122445746223279,-0.176140345859024,0.0037865897271648,-0.0276461374743611,-0.117392565370939,-0.144324116346249,0.0504672786023578,-0.182840630181559,-0.389860584481221,0.0919900555984238,-0.59379721131977,-0.0361522542213502,0.0083509125594468,-0.216967672325706,-0.235596889413618
healthy,0.0203102984778523,-0.126029867474859,0.0896023883329979,-0.0079126209779503,0.163338514572229,0.0299685077603656,0.0341926252020018,-0.0017414399491846,0.019555207427518,-0.18306567986589,0.293161341294852,-0.0878663876244974,0.182657811943068,0.131652757753927,0.0293278392518547,-0.0349006447154179,0.193113750728778,-0.07008668729717,0.0467628071678816,0.0097213457745982,0.0677607549654937,0.180482843845115,-0.0490290841578278,-0.0152218017703495,-0.0181944872556599,-0.0674125628011093,0.138815766219247,0.120163063748499,-0.154490688749787,0.0663381027182337,-0.201090353657433,-0.0124109047218384,-0.180081206521587,-0.0480056075532477,-0.148219855123538,0.138935559044971,0.0519533901188789,0.0014573219720459,-0.0515394501233934,-0.0405132939844085,0.0021805081283485,-0.0117521351649044,-0.0609260476590604,-0.129872467376273,-0.197319426563397,-0.338347969668229,0.183468631070085
healthy,-0.2232262112973,-0.100983543212015,-0.129723556334193,-0.018492564331593,-0.0993822762586101,-0.0344706378667563,-0.128007497933762,-0.265353761741741,-0.406715812926099,-0.0268007019700334,0.0,-0.263222097428311,-0.17799257419895,0.0809904475561576,-0.172367762924617,0.032865157233164,0.243786658292648,-0.142899090104973,-0.172721532863425,-0.0884769714090263,0.0550379862923599,0.0991191405710986,-0.0146061489670725,0.0383276107937326,0.0625435742925897,-0.385940226699157,-0.0345481507406674,-0.142711738986504,0.0820764700111668,-0.465573087949102,0.054419148552163,-0.138316917201707,0.0441113716863879,-0.254575340842227,-0.172225531439431,0.123867759972637,0.0,-0.11756657358729,0.0446009526972889,0.0708576895244857,-0.0413838776492713,-0.280255791254583,-0.0522405686397845,0.133857072404686,0.133857072404686,-0.116811112114034,-0.0820032772047155
