group,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD57,CD268,CD54,CD2,CD38,CD45,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD11b,CD47,CD3,CD8,CD45RA,CD123,CD44,CD16,CD335,CD5,CD62L,CD244,CD370,CD54,TCR,CD2,CD38,CD45,CD158e1,NCR3,CD99,CD94,CD328,CD101,CD224
healthy,0.109242257567305,-0.368496908087662,0.452610094554537,-0.240930071268016,-0.695184755692639,0.030221168400692,0.178245514184078,-0.0902770660396316,-0.392594462716739,-0.312324060111487,0.456512164358802,0.158588009605234,0.0452935483564945,0.133146731931857,0.0474355319356476,0.128863137250944,0.300372245920603,-0.174163231875226,0.25254223334869,0.183351396421529,0.144542555366857,-0.198404522067566,0.0170493324186277,0.0944647329153197,-0.0839638775852362,-0.281988417581077,0.243455171226043,-0.0731370905037469,-0.204568920592294,-0.604649111757939,0.26973213649582,-0.0620850899245142,-0.210768335878482,-0.160304194947923,-0.205398849235762,0.370256778640335,0.151354595339195,0.0614111199068213,-0.0676060371070572,0.246796596777272,-0.0584828656817887,0.288365558180915,-0.182718597262733,-0.219131838087776
healthy,-0.142239724705083,-0.037201317159718,-0.234291153852474,-0.0759383317596137,-0.0875256030982328,-0.23809086459637,0.0691751092193965,0.0684752938857299,-0.20368554537452,-0.0714400034363609,0.264637102338046,-0.0816156821751173,0.04056501771384,0.0215813646547273,0.044356303937036,-0.131623682715876,-0.118561412571445,0.0605048801529619,-0.402565913719988,0.0344743877582393,0.0909661952434914,0.378669418762836,0.205383867199766,0.0071578046421659,-0.012705079343226,0.136899551004825,0.0152000981189989,-0.194986443073049,0.327253863861989,0.123482596305839,-0.108524717082111,-0.0592100052962454,-0.0745833391644885,0.221542043935059,0.14789790567046,-0.0570788576536776,0.202581386165836,0.0719475501143105,-0.0562081140840858,-0.0731221007613529,0.422656829879803,-0.0772993753688923,0.105391374842773,0.0398351668270485
healthy,-0.0527859251389296,-0.234732790704794,-0.0640171650828115,0.0399207478684991,-0.164118756321965,-0.284953719538845,-0.071370042850647,0.0229260792041009,-0.157330923811202,-0.303737038635261,0.153854126491242,-0.0597905958000975,0.0603020537076495,-0.160450507751114,-0.139436597482865,-0.13702708477248,-0.0955607511061781,-0.134538043441574,-0.199269291982224,0.183957865875178,0.222512602571157,-0.120209970734221,0.0633201897179138,0.211903044351937,0.0160668288538516,-0.0456133061494913,0.343174791985432,0.12327814600384,-0.0578770565230623,0.0797190382493343,0.23829696763483,0.0972831803577115,-0.123186200349087,-0.0052678155414874,0.0080180099993204,0.309060347217091,0.208310551600701,0.0981665833666327,0.0662753688277758,0.232617276281726,0.0329786182566463,0.147332216258114,-0.0374755664806559,-0.0885006902648513
healthy,-0.0503639323897078,-0.185074650171004,0.0496629342368846,-0.0902034382599435,0.0050224115719814,-0.428545245267394,0.0685593701618381,0.0166774533931712,-0.363015674966337,-0.326108103710105,0.126980674534345,-0.0903037625533568,0.180298671292645,-0.139476736826499,0.261836563405112,0.214615963672157,-0.191461070003681,-0.380421818829416,-0.22298263621191,0.0183053685840564,-0.0177097963744814,-0.0646402887207467,-0.13623936067765,0.0455461287085536,-0.0308376980422137,-0.306689403967625,-0.015122504449377,-0.123676797237645,-0.124902171361457,-0.190507738666941,-0.0592412530148497,-0.107276329759762,-0.290291612444443,-0.112805573064195,-0.196223676243942,0.257516079184692,0.002690197202525,-0.0547908418959579,0.156048726510431,-0.0111267074894036,-0.180090327315645,-0.0573884383687008,-0.0324882197956008,-0.0851981502018676
healthy,0.0134033869772283,-0.0361524366925721,0.318823716784221,-0.0563308027331414,-0.266084871787077,0.0889868200380544,0.207952095838383,0.144127911686666,-0.217747691692346,-0.124486706288544,0.401685754982627,0.440555948813235,0.237597126335616,0.526336141720417,0.258931669346469,0.571547333380539,0.468839002769175,-0.328769370618843,0.232189112246731,0.134564978988024,0.0861500134995188,0.0586447312903949,-0.057611671322481,0.112546447840458,0.041754316520253,-0.253171101443192,0.186397340872124,-0.255385459877378,0.255149928044656,-0.13559458861079,0.229192149028749,0.0162028722990138,-0.319122195583964,0.08666482286281,-0.194158878910846,0.324192211148469,0.175452339996118,0.301584566261918,0.201858151520473,0.245627698495741,-0.25742156615316,0.122526798036956,0.451155026915207,-0.11217758002225
healthy,-0.0795919909654364,-0.0639417822344271,0.366793832477511,-0.147793921354592,-0.377999759965934,-0.167746729479309,0.542963042575842,0.141496339477266,-0.169217569182775,0.0488959140527729,0.484990187373853,0.332670341056824,0.488297530280128,0.397809606751072,0.422141912908085,0.0945206803740643,0.484897533493003,-0.278242566766024,0.184997597756909,0.227446021397632,0.0494785528672141,0.154002709570971,0.060208232726435,0.287152712269638,0.0142407697795929,-0.0077924873761939,0.380889015390968,0.0800646752995688,-0.0210095732474091,-0.110004027721847,0.278119136734864,0.0335559587306616,-0.0647272456522128,-0.092124979812905,-0.144055802418319,0.457781323081397,0.334880771027497,0.0003796543331085,0.2462073916899,0.497529226649991,-0.0981954596524239,0.327966786666486,0.168972793952311,-0.20138174731406
healthy,-0.0758481732678984,-0.362524854433649,0.0408019992595858,-0.168725407964521,-0.412535055930622,-0.184197991824618,-0.061630462659042,0.121034411183758,-0.46637555403443,-0.456078573961851,0.264410619838539,-0.0360656245218211,0.169792286298814,0.0151119032633279,0.13539118165092,0.138464937493161,-0.0899739557357018,-0.503610398763633,-0.213426173194922,-0.135656011346522,-0.0847727124348714,0.184730166974909,-0.0131356720566995,0.0262754300470697,0.0868223410110148,0.352815744982734,-0.18283505179071,0.155823905302267,0.213682638109017,-0.0354931638102438,-0.16023574209572,-0.0624465644484744,-0.0661333811466852,0.223945301823177,-0.206236522135922,-0.148897582170335,-0.121051261404537,-0.214675647483348,0.0717330720455806,-0.111853166814978,-0.189403085647068,-0.144860277609813,0.165448986282172,-0.0080923154016544
healthy,0.16099429393002,0.253330464243343,-0.210878428867109,0.0561534985758749,-0.112129502737878,0.334278007857137,-0.0261720699148428,0.0898327527521479,0.376462984528273,0.523431849969106,-0.0574406860702258,0.19262962157985,-0.232314894823829,0.0372299704404154,-0.134205550902681,-0.048771901362749,0.0809661809351565,0.443058312694645,0.0464165642312151,0.106464665423281,0.485237528733566,0.287447134982032,0.182264212653751,0.226432659566761,-0.145532363714094,0.105464460699102,-0.11471961009784,-0.495080787889088,0.211172160543762,-0.611216430487952,0.255992658600787,-0.0005449006068823,-0.124233169238857,0.165515617748155,0.0607339390834438,0.0812521364325164,0.360506170156246,0.0548407543625091,-0.039893367275551,0.351188755685724,0.101336893385996,0.0711147368469042,-0.0454519020182297,-0.100907905333283
healthy,-0.144069545287724,0.207119159441536,-0.587965060106789,-0.192981267164831,0.0727618942046305,-0.303632373606655,-0.0203558118342314,0.0886997922133702,-0.0122833817650844,0.322269168468481,-0.0335439081380151,-0.0500837113598956,-0.163217467364075,-0.273662208086055,-0.090861434074133,0.0125592101479675,-0.451404318418417,0.0172979909216387,-0.303122842705318,-0.0914687303100713,0.0799016595581391,0.0887504139875356,-0.313184315250172,-0.108100186850393,-0.0584859112694783,0.205128848048602,-0.371024474527631,-0.112620905329407,0.146198091748673,0.0091873873689995,-0.126272505848045,-0.0420041916813205,0.0985361555294071,0.0850470405988663,0.314618956249264,-0.229478844164139,-0.05238298976516,0.0622743344344503,-0.154928501899677,-0.166006673286312,0.160990465722672,0.0627180231997839,-0.0258478121894449,0.332281444800314
healthy,-0.297166550566899,-0.0542668038894477,0.0903296398476716,-0.0136248073227027,-0.0535276854697813,-0.0108583670471858,0.319461480913284,-0.0509051589624987,-0.11968351994697,0.130361052031155,0.213192034496242,0.141005770535325,-0.275018675168024,0.102557739826283,0.0260735381811834,-0.0115692461774809,0.202017061811999,0.0888723902857888,-0.211912521953882,-0.25361647559012,0.135605208496777,0.137917291944605,-0.0313356665335572,-0.156237332910191,0.0679434157554227,-0.0340992301043672,-0.290465036003914,-0.175670247602047,0.157123964901054,-0.0134097502668231,-0.225079720788706,0.124749308957156,-0.233575233718485,0.21406955647912,0.0012933109055652,0.137307527941716,-0.166587753721373,0.0607668580485318,-0.112168182753745,-0.160765590041949,0.0340316053089194,-0.263703233176114,0.0502309510361092,0.127684330902953
