group,CD86,CD11b,CD8,CD56,CD11c,CD117,CD45RA,CD7,CD44,CD16,CD25,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CD366,CX3CR1,CD11a,IgA,CD244,CD54,CD122,FCERIA,CD83,CD2,CD81,CD18,CD38,CD45,CD304,CD305,CD99,CD94,CD85j,CD328,TCR-Vb13-1,CD258
healthy,-0.0451426715808635,-0.0373720085692719,-0.0711029008518705,-0.317878930418335,-0.0586325869101528,-0.185311586769233,-0.0646026016184118,-0.281865753362279,-0.324557027126253,0.0630925547818294,-0.114630590908985,-0.343804201348045,-0.13940373238577,-0.620064704184104,-0.0739046917407639,-0.0522040269373936,0.190551155023002,-0.0295542742518264,0.0580314433539996,-0.0478300496849112,-0.0771781638679913,-0.0424357132822142,-0.426797522347012,-0.0924182146694899,-0.0738499933268353,-0.108407850911351,-0.381455080706823,-0.0048665567420827,-0.0995362626268487,0.120365305114018,-0.047829902614159,-0.0508135022314846,-0.0808651606313445,0.0543712778281402,-0.249096958737419,-0.0560525673792506,-0.0083567816083179,0.0121078944618808,-0.017481315837891
healthy,-0.0207212649574165,0.0762052982902733,-0.0248874364778178,-0.397972033119941,-0.0296523386115416,-0.156750469669649,0.171060443756321,-0.204652749367573,-0.196090283921064,0.378172392950739,-0.0447761903911321,-0.0620725082850811,-0.121884712202059,-0.432764571637576,0.0610405750406004,-0.0391633553531097,0.0367795290206238,0.0649947107144753,0.312365697615257,0.150174420053318,-0.0628522265879269,0.0867567755277067,-0.460803938614822,0.0728075991164173,0.0276704000302467,0.0222957271800552,-0.15735524169965,0.109273724076086,0.0111652304268025,0.434258337687707,0.0510115299472192,0.0139923261511725,0.101490209030945,0.199250254384169,-0.142379659221588,0.025294817106288,-0.012234319117867,-0.0137050646017884,-0.0227230881116717
healthy,-0.161783254159923,0.150988234320781,-0.0235627269095126,-0.399804977181565,-0.005383578853124,-0.19648128386346,-0.156042025156597,-0.0732192383801757,-0.206739830655589,0.110307330049992,-0.0524197665486508,-0.111663389153668,0.0270801194820016,-0.200226710310125,-0.107527921813089,0.0864121397207521,0.0228284923209238,0.0210705961414361,0.059403451986371,0.0487270075559594,-0.159435275531261,0.0106678601284273,-0.198304056351732,-0.0801670353815793,-0.0396922405172237,-0.0675638673855166,-0.169091623473859,-0.0531651089765624,-0.0127489326168442,0.0762009911470619,-0.0972326723823773,-0.168488096474943,0.0024039908153836,0.133845850489022,-0.264065312707945,-0.0197520340903443,-0.0937660272010465,-0.129750245975167,-0.028567753246325
healthy,-0.0367819636193514,0.039446534938115,-0.237793821026521,-0.119703959318642,0.0647400712875928,-0.231858835705416,0.0879200867585588,-0.177015370940355,-0.484392644395979,0.441092691754754,-0.0607849135319267,0.0499336915713976,-0.292347144356121,-0.256407045623026,0.0873266449527427,-0.191852930097111,0.0958495746191029,0.317717462251064,0.176277112734349,-0.0241411777617387,-0.0577239270488244,-0.0028378886827741,-0.365122501838581,-0.0962932245948657,-0.0695834968731045,-0.0521074052668637,-0.486159462285053,-0.118523969594783,-0.130147782589396,0.309046074518719,-0.11498155613799,-0.0498132904750638,0.0557348771328324,0.0907264373889905,-0.43541175877292,0.0043370521576834,0.0038055356543785,-0.067159908570605,-0.0451843294450302
healthy,-0.0724525653367949,-0.248312889767074,-0.0779897019667069,0.178395419477203,-0.177639873355879,0.186658545603787,-0.28390546193495,-0.301060377285249,0.215225425551209,-0.411327005579936,0.0936624589468685,0.113752219529816,-0.126230986630289,0.413020321273325,-0.423958515989874,-0.284833464138807,-0.21353052189329,-0.0809337474798673,-0.0439805890152902,-0.63436428440724,-0.219206561715444,-0.43233735293789,0.231785985564589,-0.288196186285544,-0.0546632688775875,-0.0781216486045163,0.121119519455219,-0.185019261415706,-0.175835856726694,-0.481908601835628,-0.376420989845376,-0.0577885410984161,-0.589148672839209,-0.565855181121646,0.298374198212211,-0.486545839254069,-0.306222141755416,-0.0418568531900799,-0.139742973255889
healthy,0.022425441021057,0.0439079649770724,-0.0908263389483521,-0.205418531408899,-0.027190468152098,-0.0789877808741071,0.0565227512837239,-0.157150159396712,-0.0205221374806019,0.128725389071536,-0.101507472672874,-0.129572648256724,-0.130904888867034,-0.111577045070037,-0.270583142432219,-0.31222194052382,0.158255209877649,-0.15566555361605,0.083470041327751,-0.229819421625917,0.008797463528385,-0.158525329358365,-0.213177234391307,-0.243154275586292,0.106589562520772,0.113305355812759,-0.14362492637747,-0.0901880293138779,0.0239855921629197,-0.067192060855327,-0.0921678685061728,-0.0559446816122331,0.126405157976417,-0.000612281059933,-0.263602806845427,-0.0825366914640316,-0.116703563997793,-0.0982145068682005,-0.0409472458713043
healthy,-0.0569004553463367,-0.134284719587941,0.0116492210552832,-0.370374412102454,0.04150762817778,-0.278521885887069,-0.106253251715944,-0.375983654923684,-0.420341266162927,0.0478187872496582,-0.0135713343239657,-0.138647200700404,-0.207002592793636,-0.300167123470464,0.1682210302076,-0.298351321793259,0.147256623838503,0.242783343328175,0.0706696497064532,-0.0573964697954465,-0.235931245395158,-0.111947494289959,-0.551257859438762,0.0221278757252507,-0.145787808268526,-0.0420281691891052,-0.374629130244222,0.0871570463674796,-0.261100769711819,0.329792942326489,-0.0900134971217247,0.0877057978842429,-0.0058421074923885,-0.0069748596686986,-0.327528341431365,-0.043950781813363,-0.239711762495946,-0.0839368085841971,-0.103648084768323
healthy,-0.0131071379011677,0.19765598518827,0.148181141467332,-0.0092191662071262,0.329831660698964,-0.0864261781035866,0.0522688304474873,-0.193183811527314,-0.238192286968012,0.152214559366567,-0.006880250438554,-0.21760912874423,-0.246614511964676,-0.31358332206916,-0.0328510368499817,-0.1489188066067,0.157319487700492,0.289235603636238,0.126971629282585,0.0529075804776739,0.0678909219135692,0.0393163321983144,-0.41505985378378,-0.158361358409798,0.0036516968436266,0.139270867989394,-0.436107398270557,-0.155947721343623,0.0073682303978793,0.159100049385405,0.0503574102248304,0.0557845451629437,0.0949743404595872,0.15697166082224,-0.457627657378997,0.0240700932090874,-0.019756480567084,0.047277722542682,0.0026071489151348
healthy,-0.10949221950136,0.0710196847627135,0.225777898350094,-0.0693761157760724,-0.135894235403303,-0.271185912179859,0.0140627287841455,0.0608297625427598,-0.134978985194914,0.29605204233044,-0.0272787955110178,-0.111795320140747,0.0899761164929641,0.0597781849526203,0.0614902409917895,0.129645490170207,0.0132388734130742,0.0407515002907882,0.0459166350508782,0.11922604324623,-0.0958706451921626,0.132619075934957,-0.184078696693525,0.0148620438010554,-0.161746752335419,-0.0995262140996153,0.282308388550881,0.138923706207677,0.0519477728371155,-0.0558317865274684,0.202468993040425,-0.161196655735745,0.16357493624951,0.233380306457703,0.0306953369659966,-0.113677242984764,0.312013992928933,-0.091838958275572,-0.102632104280367
healthy,0.154752621211393,0.302631451971636,0.200153809257104,0.170949377734869,0.277826536435133,-0.0287661395410154,0.466669543653947,0.406030102865297,0.0175556462423727,0.529440123801706,0.010050499460519,0.398506338621321,-0.417802329852406,-0.124262219921482,0.409208594836615,-0.189860580031723,-0.175723236985662,0.272059292371872,0.465719777806488,0.333825865088558,-0.0435899033162565,0.445282949076323,0.0313250900396891,0.446711531167928,0.157014252916007,-0.0166218278676155,0.0762609379036966,0.231112654888674,0.115104178635145,0.648435430646455,0.265527977160653,0.0518467060741916,0.418783063399852,0.339726712924071,0.0604415827672791,0.0816428944934294,0.56786931217245,-0.0150089879876798,0.0852802578958629
