group,CD11b,CD52,CD3,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD5,CD103,CD62L,CD152,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,TCR,CD2,CD28,CD38,CD127,CD45,CD26,CD158,CD305,CD133,CD158e1,CD99,CD257,CD94,CD328,DR3
healthy,0.346149580576267,-0.0857055098276301,-0.132121791434834,-0.0918390613770472,0.202469213829531,-0.166219526296596,0.204405237274179,0.0182867488270999,0.0893875545298805,-0.109025705317942,-0.306610667398404,0.390691381860989,-0.144386980763365,-0.161537675696401,-0.579397033525226,-0.0708549279980807,-0.0313488849270892,0.132559923430709,0.172416060119756,0.290039183263938,0.323746749408598,-0.228704419908441,-0.0867211239878526,-0.13400227447294,-0.123099927917647,0.526597540159825,-0.160720110626822,0.244741228621707,-0.167304432159207,0.0676373098756092,0.221093198095923,-0.0563819342363894,0.140983931837599,0.345325576213302,-0.122630224374696,-0.0260430259904665,0.312076734947833,-0.049583607197384
healthy,0.0319773146023796,-0.154959265795078,-0.134604671114208,-0.290236905879507,0.126062198901867,-0.042072576977879,-0.0951247881508404,-0.344970203600168,-0.125793304921472,-0.124307088869402,-0.231229837793238,0.0028807426263659,-0.166814978138212,-0.0127470092535672,-0.301571539489122,-0.0565412574401132,-0.435091047447404,0.0469747039851078,0.207308243198508,-0.0608728126869343,-0.0968250389865348,-0.374488522409227,-0.0675174883285673,-0.288237276867842,-0.0912446713414527,0.419405484866256,-0.112692519799982,-0.251029187704019,-0.101531934273035,-0.0495105499011254,-0.0627219144773523,0.0412885479884194,0.1245233504177,-0.0964563940672005,-0.0123527882911098,-0.282926304595724,-0.260607906926017,0.0058090498984463
healthy,0.144996505811178,-0.0978753096322176,0.0574960469665638,-0.142876034011304,0.0366010074495432,-0.179120989716905,0.0673663137028562,-0.074738320706703,-0.342881852384093,-0.0474281582584686,-0.227434831719391,0.221762139461283,0.0513633013606718,-0.0020203051714631,-0.57853333404448,-0.172404076723552,-0.0179689512422844,0.291046658046581,0.15819695993044,0.239494559727902,0.244816776190141,-0.277261427891433,0.159332889734875,-0.0229967026951086,0.0797478835310965,0.357737576974442,-0.0156946399071874,0.213086518323132,-0.126591448172812,0.0707813423945506,0.14890277209415,-0.0260906959036976,0.0290282074237864,0.320785022103008,-0.0159373468136008,-0.204630204618268,0.115106626304896,0.0073396699853048
healthy,-0.404432799937143,0.150078344686058,0.1679695188516,-0.235255369302159,-0.224327848208377,0.168335670431607,-0.197891911372329,-0.275477563573985,-0.0459407834661702,0.216812114448354,0.0116359288765931,-0.308410386576376,0.224366591415432,0.12013224218257,0.227049134505347,0.028784369320966,-0.389729362659853,0.0356699947922043,-0.0035097427457621,-0.258397864123964,-0.208924185381375,-0.202693008178064,0.307142566406025,-0.198414973378803,0.234429058611276,-0.140023982165408,0.251838011582553,-0.19139248326789,0.25990988182551,0.0320296317305197,-0.344444777729398,0.0661639702770807,0.102940975021162,-0.416639127605867,0.162235140997321,-0.229150761615918,-0.417396015227213,0.216547872776457
healthy,0.0038347230911268,-0.0870321575599974,0.0713995672848541,-0.346747613170561,0.167666860358396,-0.178503953508861,-0.0289112278555182,-0.183092530413094,0.132094767844004,-0.0142713579717349,-0.315536655852759,0.0614623873375446,-0.082580658701282,-0.102212821614761,-0.494572923089564,-0.0783258466194622,-0.0503006113266929,0.0680761770174512,0.0166573763281231,0.0818855980524576,0.151645407677573,-0.458236470924355,0.0580226156475031,-0.480836614070453,-0.102681448917121,0.292676925862512,0.102569588134621,0.11935612702223,0.0252747713582625,0.175900066538016,0.0916836833884624,-0.0064883168913317,0.249208993726286,0.305596845473465,-0.183454994745484,-0.462665143591311,0.006082470233497,0.0432744924762656
healthy,0.124777114798009,0.166183325639023,-0.0292210588499131,0.0093880096214951,0.236152692410835,0.111130684465551,0.117163945389418,-0.16028548975728,-0.396974171464651,0.130891251428894,-0.0432311879038399,-0.100111584464781,0.0643128385141439,0.0639669778074828,-0.105820908934445,0.24302096601395,-0.314484037711646,0.405891095670366,0.136041643045684,-0.0556130353542318,-0.0262870205994059,-0.23933157872634,0.158334762101013,-0.181525615663115,0.265587341405068,0.0939854023083142,0.179004151657053,-0.0283380778969772,0.0777442713368959,0.332065618322516,0.178379537585603,0.128468645136809,0.0293592450640427,-0.035804540888106,0.0986372539651439,-0.406499175274487,-0.214265657704036,-0.0193557037228931
healthy,-0.226130752532952,0.127833277031461,0.426783600646998,-0.25441304703393,-0.165799454647594,0.0275324797020753,-0.143541519069273,-0.226791858333708,0.0741498333256892,0.222948040357781,-0.151733858016654,-0.15061271740832,0.255913698752255,0.107748435965909,-0.0822049542427989,0.0129409147358566,-0.101165384524718,0.126294435033884,-0.0865580196335879,0.0313164460054231,-0.148848568349722,-0.244646549793109,0.0863695603808032,0.074183026305669,0.205058886571936,-0.0282884364554295,0.0421150518122957,0.101723784498439,0.115575440127111,0.0150958993645774,-0.0087137391921994,-0.0024881290706913,0.175877157806208,-0.076548182720256,0.0623161721383907,-0.308497698574545,-0.0571779313661447,0.156279751574237
healthy,0.345942970293153,0.0225405185227392,-0.0974003695713738,0.148551135904612,0.299242497774368,-0.202314371668124,0.259606607259291,0.133757779282053,-0.556594364437088,-0.109591892405364,-0.195060266606476,0.31869800648778,-0.170626898664092,0.0439381515260664,-0.274125264192538,0.0666528750602725,-0.0817405595707905,0.418814196980344,0.414668823735629,0.134636190200198,0.233613465671714,-0.429709579366737,-0.0139383143949152,-0.273827369664849,-0.112471555301416,0.406851198402929,-0.044451759674865,0.166474679417518,-0.049909503323616,0.192341479384186,0.305741713658315,0.0339553792960918,0.0663758848734946,0.254236683905115,-0.0225098834860418,-0.154461139350847,-0.0121678425203651,-0.0212651171973653
healthy,0.256040112961694,-0.0917129301371927,-0.0241551153464008,-0.136065135890915,0.216827304235851,-0.224479391917935,0.347132886208945,0.0877476034338547,-0.296079476050081,-0.0413845879066728,-0.325032374315477,0.504991291418387,-0.124107695643332,0.0137830738995902,-0.405175855358313,-0.0090346598825523,-0.210732130623942,0.0366918674122154,0.310381840664717,0.324233272243552,0.310076438321097,-0.459548621966317,-0.0498505503046155,-0.233665036749515,0.013319128347524,0.634992339553864,-0.0628196514271049,0.289176999914191,-0.159995755796991,0.445397245602342,0.409547281777797,0.0633147781946768,-0.0473967121950314,0.415394705085992,-0.0044110790312429,-0.357267420487586,-0.0469143085241579,0.025465592071434
healthy,-0.0565308585889099,-0.264248424160571,-0.172638173996196,-0.196539144141533,0.0441091130779232,0.0895562404456804,-0.172065589132593,0.0622334838594214,0.0562599004889981,0.0453252885830743,-0.288225648608541,-0.253135555843628,-0.193296310325634,0.0340466975885176,0.121335031986934,0.048116932793468,-0.659929440931457,-0.485149108882121,0.0751052844654214,-0.35434050348491,-0.21055905503341,-0.155405634487069,0.0820365030344333,-0.372690634478888,0.0041435959598852,0.360615685048179,0.0259678769562076,-0.4240770881838,0.0731694196128951,0.147298848256355,-0.235227406419117,0.109886558059361,0.061797031669088,-0.532141049125782,0.0002084230447516,-0.115786649405463,-0.0661467199111948,0.0118646614325554
