group,CD273,CD11b,CD52,CD3,CD56,CD11c,CD117,CD7,CD49f,CD4,CD44,CD16,TIGIT,CD335,CD5,CD62L,CD161,CLEC15A,CD27,CD95,HLA-DR,CD57,CD278,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD49b,CD38,CD45,CD36,CD158,CD305,CD158b,CD158e1,CD319,CD99,CD94,CD328
healthy,-0.0927285938034393,0.200990701657538,-0.212172356849383,-0.20795569458868,-0.27616798090246,0.0614725945305935,-0.24166894136643,-0.100828946580928,0.0337666986334123,-0.205492504064024,-0.404891839049174,0.437119153649072,-0.058244793966368,-0.24718273748368,-0.247213842609874,-0.686988579255165,-0.0056231969049415,-0.0066377971244985,-0.183531517664632,-0.0737348479744813,-0.102190967624891,0.147799379714451,-0.0778569733930146,0.121547344212843,0.203527411795053,-0.430863326330521,0.0563576667857256,0.0681586955924575,0.138695440216021,-0.36384154095694,0.0375895471207747,0.459567754531879,0.114390445998374,0.0437962288851647,0.0488208306668674,0.101281886021603,0.0423344021346914,0.11554843946807,0.0003672708787722,0.268798953202576,-0.245921305231482,0.205969817171637
healthy,0.0196524890675699,0.083692654653204,-0.206698450327508,-0.154673060746984,-0.443245421519263,-0.0953225288390023,-0.159124975213704,-0.165380983734693,-0.0415295825498364,-0.149025192942388,-0.254617916937262,0.435177546235865,-0.0152941305385923,-0.0823276233505335,-0.205206205496652,-0.446962950350256,0.0572955738768416,0.119759964305905,-0.220796252332827,-0.0307733406822071,0.0022570152763917,0.0490771114242326,-0.0263588527594573,0.163052597892281,0.158121353140217,-0.388986924844896,-0.0494155740681455,0.0939284085542828,-0.0263239711164674,-0.175405140500936,-0.0302107506728442,0.310521640266103,0.0529045767615884,-0.0122280253291976,0.0298134773303763,0.0972625080234475,0.269545238623847,0.185729752769884,0.0740979011683161,0.224282767124282,-0.250915453664218,0.0954856924544581
healthy,-0.0333409004838904,-0.107559920153477,-0.188023699395942,-0.164570575212518,-0.21608411297749,0.067316620130933,-0.0483436262198409,-0.322556007920279,0.0097941901862132,-0.190922029333371,-0.144191967870531,0.0571551325606958,-0.0021683158489096,-0.0569052557887581,-0.0580058318647092,-0.100550894345868,-0.0961033145416465,0.0520164859189017,-0.0508798953273528,-0.0419637945327025,0.0231147747161363,0.125476650429077,-0.0631949722976973,-0.0218741518381678,-0.134982340048638,-0.104057248208517,0.112374882568363,-0.306609438035862,0.204536833021598,-0.436184728221218,0.132629096553206,-0.0680909311641907,0.0268213340091458,0.254773706411826,-0.0269288606844118,-0.0065897747956344,-0.079877201756451,-0.003431155517794,-0.0549915488843206,0.170046414773376,-0.123313113665036,-0.199986155333517
healthy,-0.179484362791326,0.198617985583453,-0.310435526810682,-0.262389685867508,0.0378756897341295,0.200975081121851,-0.217826723969253,0.0668550235009911,-0.217785278767863,-0.250977914833541,-0.432408433070047,0.488783537789943,-0.132447494565449,0.0925733888773923,-0.338791800182169,-0.354665200911022,0.210377552254422,-0.0845861073157805,-0.308392987263626,-0.141867085003468,-0.15081753647588,0.11483066740602,-0.112091958238581,0.182310054818376,0.170658213302042,-0.305319938476792,-0.0867019888311834,0.135197732148459,-0.0648847528962389,-0.346394425943411,-0.0648503559714951,0.485580560172393,0.0950926613821116,-0.0828000604373966,0.117811354695129,0.274919746142033,0.198316680027105,0.0825919729457665,0.0914461238747108,0.350292056476237,-0.337412840112439,0.218732222587339
healthy,0.281185677732821,-0.184859295517546,-0.0498221572885222,0.0285362432418409,-0.419176514661599,-0.174751707653298,-0.158053396658724,-0.152225597741785,0.0426995485423139,-0.158936694695888,-0.449019751208268,0.300907413344697,-0.176531775655491,-0.283524475419831,-0.0230598226213049,-0.556638584254178,0.159118903937156,-0.0489098110135125,-0.315472772095842,-0.102595240361431,-0.14412548904142,0.162591048240541,-0.0077231740237612,0.107623069524578,0.128941697463747,-0.544458154234279,0.0382042972707217,-0.218040002716744,0.0992193022635714,-0.380696360933784,0.0457580270743692,0.0306813315857545,0.104433694328053,0.113830524006021,0.029281239385876,0.102605067997538,0.184374544931255,0.0546801481004363,0.0070082473917938,0.349712215215267,-0.491408149726033,0.0714364194090054
healthy,0.037392175468564,-0.0806603616411406,-0.255190398758256,-0.11890040208975,-0.410699245020008,0.015932547720398,-0.206437591016698,-0.208435160975258,-0.365081477218687,-0.238809138518281,-0.124896726767287,0.192180669751472,0.0629416919029173,0.111347553182327,-0.182823055781744,-0.0789071215894033,-0.0135756843282559,-0.270695385330946,-0.0115874232450429,-0.0337095822053949,-0.0440189332172933,-0.0653248208179473,-0.0997928878468916,-0.133356913893382,0.0018491385398263,-0.305998936050726,-0.22594286934161,0.002460568165509,-0.212280439307061,-0.303725972167591,-0.226212118620446,0.225226620235465,-0.187943605097677,-0.102429285367213,-0.0156070959835377,-0.0857551716961595,-0.0146078816519703,-0.121905474495256,-0.0488649207982546,0.044540761666882,-0.382042963073763,-0.0684808968311221
healthy,-0.0965456477573647,-0.357136765636151,0.0259897869092678,0.155212417803729,-0.23993414496164,-0.160448884011553,-0.0339045895219124,-0.366605831323632,-0.19976564306626,0.203613622746881,-0.204535121938683,-0.345090429234086,-0.0435043977190067,-0.0999253997619787,0.105389621784019,-0.210016480811154,-0.115498183096836,-0.274280044590917,0.0486590738383814,0.0273231832580243,0.006773182320701,0.0194681721053903,0.152806133718645,-0.249515846367012,-0.234440627895026,-0.3960655603259,-0.0740692601522672,-0.0536799845186679,-0.0702783381334191,-0.288319172191995,0.0235223841765558,0.0802182764236477,-0.158315779575004,0.001047753687986,-0.0161719516795735,-0.269414799636762,-0.0570369845855646,-0.181566178572099,0.0423482006546222,-0.167379292143659,-0.223441965251795,-0.39721865427964
healthy,-0.199387042124275,0.272272994942392,-0.109066417358858,-0.309741130093413,0.133831864645297,0.0915342711554945,-0.145374070177753,0.21029145202545,0.278528460649013,-0.0334179620157955,-0.182912923981257,0.380068481845753,-0.075146066196686,0.301593164176691,-0.236352752728981,0.132487866201478,0.22984364330421,0.123694359469668,-0.284597211491561,-0.181091583972302,-0.0972629004876772,-0.207950380012998,-0.0738179418537048,0.112627689632689,0.110990364413533,0.0909359150818914,-0.0347318534887771,0.152802149960875,0.203949713071755,-0.105724895648641,0.122907058866196,0.166560600168356,-0.0374012895747301,0.179111179090229,-0.0886884992317204,0.180682243673464,-0.212123381374347,-0.150721289117005,0.0393427907239786,0.140977915986575,0.0154871747539895,0.365539369350419
healthy,-0.0066835656224296,0.22283675201956,-0.217258135583697,-0.217137675892975,-0.187629868285898,-0.0521338360752224,-0.143457790602539,-0.0938396662755341,0.114019069178769,-0.146159791820817,-0.173073508987257,0.398236600653059,0.0061717038882009,0.132814356006965,-0.241331574703412,-0.224501645719653,0.0464773091672633,0.0864216420957138,-0.186253818278233,0.0253840043888042,0.111399689572853,0.115895004347979,-0.0157770036853684,0.0634366435135746,0.113352121098521,-0.0018825716678511,-0.0383880094242544,0.0686341029582986,-0.071199127236426,-0.408898061773116,-0.0086756538002754,0.178501615293375,0.0367648065220466,-0.0388191256959556,0.286510215375755,0.20179297512859,0.0105088279743101,0.0589581123146425,0.017159055589419,0.275086685783453,-0.190093813478015,0.11555592759531
healthy,-0.0107576374771076,0.23146992437529,-0.454133520476073,-0.457924673965538,-0.0648314400745695,0.107569229588748,-0.232260713209834,0.316094890528788,0.323878283003339,-0.314364439728205,-0.288098307217097,0.374965962531495,-0.0497831498749962,0.3818358367729,-0.502371867973658,-0.110170489836575,0.220773822869343,-0.0383885749305244,-0.275900514148598,-0.26649648833146,-0.0498385945969856,-0.304850710134985,-0.255806722244811,0.134018675313995,0.309207539144083,0.149554166772765,0.0400170375119926,0.349584749445996,0.0085697818328072,-0.146416732910783,0.0175841937110026,0.362682140863429,0.0395779388985352,0.0479531058931567,0.10853041901337,0.271154073463887,-0.108896154575237,0.0141444228141737,0.0807967566639967,0.131656323372545,-0.0605394146440457,0.40260330621839
