group,CD11b,CD47,CD52,CD3,CD11c,HLA-ABC,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD95,CD66b,CD57,CX3CR1,CD11a,CD244,CD268,CD54,FCERIA,CD2,CD81,CD38,CD45,CD49d,CD305,CD158b,CD99,CD94,CD85j,CD328,HLA-F
healthy,0.372943430292738,0.271096884040507,-0.0946077232963805,-0.118638305902964,0.11931361095571,0.176220456386259,0.357532235617682,0.194572657447773,-0.155546526474164,0.550431516211983,0.0083982011076017,-0.140379355412239,-0.252063760614954,0.211472786598698,-0.0474006324376586,0.0261352974847145,0.111352895686376,0.133685118090303,0.352964996396522,0.400227621665011,-0.0375686204303655,-0.0857459064637348,-0.0324573486972961,-0.0048016740384185,0.183071015503709,0.453444851328646,0.316408524834104,0.185153580824463,0.309674137637893,0.0370407051688729,0.412354466366059,0.0926326027401061,-0.0601330560653751,0.39251926293887,-0.0064220593372764
healthy,0.160334996755536,0.192364551507122,0.11966280071947,0.045696934117611,-0.226156836033775,0.220309704124919,0.362302001657721,-0.0014435014704694,-0.0312650156916677,0.509979390504588,-0.157806379072664,-0.005918654335132,-0.29908154667056,0.366230868637283,0.0835148970031973,0.0021064401514587,0.198150574361839,0.313364777956262,0.271439818476904,0.259496703760759,0.0496012132179276,-0.261713691488565,0.0619478058097804,0.0526229797247853,0.157867348685631,0.131161604060899,0.329929423242996,0.0659580418270064,0.190254461043627,0.372098877895866,0.306361209220182,0.306601964742423,0.140584748285042,0.133145472401182,0.0806188261897454
healthy,0.0226718364088208,0.0505672351996945,0.0690911762829815,0.14262626105137,0.0354528363498412,-0.0140990174540112,0.143135009934253,0.0142014993786854,0.0334070263980037,0.2770884560982,-0.157732907066988,0.0495930330207755,-0.0667821616834209,0.168142549461747,0.0547534111559306,-0.0460551984950725,0.406293124610641,0.0382201940976614,0.228365224863536,0.0544144088995699,-0.0004934985326091,0.0304667290242015,0.0209401474187474,0.203159028164299,0.285703712175631,0.0506862463668444,0.209148356309857,0.108774154356877,0.280241679351489,0.0770012565074105,0.306559595001973,0.167674791984795,0.0557031105137119,0.247908528866429,-0.0430661719050232
healthy,-0.356201242377476,0.026520630422221,0.275813321241599,0.250842940028973,-0.151867352569529,0.0115093726673752,-0.156146866821256,-0.215397307222221,0.0507819953186072,-0.256107866652395,-0.262563135841096,0.289627116205376,0.0711778534812604,-0.289047095755869,0.0570443867092872,0.145599492254079,0.014859425616775,-0.125336121100761,-0.142478761936606,-0.143252789062695,0.0716675996948792,-0.201250554449501,0.173281432270762,-0.0804198068856429,-0.0916433702581034,-0.154618431463909,-0.0716948243484747,-0.209466657003587,-0.240374288938175,0.221995385012024,-0.349020971315512,-0.202030371165739,0.0512142066202072,-0.273152215524871,0.155548124747429
healthy,0.0028090220819501,0.328844110042742,0.224631145222082,0.0275011820774215,-0.0431338706356866,0.0065818992565494,0.345280667241447,0.141726878852827,-0.0708054071603803,0.363234645075278,0.172586743795907,0.0534890141003943,-0.0758852315136619,-0.0855220192578505,0.0119794275651379,-0.17612876705369,-0.0691420301346419,0.196825604896721,0.253039491996444,0.259572485733551,0.231263192619076,-0.207764377975768,0.223066924119172,-0.0406513405215638,0.226800859238204,0.274032520411142,0.27769258839258,0.0233445017676042,0.370674357884551,0.366203172485982,0.348500836094124,-0.211453847821927,0.401745993611284,0.34155500977846,0.0670581540590035
healthy,0.295086453071502,0.435694322880598,0.0975579596600096,0.0078941215293901,0.157263711509142,0.158034010803691,0.40935367242004,0.255109215722511,-0.135735029348461,0.345847643423208,-0.251616002753028,-0.108551808004197,-0.417916494866995,-0.0955286538226229,-0.110043239561647,-0.0759702500934134,0.278266231826194,0.0801463688541109,0.333463214902347,0.365381705584471,-0.0423822125234198,-0.208164961603669,-0.0147497328760895,-0.0210365921788195,0.151868435866786,0.456178817320383,0.356667313545055,-0.0248080928242057,0.299312048287371,0.417930984981566,0.45544390791283,-0.318628416171132,-0.0095195357513984,0.244696561497903,-0.0429656951321068
healthy,-0.254474850860959,0.248353859562349,-0.107538724329846,-0.0322019878937386,-0.104814243477225,0.0690550540297523,-0.258963471793817,-0.282598854734975,-0.221001717391456,-0.21743753011687,-0.2725907185477,-0.0940562640047512,-0.131893125023923,-0.23889412718506,-0.113839941552848,0.0935528043513899,0.0255371063292989,-0.0720729923120337,-0.0516482062742488,-0.0997520353866328,-0.0537255925805009,-0.408021436960449,-0.0194306215098764,-0.16435779109225,0.0884165807365808,0.0711878185659065,-0.0939389371853767,-0.243610133954489,-0.0301155933255699,0.0184850227571188,-0.137306272931108,-0.128011375962859,0.0152949097309649,-0.136670129638247,0.0464955930174304
healthy,0.223270608304694,-0.0291472896660665,-0.133224688464751,-0.0743385705504581,0.304923533195022,-0.012643874611875,0.0862095196696371,0.0577765501968797,0.0665885334322518,0.17431689612734,0.101901474743626,-0.187594576879617,0.109628389423688,-0.150009125762538,-0.127331816857931,0.0079397649611457,0.0040311706286572,0.0745178895920103,-0.0246371561737786,0.0449503731072955,-0.0319548602991533,-0.0974716317720202,0.0471513398298782,-0.0450508809140974,-0.150916545777214,0.136881422992476,0.0325931560771813,-0.0221717736338051,0.111692326342681,0.0836096917761128,0.0609040691700408,-0.0439097151341472,-0.0471402460547138,0.0738076745907558,0.0690371425312909
healthy,0.310791847687244,0.164190534290147,0.122873468433874,0.032456110110376,0.0612664330113341,0.189129123217475,0.17130395092766,0.254246926800903,0.0221993988123141,0.253553164214628,-0.0855879335394342,-0.107991496460744,-0.0303959085605584,0.260271133824566,0.0184815368387556,-0.0634025926846782,0.0594637664445974,-0.0144653176894663,0.280935766341253,0.239128025471801,0.0052069265866832,0.139072258428609,-0.0722790597955367,0.129353837741708,0.170756641302894,0.0635678165283544,0.298407560824227,0.210671027452044,0.299311320840969,0.208959533851598,0.341545159488545,0.161355804448279,0.0247576984840418,0.435110015457823,-0.0990418162711688
healthy,-0.290639568538873,0.0389722646261466,0.470190055975975,0.477200458145525,-0.184278282150716,0.338047834194182,-0.223524606713611,-0.308572212522035,0.417478431162387,-0.233516681539563,-0.479862239658682,0.500275344268553,-0.0646736750205557,0.314986389362114,0.381062085751069,-0.0072724043429921,0.347756597703726,-0.0791274508935361,0.0787371623616915,-0.149204025110106,-0.0006167670351773,-0.103116468902927,0.0417562164048902,0.160593813400163,0.204240066191364,-0.317435034214146,0.151387142143226,0.0842433842947732,-0.0427713096327794,-0.0356290650556116,0.114781072565643,-0.10211827088775,0.0033130103471706,-0.213890678044336,0.0765352991326992
