group,CD11b,CD3,CD56,CD11c,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD335,CD5,CD62L,CD57,CX3CR1,CD11a,CD244,CD54,CD122,CD2,CD38,CD26,CD158,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328
healthy,-0.312406639461996,0.218246795999635,0.15738889466332,-0.0851209656926057,-0.300990948707311,-0.011838912604006,-0.0431087514574499,0.189784132473167,0.330259352053921,-0.540042127910574,0.147801989812165,0.257260713885624,0.568925251813854,-0.173015023257846,-0.185099379270344,-0.237684464779995,-0.317127896193764,0.333323782319778,-0.151175862600126,0.270740147124322,-0.513483326481306,0.197701948487096,-0.0431413313805761,-0.213577454256112,-0.0709585072548999,-0.107688254485476,0.123355402094595,-0.378131631284634,0.0969840691174987,-0.327637091156856
healthy,-0.144545263170939,0.136652409700967,0.350853206294031,-0.0875535132176033,-0.200084565455992,-0.0310000788536187,0.0114444383610413,0.177628508445105,0.237982699830269,-0.370742743794389,0.0139812760915996,0.196671987418353,0.350544287994384,-0.0029600301022731,-0.160767494203636,-0.188683227210397,-0.126533911935467,0.250559244746612,-0.208591322975066,-0.0045908219876847,-0.149884628703611,0.225073355021805,-0.0103113924917215,-0.121420256583599,-0.150789454425102,-0.0797928590664843,-0.0449754408968744,-0.281381708347954,0.232081941314492,-0.140479196446071
healthy,-0.200934817799864,0.227877966658391,-0.1867966389431,-0.174572222675614,-0.307645929862942,-0.316266781941119,0.0310232995674494,0.151763368237796,0.0017413256999954,-0.436000111743036,0.0293792985332341,0.245852150199171,0.0455779025155383,-0.142185402730413,-0.107062681558227,-0.210294373744901,-0.318178437694318,0.0524175300875339,-0.310106624571547,-0.0953049975957356,-0.289840899744142,0.0137271929127179,0.0487723610079527,-0.232016872036,-0.0463443513929855,-0.164992779020388,-0.012424139312745,-0.402514511539466,-0.27705752247972,-0.202498770572497
healthy,-0.130337169865342,0.232328031295739,0.0587321250952179,-0.166637096996633,-0.178567215466165,0.0590404213536259,0.205095673144762,0.256476969971356,0.46917630681912,-0.408176740011378,-0.0168026731087774,0.317765278632418,0.334658428665479,-0.109996743984757,-0.179286153733257,-0.0892266552160419,-0.0920248464905635,0.380167090939141,-0.0306040570706393,0.420685028892806,-0.405235289850221,0.285183536516231,-0.138205707594425,-0.160974132721562,-0.169608866969979,-0.0504752823072809,0.024794258530667,-0.2294572561303,0.406672163813301,-0.134711061173568
healthy,0.0907628836188605,0.142982563130491,0.506128479887629,0.131122722897169,-0.201143868899713,0.111489170177082,-0.227530027611483,-0.117963639801285,0.40588408609751,-0.3690314399259,0.293099597816336,0.0457981195507343,0.49111497036715,-0.0543308244801741,-0.159929995908901,-0.200760435159708,-0.216588036944932,0.488079702069993,-0.0401851103952994,0.196358929926727,-0.171036322514163,0.0801690057133527,-0.0489186693136724,-0.195162928382458,-0.0270817014197515,-0.270982825155502,0.0939838657930807,-0.297164235474833,0.485713448959023,-0.153982535911162
healthy,-0.0991737546230406,-0.0301795523262911,-0.0366819256619512,-0.155082832867829,0.0579425344042868,0.176567393349014,0.165722012641856,-0.126983905443227,-0.0684044133259874,0.14179618434858,0.0388261855571148,-0.0104273611684605,-0.0657529769687789,-0.0218631892576074,0.0094480807013864,0.123828312626932,0.0603413057097768,-0.155980150397935,-0.0585835261351207,0.136376998363842,0.244839109097735,-0.124099958234108,0.0137959462856188,-0.116692407545913,0.131388381142658,-0.0228397065869866,-0.0007552832952018,0.139813021517358,0.0074927159399542,0.0391654898218315
healthy,-0.0107792639742509,-0.106357103174353,0.0704004663455253,0.111984572833545,0.136770944515805,-0.193655195460045,-0.0058023861987785,-0.0556363416544624,-0.015787944567976,0.188153610355339,-0.045266702784177,-0.0222828720108083,-0.15080899920884,-0.0065227400011814,-0.0551391345230949,-0.0269042147307409,-0.0178276985251033,-0.207302415662478,-0.154407275990627,-0.114897444511047,0.0701051427385084,0.097219823590205,0.256739109412293,0.0857156297345677,0.226198264634104,0.0542014268843419,-0.0509818014413372,-0.0248612061119932,-0.256316057251773,-0.0717529099858802
healthy,-0.269283917606783,0.149193623996419,-0.0850143570371883,-0.349797275240186,-0.142097128643532,-0.126121377763774,0.13819422296341,0.234935890980567,0.339178495866935,-0.415105736331437,-0.0151847250978565,0.255067877212532,0.213079503224333,-0.22098449837899,-0.195865575682439,-0.106744910526697,-0.163248327658239,0.472369962129196,0.0173645056695779,0.307272494026615,-0.292870695618917,0.204243323191469,-0.235000986114929,-0.214106140332477,-0.133084636218219,-0.0647030395437343,0.0617982653203233,-0.0715728086424466,0.295041306569569,-0.092352030595832
healthy,-0.331064076502829,0.103776249608789,0.221740546435285,-0.0665609141318017,-0.225325820902821,0.0114900788558411,-0.0827163578405746,0.0210131237264657,0.201765282791414,-0.586388381425076,-0.222866510987633,0.171759089421183,0.372067801127265,0.0442700208816875,-0.176680762143204,-0.122278559079524,-0.173232686500194,0.251918267540032,-0.209490883498818,0.170461954615425,-0.490284568416666,0.302481339927578,-0.139387240770296,-0.271444343325511,-0.030786455232515,-0.0254181557567637,-0.170466430884181,-0.424101816964639,0.210649887217753,-0.134618584808035
healthy,-0.271545316120536,0.296586290463247,-0.300686620727556,-0.243364767977833,-0.358974272032879,-0.304357120772144,-0.256817106702898,0.279291951957947,0.167487591064132,-0.608679976726838,-0.0507286495592468,0.4024130603917,0.452220302021634,0.065098151544379,-0.32238936925801,-0.352347977000447,-0.381651811654407,0.172622470788414,-0.273360806203258,0.0152952362699184,-0.438767981726315,0.209298883928318,-0.292752517491857,-0.458372187595953,-0.132356077711295,0.039641348630289,-0.151461147407016,-0.46518936483358,0.172900096655231,-0.484011942499859
