group,CD11c,CD45RA,CD16,CD335,CD5,CD62L,CD57,CD366,CD11a,CD244,CD54,CD38,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328,CD11b,CD8,CD11c,CD45RA,CD49f,CD44,CD16,CD335,CD62L,CD161,CLEC15A,CD57,CD244,CD54,CD2,CD38,CD45,CD305,CD158e1,CD99,CD94
healthy,-0.11014593309923,-0.322562722200843,-0.472544880805517,-0.124102688234581,0.18931571948993,0.243651413584755,-0.0510579611491164,-0.142794658801409,-0.385296219457823,-0.42218916776745,-0.0013974725409672,-0.461031623413409,-0.354629481635738,-0.0549575907990149,-0.0207825707178945,-0.001765946793426,-0.417245244716803,-0.177004276037522,-0.469687675212458,0.127452167914463,-0.0585506611059471,0.0675695106184015,0.0559596430693202,-0.0657366422132433,-0.457014296047255,0.332632803290748,-0.311585291462754,-0.680573136678517,-0.0442029871063811,-0.0906928890699438,0.21108640744785,0.0823264290390606,-0.484086721066026,-0.392207534288525,0.418358042440651,0.0565443830455463,0.020508053702197,0.129002196280094,0.188850161350742,-0.269876044486516
healthy,0.0337349952351281,-0.378891530755177,-0.521346698904677,-0.0712178016129348,0.0754005782140321,0.0399735438857809,-0.181315085882719,-0.186452303398039,-0.276179392323285,-0.229311988473056,0.112575814553538,-0.0940567012453735,-0.250135434855779,-0.248458826870858,-0.0700960525882732,-0.0468010397124139,-0.440770738552143,-0.289195615490756,-0.206573056478198,0.0868704508183976,-0.0583777235339115,0.0345588868373249,0.0976442175285814,-0.120619451939057,-0.151129247236857,0.22505341016183,0.030843660964554,-0.377364011216683,0.0716237323821208,-0.206938519222002,0.100811517355197,0.0659786613195287,-0.427815589459894,-0.221158292752368,0.432812296281123,-0.110881504741388,0.0601938646720076,0.125777948970166,0.0258131003360315,-0.105589735359967
healthy,-0.0857701454768529,-0.0909917273373757,-0.348627801956569,0.0419291825895072,0.195188475847081,-0.11011067392835,-0.0948718745511716,-0.0339431817285399,-0.0989647748136718,-0.151270776140941,0.231839853639043,-0.131915959085409,-0.0455481269899911,-0.0592932968745296,-0.0885273659148597,0.0790313528937773,-0.160033817193908,-0.0647270027743459,-0.0854665246196073,0.151732837475373,-0.178866371288561,0.364457804170037,0.0668550628755643,0.0193969814391765,-0.23077221166094,0.218570650412545,0.104017637574898,-0.035694421372425,0.0809315745740024,-0.241505619182002,0.0752774841654959,-0.006007237705584,-0.118772406168339,-0.446037277516281,0.130093680135494,-0.127750573525207,0.136573215658797,-0.0626476089052149,-0.0794675964693778,-0.145311125040752
healthy,-0.131429402497469,-0.197714839069784,-0.520166600981806,-0.271281268426246,0.367230156566041,0.22035817668302,-0.0550959724799661,-0.377275719321692,-0.152025485310551,-0.128231886045994,0.0005107228920924,-0.327492978669624,-0.274461880563905,0.0233640317130024,0.0490369952899474,-0.170327341981898,-0.359555969813266,0.0615143503633984,-0.257500615778206,0.16355450235541,-0.150053374852158,0.126486826965548,0.197707218292594,-0.301825641379797,-0.415305042871697,0.447214362362038,0.197859534585342,-0.228898221536706,0.260625782986049,-0.131238243887366,0.0992888197483044,0.111440575760299,-0.249991997489768,-0.342186231085555,0.475434081660461,0.0341283200029742,0.210995659138356,0.0146626341123545,0.306233542771537,-0.273748856176163
healthy,0.0238951505270666,-0.186804738565248,-0.595094752013774,0.0321613878412908,-0.0243845084718316,0.409831660444338,-0.169941282074674,-0.0960436823218462,-0.43638328639768,-0.351156154128165,0.165376793015238,-0.251259169367164,-0.478337996768257,-0.286936760488278,-0.238882480266508,-0.243957583832716,-0.560127592461487,0.380666139542888,-0.223000195227315,0.108269734934583,-0.162846942102959,-0.108229589042427,-0.121084695228893,-0.231375476367902,-0.359749488537225,-0.178917605580998,-0.253133869552664,-0.105580783034292,-0.149121374680358,-0.115851226087382,-0.0784578632238539,-0.230869590932695,-0.222217655197275,-0.0630836909328316,-0.171444551598178,-0.183491085990089,-0.0615653719371801,-0.0813905566957899,-0.191245008630081,-0.0870140903206047
healthy,0.0065362832334599,-0.0208336781130379,-0.404058336862737,-0.378916485963778,0.139576979771724,-0.10607290404212,0.112241487803959,-0.0978958986574247,-0.200516119762568,-0.177226027404164,-0.110487580976911,-0.33424114946357,-0.0848544178570402,0.0112520727276833,0.133035929338539,-0.185350163697185,-0.242482571737943,-0.103504602128857,-0.174317994415259,0.197383046627024,0.0283359585631315,0.337601030105707,0.250965580188985,-0.0974181086667618,-0.211218776790985,0.565637278323988,0.161784266435819,-0.21749449297531,0.166394667940143,-0.183998271407442,0.303427712285859,0.290937645017083,-0.252900925588689,-0.144416653216804,0.59947902508794,0.247711904015181,0.218490837746388,-0.0625100652454335,0.408712140492266,-0.235415862941379
healthy,-0.333638902585182,-0.327287363573522,-0.402639143762729,-0.138349377643937,-0.0256406516894014,-0.0624926945538605,-0.102742010933038,0.0637831850139892,-0.293480813570606,-0.364386281774554,-0.322871189050743,-0.192834450160632,-0.228067987713644,0.0480632972494679,-0.0820787821898632,0.0214963723225066,-0.243541779136753,-0.251771698853361,-0.225578720296948,-0.234962228247582,-0.124427666550539,-0.101212372971661,-0.257589501276465,0.268359889801333,-0.0789687456859868,-0.449828939804894,-0.182679859239316,-0.0253090527594328,-0.172791173045067,-0.188756715553664,-0.110851156362365,-0.148748352229404,-0.274056295242662,0.0291523140062779,-0.113521384874413,-0.23794245551184,-0.174019475642293,-0.0563234622242419,-0.202804249635893,-0.102304054357985
healthy,-0.507327273672779,-7.00330845951363e-05,-0.269448050485116,0.0641554025947726,0.129403697764051,0.067784039802191,0.100727349125001,-0.305887538594386,0.0275495665193557,-0.0548938636528291,0.283320187968922,-0.269166721627568,-0.173417859197285,0.0010249844377581,0.14138256621456,0.041133343872369,0.0490717308401769,0.320275595128881,-0.394972271158894,-0.110882146052225,0.0306873546467231,-0.0079342577224105,-0.0569912337897559,-0.0018195945390522,-0.482453014364986,0.203481782547348,-0.389130215635823,-0.161646304504574,0.0111293747552796,-0.022393573138316,0.297295779946329,-0.103593421719916,-0.497096953245183,-0.325479712525152,0.0198396550361128,-0.105822405757203,-0.161777455881068,0.0259905573299828,-0.0045825012117445,-0.314582633354839
healthy,-0.0374388233094745,0.0422832633405016,-0.347408640364459,-0.442464553875598,0.300949920166676,-0.0500305375654669,0.063258890957051,-0.299163683435585,0.185486903693224,0.157691619473532,-0.165680940684367,0.0583180262829825,0.0344048437337426,0.0310377460546925,0.0049743331797117,-0.272372853878607,-0.121558232157005,-0.158315175515849,-0.0695367013084288,0.268797346927009,0.330962801771248,0.0183932940433953,0.292366840387675,-0.11298373419139,-0.222879596737639,0.483647805712851,0.16030387932353,-0.216445788714274,0.155525980333359,-0.0256783538253369,0.0226280483195295,0.31187139511932,-0.185254450340979,0.021745486261141,0.414017637249407,0.191346919100438,0.354298509971171,0.0713014736855811,0.35428320308933,-0.0519951272912479
healthy,-0.25822982694814,-0.459073065702188,-0.625716568230662,-0.162339295922381,0.468204965710597,0.218370624883874,-0.050678836610153,-0.130619311146058,-0.375964224537682,-0.41623329485413,0.056628074181425,-0.470895008477457,-0.432161312529603,-0.128699521138922,-0.0498030512402533,-0.160216515915838,-0.416204459294776,0.172778809817474,-0.495358358912409,-0.302586126948824,-0.412800532976589,-0.17631281277359,-0.240749537242108,-0.161264449339375,-0.111037882624098,-0.128244026332979,-0.208703461510502,-0.125163395267998,-0.221256859717662,-0.0099100015969644,0.157444741855608,-0.239176852998079,-0.109674910396227,-0.268236505623305,-0.294584825395124,-0.231563340031221,-0.22305476876305,-0.01677159721982,-0.224227538002238,-0.125011547286945
