group,CD11b,CD47,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD62L,CD161,CLEC15A,CD27,HLA-DR,CD57,CD11a,CD244,CD54,CD122,CD2,CD18,CD38,CD45,CD158,CD305,CD133,CD158e1,CD99,CD94,Mac-2,CD328,DR3
healthy,-0.060761378211722,-0.0724469595472976,0.325646545078803,0.0006586892218625,0.206900328930088,-0.0344973005210504,0.235870495899545,0.0719869524177999,0.371605939316489,-0.240597976021886,0.647161867774032,0.0665108551736487,0.0417152899885893,0.149392540494886,0.0990815436916632,-0.203218509450226,0.0009425529895606,-0.0339474820508184,0.48621537992393,0.0446770814934281,0.377527222524089,0.092397593425932,-0.260411157916523,-0.0257605568673778,-0.0450732308200249,0.0225950222485134,0.0486339083338271,-0.0712837662877772,-0.143254420464585,0.29255923188489,0.0343105108291049,-0.0392125587638714,-0.0062619081138441
healthy,-0.0879662743678578,-0.0413073650388618,0.361401714872816,-0.0283942209807761,0.150525590293602,-0.158888225712878,0.162364569334909,0.0908453650515177,0.203133853657177,-0.371657972541891,0.307409412600638,-0.0471364909018883,0.0221332682505775,0.179954666927719,-0.0097197318340662,-0.0388610926217425,-0.121754566938765,-0.143355351614143,0.354156530461268,-0.0588827740214409,0.123422864924151,0.0059197941006006,-0.259193291633991,-0.0395121586413137,-0.0595574353467431,-0.0706401402905927,-0.005932775277297,-0.125668658315073,-0.194109562241573,0.228932051150628,0.024934343155658,-0.0946971006636529,-0.0314567776520483
healthy,-0.10211800129463,-0.132983105382788,0.16663871395897,0.136127830597028,0.131405306999762,-0.0358795499686773,-0.0432114026488123,0.146036219003104,0.299397521364331,-0.253828989852541,0.163860793196294,0.107373203822071,-0.0121568460797215,0.0215391251230028,0.078000354533983,-0.108962680485429,-0.0228674759282543,-0.09096924781755,0.347210273962721,0.030530850370839,0.0053567484127246,0.0585703772667289,-0.251299950495916,-0.12591892029083,-0.0665618110146039,-0.0738406613088743,-0.0527268418959743,0.0620261314846156,-0.162004312840445,0.0282585783819164,0.0145776756401127,-0.160102880301533,0.0093493194584219
healthy,-0.0772010197998489,-0.140513008537242,0.0897052987122641,-0.132580715226661,0.206707469032316,-0.15343165479959,0.0863679576810702,0.203586255972363,0.467075515073385,-0.354975388773436,0.322665686972291,-0.120754376678361,0.159282296003196,0.223165884085967,0.123242084888829,-0.110964153766747,-0.0615302845639711,-0.0684016640180119,0.42084540305359,-0.0052712474944067,0.43060779685336,0.0672172028728071,-0.389682024673195,8.78825075342109e-05,-0.139186421844222,-0.117553376187085,0.0223533424311707,-0.0695406533855651,-0.173468893340168,0.428678899036869,0.020070504957401,-0.0878470809384913,0.0146731955394158
healthy,-0.0155253834570852,-0.407157960362049,0.206946376302392,0.0035483178631707,0.0087076744371789,-0.453622057363999,-0.194045688854405,-0.104842524527645,0.171906152331296,-0.534859508747429,0.373440533209864,-0.264067650932889,-0.231531652136303,0.116066352993783,-0.0954007751127031,-0.177817521343265,-0.414625596002186,-0.452757878338012,0.230837452194843,-0.0753344629045025,-0.0104575369242955,-0.196776091566497,-0.263867616219169,-0.595928924722818,-0.166215102843273,-0.550183690183777,-0.159381899815068,-0.126436823336799,-0.631175565964612,0.308017693543999,-0.088385686943348,-0.418896049414135,-0.161032647309228
healthy,-0.208920643595744,-0.31337027443874,0.0177728192091964,-0.384130676247367,0.220748409287992,-0.28520649979487,-0.119560870953624,-0.0153608706683072,0.286192063772938,-0.385594451243791,0.279959466172963,-0.13331781762787,0.0473673318853445,0.0675928623453906,0.0172497548650857,-0.242785230657904,-0.214373037557449,-0.280985206902627,0.18580666746414,-0.14111672994956,-0.0832612748861266,-0.0811731323090848,-0.337202774314832,-0.202705128805133,-0.338951143098573,-0.261821008244025,0.0205082324513872,0.0088806820558108,-0.33149901256482,0.266946512227184,0.0614750983862193,-0.159194711466004,0.0379334441392095
healthy,0.196208800182147,0.204662024716673,0.252373427553926,-0.0309024865899331,0.17463056602619,0.173092655922368,0.425162194647899,0.291820481234195,0.169372976452139,0.064098559678901,0.124834655229956,-0.0123903998685739,0.259261619469804,0.210995327875266,0.107858312056999,0.0889612506839542,0.251861980806213,0.187689339467221,0.309873157092659,0.0535701687582448,0.278308704530814,0.189430245366169,-0.0767490064897678,0.327882426734019,-0.173294606793867,0.20858024240987,-0.0594081169218881,-0.0549672855380945,0.0525591269706526,0.320998783885199,0.0214555798180278,0.355904878446009,-0.154367787522981
healthy,-0.186299424036228,-0.18158430599528,-0.0865985804902007,0.0194360161996771,0.134484707962028,-0.0766089497452245,-0.220891125100631,-0.133820456830651,0.0372352759958211,-0.211894614369832,-0.143537570157154,-0.0591069561670145,-0.130557683679656,0.257182930982876,0.116916378680676,0.0995683875692624,-0.140726653626023,-0.0930679320920573,-0.0980989812257251,-0.0560045793450102,-0.135699299557771,-0.181255811264253,-0.0629413025830686,-0.0193617329566036,0.106741675441846,-0.129534504703721,0.239804947219349,0.303137770734206,-0.0731871057074145,-0.247810495788707,0.0847822660177182,-0.257621553440576,0.248214548924675
healthy,-0.190613625421245,0.074157157293874,0.160900644671581,0.129998693937693,0.154901349716882,-0.100713255579188,0.0742228416731647,-0.0231398182344052,0.170540984874092,-0.396285031458657,0.177643154222186,-0.176497028725951,-0.137182233007489,0.30932874468968,0.0153270594067006,0.0199569464942899,-0.0828717717823159,-0.0860255154518011,0.074589382133071,-0.104554692874715,0.215019065441587,-0.267884402490556,-0.22011993084118,-0.0307924812782645,0.0045064368945971,-0.219661501488833,0.0048822455166333,-0.016093979154517,-0.330616609858281,-0.144410518060008,0.000241018844975,-0.187900138660298,0.0333621691388758
healthy,-0.327072194409623,-0.0443909343759015,0.0244419250041734,-0.397878954910289,0.0880445361077711,-0.213938075943456,-0.117240523672281,0.163415030606689,0.136869131512424,-0.394934793967294,0.409816617836452,-0.078902488268122,0.063668902964455,0.201740897238263,0.129592327109628,0.0493378545617873,-0.276968579334804,-0.290489452504634,0.117808663816839,-0.139027764137618,-0.0331906627057228,-0.0635901696936742,-0.278505254682076,-0.196120934165871,-0.458673375423617,-0.292631282002518,-0.0302230835858666,0.0115553457838003,-0.256294224061083,0.435281795346211,-0.0243911849304372,-0.393369231539192,0.122228830634221
healthy,-0.0537695300087056,-0.39921790501798,0.190786324822502,0.0284166643423714,0.220005730242167,-0.109860642092273,0.0104409015061945,0.0181430536834105,0.203451200639167,-0.0792337902363417,0.346620598746987,0.0098150533974909,0.0502710227272789,0.100360573136018,0.0891921927625795,-0.0608596568931631,-0.14089242471859,-0.142306013330946,0.379887386054146,-0.0271275428755164,-0.0480231139689652,-0.0610992978723797,-0.123082249135359,-0.167136662818441,-0.0135255070704601,-0.242922522414326,0.136916256092912,-0.27500510074278,-0.218070579839505,0.143624495006825,0.168404147781532,-0.204022309893257,0.0229376824584499
healthy,0.168956224331945,-0.0640544506993719,0.107423328389098,0.0546966881589652,0.0,0.265755988241844,0.37516691047069,-0.0146183639340462,0.0,0.0290818907391928,-0.0466411160511353,0.0,0.407351165759331,0.0,0.0480303559077572,-0.0268798719806387,-0.0566032479557255,0.270981800425014,0.438414853106142,0.457215770031744,0.292265401984111,0.0,-0.197635639178073,0.21898732342688,0.0957729722041483,0.0097706912000864,0.0118664636358644,-0.22548650593305,0.10523680359171,0.355317885986235,-0.13566468949384,0.0870526808915879,0.0
mild,-0.0940135271012959,0.039671944372085,0.302810700332663,-0.127766831736403,0.351542113683541,0.0064919748294592,0.204052013819831,0.0710991417587501,0.277332987586201,-0.375960366824807,0.141412925631228,0.0084839755360518,0.256233590890748,0.320309069753208,0.0190383337039271,0.253653890984584,0.0966335621780588,0.0631340682736918,0.22972058331259,0.176468619452172,0.378401466964268,0.169930325949725,-0.233354583387252,0.206825987394013,0.0419735905827532,0.070625989756154,0.11861064468843,0.118720467045835,-0.0116118031490451,0.484193354780988,0.162023018164337,-0.0017212704631695,0.137160273639293
mild,-0.194106865728083,-0.0027013975888325,0.130502938332281,-0.0897973931421319,0.240390854719444,-0.236352158322033,0.0879058418577959,0.243050375309046,0.542812354210518,-0.407563181012674,0.503276908565658,-0.162065966149923,0.012027603349018,0.429239797066389,0.166303692765353,-0.190470458014657,-0.108585312497227,-0.109161887108904,0.508826097402637,0.0460269508759461,0.411407400469983,-0.0914212217669584,-0.29026113013296,0.0338443589070723,-0.0854209926421054,-0.209935490661138,0.0540080253243139,0.0035616502018121,-0.225937608238115,0.35797337735716,0.0388607629232474,-0.0964173232441901,-0.0193502902241805
mild,-0.102217776676111,0.187127395576143,0.128271368779247,-0.16157352223433,0.083821904462734,0.145258614753178,0.127406817832085,0.0228177986051429,0.197641352778733,-0.149136532747422,0.128252187912895,0.0041055969150571,0.124621992914894,0.112666962323282,0.077737237433232,0.111794314224906,0.0955167716078044,0.118309246584467,0.246808405356883,-0.0636974536492447,0.298939002857267,-0.0117616458994878,-0.199310260212115,0.154542034072632,-0.0561755232558513,-0.0849441104732276,0.0708216638603705,0.0319993672760001,-0.104148559339963,0.419757115409343,-0.0037166140965129,-0.0259060828390288,-0.0427443780969653
mild,0.167263657985875,-0.0990630161864932,0.274658734435787,-0.100343422707292,0.0138672993895839,0.0651500701021996,0.181610522068189,0.135277781760203,0.133763402901728,-0.077747011861602,0.0770849737090262,0.132746956280806,0.257666319332727,0.0875711403107281,0.0292766150683174,-0.234719839939139,0.0917382446705486,0.0533675445374354,0.283302354572184,0.193302517875591,0.394140292633149,0.0430705743158529,-0.0371842643325407,0.142004432790916,-0.121686003254331,0.12174332749018,-0.0297435477664039,0.0902035525598529,0.0493709053711924,0.350165272445134,-0.102989220347837,0.149132330377789,-0.083771115801613
