group,CD52,CD3,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD335,CD5,CD185,CD62L,CD161,CLEC15A,HLA-DR,CD1C,CD57,CX3CR1,CD244,CD54,TCR,CD122,CD41,CD2,CD29,CD38,CD45,CD26,CD158,CD305,NCR3,CD99,CD94,CD328
healthy,-0.207845605304907,-0.204542978410493,-0.228656637103296,0.0270705812857287,-0.239438578285256,0.135834301333875,-0.135560511169688,0.0142775020467326,-0.223181931577825,-0.397717234676862,0.367464202994143,-0.236389336232644,-0.234181619954967,-0.109438861056204,-0.689037973608527,0.0017570602565907,-0.013463329690058,-0.0974434310961854,-0.0845761454888812,0.229100758107778,0.123280167001755,0.188478089857263,-0.393208251161626,-0.140590068199799,0.0531256297851904,0.0940758529423925,-0.342608523114629,-0.100652166827622,0.410707000707801,0.112454432125253,-0.243010421172134,0.0527414978329563,0.102824749114096,-0.183083155128518,0.263156142573498,-0.117557909021236,0.206450630724274
healthy,-0.140018265502853,-0.176460337531054,-0.142129756490836,0.0126977790545336,0.0195396121219878,-0.248029297208858,-0.368998734264936,-0.173665151700008,-0.132105709513433,-0.196873658679647,-0.181608641631436,0.0320558396653822,-0.157491924890727,-0.0685611924759187,0.0383962107440766,-0.201116583387433,-0.522437088261336,0.0554046927042445,-0.132269587944907,0.074362507236122,0.0344634593650973,-0.309830869304521,-0.399706441019945,-0.070140965271526,-0.150841405361588,-0.1192224796684,-0.31164836600303,-0.045701044474923,0.194345204126676,-0.328746033624107,-0.0672373408482541,-0.105810188683985,-0.177528986946433,-0.115207854161946,-0.264318526588476,-0.143851290938429,-0.372191733010984
healthy,0.0453078314226757,0.104484918042124,-0.171265965158487,-0.195328876102142,-0.0799388548199656,-0.183436796832335,-0.023106738754073,0.0705133343502613,-0.122043606190682,-0.0051660230607141,-0.292899569582602,-0.0582180532880815,0.10649171103352,-0.136193157701532,-0.095398343348063,-0.0645902531497864,0.289042769961398,0.0641114416208557,-0.105281074779799,0.106970539454699,-0.109075355330804,0.0772916471057174,0.14073023716552,0.0498783811703262,-0.0198529080490675,0.0603197556093041,0.0483090917426941,0.0336254667139263,-0.0544181600770141,0.117638504006773,-0.0208925328835043,-0.0104854176151625,-0.0627578280118361,0.125360166833628,-0.165078405392655,-0.149032988200858,-0.0374263174045642
healthy,-0.0637863009339093,0.007338346196541,-0.244645931609401,-0.0346943407170188,-0.0094640705710108,-0.0714681801651903,-0.261661812198265,-0.170521850680027,-0.0025998330264009,-0.292129533553789,0.0368935019130107,-0.128747044186292,0.0122611782883535,0.103150361774049,-0.0345259200937043,-0.0280449618940348,-0.25463076247139,-0.0094535314017509,-0.0500020381901596,0.0999693949095675,0.0918039904167823,-0.129690196893675,-0.349911260967616,0.0949619349343673,-0.20432761870178,-0.024246946298825,-0.409985398885088,-0.0566663201663624,0.0815416855606135,-0.14942653673151,0.0136263192355708,0.0786912651531162,-0.168571715045984,-0.0916809609731613,-0.130263178552584,-0.44510886172873,-0.235310291397384
healthy,-0.0972329930855003,-0.298189329633176,-0.0666383177154336,-0.256858132626667,0.130466728612201,0.139244487423394,-0.102889775571032,0.369097570415933,-0.189957173080619,-0.0586505503343352,0.0296735123502616,-0.0262275091730344,-0.256127366147957,-0.0479426146115996,-0.215176463388767,-0.232518485822511,-0.0559980126096339,0.129425021373154,0.104237717954213,-0.011558277309795,0.100513358350007,0.0506610752795949,-0.214155121554433,-0.180047276799313,-0.248141720552384,0.484013080143773,0.0062500123024109,0.0819666139786952,-0.135083003900557,0.0135573626197293,0.0581181214839967,-0.0771779118224119,-0.227390920318524,-0.285301417599121,-0.0237689048915438,-0.111620822029906,0.041237488249713
healthy,0.0574254015748997,0.057521319843176,0.171340636768336,-0.0718819633037671,0.136349138614355,-0.140371599230911,0.129039050920568,0.442364369235731,0.140920047469792,0.265876008603111,-0.464098992087965,0.0059641943721496,0.0963608181421383,0.0544846735237257,0.376474302257784,-0.0661186347605003,0.262632244625429,0.0297847304156458,-0.0096463481805754,-0.362906008628801,-0.15751420570941,-0.107909496241619,0.368641546322377,0.153633623321478,-0.073280860510856,0.205816450787391,0.32352923687956,0.214116648454007,-0.242174781695349,-0.0070811306946971,0.181915288675655,-0.316177995764276,0.0080039674121747,0.0394803037202492,-0.213721474580563,0.518964731044446,0.0222638512177068
healthy,0.0919345041174633,0.203598742716928,-0.115779533062359,-0.347196505049944,-0.0023198893326766,-0.203836065760186,-0.210581366135236,-0.218395002399001,0.155109418113771,-0.0899761437860775,-0.200917026875526,-0.2078290949189,0.135518664565089,0.0595876719067485,-0.0073083836173619,-0.124170117997485,-0.0024921466353726,-0.0394243036090356,-0.0490125519107209,-0.0798865712327289,-0.14581533893413,-0.182568014739213,0.0225522976102509,0.0894409252097751,-0.0360278298963242,-0.134024117322308,0.0712474217721105,-0.265230456633723,-0.23570370563939,-0.272915494532767,0.140385190772376,-0.0389792951748889,-0.168665967148747,-0.0266493220025904,-0.263082446256693,0.0538829059216612,-0.144216863267187
healthy,0.0569931220599474,0.0811096685951676,-0.0749644395071409,-0.434190471510492,-0.0807016707555195,0.11192373638581,0.139025616350916,0.294411621734848,0.181762184494135,0.266428596896222,-0.17615593814297,0.157841670470559,0.20563426704361,-0.0197123629464572,0.0429838288908861,0.132403591742783,0.312757184519298,-0.116056713078092,-0.03648825703536,0.0059978932686991,-0.0991165392463296,0.0929435629935521,0.292991412106521,0.0435910814578011,0.134289991936996,0.0557552727756774,0.432658690844048,0.315712437832225,-0.138111967059783,0.10172184790746,0.144313346810592,-0.158475256903091,-0.129844834958106,0.196791739326259,0.0398686667718176,0.374785039896197,-0.0554218690775648
healthy,-0.199785164336432,-0.0503047540757797,-0.300324609643891,-0.0144774380475362,-0.0733540910582598,0.0204296475641388,-0.148518246468553,-0.250034212116875,-0.0440135278978044,-0.436197027342227,0.0551972006674655,-0.0710632094311272,-0.0090008378583873,0.0765716336551035,-0.213435779587177,0.142790573241221,-0.250697137714981,-0.0129901325531226,-0.0066811078704599,-0.0504616493120636,0.276703855548953,-0.0154747401173614,-0.454918776943827,0.0380936218089618,-0.0456143440076676,-0.0463908050967369,-0.261110343603126,-0.0602218756812802,0.370782755621725,-0.0698302456997211,-0.0888255813238791,-0.0481554305483693,-0.0024987219499677,-0.085725302536033,-0.0054343389321455,-0.302171246908709,-0.389202836603181
healthy,0.241531739234042,0.221798065655517,-0.156419310088819,-0.185756608332758,0.107781081233446,-0.371546498527784,-0.389498336699826,-0.186677027290514,0.248849311479826,-0.0028354894867888,-0.485704732303174,-0.400469195229548,0.299945777655209,0.106280065355719,-0.0590701028125189,-0.210083149914001,-0.111554616266154,0.065528876777132,0.135359877100708,0.145566568124539,-0.0879995664436462,-0.402166679253961,-0.238675522472159,0.235523499358824,-0.396856875133856,0.147323537842194,-0.181911548951362,0.0459819055450672,-0.213524915453928,-0.279573253481765,0.226254021409188,-0.0871304276386738,-0.34238965112457,-0.279171197583796,-0.376452254174542,-0.160633769292568,-0.491278373327908
