group,CD11b,CD47,CD3,CD8,CD56,CD45RA,CD7,CD44,CD16,CD335,CD5,CD69,CD62L,CD161,CLEC15A,CD57,CD58,CX3CR1,CD11a,CD244,CD235ab,CD54,CD62,TCR,CD122,CD41,CD2,CD226,CD38,CD45,CD71,CD36,CD49d,CD305,CD99,CD94,CD328
healthy,-0.38300000717552,-0.306311685191028,0.145445791057633,-0.0298579817610267,-0.0616244313759627,-0.369140305672416,-0.193887222383208,0.174370689169882,-0.557563218806045,0.0182471044587767,0.16557302991104,-0.147030268367902,0.354759502406795,-0.132827080521321,-0.16812087105044,-0.109965473596367,0.0216642298650828,-0.133211287204924,-0.352879783831304,-0.417105159878955,0.176800552143473,0.105945401292998,-0.116986762936281,0.11280429028445,-0.215372777764273,-0.305111090195566,0.0172649718893527,-0.165423051040171,-0.477542191487478,-0.320020293793332,0.0677511160600392,-0.12958270820345,-0.139755167644295,-0.289934417087785,-0.401404773651847,-0.0672676332312368,-0.389134239807383
healthy,-0.194774072177789,-0.187594053378553,0.0764064430835372,-0.116105749581263,0.100533285532907,-0.325006295627574,-0.12759221025182,0.114171134659052,-0.475378995119283,0.0044145185268211,0.129578045377176,-0.0323858624889495,0.111564742997441,-0.0931680656976389,-0.223810080273962,-0.171726894761768,-0.0427027060507116,-0.333618279895923,-0.28290656924994,-0.291864271280173,-0.167994764121357,0.224069468386386,-0.092680329827119,0.0560339936988836,-0.199365273945919,-0.144291810751878,-0.123764890474034,-0.199524741496872,-0.264301486147516,-0.289742126859418,-0.123255812293245,-0.0672830500865959,-0.177466740334575,-0.192431490221199,-0.183745139422202,-0.352563826551902,-0.0768377681350758
healthy,-0.103056068304567,-0.0565736621921763,0.0252440975357476,0.183846255215678,-0.179099910388183,-0.128261747193613,-0.184523804304696,-0.0643208700265221,-0.148505878436238,0.145192325234686,-0.0220476733562996,0.128301495021197,0.175957697769946,-0.122187180975987,0.0825457236224761,0.025140505296846,-0.11434464182487,0.139672270838972,-0.184435338696478,-0.111517250251438,-0.12164690823122,0.0769727542624493,-0.0217530612221746,-0.006576864852717,-0.215601226521175,0.0637713344088645,0.0460063644614968,0.153044601490763,-0.19252936650718,-0.195034582015297,0.0801198971576453,0.0733801447640076,0.0017827432985103,-0.0241200522659549,-0.116906682243547,0.221129790557668,-0.113665044023502
healthy,-0.198126618033974,-0.327549307745465,-0.0136851822654831,-0.0146445857433602,-0.288402292606961,-0.22848598662141,-0.387467026366713,-0.0932033778309927,-0.0430738536179122,0.0692032954876606,0.0020457761094533,-0.100148257634907,0.209511985427199,-0.0666339603667173,-0.1870569311595,0.0074292866053849,-0.0700281512926802,0.0233021390890026,-0.337369619601725,-0.298335379416913,0.0364068718527523,-0.0266898841936781,-0.0335537924952776,0.0637969729312497,-0.326056908566877,-0.0784219417221804,-0.309518836218026,-0.0087655885612479,-0.220896579066982,-0.347918340425271,0.0690421194432328,-0.0834864362889705,-0.150190466022497,-0.337207541906516,-0.33535018189785,-0.198421459440142,-0.386263685742652
healthy,-0.326545903103377,-0.0364453260104038,-0.0322572226177284,0.230635808544163,-0.0586282043437472,0.147922515123782,-0.0434514125826022,-0.184581232133279,0.161246730955715,0.0802422229002852,-0.0369883155933479,0.0492653958616296,0.0569368746488908,-0.158625355024479,-0.0373320084064226,0.0478526522873788,0.0752933129034094,0.112579565310148,-0.203673891291938,0.0431824801245018,-0.247843381677624,-0.199761127668535,0.26647287739723,0.0552765071206747,-0.282548773844886,0.313819641639754,0.0488913193927163,-0.0135060895544648,-0.207642807662192,0.0526893714205659,-0.166234081959759,0.345245306494091,0.11645431526127,-0.103828915792579,0.0294494497023383,0.197392858273755,0.0835776465417559
healthy,0.0685323545929978,-0.130898212691464,0.0980506986345182,0.0197300196189655,-0.0011056961076646,0.137268503085524,0.0442817340046074,0.166507728083124,0.204733122992733,0.38786500700831,0.0591741638396813,-0.0415399201595165,0.245125933993195,0.0986837832048563,-0.0919459336561359,-0.147814010767246,-0.159758394560273,-0.0001301599448327,-0.0483983338196596,0.103756027199555,-0.139630209566733,0.157783679224817,-0.170043099027742,-0.0290069782843372,0.100486214788968,-0.174876424105597,-0.0593075951335393,-0.0882052627188754,0.123292373199146,0.130785454519759,-0.177499815801337,-0.174607123563132,0.0764827378105994,0.237345482707954,0.102245882056823,0.0693086484115791,0.0209381334771226
healthy,-0.107566829630946,0.0402539413337685,0.159540339727149,0.0718726936047211,-0.129267521178573,-0.017499626538148,0.0292852073016302,0.120746165228465,-0.116631268375634,0.0248052980853411,-0.127263352573486,-0.0705214216576151,0.0392806593577299,0.116058282586901,0.100353192653842,-0.0831742696275707,-0.0431599218009342,-0.0957932417246356,-0.0750650630870787,-0.0818311452356267,-0.13984655157234,0.103783533822928,-0.0208425299028767,0.017836403843008,0.0327090615614143,0.03218972233111,0.0330330445686687,-0.0816991872700383,-0.216554465353062,-0.148201051050218,0.0958976497736616,-0.0036830282503543,-0.0425071107108735,0.110184929931619,-0.0168492326593243,0.24349730259437,0.123269734427932
healthy,-0.0368147544786249,-0.401564955646073,0.156487761136997,0.079886600121079,-0.0788718686946013,-0.131772078533652,-0.269498921861666,0.0030529898558038,-0.107756141545887,0.113817181322262,-0.0501374310977064,-0.272191436701965,0.24051187380611,-0.186893054289308,-0.090617636507376,-0.111442017420944,-0.123216823014487,-0.0561084035511701,-0.124505542273419,-0.201546765195972,0.198903804398697,0.101168778157293,-0.0842904351605714,0.140381022354662,-0.0126907861777274,-0.261065388504924,0.0137043317097393,-0.281988928091082,-0.209413482182569,-0.138764519790384,0.0843925543326993,-0.206581229692679,-0.0660504152400126,-0.112329892001495,-0.181481547659322,-0.0948046001666939,0.0146169029808971
healthy,0.218345477318277,-0.247845943492336,-0.118172572163957,0.175480833573665,-0.0926580689182517,-0.100869881554417,-0.196523610957084,-0.0291047391018707,0.378775667997411,0.301369063043392,-0.223094642677708,0.0321255175937658,0.0063902770488006,-0.117462521012755,0.243669143691288,-0.065576341780523,-0.140994298749046,-0.173774898730077,-0.127866253615073,-0.211338832149957,0.0362458825310783,0.129224610260382,0.0268657779163422,-0.180272903600023,-0.211157464682266,0.0863142993962268,-0.309300119733093,0.0406429005580402,-0.105618458215157,-0.199441972894831,-0.194206909032978,0.094858277924198,0.119588265266969,0.0180888874941594,0.18274603811628,-0.0518518587907826,0.0835168480781829
healthy,-0.372268071951183,-0.343730095033908,-0.0267050363633955,-0.0305690406165212,-0.309635463833751,-0.35238669167632,-0.421666693775416,-0.0089227890693013,-0.36579646901551,-0.23431999432095,0.122847598865427,0.137368715712571,0.149016884834632,-0.29904645362689,-0.037650814671686,0.09119864638664,-0.0332222182570284,-0.285003932533586,-0.306606177792137,-0.360157021825968,0.0094569173558103,-0.135381305461264,0.0380971162493767,0.0651232353724742,-0.415563356028887,0.0229112165253781,-0.148110310281638,0.0159282113445207,-0.380921423467072,-0.310260536168082,0.0972207193346486,-0.0852678619248975,-0.240497565390137,-0.381164656194615,-0.381518538942344,-0.124980068260351,-0.477486315359326
