group,CD11b,CD47,CD70,CD8,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD49f,CD16,CD335,CD62L,CLEC15A,CD11a,CD244,CD54,CD122,CD2,CD18,CD38,CD45,CD158,CD305,CD158e1,CD99,CD94,IgKappaLight,CD328
healthy,0.302386709492681,0.183899616783989,-0.0788107475609026,0.0652240426037187,0.160293838333622,0.0399897315318809,0.176614588292599,-0.0396862241923924,0.26364130089338,0.335089852177498,0.132984461877461,0.343790439220114,0.284875293629551,0.085164605596762,0.176179082484986,0.332737282298071,0.382755540097609,0.198055024355096,0.290983103649442,0.215530161006024,0.178198257990254,0.296499309444148,0.302277719162343,-0.0180155431231699,0.318869416908818,0.0468384635347484,0.285788066884409,0.332434451065081,-0.0258155886346919,0.380491699034144
healthy,0.110858425305047,0.0203552421599996,0.0799517861515298,0.115359670021127,0.416960079519701,0.315662946774004,-0.0238641279551747,0.276083244200933,-0.128560031148455,0.166260153354567,0.0236174036473881,-0.226028866190796,0.0899815184475847,0.257148836421644,-0.162173214376215,-0.153549054595059,-0.0231602744306967,0.210574623745606,-0.0035072974690653,0.189220880176878,0.0585838999575338,-0.131311765921241,-0.102758742665555,0.14559411009393,0.0102876885386969,-0.112104807976282,-0.160114491378258,0.179030208987463,-0.0026474745185895,-0.210230298821844
healthy,0.15183023422729,-0.155163701792933,0.0538147197433503,0.220441032681937,0.235168168332908,-0.065436591743389,-0.0123181448250599,0.298278231247762,0.0295205162158821,0.047242533277729,0.130084251638619,-0.218452459376196,0.261597480774727,0.339368819420291,0.233275570327898,-0.0229775510023932,0.0906649812608526,0.425182617866711,0.0456969565480052,0.0852078873657584,0.0974090776618218,-0.103722748196957,-0.0606959146947833,0.0587257405044258,0.0267056143892925,-0.128434586915376,-0.0732113390936297,0.337995034046872,0.0068838044835416,-0.0753507119335986
healthy,0.382438541536405,0.125583417887588,-0.134184985078793,0.130203867864898,0.17602309110394,0.200768521030745,0.131608599406088,-0.158066389101449,0.203848877951241,0.272358014272827,-0.0719223356332093,0.247967282632212,0.127496830485873,-0.249079186516449,0.286982792667789,0.258373008057371,0.201802414431792,0.1209217650673,0.299733331801486,0.177836108766518,0.285544614345179,0.234268427351431,0.20757478317928,-0.121145924763825,0.333189809119154,-0.0919011616751972,0.394076254603703,0.214903711713863,-0.212042887637024,0.36790393372652
healthy,0.0321230906964915,0.0957660369142599,-0.0817310742784146,0.286238045290357,-0.299001511938312,-0.221952587135476,0.20439723807408,-0.112842287632845,0.25633379540231,0.100163138256918,-0.0081494689147957,0.459828414108327,0.0336683115742373,-0.220066559362589,0.258518058213103,0.376138840495427,0.388246258448751,-0.10625945074581,0.422201979278056,0.0451448134187221,0.0646244554953407,0.392605573785322,0.397282060726681,0.30972678512734,0.381619053880199,0.249574199690108,0.431662600808675,-0.2794856022525,0.0913311541197933,0.16779555310809
healthy,0.128340391014525,-0.154034590699214,0.107955048656473,-0.166983783220253,0.0456776118499224,0.2067438647436,0.0195950799849565,0.062978627416631,-0.191466138850315,0.0003303666014353,0.147588015080745,-0.222708304137551,0.295668104216275,0.183091836937397,-0.0222101712576584,0.0160302181697543,-0.162516770236524,0.34444859517262,0.0580179400567325,0.04559968079738,0.0171228338615329,-0.109152301216609,-0.139481535690747,-0.388029267342662,0.0138885140264216,0.120836066488255,-0.16354001836051,0.239154486698568,-0.034150791513443,-0.141772255178078
healthy,-0.083920614434785,-0.233194614479912,0.0817917963039898,-0.205798810403663,-0.274295225775202,0.019528406354831,-0.0125414557111634,-0.189633436540532,-0.0912173125983098,-0.179392210530029,-0.186148722429309,0.157543329387834,-0.179644465862193,-0.265032873225843,-0.19455130083126,-0.0618784763259053,-0.0759212039346521,-0.206802256319112,0.0991067801400525,-0.370732475853794,-0.204987162199261,0.180468409297263,-0.16928144159963,0.178264943677421,0.110507227257797,0.188188573898981,-0.149645724323759,-0.251187430895549,-0.0856253725884696,-0.245388367721722
healthy,-0.214901916536216,0.164497797221776,-0.0499796108122438,-0.112291758509248,-0.0161924058726344,-0.266578669787022,0.11666043804658,0.0432136313507084,0.0187084933227076,0.190945660007054,0.204836107133583,-0.1813063432623,0.105097360857495,0.117106144125268,0.202235660565054,0.079072182375812,0.060229660218793,0.345127127279926,0.0913123056892369,0.465376162397738,0.151695948901079,-0.116010477835185,0.0823263058755343,-0.220986237702951,-0.0316198756471432,-0.0555502770238435,-0.0289353082446005,0.389576596071093,-0.0750748620415431,0.0166284367023719
healthy,-0.0052994755261549,0.24429886096352,-0.038755691225433,0.117075735990776,-0.0319391666396844,-0.0023978852652047,0.407758922710575,-0.21021564934075,0.2457497994813,0.25984319563114,-0.218980907613552,0.164266686439403,-0.16336668044157,-0.0546881008920362,0.0609036075448534,0.307057890056111,0.316408431065306,-0.314994336954394,0.128944132466364,0.0582213824220084,0.0958859229382008,0.178798039734875,0.366077824334282,0.255265867277418,0.301898721747805,0.0229886306016826,0.270053878151366,-0.202224581750312,0.114253128743412,0.335650163638467
healthy,-0.0946324387243005,-0.0108948270978133,-0.0072606683089792,0.0649591273974634,0.0554527735614737,-0.0801124432062176,0.248182894512607,0.101818652614662,0.0787951179591181,0.082961229906384,-0.10735728971779,-0.0675531347188579,0.111227612189861,0.030517995617614,0.103685815594209,0.0545648322474184,0.0709486504107484,0.0295809946915934,0.07282512784341,0.228516380563162,0.109716210118979,-0.0041100608040917,0.246820053801679,-0.2211143309311,0.0752173939239376,0.0664804346806821,0.0086209378000162,0.376614456930765,0.0208183753024252,-0.0466644486433431
healthy,0.116869281166901,0.289595524393567,0.0325794631452136,-0.158490241180213,-0.157271592504632,0.240333474664267,0.151825475649165,-0.150360859920071,0.217162730028153,-0.0487830623277103,-0.0610686165153278,0.275451227120594,-0.192118775942652,-0.384714680922299,-0.284834801811256,0.125301665574937,0.284593659745577,-0.364803445643261,0.0587305092489589,-0.142886129663662,-0.0087923732839756,0.463374659675738,0.0506008747679974,0.108701054094501,0.193648678794339,0.252858171080956,0.142102626689457,-0.221625052956567,-0.0529433211445079,0.0377976922402044
healthy,0.330471338322601,0.174313885816961,-0.093532798346685,0.116239465298362,-0.0250427405422076,-0.0831282174712402,-0.0328628750947812,0.0,0.262265791277791,0.0461449490209204,0.113380110180107,0.355302752208956,-0.0832235549632928,-0.0045927397397187,0.106843952758972,0.0259812196878766,0.213878701959872,-0.174235956502839,-0.132823194600175,-0.170747434238228,0.0,0.429563545193777,-0.105466264035552,0.129163851270895,0.35538190264803,0.269172171013392,0.319243649936841,-0.24344892695631,-0.110202885696847,0.0745960507144757
mild,0.182044217235593,0.0867828937174246,-0.0310814554674055,-0.0608903120747634,-0.0207899348054027,-0.0064188088673486,0.035919036408629,-0.0940769786805935,0.134282606819243,0.0477486391828851,0.138213158902828,0.121149168106595,0.356587866009035,0.20721540812375,-0.0510243187828102,0.0052144080671485,0.0758394669780584,0.10083094391778,0.143573429956567,0.0444285971836804,-0.0084474786340137,0.162379060181432,-0.0905235536718356,-0.0176732976045953,0.0155355209488677,-0.0302962101654689,0.0955210836662718,0.198135563326788,0.0214806842583951,-0.0091628723248431
mild,0.0039976154164041,0.126858551847001,0.0631514271100538,-0.145143519709927,0.229900385575216,0.217571208909903,0.136109081827355,0.202148852474033,0.164873492586944,0.23471943172104,0.0227381646303069,-0.221752641721482,-0.0037777174848622,-0.104972059761222,-0.138661572379037,0.203017930439688,0.274857966643392,0.006797770945573,0.483260257791395,0.0908571139993563,-0.001761578781907,0.31579855388184,0.0805684028584776,0.122243531343754,0.130059547546271,-0.0189474931701489,-0.0567752061503389,0.248114060615124,0.0245504549382851,0.0844594447623475
mild,-0.274500543921542,0.116631569859204,0.12409843330331,-0.0632088421317153,0.0220480863646199,-0.157850116719926,0.141506538322579,0.3143807743841,-0.0860693922112645,-0.10235241868083,0.245509897053812,-0.52318214426526,-0.0562513880649682,0.268698042794207,-0.130813550339016,-0.106949643276915,-0.0433418071879393,0.252480241753896,-0.161488195088547,0.231608268643216,-0.0292852591822361,-0.361714260335169,-0.0779161811705761,-0.160320495357013,-0.344232758654303,0.0841753754827776,-0.36603714582627,0.163731245821442,0.0902540475671776,-0.397559565350081
