group,CD11b,CD3,CD56,CD45RA,CD7,CD44,CD16,CD335,CD5,CD32,CD62L,CLEC15A,CD95,CD57,CD244,CD54,CD122,CD41,CD2,CD226,CD49b,CD38,CD36,CD49d,CD158b,CD158e1,CD94,CD85j,CD328,DR3
healthy,0.245575809444766,-0.077779908293131,0.208741429232787,0.250644686834491,0.342946276362742,0.091499156272788,0.315167946660777,0.265673185099648,-0.0474976039537381,-0.0119627994740714,0.207981164321259,0.228952043504275,-0.0268889586645148,-0.0957079547556334,0.326401783718791,0.238814987826022,0.235473666388789,0.0650158389502458,0.26303461571958,0.0426921211733956,0.007166725118483,0.190233899643902,0.0142264199221839,0.319611774790116,-0.0245059976805106,0.0293917026847495,0.301633670070638,-0.0254440282318772,0.310907697172408,-0.0042464968487445
healthy,0.147083825442575,-0.0060553022503873,-0.0097101584585371,0.266438029073096,0.0357364294806346,-0.102240622483807,0.437714288370255,-0.184831819416475,-0.0910488371201262,0.0979936710490768,-0.246632363184084,0.377160522509418,0.0375465617472191,0.0672155577032356,0.245775673340408,-0.198135141456767,0.0761321159313677,0.151854422257304,0.106709586068508,0.116993618315474,0.0219423982635445,0.167285008936584,0.130087546707049,0.072887981989372,0.296826651003746,0.128722503481621,0.121472497800279,0.0509619769619171,0.146413043279035,0.0749711397968865
healthy,0.166161518068319,-0.123944178339773,0.330454874288896,0.341303772353019,0.29769345103683,-0.0309358661634418,0.438199392007638,0.0166807480247701,-0.147134465202086,0.0183082681065245,0.0831181627711823,0.11030653723614,-0.0339190193787748,0.0505783664131335,0.170736059517173,-0.0083073732566896,0.304269356244146,-0.0885107250961607,0.15197734228799,0.039326725628465,-0.0160748942225616,0.196216182571476,-0.14497384723759,0.164393229468883,0.133290752828691,0.126837066176021,0.261985418749941,-0.0590793780589899,0.29407810548514,-0.0744497265142389
healthy,0.231827475687925,-0.0261595261464955,0.260509721740588,0.136738010064676,0.303486759173079,0.146156507578806,0.139819659602546,0.128067249927042,-0.0356191906670841,-0.0123953846767063,-0.0829701949075218,0.269008928842013,-0.0020717433588974,-0.0592989733897648,0.200075206198969,0.21142176325281,0.259462170879978,0.0044213899900827,0.296389583900512,-0.0358048103940642,-0.117467355027252,0.0803928566555143,0.016130230935964,0.253816662741914,-0.0544146754348643,-0.0339362389739642,0.291478082037614,0.0043238122259431,0.316018453502082,-0.147597352183198
healthy,0.1748353992915,0.0024893876106289,0.107323868106603,0.019557595314027,0.120752745667339,0.219797267469162,0.0266933053202038,0.261460062940929,0.0376828110877988,0.0925215874714608,0.281783365119809,0.0981612221039465,-0.0086209094799117,-0.0721319557620859,0.0159124002832666,0.297697198094823,0.118007760274182,-0.233115838060483,0.152678871958897,-0.312827356854549,-0.159462923853589,0.124428224807766,-0.199347539451152,0.353619061240941,0.0565378335533633,0.289066817019211,0.240606966151804,-0.0001676852842899,0.140691212067595,-0.0120046928340464
healthy,-0.35079252715704,0.0138247770409231,-0.205056799111268,-0.112763059033695,-0.116169569524004,0.176528480444576,-0.493140964872697,-0.213788627061932,0.113286638542785,-0.104821596778493,0.0410695237880022,-0.117515915235336,0.121894784181085,-0.137143481182024,-0.145761040617375,0.0022669575972982,-0.101523807583417,-0.0269550541674454,-0.241749216669732,-0.224172812569297,0.0159002191269261,-0.306787952697224,-0.0467372109523303,-0.0733054957319369,-0.0991284492265875,0.0234768799988231,-0.0689563471270209,-0.0201480727936286,-0.195671519451098,-0.0196947860043043
healthy,-0.207046277158132,-0.2625346238956,0.0678054839939787,-0.0870195376434553,-0.174811493578251,-0.231344492315701,-0.0516030381480553,-0.0431329446925198,-0.324489367502589,-0.193052187340877,-0.0813869651862638,0.0033499352428593,-0.0032436012758623,-0.0651029385117186,-0.0319075951301036,0.0587988076179886,0.033225098453314,-0.0774363394115498,-0.293530947439193,-0.001646161616366,-0.135914463749512,-0.0156889141962395,-0.129964336011991,-0.057323778660726,-0.0977639541823558,0.0670088706186094,-0.165238193967709,-0.0038169431098892,-0.0607942017590029,0.0598550648520287
healthy,0.158857773451585,-0.0213214920570845,-0.0045099653940558,0.0699352797700983,-0.0493993307893755,-0.137267617876704,-0.0601373988947997,-0.0540545985422813,-0.0786334122606288,0.166397008243493,-0.191624718579837,0.158647618121939,0.0539378771089844,0.0144740402988795,0.0666654591996909,-0.0028869233259916,-0.0837095671696092,0.254906252348416,-0.0004598276568679,0.179378460711767,0.175102022607824,-0.003395770281913,0.211995405425561,0.0160096604126675,-0.167756074391895,-0.0967967687423607,0.171640261377944,0.0037487245323014,-0.342363765580468,-0.0982945521154058
healthy,0.109017608527893,0.0494177035647106,0.340094078975693,0.0289572597355976,0.169215581312782,0.193942186888136,-0.225166143535174,0.0209378387363556,0.0663614079684785,0.0561776945089588,0.218811255229182,0.010931585978824,-0.0355467015793055,0.0354661844614639,0.0493124778530684,0.353535837448213,0.0733138519010965,0.0370400053768629,0.149008296310426,0.0283344791740646,-0.0095525111154216,-0.0251346868918418,0.0133565077762594,0.0322225205806334,0.159698822247229,0.0963313469263939,0.123376612690679,0.0644169335231733,-0.0188088884262507,0.018384267858494
healthy,0.461398177084247,-0.249426689646833,0.342092530846287,0.437778329200754,0.531633918497962,-0.126693252341782,0.356711766875056,0.500188441951452,-0.492788356465549,0.192430110345034,-0.181013934919174,-0.272625851889227,-0.220735231315253,-0.27428818653002,0.482199107004443,0.204510481357859,0.680912315152809,0.0583471313222922,0.0563247075639743,0.0769977179514628,0.0877748037301364,0.612285423267536,0.118925941118207,0.181430216089817,0.1083630558186,0.0585180832486369,0.0218754545393334,0.0013995127894692,0.529870040551782,-0.0286990441776491
