group,CD11b,CD52,CD3,CD8,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD57,CD366,CX3CR1,CD11a,CD244,CD122,CD41,CD2,CD38,CD45,CD305,CD158e1,CD99,CD94,CD328,CD224
healthy,0.400970043985422,-0.0920997784185901,-0.146264391298885,0.0494684153991235,0.109850684149315,0.133087431465198,0.329260957254401,0.289842801728487,0.163619066636842,-0.102477659222116,0.48466190188648,0.139782999415745,-0.149112440512611,-0.194904734778993,0.172805665438892,0.0102975180306076,0.157646585022992,0.10556305530811,0.392220207206363,0.438008815234951,0.298528017694801,0.124465399292614,0.0652875544479716,0.452988209411492,0.323088977156694,0.361806437225754,0.0463237326982931,0.404179394816356,0.157563809417113,0.456902167279024,-0.1694868387103
healthy,0.237396700329137,-0.0506895577194391,-0.0217180537367352,0.0474567580001864,0.0056087094385454,0.16602859230909,0.274672568968181,-0.0979456075059963,0.0485141641733456,-0.0868508925451814,0.549404202422269,0.0924253954993058,-0.104715252008625,-0.157404326657983,0.0257538582015348,0.16687361346939,0.209205663735078,0.344143554295134,0.146263145034758,0.229389235741763,0.079118348357293,0.131983127021711,0.0367630488616151,0.508899631756924,0.16185138121506,0.139754879898825,0.134160384259586,0.272127849270631,0.122704666999677,0.0229314125071894,-0.0347645169250875
healthy,0.205800001626025,0.0517751213491699,-0.2353029394464,-0.0338060143261732,0.279820264088952,0.1183545898418,0.0821151555301878,0.13070398889609,0.291567765034999,0.0395567226852961,0.119700703367403,0.299731017721383,-0.205360550013941,0.375167871600193,-0.247554526307659,-0.0900105357818882,0.12426189645518,-0.147618210724391,-0.182793482064322,0.0687926995883538,0.182171146214469,0.229872841082885,0.0208229015589481,0.0529579985206294,-0.0317472219376791,0.0150717487529141,-0.0497766298984195,-0.101411240199396,0.267246814511413,0.049736343677836,-0.0619892336324249
healthy,0.415145675890111,-0.203926679308511,-0.21032656346604,0.12260028766303,0.0989234632018934,0.242227278229111,0.214475608673547,0.18431625853295,-0.108793600401446,-0.194597103349303,0.367699591444652,0.204859878344038,-0.281535491188504,-0.255797807845543,0.248450825799835,-0.0067377722337225,0.332599701807466,0.12446600086192,0.216156795524,0.165930244943409,0.233247367119274,-0.250297391141796,0.0369724093277025,0.27726358783182,0.138567829927132,0.307096920891655,-0.131382943618179,0.377276631625802,0.103799384250853,0.32007539760946,-0.25481204793451
healthy,0.144658809373787,0.296143375731112,-0.0172160806335073,0.454380438512001,0.179315854322822,-0.123106589518578,0.341646379130681,0.195618748843316,-0.113666748505322,0.0887622802357157,0.619368830450754,0.243922285177338,0.245285519817918,0.129186665601288,0.167506037719014,0.16966443710917,0.126333890255174,0.0338071204018376,0.425778306076363,0.423880250005495,0.13090595146357,-0.0212304837021993,0.0757471145520957,0.139789302054844,0.438164159366553,0.486986521186543,0.0874605316806841,0.468274476576797,0.107109587883201,0.345266146587591,-0.032363176467426
healthy,0.0613963404599745,-0.255912580131758,-0.0457419876435955,-0.272647350566665,0.0514646978669352,0.13673118061317,-0.0161030641498302,-0.120162970389446,-0.239782891454133,-0.174213443960044,0.0580792161713279,-0.0187716377179193,-0.176652774899627,0.107685672731239,-0.227024585587302,-0.0586780942886053,0.263987908333752,-0.039430041170235,-0.12282078898346,-0.0648970080925879,0.0440493233504689,-0.173627120201967,-0.0713128236216019,0.136049365745609,-0.0520648937273547,0.0855205215363889,0.0202843886546573,-0.222678849508953,-0.337193999366609,-0.235876750758045,-0.147609420060858
healthy,0.250784428226859,0.169537885050793,0.177543922869614,0.25551790321264,0.155556106648677,0.289257401507287,0.244886595941193,0.0650325978122263,-0.0631797559051455,0.128600714813158,0.247885762716696,0.156664054537366,0.15021563994763,0.0914944818236177,0.226734047490223,0.185029253023386,0.0881228248708138,0.147208688255643,0.295060356776879,0.195847118980927,0.244539776133981,-0.135751944093864,0.200853331563375,0.15082192077138,0.356038631399598,0.227265992041527,-0.12495683590736,0.362268578066278,0.239016196941992,0.251578295485082,0.149077669085995
healthy,-0.157062152736539,-0.414596828158584,-0.291185626124092,-0.345810846804006,-0.181208839799561,-0.267298972118527,-0.218162718249656,-0.161600335893012,0.63264361363997,-0.205810040200748,0.051839356160019,0.411344183761399,-0.286354929982722,0.464466976541344,-0.129631777729858,-0.186562271302543,-0.0703521917336066,-0.0368202566735471,-0.285658914728682,-0.259392885604579,0.0150227570957323,0.48137404006112,-0.195650553267822,-0.130679191069323,-0.345121833417856,-0.349447564076415,-0.0970529630891417,-0.263529766784358,0.0141043912938119,-0.0124383466038486,-0.130041811649467
healthy,0.0493834295775359,-0.103206806276142,-0.142976789093074,-0.0683107046818269,0.260781427167158,0.335908310684195,-0.0197613551403618,0.0721476659545749,0.0433205613070798,-0.0967383986266136,0.0062419108352908,0.162986301871137,-0.0982320712081511,0.220357670315812,-0.483076017960713,-0.0159538936241196,-0.0928834111003717,0.0611016266370385,-0.010866671296596,0.0461358319222668,0.0821365140624569,0.316708208169891,0.316264528135511,0.227311544149234,-0.138729960284776,-0.0894053144611374,-0.0326684671206246,-0.149091272448782,0.040628403695825,-0.151095070534831,0.112069089653795
healthy,0.470443934034227,-0.465518999753067,-0.333767509276876,0.0564275610405368,0.29406462493754,0.419808770795669,0.431589314255314,0.531151189692906,0.199683455058869,-0.242574236115283,0.490979064193434,0.503903904396967,-0.499269280282525,-0.12835993946319,-0.131885722302585,-0.345207545102054,0.234028369872994,0.306900268859287,0.267427940841513,0.441874644551384,0.6089758797554,0.0701054152434068,0.0568150185653689,0.535157708238384,0.192990925041023,0.378176367361605,0.0426989204106405,0.189304517130134,-0.0457677271060156,0.61209430292994,-0.15031349500584
