group,CD11b,CD47,CD52,CD3,CD56,CD11c,CD7,CD49f,CD194,CD16,CD335,CD5,CD62L,CLEC15A,CD27,CD35,CD57,CX3CR1,CD235ab,CD54,CD62,CD122,CD41,CD2,CD38,CD71,CD158,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.339214720548089,0.252603380805134,-0.169881299760071,-0.174420214552076,-0.143182511681141,0.153821661001765,0.0599261432112252,0.105346729562094,-0.0848506818772962,0.595691570660347,-0.135901555364021,-0.218259005887673,-0.543338573819448,0.104597139763024,-0.148083161148414,-0.0955812791016936,0.155179822722347,0.186201767406563,-0.149539197596366,-0.323376438938223,0.0891163639881799,0.1644250271704,0.215305887538951,-0.262796957889309,0.583077372614249,-0.104981390854448,0.0784945754548826,0.0731956552820142,0.157667148045753,0.406464158409956,-0.174841810899931,0.327123097419356
healthy,0.254217139547441,0.111980334999908,-0.203388760896292,-0.166196528164255,0.397338665389971,0.248895888811089,0.443691631442354,0.0658136892930903,-0.000622542392767,0.337669200994088,0.270280162630745,-0.231390478035207,0.172419549676561,0.336885935275775,-0.0815517173548629,0.0991231718871398,-0.0389467754097082,0.0831542488089599,-0.030223339997322,0.341009537502318,0.101453700801824,0.241885501045088,0.0589514141376343,0.390551463194633,0.0694302089191676,-0.0058943156125866,0.0133967851407762,0.0255520358605421,0.0039523402149329,0.27765751361496,0.112161531286325,0.461705744398785
healthy,0.300141221312768,0.354169929092472,-0.210313591905066,-0.0492239469281979,0.0539506798404546,0.029678730033432,0.311303276457908,-0.119059306291036,0.0252094944315986,0.248438882673858,-0.0440548253325497,-0.0443819503693133,-0.59839942025358,0.0841051758666159,-0.118826735281646,-0.077440724886742,0.155913448860904,0.135662569790724,-0.114565108276891,-0.135382298679775,-0.0828924352544888,0.23749702529356,-0.166721371185428,0.0495352192560589,0.350449630373008,-0.0424867932392137,0.176861304198451,0.135358412826438,0.058376234867068,0.423239855891788,0.0075859441251189,0.418453144804546
healthy,-0.288920884663625,0.0371258209198782,-0.0482197408986579,0.0326687608528748,-0.161693419958486,-0.0542164738454037,-0.208156743262928,-0.0701208656281808,0.208995133748848,0.075975511815985,-0.170896287393337,0.0598998040329448,-0.0540270034355221,-0.280109697600868,0.0700316597215083,0.0504598339530987,0.0974818610850946,0.0550447255008394,0.0528325626392354,-0.401581977472519,0.228434452825568,-0.191251614529238,0.199301425964465,-0.393259812584801,0.0979315884837703,-0.0006766059248264,0.189126147524277,0.268560061927199,0.168882068911672,-0.0940082439500007,-0.48693157594878,-0.189213342909411
healthy,-0.157724841547505,0.0225409145138092,-0.146393218984187,-0.0120342237913824,0.0305665926263555,-0.152471572233389,-0.401002121914098,0.0614354658223105,-0.0525505623330131,-0.0187811478325602,-0.244391366494986,0.0526916303845433,0.0522181462436135,-0.261860858965835,-0.0520099748916239,0.0399415691105382,0.0501227810045122,-0.102073588608764,-0.0621272108594859,-0.172111379940435,0.163353414445771,-0.326878883066241,0.0306688436356688,-0.234605970664357,-0.245893872834395,0.0554800020990172,0.234682034571971,0.0644921764447954,-0.24189228114076,-0.171122002064306,-0.103090488370681,-0.274481843870286
healthy,-0.0141793036061373,0.0156458678466397,-0.0422417810831436,-0.0487649567596253,-0.215207379522362,-0.115953435864722,-0.176711771119488,-0.355439411855766,-0.0159059506661649,0.0946053038608076,-0.45189203179975,-0.0196022776148772,-0.284320756149171,-0.188181029857451,-0.0339629398932059,-0.125785485018154,0.199870275260014,0.160657951200488,0.0825833349050742,-0.346597392727015,-0.0061137600323949,-0.0962451095672921,-0.142660318057523,-0.267874309793623,0.0446356021334566,0.060707165860815,0.141331392284105,0.290563658197755,0.0697156312360784,0.134417176201261,-0.451106642133355,-0.037870074201032
healthy,-0.113670275078846,-0.137017699322473,-0.114668447433608,-0.102454773390851,0.043202250994452,-0.214225177717233,-0.0921918466021876,0.165207563325275,-0.10823043815582,-0.262377382926869,0.0249085754355676,-0.250775352046185,0.0336696275821697,0.0036102166143448,-0.156141213170909,0.116739823198418,-0.209170475759302,-0.304652402879825,0.0145735642745555,0.0896930485622297,0.0962239093760078,-0.139187589052699,0.20955800917156,-0.0979441878253814,-0.216668381679249,0.124492078361559,-0.0861824403447998,-0.266010672966282,-0.322031777604107,-0.255222314135251,0.107086899035889,-0.0735060966581581
healthy,-0.212565133304963,-0.197266460726128,-0.0540766457415589,0.0713948365861041,-0.206441703745902,-0.490699586293404,0.0683635442372823,0.291064670567561,-0.0258872686352555,-0.172329232450789,0.130217123222379,0.21414357060965,0.208650760412257,0.267711674633176,-0.029171792999364,-0.14045812867861,-0.138174481131513,-0.133588561987656,-0.243290105026751,0.36509878474041,-0.0899014294416188,-0.0572316751530169,-0.0010682442816637,0.246340437708032,-0.382573614566663,-0.0651063580635156,-0.20193584235862,-0.0937342218674587,-0.293387221405159,-0.117508984929037,0.519569110368089,-0.121893860223159
healthy,0.0975690291633489,-0.160872667329484,-0.0505443207501538,-0.047979287859174,-0.0869417746337971,-0.129668012961475,0.0315899017405111,0.325294613985153,-0.0674055702848194,0.254266331041272,0.278517986546508,-0.128527031087409,0.068037781731557,0.618832399479385,-0.159499029611258,-0.0599187802171438,-0.0759432407513113,-0.223308683708145,0.10774690402126,0.265035294575549,-0.0570270372203622,0.0574466085288503,-0.0288081403982432,-0.172641813633396,-0.231939490989731,-0.171109166242419,-0.249190889633337,-0.160822796677806,0.0950669146018666,0.243408013783096,0.254298105824177,0.21420550297632
healthy,0.231286761611871,0.0535481524540295,-0.22905338645869,-0.164890804953815,0.223854066806619,0.248751739506903,0.28494655236503,-0.0595651479384752,-0.105128192022466,0.397612968104953,0.478331031908614,-0.214622527145753,0.0806914397957299,-0.0995302155983841,0.0122098064483809,-0.106046401825829,-0.237944012889978,0.188484470427106,0.061775887691559,0.146507409638623,-0.266742620663144,0.456147390307324,-0.221568136554262,-0.003776936569233,0.46049232415227,-0.0933016239933699,-0.065926377783617,0.0284572767490343,0.0983524929022685,0.0926614797558261,0.0115392235719319,0.44621920546319
