group,CD11b,CD52,CD8,CD56,CD11c,CD117,CD10,CD45RA,CD7,CD49f,CD16,CD335,CD5,CD62L,CLEC15A,CD107a,HLA-DR,CD57,CD366,CD244,CD54,CD62,CD122,CD41,CD2,CD226,CD38,CD45,CD49d,CD305,CD158b,CD158e1,CD99,CD94,GARP,CD328,CD224
healthy,-0.0071454888453437,-0.0693648231014865,-0.0564071659792707,-0.295768010185855,0.0760021066429753,-0.162553639620065,-0.0202157262987192,-0.0290141888605075,-0.333642589770621,-0.0935614070661799,0.183113535918694,-0.420354785977713,-0.0716777164041277,-0.607706695121094,-0.141020236820317,0.0044866225810056,-0.108117318193595,0.255057949644505,0.0356613592022993,-0.0857007392494012,-0.523561245466149,0.0855984482435952,-0.148207364235124,0.0758638950922011,-0.369764090930793,0.0304160421289029,0.245037638290497,-0.0371644462106668,-0.392354720613713,-0.108821113631159,0.0617663021858844,0.154114851647752,0.0572353851462856,-0.362624265569221,0.0200011743195829,-0.118834463930385,-0.136252112025477
healthy,-0.382769966065488,-0.0115540773088886,-0.0315619578429805,-0.201324270394513,-0.441165192410381,-0.181211951799894,-0.133219340921792,-0.301650955375752,-0.019501974272796,0.0857182248669047,-0.258844157587945,-0.0148614521050434,0.0395747514737917,0.262283805137423,0.117481232704028,-0.0780850769604396,-0.0942974274488927,-0.118235709657558,-0.157253770685126,-0.198400659529222,0.260051581176384,-0.0773582823184044,-0.0471678852909098,-0.11331454722992,-0.120700638687669,-0.120054802990187,-0.517980529893313,-0.0688815814089942,-0.0789402922707254,-0.242668509280207,-0.3043440095493,-0.238478878675168,-0.166558277401351,-0.0117215174640353,-0.157485400896449,-0.0423451393288886,0.0395981007628269
healthy,0.0914718382445849,0.163348558097432,0.216932917798477,-0.113243529642503,0.122053912980113,-0.0109013863632529,0.0727647836748689,0.0784702184022783,0.0605358280309427,0.170427245430583,0.248468347666113,0.0082096354827565,0.153561846659713,-0.0300182000668037,0.252584375412649,-0.103852075633908,0.260185025200751,-0.0448660610499916,0.0529275727780433,0.0282229981011409,-0.145790115742844,0.0952223990920725,0.0614739554768785,0.0969251240863897,0.121704951779159,-0.0009054387675,0.0394617763656306,0.127196394585653,0.294633294754523,0.117124135172186,-0.0689503678205299,-0.161531615698295,0.243839553977987,-0.0556081562485561,-0.0315960178947354,-0.0536096454504772,-0.0619826727101766
healthy,-0.439671695620407,0.110058453451288,-0.23784634440838,-0.204180130858901,-0.219460159848818,0.150946047695488,0.0882517531171109,-0.182884917426142,-0.22966148716397,-0.07935869951097,-0.270247507037747,-0.168438908001728,0.230421114520314,0.19443380178647,-0.429539017687742,0.178254920351526,0.106278386041254,0.0604284823803968,-0.236633394658685,-0.171343770929379,-0.269624871727537,0.189110198405334,-0.191701929007595,0.105493793587151,-0.225070021668925,0.0968137171332727,-0.0599777214992548,-0.155565485444722,-0.326575562789905,-0.30069460077946,0.143230614742155,0.153448948844913,-0.34024758517712,-0.282152811184669,0.175509873586376,-0.395408864858377,0.231931027180748
healthy,0.0468092642369775,-0.0477063408817262,-0.0843135107803153,-0.552464801166461,-0.0651428721324963,-0.256360410540895,-0.0360606234338236,0.0684923528567474,-0.0053717085547277,0.0751926078810492,0.172361150114871,-0.31518160084465,-0.0212464177191275,-0.6357981603811,0.060402213601372,0.0505774316968412,-0.209322478417629,0.0734608115965054,-0.106492109546473,0.195258897180172,-0.539193794032188,0.0493833162233836,0.192403956968775,0.0665579159752813,-0.355883053454931,0.176782490980412,0.358261844131548,0.15996987855345,-0.16969657054143,0.25812698351397,0.111162931253895,0.385909363977377,0.365342534166708,-0.629768286880046,-0.0933260681416342,0.006355173577299,-0.240010742843755
healthy,-0.0182125109221941,-0.0709172393333949,0.0062136389277448,-0.0672771613986519,-0.131021064776455,-0.178704628330478,-0.101606793509671,-0.0362296877470105,0.184035633000355,0.409860016128984,0.0574407474228713,0.0880806340712372,-0.0584887725938279,-0.0627957611418121,0.304349384368513,-0.119360786185846,0.015300859595271,-0.208007649875678,-0.245981914632475,0.058811179819508,0.169225827680398,0.179775569081836,-0.0246467806993552,0.414672896175618,0.191168911652003,-0.0060794281678736,0.0220971136709561,0.056130483478034,0.0736334365578409,-0.159458029944102,-0.0770501434030647,-0.122095922688527,0.120376415176729,0.233985507098787,-0.0072715942672097,0.179021767217685,0.0293521722257817
healthy,0.0609804666144909,-0.0019860693386246,-0.0517644985258024,-0.262205981541037,0.195125946421335,-0.194212528445696,0.0029493257084739,0.147121147779102,-0.124569740410218,-0.0171476178994157,0.289516269382131,-0.190123514211923,-0.292501918698304,-0.417100279368596,-0.109393695618904,-0.0193588575748951,-0.127238821673731,0.0891062962013737,0.171057376713164,0.067863640541263,-0.351947181555004,0.105436132311864,-0.0116827448135049,0.182303621820904,-0.38672749276989,0.0838453579413319,0.208141603445558,0.0360492333977185,-0.124738142395383,0.190785494979362,0.190949506839249,0.225404188716107,0.0382644841154053,-0.185348818895706,0.0525001666351926,-0.0881209951458666,-0.400823819939126
healthy,-0.0977559351541056,-0.0868700480657648,-0.0084144958307422,-0.0927712560174868,0.126320136534305,0.0351398851023167,0.147940782389891,-0.142650148518438,-0.28789861638013,-0.263361496875013,0.0076848273452064,-0.16892122988134,-0.150979190577395,0.0788156468800947,-0.328110658346396,-0.0697163256240986,0.0641332820278111,0.064161272214223,0.132850356761971,-0.128973170083798,-0.391650792448994,0.107802380544903,-0.217161736221756,-0.0051739060389012,-0.324946508114528,0.0123554187722298,0.0711167523727383,-0.144388900963559,-0.35706566116486,-0.123028436958101,0.191182932026219,0.176915365320599,-0.183454711661637,-0.444741806269743,0.0744583020513525,-0.218164266524932,0.0801781855562708
healthy,0.228196544670171,-0.209393461864154,0.0922639540766191,-0.100257225338226,0.0534839401693538,-0.223135740380026,-0.0529851121691786,0.0807673344628465,0.0699722300291629,0.309690799208333,0.129449985648856,0.124129990724444,-0.136392129143707,-0.158082674412723,0.285521159014085,-0.130312819094914,-0.0688810541139994,-0.104888192896794,0.0054628245969988,0.0963257038356107,0.0236516561414432,0.0595560243361307,0.241001722454799,0.251821630654268,-0.30721997266007,0.0448444658278933,0.185221865145272,0.0260036069638658,0.0659951010350736,0.171288142834032,-0.0227956173724784,-0.0092876294797724,0.186684884459231,0.0090667336888577,0.0500776368351023,0.0026740581838639,-0.244411353810307
healthy,0.101592623734204,0.117301168113519,0.281769932170691,0.340920621801486,-0.0126946030584307,0.0086930813201344,-0.0527676660299998,0.270137956651323,0.208445133977639,-0.107176834369236,0.275657995178125,-0.110516041834015,0.0499814927942721,-0.15988080615838,0.330600067529367,-0.243021103044793,-0.0862592996524665,0.386956786207839,0.13448583428384,0.303792844626124,0.126270710264689,-0.0425194621467813,0.121541069322718,-0.051289704075891,0.432184169621687,0.157402376312031,0.0737457927206307,0.446393430571282,0.404674783725949,0.35077745173796,0.0450674175388997,0.076847554219483,0.543632541587694,0.268672874741096,-0.0094766549999581,0.265361693518283,-0.272838458714325
healthy,-0.0579435418952484,0.445674173624686,0.385503972935559,-0.0738364525173593,-0.0284428058262348,0.212252848932638,0.111485923331216,-0.106089871459111,-0.0200973032063181,-0.172000430465323,-0.22102256280338,-0.120288219504168,0.42500964830152,0.216157080785351,0.379206264776775,0.0769055381285962,0.0934167961427307,0.31080918846935,0.0540378415471771,-0.148516593870839,0.194027427087186,-0.295681132180125,-0.129985593877522,-0.321539159141664,0.140324355467961,-0.100858213877822,-0.29922305740255,0.126456908406357,0.152032023067085,-0.0569820793885882,-0.0544864207470698,-0.240243453396683,0.0574096099708056,0.0824268385680505,-0.0483517678595202,-0.224305627863517,0.116146082060215
