group,CD86,CD11b,CD52,CD3,CD56,CD11c,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD5,CD62L,CD161,CLEC15A,HLA-DR,CD57,CD366,CD244,CD54,TCR,CD2,CD28,CD38,CD127,CD45,CD158,CD158b,CD158e1,CD99,CD94,CD328,DR3
healthy,-0.0046573529605705,-0.407030834206544,0.126502051548438,0.16230864238749,-0.0066488419584607,-0.141620041344189,-0.376703421603343,-0.160184607567718,-0.161844288389963,0.145318189441216,0.208859736467034,-0.565841451646653,0.190368007443701,0.408025075914561,-0.137529648644446,-0.185994644800038,0.0269496083590433,-0.121317537827335,-0.152167937107068,-0.421136493109323,0.157059118900351,0.106772208579434,0.0809294287895621,0.143788837425688,-0.510963484614461,0.147340818814441,-0.323332548321931,-0.0330230348637965,-0.0775100222170974,-0.0761818250959685,-0.443121328764637,-0.0382218700652547,-0.429486682883281,0.0086641891430189
healthy,0.124879568718364,-0.0444009858676058,0.314089609067795,0.234233000873254,0.08993629077516,0.198486570732174,-0.268140410649746,-0.161462035790753,-0.0489338019019345,0.227740823121708,0.135928866050699,-0.486834542030388,0.295202288935397,-0.115653426462974,-0.0785585922905652,-0.341677366444055,0.09655890667382,0.101669319485585,-0.0710785255360485,-0.211466886558937,0.0311319243137278,0.151352911100493,-0.0114383011412288,0.176162000712455,-0.0633320838451653,0.164310780555047,-0.147876630379471,0.0659072478181074,0.0131704310146572,0.0058119361308751,-0.292681630986669,0.0034819860390608,-0.283008520242826,0.0542254520158655
healthy,0.105578248039875,-0.125169119935321,0.12988927764312,0.127743917736095,0.322881773317779,0.0191185417039033,-0.120789874261412,-0.131377444312864,0.132474070723293,0.097134693945284,0.244581113778432,-0.352401638436504,0.0217638179538278,0.196874738487699,-0.0955515231051509,-0.172178977225835,-0.101573074060773,-0.0239131977440068,-0.0647395515721987,-0.197332000892614,0.117659165929577,-0.0461266888659588,0.172938806224465,0.0920286953889508,-0.21590781909955,0.0870327053585405,-0.147167686378675,-0.0577264894698116,-0.0703671644102906,0.179263069322357,-0.436357707966733,0.268676285781243,-0.061552471326004,0.0877228680297201
healthy,-0.0035586211490237,-0.0516371024278438,0.0249493878875904,0.0757603158094555,0.129608612804372,-0.0700453621741751,-0.0935750135810711,0.203928306901568,0.139875138207266,0.0965262842298773,0.315701836381732,-0.23066868009267,0.121993979850351,0.214021020552521,-0.0384572542260311,0.247960919652508,0.0537234658873975,-0.0433076946658437,-0.262124315539776,0.0283819439903007,0.322058299324287,0.0785444414422573,0.305346328072562,0.0501734963435552,-0.239052382463641,0.142329358188742,0.032937287168953,-0.197139652171485,-0.147350007783603,-0.0635527271391911,0.0880322943261481,0.309081812902602,0.044360087640255,-0.0904857134706263
healthy,0.103222169444262,0.217471925332053,0.0477536216952858,-0.094092300661745,0.508161592299788,0.121703766177324,-0.115714801578049,0.216954103211443,-0.14424690999589,-0.0783332829893771,0.458671417479504,-0.261171319610593,0.0657069903916601,0.564509251866612,-0.171792986912705,0.0727974163925241,0.18871137073585,-0.118752647952972,0.0763873388160303,-0.166684140302535,0.576115455449556,-0.0918469954053732,0.427323436840659,-0.062457605464547,-0.261377418806678,-0.0180208628628871,-0.103535314877348,-0.259271690978241,-0.218592729774331,-0.21767534774667,-0.33579899676564,0.647895245905898,0.0859015532976339,-6.06297617881129e-05
healthy,0.0406098767454601,-0.127726642075125,-0.0067713409589874,-0.0752543640983948,0.119002672352021,-0.259863156718741,-0.247523299621368,-0.145866626828222,0.109917210802306,-0.03686419487806,0.184336559574546,-0.50103243860362,-0.0101849667034636,0.181432928298986,-0.171118169700582,0.122058966032916,0.0786790275416696,-0.114126626385955,-0.248795499956759,-0.255296492636087,0.222255546719789,0.0739307340565712,0.182977220011567,-0.02061428197298,-0.64216753385527,0.0598892330131259,-0.217694252404036,-0.291509891417869,-0.192855133042453,0.006787822018882,-0.368502208943837,0.201697852006199,-0.0988890740351514,-0.0585783608735264
healthy,-0.161032530907997,-0.422796336994832,-0.137586567351901,0.145619087678811,-0.0052942714353118,-0.492192734006467,-0.41454619874062,-0.236909715960734,0.0874029250947764,0.0505611330077784,0.0299288426193933,-0.582615868420653,0.048674670009069,0.17195102128231,-0.255533143168423,-0.110440520696922,0.151185997436751,-0.166783197109323,-0.194348487591446,-0.369981525725746,-0.0065185240737316,-0.0215912804980805,-0.0769809365614888,0.164763965895986,-0.288047786793743,0.0396330977198311,-0.259941217328828,-0.172033665764954,-0.199587482031495,-0.19849982999754,-0.29711177571067,0.111912849288868,-0.184965655557622,0.0830403628173462
healthy,0.0366340701492984,-0.260860867996275,0.0680071534277118,0.0863546288880033,-0.0350569813348392,-0.40470058954713,-0.0630213238667923,0.0222945732498378,0.24449346555542,0.217986039960512,0.346231573217745,-0.243996893128865,0.241789623296294,0.418360500189329,-0.063234752437752,0.155541073860466,0.0946096345133932,-0.203122137010038,-0.353379411253188,-0.0919123861962376,0.465597439617609,0.0277785467243315,0.512380087907628,0.0687692991809065,-0.246230781028573,0.0220051613721774,-0.071570190055302,-0.129365955509385,-0.141287968666111,-0.0811074588700192,-0.200673678970263,0.404343998823104,0.0054330775425393,-0.0931467367315241
healthy,-0.0054377106675723,-0.0355558909387374,0.315778030254965,0.225402586547364,0.300354252088041,0.297748801678891,-0.158343515912301,0.0416888094874725,-0.0578545841079296,0.199785458212041,0.249908628828127,-0.399021861809066,0.281946406600346,0.330037776621036,-0.159747051373039,-0.222036636951955,0.0436766765161274,0.0761603847703119,-0.178412337729513,-0.0774260980353022,0.312848842641275,0.198653534276536,0.516305040596134,0.241343249623562,-0.276603203217673,0.176607735195512,-0.0296155902288016,-0.0581038080365277,-0.0865980767430621,-0.0057099360005182,-0.291354885846417,0.276186438937943,-0.159569812935017,-0.0276068157750455
healthy,0.0863030283258737,-0.294716337029063,0.380121561504872,0.386642027027901,-0.167121079809948,-0.196217205385937,-0.387197203569362,-0.440494041940407,-0.455148076829813,0.252141403842243,0.0721266722091351,-0.633600624493607,0.435719293297943,0.171193769105421,-0.148791001804878,0.0046474401683833,0.158805208106609,0.299651339030643,-0.107339521362251,-0.347769744477754,0.0065936819877491,0.322564142579136,0.0409129067918377,0.29720979287472,-0.433011426240974,0.313080157747664,-0.218292397265518,-0.081234781837316,-0.0872976047824061,-0.0917673101034007,-0.363077868276747,0.0558425587055266,-0.559842908279327,0.148418543728368
