group,CD11b,CD52,CD3,CD56,CD11c,CD7,CD16,CD5,CLEC15A,CD57,CD11a,CD54,CD38,CD305,CD158b,CD158e1,CD94,CD328,CD52,CD3,CD8,CD45RA,CD7,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD95,CX3CR1,CD11a,CD244,CD54,CD2,CD81,CD38,CD36,CD158,CD49d,CD305,NCR3,CD99,CD94,IgLambdaLight
healthy,0.341872258321323,-0.0421249173266477,-0.107010418797912,0.153266364194417,0.0893761775875572,0.304414913414797,0.434563590969465,-0.0971731887967316,0.204656753730516,-0.0261954978454216,0.352544353289973,0.112572317455705,0.359820917257485,0.322977064372931,0.0164950419143296,0.0521620876366143,0.229595195538443,0.39251070327953,-0.0274379472395028,-0.104294453744608,0.0705485017243557,0.250496889300049,0.386665617915608,0.0624366161556663,0.331476700289042,0.32446604134868,-0.0758468776797886,0.160624673974087,0.190422295419288,-0.0123548062438942,0.0558435142916557,0.305624019470345,0.373279154952692,0.258778540671466,0.233158488759942,0.15886117142342,0.275242266440594,-0.0061647254503981,0.0015011431672902,0.34907935808854,0.307354961027547,0.141410619175126,0.272478389002039,0.2907597297344,-0.0358695567178605
healthy,-0.135536209995704,0.336613201267825,0.274675649138919,0.197712615559446,-0.228970104872622,0.147041537257457,-0.245416172438767,0.280553751906236,0.21460991936649,0.0501741946617676,-0.0425671677771211,0.280939781596078,-0.562680437654512,-0.0134272843904895,-0.0265980102006165,-0.124910167629624,0.257712775745504,-0.0187697313230827,0.0847221909537787,0.0913256282654562,-0.0816844896384796,-0.378618188199589,-0.13445112215396,0.133402477713439,-0.384569643160393,0.0043782195663337,0.121313741609626,0.271103557996735,-0.24327737232396,0.0205040542903701,-0.288825512280158,-0.405826722571062,-0.224083494334602,0.151085344542753,-0.0601077207991687,-0.277799018601402,-0.374295576546261,0.107236069278832,-0.0154352049691049,-0.133096811435795,-0.358889238695496,-0.224609885199294,-0.436918528722149,-0.0763142018369398,0.0735131606561032
healthy,-0.0598139049259105,0.170144649170067,0.137981971497585,0.188821744940453,-0.163537361955871,-0.0119258557801191,-0.34825369587513,0.120403374008877,0.105887583223977,-0.204481089504593,-0.240207316523754,0.365973502163779,-0.434099249363467,-0.105438059471067,-0.0128466612381773,-0.0909153553937572,0.120487653638886,-0.103503602124412,0.183623079873031,0.126954222841694,0.110662328463061,-0.0172336201199756,0.191900028382808,-0.0078604995266045,0.0490694751916779,0.182980495975001,0.0933919608829373,0.233106941559738,-0.0135941867702427,-0.0093450159757403,0.0343604704465736,0.176666852411535,0.0357335343027296,0.0329784239607321,0.351098789039039,0.0690030529507002,0.11527776723959,-0.214013290780904,0.0262619861439722,0.247499422310925,0.0089728150754849,0.15431402233395,0.0432156481296382,0.276479700489156,-0.105448419018819
healthy,0.257041365680229,-0.137680572138983,-0.11542038305217,0.115946528940568,0.0971852710533541,0.223698951263874,0.244311503435919,-0.145153953628532,0.0871783365719678,-0.0058242060977236,0.196511220658729,0.0476171467532743,0.287061609436327,0.273406982020298,-0.0812871824950924,-0.0444137302951822,0.166266025388961,0.231765780065275,0.164253557786757,0.22700468955206,-0.0167827250798524,-0.266494612854004,-0.144326541242309,0.183466015149405,-0.488426221317894,-0.290968913381559,0.287660008394456,0.266271735658705,-0.171270722271983,0.051800423478422,-0.131243612109776,-0.242336613813526,-0.178725489309944,-0.0681957362790249,-0.0036103426798114,-0.144619062052953,-0.304814080996469,0.118482573775757,-0.0386805312909629,-0.279696793090967,-0.317127606392279,-0.0959353472950322,-0.323174824705252,-0.072786566189708,0.151824925694135
healthy,0.0323095817890691,0.174147056543724,0.0193451621425979,-0.0684733618696746,0.0423204688663883,0.206280599879272,0.0534684202451543,0.0017490997638022,0.0630740142030081,-0.0796482965755214,-0.0751846489483285,0.0562598854930673,0.261219959017129,0.0850865609885298,-0.157292843511503,0.0847151902974747,0.094314087394364,0.0789298330299998,-0.152445163119827,0.0269705494551559,-0.0541010709156741,-0.0532097054166024,-0.232952705913484,-0.508074239382744,0.0784320367792854,-0.440936438589802,0.0045013596862558,-0.481249094635234,-0.232300252309377,-0.0129991050305038,-0.0156918239958596,0.0325083435234228,-0.0605509931716105,-0.541422847451091,-0.45207838752864,-0.102207767558988,0.0318360367091112,-0.0583761394692481,0.0655998532411613,-0.361011875487025,-0.113281683047606,-0.0866293732802629,0.0746115450925056,-0.478776694115258,-0.121977958329838
healthy,0.0189044765815176,0.145232941148191,-0.0003923272266808,0.135689033178187,0.115353106614492,-0.186117446965888,-0.0011823495341788,0.028923246624595,-0.298264821078248,0.249227523445932,-0.0976238710312059,-0.0678406992557882,0.0293879946918512,0.0899826592520264,0.0545287992549742,0.130976604744338,0.0015989301131606,-0.160620804978375,-0.0968072796493476,0.0917394271568022,-0.0331846234686637,-0.243608493543599,-0.0733593539311336,-0.0302588487624004,0.224390393408177,0.423996699113092,0.0059872752606314,0.156932615224632,0.140808983866625,0.029740278618879,-0.18608048536652,-0.165083820816497,-0.304365177448457,-0.0448592061803049,0.0543225549069145,-0.167520651667466,-0.216850272495079,-0.165140876511142,-0.278337064786306,-0.0516368056603279,-0.137420469105648,-0.0369978221918338,-0.051589892218598,0.0185870495819913,-0.145380416295446
healthy,0.13612453211854,-0.299231915382303,-0.361154136484441,-0.0159711461332196,0.0558779338517276,-0.0025943344781084,-0.108051135150556,-0.257294367939136,-0.0764035067491286,-0.0751230466655957,-0.0797666977716264,0.0040360602651662,0.185368694237791,-0.0836281924010673,0.0587653934716352,-0.179389976411894,0.0524552680167265,-0.0679595832374235,-0.141062188694494,-0.108366213693498,-0.195020386931218,-0.12347611732166,-0.314195497430984,0.0151852367971589,0.0108155576728568,-0.0366135019144984,-0.0734386600089855,-0.19452967959793,-0.164444155620092,-0.0420222521534705,0.0217253995643167,-0.166305809966353,-0.143634520295439,-0.0166538018954471,-0.150513427657025,-0.188386115650778,0.0795394857527312,-0.154838018653885,0.157208232176164,-0.184146268806144,-0.297150170993859,-0.0573299178804494,-0.178842375359164,-0.331009585157544,-0.0297785815472793
healthy,0.308557458473217,0.0193301337381565,-0.211462229672989,0.251519622913478,0.156439220197026,0.231095936806984,0.310757018231066,-0.229012309542892,0.0590923313915419,-0.0426097789366213,0.169726387983289,-0.0101566140805341,0.231502895410433,0.338909618045229,0.073791965626929,0.100324429218287,-0.109163810071945,0.237219372969517,-0.33163048741304,-0.281009674689283,-0.220180554163062,-0.0657441618971721,-0.237391983220061,-0.20242473538382,0.0737314476443666,0.0666150891614345,-0.315108060429234,0.0007538285637576,-0.227294458306528,0.0031933579349234,-0.13950410753354,-0.101697698567944,-0.0189946629959671,-0.280236133095225,-0.253835873104158,-0.213907395309594,0.189585903143191,0.187046509180954,-0.0757948481072653,-0.185800453239968,-0.171464106856451,-0.0678423042512615,-0.0585883503638949,-0.367539013030638,-0.0934719150765216
healthy,-0.277917312359082,0.0539946635507244,0.0139540344691057,0.0133627490306138,-0.115987208039496,-0.249499387346674,-0.24444513926526,0.12391298107696,-0.120246403604933,0.161323606646695,-0.275872049770297,0.074943685437981,-0.298719544184422,-0.319157833358793,-0.16370843542871,0.0503334819761305,0.1375248832892,0.0713323789706755,0.21412088294124,0.0272315434322101,-0.102536917390871,-0.256348454085291,-0.0572803244614942,0.247534861434202,-0.501510836412299,-0.132784697175099,0.137489896750301,0.260184070374986,-0.235099270794866,-0.114172092500489,-0.167406231463628,-0.216143420953293,-0.16570915796045,0.397899359114866,0.326185379465901,-0.08644595480309,-0.29834747481714,0.211477691423092,-0.153568219203618,-0.186112633310524,-0.298529407298902,-0.117524832371053,-0.512310499304596,0.200771082723828,-0.0600527538250856
healthy,-0.0147293906324654,-0.113026238885823,0.011498351346539,-0.153423505740221,0.0410895398293093,0.0787640170011247,-0.199897055307934,0.0124705140593784,-0.36036089259217,-0.371122122079202,-0.217773219109414,-0.12875269210621,0.286241185806351,-0.163238437185515,-0.182749116050564,-0.168008910124286,-0.204500101468744,-0.0264945532515196,0.462944174284185,0.544620257509915,0.0823961748536889,-0.301942736662057,-0.115348448700741,0.326764996755722,-0.5444222973595,-0.041388437107666,0.595806300470141,0.305837886328095,0.121351610199449,0.227117962680557,-0.315032326893433,-0.126709765123228,-0.249595654928344,0.226779073451224,0.211520782745011,0.0713704213947399,-0.299509487281199,-0.0534940837302645,-0.238288340341677,-0.0219330830152484,-0.244535059918591,0.0174091604958446,-0.166353681429316,0.180749175903826,-0.16092913310531
