group,CD11b,CD47,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD69,CD62L,CD161,CLEC15A,CD57,CD366,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD29,CD49b,CD81,CD38,CD45,CD36,CD158,CD305,NCR3,CD99,CD94,CD328
healthy,-0.353872030970541,-0.273567906897134,0.116369852769543,0.0940396792423202,-0.256533772046722,-0.139329497196056,-0.295499356488639,0.0735171812625555,-0.0407584661624469,0.329363805822406,-0.521888781489476,0.228915747164632,0.162661055410616,-0.0607431010063404,0.611032098391199,-0.0311151859600082,0.0124942674232897,-0.273349834918604,-0.150198308581055,-0.211026412849839,-0.250315474525525,0.375172444276088,-0.126832587942515,-0.0879418219602558,-0.235485697863105,0.197416955595127,-0.0046257993822455,-0.0882817631393307,-0.13448734561595,-0.521774088188348,-0.242858615138279,-0.0469986340340716,-0.0700198970093192,-0.157654709593525,0.160289532597842,-0.338917752997596,0.138398382225963,-0.201722109233705
healthy,-0.297932000340676,-0.215020954021748,0.117062179406583,0.0600623536740238,-0.171619932428992,-0.117222818931267,-0.36510030463997,0.0177567288706482,-0.0579658297621498,0.13932543374488,-0.614906757789488,-0.0267723594381134,0.182959389374616,0.006887311984621,0.17501997264418,-0.117944042909653,-0.104879186446787,-0.157740448716129,-0.179345207733884,-0.268384022968215,-0.309844566370304,0.298129322185589,-0.0297323009701445,-0.192058980392675,-0.166539891739621,-0.0742067275212266,-0.0156129722328151,-0.0583687204056122,-0.201796932898789,-0.474045415441762,-0.230593315745135,-0.0796641842687214,-0.117406393712557,-0.269919178320963,0.0098216120314606,-0.31700532409241,-0.125939557457227,-0.143339891350219
healthy,-0.131784121174772,-0.145906205532116,0.305164246281609,-0.0118702366921785,-0.319675738341057,-0.0283093615710725,-0.131319324956835,-0.103230385101789,0.189602484203189,0.381620394122001,-0.494105076469793,0.109919644987471,0.17628873142165,0.0445749586450056,0.212373693115645,0.0244454425807466,0.208474106603448,-0.150820158256503,-0.181417591859097,-0.227198429077664,-0.134518246687281,0.344731385384151,0.0251178020672382,-0.145156390134302,0.0556669564038711,0.264830583815517,0.0520135351738843,0.0395125866363989,-0.0099869217704571,-0.381398975537587,-0.0458010939401763,-0.032331485941639,-0.0073806439947559,-0.0755253504042863,0.163901850875201,-0.264633852417536,0.117807395007955,-0.038120449719304
healthy,-0.0607081727409594,-0.240922111649476,0.0171663355820604,0.0305510205549189,-0.0731473971195483,-0.186026066128629,-0.273644629824669,-0.134912066840151,0.404804216455729,0.254743534971569,-0.160240637252409,-0.0036323812451512,0.0560694786068793,0.0207303399677381,0.205776363712159,-0.241870460102174,0.29482703667162,-0.0970305121053779,-0.0964974817861377,-0.222248902248551,-0.202189079035539,0.368756180614802,0.210872127058544,-0.281129048793252,0.244268852294146,0.150156519345832,0.332905828223776,0.204075916453162,-0.141345060520059,-0.562746075368394,-0.244432068821428,0.253529274272067,-0.0696064664966641,-0.225166363955821,-0.157635766576411,-0.211269428732584,0.227948588678408,-0.124017727105444
healthy,0.0339064117692648,0.281576278176741,-0.249927965087115,0.0865150499512112,-0.129896726027502,0.136535587118622,0.273724795881073,0.0163831284771088,0.0863358929486276,-0.0048288932707701,0.101210168158041,-0.332701788058829,-0.0705941809081665,0.0299770913594284,-0.164898442831889,-0.0187611862319032,0.0871812196314692,0.205834231852277,0.103934355023921,0.192334720025298,0.293202866127248,-0.0136233105229788,0.0765483322783518,0.152842377915504,0.222116070434316,-0.0648402303380844,0.182338904749014,0.0896127634544822,0.176596650039957,0.252530511371668,0.173095552346217,0.102798606278918,0.0923158118750303,0.231412134502229,0.0318610720161455,0.184270757961756,0.110449072900891,0.149702279080183
healthy,0.0161517526642089,-0.347315083388611,-0.0252831475074821,0.0321323614722277,0.0273330860533431,-0.0709926959522406,-0.0839888088054304,-0.141355609589157,-0.274385937908375,0.157471289916559,-0.0472643438054964,0.368147430099678,-0.0576230152306448,-0.382062153864875,0.308533581847164,-0.0376555430415625,-0.0900959839761848,-0.124742803947329,0.135456854576274,-0.1227028872805,-0.052898727986405,0.0688917518954771,-0.323731388334894,0.109034499849638,-0.573110492334445,-0.150385831984752,-0.105804803795113,-0.457444166356084,0.0188563762581306,0.0155726484488069,-0.152235640965054,-0.473940280791506,-0.100187611547239,0.0101612350100656,0.190083532565306,-0.0845488110701628,0.0547885320275835,-0.109957554580705
healthy,-0.375287485684775,0.0271465318351091,0.182953825273889,-0.041867876582286,-0.330283148917142,-0.203088039195593,-0.348944960194686,-0.350728822813266,0.031804588892752,0.0226199225415075,-0.499439157708806,-0.0044260349069178,0.0849719667085517,-0.301481127117935,0.112180865334984,-0.272630108048716,-0.264154719267328,-0.211328446691734,-0.0601996302176735,-0.371045142027349,-0.33532548008095,-0.201041022378991,-0.053097261170292,-0.218841916374092,0.0407891916325432,-0.218436984500184,-0.0745512036541534,0.0174123874356118,-0.0578891228228004,-0.284864719861192,-0.355090756108638,0.112081395116899,-0.0635657963515529,-0.365070584842502,0.0782485547453826,-0.234074190947071,-0.115057213575057,-0.36255130164078
healthy,-0.258445567882091,-0.10974489493789,0.23659724494299,-0.114294718707994,-0.495413740338211,-0.144492539861631,-0.079083049578594,0.0430694736168873,0.120878667253904,0.349984270686137,-0.362634436035955,0.099962247128384,0.335226652268996,-0.0681796710944675,0.298981013797696,-0.067405685819944,0.314581800249475,-0.0892889024661864,-0.272446423898869,-0.0871646260474776,-0.14711415392789,0.428893157202183,-0.161534360261852,0.118784463084129,-0.126128117152554,0.518037435622179,0.136022285624085,-0.159023745949728,0.164231557046951,-0.368596855945446,-0.0657019005530199,-0.0837207880078165,-0.0993255033299098,-0.205002717033622,0.1485491962988,-0.165136185723429,0.448178838346307,-0.0811699848360814
healthy,-0.150768651862399,-0.415490770994255,0.0681830901084995,-0.179532621615862,-0.243107559581431,-0.419416148431019,-0.324093966516634,-0.243634570175708,0.193241293336663,0.16421000430399,0.0020654620338227,0.122851257481702,0.0881146223980365,-0.070745141136607,0.248635211388599,-0.457345892791643,0.310345287279427,-0.0181845156389328,0.123123198737835,-0.330174307715656,-0.365437622558503,0.212637917015231,0.0733383495289113,-0.258579142122892,-0.0789766095259551,-0.0316207039489727,-0.0628592043638457,-0.0038139124394726,-0.238655126668283,-0.535116416475361,-0.275313868001446,-0.100026539671317,-0.138527968503054,-0.288569586155035,-0.066489511323981,-0.0759294386849432,0.0160076835449213,0.0867261719260415
healthy,-0.358822062444094,-0.315588988445089,0.144712407883861,-0.455593680624545,-0.189834825463596,-0.174478566133489,-0.373186689210356,-0.479420602286775,-0.183449295025124,-0.102958849357955,-0.451534732961285,-0.452408257548151,0.225385907713888,0.182903355151522,-0.018679032115668,-0.292595736001186,-0.0166423047422393,0.23020350058248,-0.120495799564979,-0.347383614526392,-0.386086275694904,-0.234752080756804,0.146670982990726,-0.470687661211772,0.129014902242233,-0.154109990057193,-0.0539159520503614,0.17223869153765,-0.364557404800591,-0.3395577221275,-0.227755789045391,0.0952046321316088,-0.0642113220885473,-0.352621781435495,-0.23832556324017,-0.398249736500006,-0.21858542277987,-0.474007382516282
