group,CD11b,CD52,CD8,CD56,CD11c,CD45RA,CD44,CD16,CD335,CD294,CD5,CD62L,CD161,CLEC15A,CD95,CD57,CD366,CX3CR1,CD24,CD11a,CD79b,CD66a,CD244,CD54,CD122,CD124,CD2,CD81,CD18,CD38,CD45,CD26,CD305,CD158b,CD158e1,CD99,CD94,CD85j,CD328,HLA-F
healthy,0.287436451100666,-0.0983916338410101,0.091026421497247,0.129577120985374,0.122656158197502,0.17240469016213,-0.0438421901518557,0.243332517465026,0.242882517905137,-0.0727941113148313,-0.0926066513949537,-0.113535396444278,0.138948546755019,0.0091558688694878,-0.0525433181414708,-0.0353005808015279,0.133187357668067,-0.0161266258888302,-0.0986905256839432,0.305262537840129,-0.0538095900858869,-0.128137182116181,0.346422695502541,0.186822654549037,0.258773970036113,-0.0598009299904786,0.130999876055041,0.129913730049843,0.161919990441954,0.327453467768731,0.208848470007613,0.0023424656557645,0.271199673831038,-0.0178697477755102,0.0874831355096637,0.24969652607696,0.268584181606416,-0.0985188557443532,0.357629677289552,-0.0644470179661819
healthy,0.282456287959134,-0.119177978903917,0.0764759167968436,-0.0790580971237915,0.259332203104008,0.232839405791137,-0.188251558463678,0.415620896520214,0.0379213469530556,0.0659068544036196,-0.109872129799939,-0.452303500277956,0.121631308019477,0.13502849273157,0.0761675837525619,0.0253261605135249,0.0944645925066269,0.379119703357908,-0.0526883756746915,0.138135660412106,0.0442501923571889,0.0178963344601944,0.292410773749144,-0.302882669664487,0.240910424961892,0.0099325765808576,0.125145202640425,0.0861727090791366,0.131311039618715,0.574124907535728,0.196866429174907,0.0074994623558779,0.258077638749945,0.22444222141082,0.0679357381320271,0.23212091117697,-0.077427247072151,0.0471136740734613,0.158689169172307,-0.0342325883838188
healthy,0.0511043749020481,0.0338503475043288,-0.161341977888471,0.307051808090351,0.0552598057018814,0.12486101919874,-0.0225781209798827,0.0534875686932765,-0.022463856101859,0.0770743423442502,-0.238947750326602,0.237397493026866,0.0996463204711448,-0.069143137301005,-0.140012758473487,0.106356885678279,-0.0162921249330288,0.0146149729746599,-0.0814462765988508,0.118885218230695,0.0229160742436537,0.0535980225006682,-0.0418301161848316,0.13506159979277,-0.0787760586284587,0.0568959848542899,0.0776996008367635,0.0486948461006537,0.0321319498916266,-0.0632676544238885,-0.017916742460831,0.0055516960065928,0.0847026826123567,0.225845607093069,-0.0787250797370972,-0.117216312616001,0.259488485168226,-0.0371500023676497,0.218311215014651,0.0218709891061894
healthy,-0.466221228063482,0.0006053963292935,-0.173808670060161,-0.185615766585276,-0.20987043646435,-0.235635826364698,-0.0210084984017414,-0.153306960308681,-0.0771689542025209,0.204335490285968,0.177244280593703,0.257778747886006,-0.14601084848528,-0.331362930004722,-0.0299125794276752,0.0540715225294665,-0.214163402241898,-0.0273877352909338,0.120626387471969,-0.286948889137088,0.152271659539275,0.0354776683778598,-0.191734690748955,-0.206481811604915,-0.217336462357473,0.187481208600549,-0.294018567595416,-0.254904848224291,-0.365841386234141,-0.140330036725525,-0.240896719699964,0.241927342926825,-0.305748711904154,0.132737419242653,0.143725946988202,-0.258737448778799,-0.328482621481762,-0.0217243757136602,-0.39786959682339,0.163768018425043
healthy,0.0836412550210534,0.0950817160685345,-0.141937002306186,-0.0727726081738961,0.0882953514788993,-0.0771703805571347,-0.103971151944035,0.155461623191485,0.140958935953442,-0.0116127300460607,0.164479682935788,0.0287163082718043,0.171748694061567,-0.067466015191999,0.186308621084478,0.0459977910185015,-0.0487699843587697,-0.167500949295657,0.101470375083594,0.346934356225953,0.162515786612344,0.0614733746823609,0.111363504178645,0.0057860535554513,0.344385267792907,0.0163236327550337,-0.0334909622815468,0.148694900197875,0.132748904606233,0.256338705541122,0.104398692531272,-0.106778667835928,0.205897821898956,0.306895169766448,0.173334306415109,0.119067982742202,-0.0569938776352574,0.0594933414886971,-0.0139671538695118,0.130024994966609
healthy,-0.149260209694072,-0.268753806957802,-0.14764926613167,-0.130433034510093,-0.334572384920021,-0.107304900789346,-0.156412406464482,-0.0989680159953229,-0.126436079519304,-0.0132318426576977,-0.120603344063345,0.124506168707188,-0.233168514864003,0.0260454327892644,-0.0610088311832621,-0.299949884075992,-0.28854963747268,-0.0925161574936246,0.0427634895559373,-0.456731652062819,0.0527298429511314,-0.0105586879455183,-0.128492747195676,-0.24397317202455,-0.0775488381845514,0.0133177790428728,-0.158919448682493,0.0324470497097477,-0.274260333611415,-0.284509560094026,-0.251755742529697,-0.0150711556267692,-0.207559420357075,-0.196683562042793,-0.154169882542311,-0.234657506055579,0.0213079140726787,-0.126466275490987,-0.10098812712441,-0.0200388274521407
healthy,0.0505589309250873,-0.033422831788217,-0.0891856426174036,-0.365516631451967,0.195582415508139,-0.0517852016770056,-0.0895785307944149,0.0623684825973813,-0.164857551108595,-0.158460872052243,-0.097950159766481,-0.161257262788112,0.0133895481870446,-0.137920153960905,-0.165539417709183,0.0484274909892501,0.0918939376575825,0.145324240402778,-0.186362058234897,-0.0243796616844862,0.0452167070480934,-0.111348830483642,0.0637323012261126,-0.279849024179028,0.0164738217947951,-0.0059873992561215,-0.0723995575654344,-0.0927472310692347,-0.124021164134007,0.172421774256592,-0.0737136949962883,-0.159023217094926,-0.0766304053975151,-0.0407091666800718,0.184147628795324,0.0149718364466785,-0.115984451978032,-0.190510985374364,-0.0889658874103799,-0.163963893634674
healthy,0.111899845650225,0.227650947353697,0.0486083608782416,0.167201986099146,-0.0362519782188215,0.131215436257818,0.215910568824676,0.0546589386458742,0.0718794034733339,-0.0385786986010071,0.100797509765305,0.158599164705875,0.178732849444993,0.149658047939116,-0.0193368551632521,-0.0895774976361926,-0.16080815409898,-0.0314211170580526,-0.0424288025308332,0.15445313820667,-0.0815417702374257,-0.102641193881727,0.130771088410732,0.347575773863063,0.196635381094694,-0.0953912646622333,0.229451554885303,0.233645595071028,0.155573265814811,0.0235747608262824,0.105882779105991,0.179035179297293,0.10424440023745,-0.167574584735968,-0.116621103258542,0.104753500672799,0.331060098447122,0.105578556019723,0.215136678315384,-0.143179784772831
healthy,0.15972428555889,-0.0789215493353159,0.0832262227618518,-0.12233371908497,0.215774307790633,0.235629850223522,-0.245462286694538,0.083883129296751,-0.0678385002637205,0.0719263150673778,0.0810457984262097,-0.299338353285425,0.379635096916324,-0.365125671223933,0.156776077544389,-0.0346903409771302,0.0581177611245064,0.261510932416173,0.0436234820381617,0.261534895055359,0.0181966198856521,0.125811194991442,0.324858025792907,-0.348976235210358,0.408124882342509,0.0916355403885193,-0.0648406965524171,0.179062731285942,0.0400803511035363,0.602141708251708,0.251444975541626,0.0032515948144823,0.259184862218874,0.033079264937794,-0.0875872639124124,0.156560112558895,-0.200809228265783,0.0664774348884048,-0.0504286413735232,0.139884983334457
healthy,0.256699818922785,-0.454261451169367,-0.0766317118505471,0.0333960136221541,0.34843320701092,0.189651786994293,-0.171218598565564,0.188189370506984,0.444676664765247,-0.0882135936879224,-0.476748153578667,-0.0679451167474058,0.0351521222688862,-0.509248489475941,-0.465006281064202,-0.543089027049737,0.159834575422497,0.262704588059708,-0.107947702585539,0.0183901810122361,0.125689656136789,-0.0216704425033296,0.180115192493745,-0.0509184958263512,0.432481931299617,-0.0402812744451064,-0.224363230521161,-0.225939794178909,-0.133580487778821,0.453627194791145,-0.0906216862871082,-0.17930689146826,0.120877423863519,0.0685094514549358,0.031981716882845,-0.132177511737821,-0.264579984048104,-0.0049187147006399,0.317379345436107,0.0208075939861229
