group,CD11b,CD47,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CD161,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD49b,CD81,CD38,CD45,CD158,CD49d,CD305,CD158e1,NCR3,CD99,CD94,CD85j,CD328,CD224
healthy,-0.114270964248465,-0.206333720459777,0.0551267932261558,0.112827325384074,0.0782899559125965,-0.0850932042987462,-0.345716414564091,0.0116373408514507,-0.0285373307758641,0.114353097006201,-0.458785973424869,0.206872650379713,0.198901719231636,-0.0601267871996318,-0.346165642876461,-0.185737643666296,-0.249161602790393,-0.0784494611608135,-0.168357324000227,0.24828104807424,-0.093842594032166,-0.0525778077472428,-0.157024483664131,0.0933405122064977,-0.0902904990446236,-0.122474914123122,-0.186213967098849,-0.26425010287711,-0.0207564033631941,0.0532057600174303,-0.0588428496749712,-0.103180465142173,0.0295407708198673,-0.173429417498463,0.0593951350723753,-0.109887938843677,-0.11009528184201,0.032253606135441
healthy,-0.147474501529735,-0.179182855722262,0.0110314131166566,0.0975820585328709,0.103560577926049,-0.0602882114056543,-0.309560616722574,-0.095202615861994,-0.185679659204594,0.0453809320023369,-0.547796872466027,0.120996471719293,0.269362351119699,0.002988808604903,-0.461708529515113,-0.0364626924276613,-0.0884252776985214,-0.142465199639663,-0.273640963058034,0.186320603030787,-0.113235564748188,0.0047920740908683,-0.187949584959495,-0.117754353804789,-0.0827009562578522,-0.186044423626263,-0.0616764722909293,-0.234405644158317,-0.0748805678114224,-0.0481934033360455,-0.189504946547299,-0.116082997850633,-0.0068969111966945,-0.297465259546855,-0.0470310980734177,0.0455198929743655,-0.297055871475879,0.0833944504171296
healthy,-0.0952543557874851,-0.0459983716853623,-0.129657593289054,-0.107166554444226,-0.0284250384810091,0.129037690900841,-0.153886829921547,-0.0052638122988515,0.121221880823428,0.086933763429968,-0.228301381337909,0.197480126175592,0.207285159651362,0.0907700519515181,-0.188354372858755,-0.0972264179868457,-0.167018722020649,-0.0281861710895042,-0.035332478221471,0.0248911545852591,0.139548455864445,-0.0233620094614922,0.19403799986275,0.0877438779299861,0.108387253399433,-0.0853935692208538,0.0060096788834045,0.0409586058878852,-0.0324321668071065,0.0242122724135073,-0.226959479267934,-0.0285832232732048,0.141479886423884,-0.222271842627372,0.148079233830891,-0.0294745741697575,-0.151312654754508,0.158024733041799
healthy,-0.216857292037999,-0.316373388056342,0.0734107724158806,-0.302518460799625,-0.153157561063083,-0.275792440569165,-0.287060188390154,-0.330023553022711,0.0194296759233943,0.0398700199785795,-0.242821517680852,0.015098167414169,0.275274256106597,-0.129573338330131,-0.0671395412280159,-0.0338405184036923,-0.0533281266919109,-0.359891386964206,-0.310968062487339,0.0610811354029941,-0.0729195695539819,-0.277875962643296,-0.117454517189127,-0.141362293791956,-0.0026333880061048,-0.328574890459244,-0.342037869947787,-0.327354055196189,-0.217862278808114,-0.133753012887099,-0.38459990793952,-0.167205720594917,-0.0476165797847505,-0.351870243493784,-0.0438301467181927,-0.0886342189769784,-0.397454120370526,0.176089278247046
healthy,0.0416807591910935,-0.0099624391650857,-0.0327616511598821,0.303568732944422,0.0026170317794813,-0.0940578489039394,-0.147829328249147,0.165171298835716,0.168079520857648,0.468451609427147,-0.0885881148542666,0.433179006299187,0.636355104978869,-0.12822147649352,-0.104602823554466,-0.281163746965935,-0.148030042992726,-0.315218472770497,-0.221911585209538,0.506184832765022,0.163479178408988,0.0322454779734706,0.106735033321705,0.328058535567073,0.221462770239007,-0.0158034942890027,-0.261534878596227,-0.107257172601697,-0.0648659360206673,0.0755139827407615,-0.16948543607318,-0.4290288543265,-0.011913270406037,-0.27834669572893,0.374795676406526,-0.295300772521407,-0.0129711938312783,0.159877967578601
healthy,-0.145930952857327,-0.283779032366114,0.101575422067506,0.0177838572479209,-0.262601166315029,-0.228416252994026,-0.248474024730519,-0.0044019458229422,0.259824419253077,0.242870714858134,-0.290286043526658,0.316685153144472,0.344020881616139,-0.137371171764337,0.20125997879605,-0.335522056381061,-0.0312108234774162,-0.0862794574411021,-0.144167238289151,0.421752262165371,0.0094554137739084,-0.0729792567552482,-0.0305377416819846,0.137364922053401,-0.0001668360625923,0.0893186736007098,-0.446228968448142,-0.181835605794804,-0.420940995744902,0.0848912667178657,-0.226807672038256,-0.136913206142859,0.0517339782666935,-0.276419939734303,0.240983864784603,-0.0826497804114519,-0.0817936281232366,0.272510624948271
healthy,0.0577862628742007,-0.0930242206836242,-0.374138395408975,0.282374768870838,0.0432549165481952,-0.181052894485729,-0.106838617478278,-0.0405000014420578,-0.149009864376587,-0.0686869187385651,-0.0160170292666189,0.0619063651648624,-0.110908219696005,-0.107476655322729,-0.127192571741251,-0.145477303085208,-0.11185387683428,-0.138086167762615,-0.0565888587059013,-0.0382654802894625,-0.029107636729328,-0.0636353177025089,-0.0250094702042974,-0.248937672062958,0.036456008917009,-0.198180714630243,0.075458268612061,-0.338070681158351,-0.0356977846295989,-0.149419161719557,-0.0574827587257254,-0.0508726751587649,-0.0166395321805663,-0.200129217788219,-0.0342848625059707,-0.0703398593297749,-0.0745975528130935,-0.0928626928994114
healthy,0.137845447627007,0.192501558703496,0.0274712080004344,0.0554429909058821,0.282070635952304,0.262877993416836,0.0843451906590355,-0.0902910292420922,-0.0759083378412722,-0.144214846758416,0.0351290857558471,-0.306255355017862,-0.543407429475041,0.0595863249126153,-0.0352759041167533,0.0332586846449937,0.0013603827867734,0.113632302156536,0.151010649858726,-0.354813849180709,0.248103590034649,-0.0729627011937093,0.166007091932494,-0.345150797261111,0.218668168742737,0.05085950218176,0.188499063437031,0.186460672800599,-0.0180118834923533,-0.227342491067438,0.117373664268283,0.135383149065796,-0.0494364439911713,0.13899508553477,-0.430426072525686,0.0433550580589481,0.0613590403595711,-0.0340993267488626
healthy,0.0067714890056616,-0.217975894358478,0.0300522898272417,0.292993207104682,0.196411787642965,-0.259442661493798,-0.203121456885138,0.0207271375551428,0.249924177299535,0.332437724085259,-0.268785966965287,0.379648444544619,0.461265093478359,-0.255160492367891,0.0146161501927682,-0.0314982662999383,-0.232350099850877,-0.237665228702047,-0.214482760044913,0.59997988315878,-0.0055495414773567,0.0620631526618514,0.108154891174371,0.195356811802254,0.0416252575445533,-0.082575375859883,-0.281136553405801,-0.260849170804128,-0.330951910530358,0.112060849265547,-0.277916125499225,0.0201499739010512,0.0064076402886477,-0.282188811326982,0.388315300010126,0.0134190005812814,-0.062900607003982,0.409158811882286
healthy,-0.0378737132398835,-0.141635843002664,-0.0312125075497713,-0.24410729637025,-0.248446887821353,-0.210280214693219,-0.10139590368477,0.10528235091716,0.211261122954129,0.147799849803919,-0.0812686792923657,0.347316004379495,0.279101185359265,0.037521288093953,0.0273459283408785,-0.199042875249748,-0.0640070600771862,-0.0645709278866775,-0.0101336719957829,0.218764643108309,-0.0916820899537964,0.101817790594275,-0.166977322760661,-0.0163634358352207,-0.140618636936134,0.0697277928358238,-0.0845604095110817,-0.0479248354006657,-0.202875882454373,0.0877606924775418,-0.0009719491118713,0.161347532574872,0.125766904506523,-0.110611874770576,0.451653975353994,0.0642859476204745,-0.0211518622163441,0.02258264433158
