group,CD11b,CD47,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD4,CD44,CD16,CD335,CD5,CD62L,CD161,CD57,CD11a,CD244,CD54,CD122,CD38,CD45,TCR-Va24-Ja18,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,-0.447068360118918,-0.259018776024107,0.0071186625353351,0.105150115772007,-0.0705950811510514,-0.14823297714723,-0.216922450967548,-0.188697625197461,-0.318221220646009,-0.190652143801745,0.023398202162914,0.12582918278387,-0.460119240449793,-0.136524247168998,0.102316399332026,0.206976057458608,-0.161884412406217,-0.120195502878783,-0.381678306173065,-0.398598773355757,0.0032000491235269,-0.282297131069663,-0.496581233297765,-0.350990975926934,0.0827930938005834,-0.344396869147216,-0.112436019195101,-0.148736922080919,-0.399298202629687,-0.255230842377577,-0.385731130944064
healthy,-0.224905607942135,-0.144423051556759,-0.314288048073805,-0.179405386162979,-0.134401248269249,-0.38342618990372,-0.389280936276953,-0.102807878285711,0.0044615176226936,-0.102270568998931,-0.0804688920805058,-0.127765038172169,0.177568162975264,0.0529473880728989,-0.12324916987635,-0.0402681202388819,0.0180730709296659,-0.234068173505557,-0.0241502454062781,-0.0338706688803679,-0.0753219705208879,-0.010955224422724,-0.0752000000407359,-0.106137841480436,-0.073380572463839,-0.179385881448107,-0.11212512994874,0.0815851104769023,0.109796057750953,-0.330679392106299,0.127287589863179
healthy,0.125452667475887,0.0135059770791399,-0.196603940950095,-0.129784975309316,0.106960744895563,-0.023711969437422,0.046814437249552,-0.180319105853893,0.0953199867684295,0.0911462639877376,-0.0862979466577762,-0.185549902096404,0.470453295439616,0.0814524717974279,-0.216994302830044,0.0510557038852701,0.0632342166783986,-0.108136731809071,0.060094534949176,0.0320993771967707,-0.0894918947914247,0.066516671738253,0.0121352754195351,-0.0389257339044792,-0.061755507414141,0.156802121634698,0.0471538352877557,-0.242104939276451,0.235350245008182,0.0774132287840498,0.203695659930997
healthy,-0.128516052731104,-0.253211531479172,-0.0379723146289525,-0.0635364960400792,0.0274703670170142,-0.0467352977858666,0.0086240333564766,-0.193016549460093,-0.173310917320244,-0.260088811984307,-0.145005203128095,0.0038856465662574,0.252378935528898,0.225968107603888,-0.0483586508586522,0.222554484403544,-0.130708124232979,-0.0665044323849691,-0.239134766967902,-0.169244430691644,0.110395136737563,-0.361160033372228,-0.278933207949312,-0.319705463559882,0.0805132979410333,-0.190237387839221,0.0314304428995437,-0.0086701673775819,-0.152623843564626,-0.15519485857358,-0.218463133342458
healthy,-0.0333352827982459,-0.15852701458016,-0.191392733289621,-0.273302004546915,-0.0593374210174096,0.299426776139136,-0.0738545229659952,-0.343608588229847,-0.277289193835863,-0.105709631254858,-0.234321578802646,0.143000115680032,-0.221610532172375,0.108762367013328,-0.173855372110875,0.463739001292175,-0.465422952204937,-0.264539206787416,-0.423185330118678,-0.416879259836942,0.360276687163824,-0.290749695590994,-0.60224287211513,-0.408669311946006,-0.0264159464400435,-0.449420221725443,-0.120937671025953,-0.332337427077502,-0.50498044004365,0.349720245045619,-0.0847158865854512
healthy,0.039304532541573,-0.166311371352036,-0.212634808818196,-0.142294010911268,-0.140925723115168,-0.0608776219186943,0.115762537515839,0.16795801349857,0.0487035416244071,-0.092929161771885,-0.20486247556737,-0.136478010310993,0.557917324098823,0.296215920851974,-0.279569241530665,-0.0655315052121745,-0.0193128493067378,0.176747521681995,0.137906532548758,0.019179217020135,-0.114437683916522,0.0609792842692884,0.317262722303694,-0.0058775622936663,-0.143662934152671,0.0667548165547356,0.151312034741731,-0.0260562109642171,0.237169185326202,-0.0948053489939377,0.094405622895328
healthy,0.213666597726264,0.0721849571967246,-0.0432131473018722,-0.0080073459743121,0.0063913613147359,0.480698984979868,-0.0693004779371979,-0.0690806575460051,0.01203933470709,0.0104583669546278,-0.162021224220822,0.0562225737639149,0.0017858104796519,0.0030882329516578,-0.0671157010865465,0.248724155037445,-0.0856519896009023,-0.230490730725735,-0.0216621730316545,0.0131053650798554,0.262902835900523,-0.0911320179273817,-0.0650269223793908,-0.0412185256218405,0.0399352636320464,0.0949657503780369,-0.0595477044977613,-0.150662001409736,-0.0764038397263731,0.179244226095118,0.221411555726061
healthy,-0.512813089659911,-0.0492157866668616,-0.0449303147551225,0.140197060160791,-0.0346390512072346,-0.37867891225287,-0.331447178575695,0.0384200864000205,-0.198892752783211,-0.131825735887169,0.0350859978586711,0.159573951943087,-0.292380493595913,-0.127962207390702,0.198873244645868,-0.0014209169202617,-0.158476026444896,-0.016399535057492,-0.180308628559009,-0.174661305513294,-0.0402786865162783,-0.219818814196464,-0.3902080597026,-0.0459791349706586,-0.0629520688735161,-0.375016603518416,-0.182280432284781,-0.114088689980236,-0.0019894761358305,0.011210811232165,-0.21736122643817
healthy,0.305404247545117,-0.145276113330902,-0.296920184339025,-0.204432357810441,0.0434985734867424,-0.191871167507892,0.0576701755341366,-0.0665915835730789,0.139032683160872,-0.133230589568842,-0.164757371506168,-0.318917520493999,0.642518596121311,0.258720311100734,-0.279543880095927,-0.12808148121452,0.0595262072056456,-0.0099216673350125,-0.0044158303705335,-0.0078525715586568,-0.14705863540303,-0.0103238574258408,0.300000000583363,-0.0536269373649226,-0.0482931757264811,0.199782027934072,0.0311155515812245,-0.0724503778578577,0.398447090635249,-0.17197524796807,0.119699898909774
healthy,0.265571726470199,0.159530557876684,-0.37131689894135,-0.212716004121312,0.0613871339609061,0.261806270253822,0.211183252375915,-0.0068002071354111,0.296245686446816,0.464091342550756,-0.148776676323934,0.269864671272149,0.276277743050183,0.591298864028785,-0.345056550370942,0.196306774043891,0.318935174979711,-0.542689501424708,0.163963907037339,0.298410207960257,0.353306977499964,0.522415007595147,0.349356403527608,0.039960173615377,-0.0394064521880077,0.239493131699826,0.0278785604813422,0.171833577704052,0.118601574941948,0.181262407484466,0.47530224305189
