group,CD47,CD52,CD3,CD8,CD11c,CD45RA,CD7,CD49f,CD4,CD44,CD16,CD5,CD62L,CD161,CLEC15A,CD27,CD57,CD58,CD96,CD11a,CD244,CD54,TCR,CD122,CD2,CD226,CD18,CD38,CD127,CD45,CD26,CD158,CD49d,CD305,CD158e1,CD99,CD94,CD150,GARP,CD328
healthy,0.112228270183638,-0.0511595510223203,-0.11402549877084,0.0931572446438658,0.0620078133436146,0.110753254746555,0.383165603444233,0.201601419675408,-0.0696695042918702,0.096820901052681,0.111375898541649,-0.0496575989362952,0.131735568715543,0.160250091004869,0.0609151562980505,-0.0046406491326173,-0.190141955859552,-0.0425683053544925,0.0394394128162604,0.272973579482474,0.305384508352084,0.349975711067419,-0.109630790967632,0.27978414366067,0.242292500276633,0.107069602856567,0.177785682979612,0.171750892177682,-0.0284183075100329,0.172348554411721,0.0580480183745462,-0.0022415027941167,0.316473172344297,0.251680545225163,-0.0260147960532448,0.1582531437635,0.31455816044216,-0.117838224369703,-0.100054496703557,0.325359439437803
healthy,-0.13019929455444,-0.0164864030909534,0.131966258762447,0.140899336621259,-0.002191654827099,-0.0242915826799141,0.352784317230295,0.0390053066147995,0.0587987591909534,0.127288892905416,-0.112092656539943,0.113516360654437,0.25918843942333,0.135702355286686,0.359743675694035,0.141190548354501,-0.0735163191999732,-0.0772779425398219,0.102586526136396,0.0826876972418951,0.0021917605523579,0.52694733079039,0.0692800459474788,0.0478501033845296,0.231507887542463,-0.102973202338141,0.0235154780128534,-0.359135930421586,0.0492169216095868,0.143968923671008,-0.0288485946623435,0.0255753887204508,0.17712519799248,-0.0376135672868743,-0.120242110268491,0.123232102804398,0.0508475882246241,-0.0583348025988658,-0.0650963805552736,0.220389123374536
healthy,-0.281507266714385,0.114541197008539,-0.104588738070199,0.0995083311864505,-0.333486024473199,-0.0503540701546983,0.023054094009104,0.0484692789884274,0.0216224147528766,0.175505694370027,-0.186069108618694,-0.0860588333485434,0.215115261197741,-0.107700672203991,0.0847423822886751,0.0801739438647355,-0.256065533600092,-0.0698242551223498,0.126556012349365,-0.129197018070741,-0.0815447608123315,0.361061252197279,-0.0374578331123814,0.0366067566580875,0.202376499629347,-0.167580370651358,0.0549589188593991,-0.440864230301089,0.0225021841101383,-0.023690529131161,0.139193513887612,-0.0407307356730084,-0.0077026559860807,-0.167427036083654,-0.172132267406205,-0.212765792380998,0.32081518951617,0.0805204451298857,0.0084162025319357,0.110252881440932
healthy,-0.26606567678902,-0.0457983953613987,0.0436368066924701,-0.0378376254434814,-0.177396877059351,-0.270122900319397,-0.269929893880589,-0.0285541669204194,0.0879016224273896,-0.0018420294311072,-0.100811266998018,0.122064974820359,0.349028484771898,-0.0919251602954308,-0.246118272836693,0.157009257578649,0.0145399154325184,-0.0372331051483148,0.145313396457152,-0.367485158995373,-0.248099242408534,-0.0844417818830629,0.21865577532135,-0.233930605171735,-0.319698725833085,-0.0032345126996282,-0.314396456867828,-0.203269874552644,0.176539868384379,-0.343721424547443,0.20447176268979,-0.088410688603242,-0.260530479659695,-0.348358256819709,0.0263813552544078,-0.251521266439015,-0.263358207249438,0.0882547203515371,0.145461989631637,-0.452045448600827
healthy,-0.0102491280619228,0.0335575574239892,0.147542073069959,-0.521519193766759,0.0750333661099058,-0.191999906826151,0.0842694062208043,-0.252685944518891,0.113644858339421,0.134297091306096,-0.183627501397129,0.193764242951801,0.165510469862405,0.113756696821975,-0.133211829996643,0.241784667350544,-0.0885903889613029,-0.182898443925651,-0.103375149321317,0.109895565307717,-0.115906576001832,0.0309577578550893,-0.0023474798697081,0.245974206839618,-0.0317519299135557,-0.247678493319208,0.323277567295823,0.177072281113527,-0.0518542735819381,-0.089254581790817,-0.0411675274390434,0.0763205318919283,0.122762694610058,0.13923891199575,0.152467193240899,-0.081715166346584,0.0056478308018491,0.133233901529378,0.0645769073081441,0.0079083969702583
healthy,-0.308159828068027,-0.179434544222401,-0.118159664863256,-0.475224727213367,-0.0987925954402815,-0.175565765763212,-0.440392865302143,-0.379451201862971,0.0076022118867724,-0.0141762936938641,-0.19539981341653,-0.0064707444385472,0.0394979261305599,-0.242711624827079,-0.29121858026961,0.022637267476971,-0.0338157252892167,0.1079871904586,0.0788144576635662,-0.28819589636021,-0.244842208535371,-0.0921419637782063,0.0124770580578365,-0.091634745240218,-0.241667835982661,-0.0992354116617246,-0.145241808335541,-0.239400110595076,0.0031218125110368,-0.301363377041223,-0.0690065641061347,0.0063591867902726,-0.111393930694387,-0.0689385769126006,0.0740582640604794,-0.42036506856996,-0.323900623835475,0.0005253482962557,0.0702685609950107,-0.297313036033368
healthy,-0.0503176615922832,0.138147641433702,0.233873976855562,0.0210819953058479,-0.0122437244334665,-0.059042800544736,-0.0477757537047291,-0.0081236238135957,0.152519136974136,0.0067986017005086,-0.0385305120247807,0.327038108119243,0.131908836698478,-0.101057127376554,-0.136941723987803,0.200499242400234,-0.0205854534177899,-0.106183518770088,0.12463075483531,-0.047491661507312,-0.0609740164192394,0.107862840948611,0.112587614293369,-0.0116749702463953,0.273991473741034,-0.0291538230908901,0.0280089276545114,0.027828063864475,0.25814110712995,-0.0935591314240284,0.0631201163861592,0.131540924403289,0.0647688814667483,-0.0475871065190687,-0.0323365886326427,-0.0365951667640712,-0.137324054334531,0.166803257112623,0.0219484608051014,0.0211533032161985
healthy,0.160938007266703,0.409708401874705,0.214492651175516,-0.0090377918182045,-0.041628130190559,0.0168622763167427,0.239760547669477,-0.201798548303744,0.361855452450651,0.258185339666128,-0.172714077971143,0.372834734993904,-0.0265275266931602,0.0657525015908188,0.154294994825223,0.0570547974749321,-0.129951809224195,0.122570340012158,0.163315601308642,0.0897643024463281,0.0602562244922601,0.31721007659006,0.0816746417159593,0.112759593775793,0.385048184169779,-0.0234065467166483,0.111932620975454,0.0204700220656855,0.278347586919448,0.100134028834311,0.309467474195701,0.0953097865265367,0.333340981867253,0.148428424899659,-0.0363867802619759,-0.0142380759468932,0.272279120842558,0.0459571312782018,-0.0386262737282485,0.144078825996103
healthy,0.254506010276524,0.0173629434011306,0.0370878664167791,0.025414204193561,0.169219837186016,0.0405547086273294,0.0767980226558261,-0.216390294683594,0.154389762293148,0.0933837356153646,-0.147231687464394,0.102032716820371,-0.154626016255501,0.119750614682647,-0.338566343010573,0.0513307361205611,-0.0382494581638928,0.116533292343338,-0.0045730506805988,0.0561257336564505,0.0948754202070882,-0.059111579657449,0.137275037070209,0.146437035959306,-0.0783732639343344,-0.209733126835071,0.0386853940544099,0.222355748636825,0.0341665611326274,0.0449593923216547,0.078332178357884,-0.193988794159124,-0.128180694453017,-0.0201244542346935,9.19810129384566e-05,-0.0702707433254152,0.0293072765762427,-0.045414797822145,0.0164934811626267,-0.300456567845256
healthy,-0.0320100837692574,0.280169980444133,0.327624008530066,-0.0354594695181036,-0.0723285005809619,-0.437116827752755,-0.403304503826791,-0.0043495320094995,0.250507808842436,-0.26103333936179,-0.417473266580074,0.4390742325869,0.0241970562256176,-0.328292566057548,0.0897049697491713,0.0188536725222296,0.0461155419464519,-0.0136032558934563,-0.242905033289727,-0.299562362399737,-0.436384737380436,-0.147008195612376,0.218983993767941,-0.461767936821655,-0.0955643895170907,0.037899385128854,-0.229248211121744,-0.279026500560161,0.185065213970575,-0.222956893826203,-0.0390533252118294,-0.147084749993583,-0.268970807073713,-0.38803457624129,-0.209541741953937,-0.239489763370224,-0.172969227066574,-0.0408820729571161,-0.028453757977836,-0.536521196196961
healthy,-0.159491964232652,0.33651180118567,0.250782283912425,0.261911180442132,0.0033421887119427,-0.234495119102967,-0.117531751600011,0.0852308111159287,0.285612461389024,0.268755831053008,-0.237098321479193,0.33111575886732,0.328528565962439,-0.200126975578075,0.0934126299515566,0.235899824196316,0.209020900198171,-0.121749136897669,0.148057644926454,-0.0519145923971463,-0.207611506406932,0.337216228685619,0.317103802240853,-0.16581209670933,0.312796775667454,0.163291933028088,0.122191140492835,-0.515348854029442,0.0757870809975701,0.0215717945015924,0.116040117348972,-0.0840643250300779,0.0455253229170146,-0.213686161743709,-0.0608492198826279,-0.102475779689463,0.0798229928849222,0.0263495358294464,-8.08938449053508e-05,-0.149693978359015
healthy,0.139156046949144,-0.0193133909356521,0.0580120700277497,0.331648807643751,-0.0648911276383611,0.179275879398612,0.402457384896522,0.0472937974442764,-0.160401303069219,0.0,0.4104003783218,-0.038651685873839,0.0143247844337038,0.0,0.290278664460737,0.0,-0.144733657946446,0.0,0.0160101186359191,0.157100049109526,0.169306643540008,0.123516882954031,0.0667260795710932,0.221024843809918,0.127252731207445,-0.0270021062209709,0.0,0.352874910732581,0.0,0.206170608449209,-0.020594219541482,0.0284123545551011,0.131487994860508,0.3307160654099,-0.270991978666774,0.559171339335596,0.0127211022499957,0.0,0.0,0.210100440288276
mild,-0.0263595328353206,-0.142911491515904,-0.124427282902689,0.0672025031094847,0.120405658650951,0.12498213886718,-0.0017165126393284,0.0937486136944891,-0.114834309331926,-0.0964105311338505,0.469597611482683,-0.0654502144417729,-0.195921803606579,0.0467942501833084,0.100206204236179,0.0022682481182476,-0.0335925316086026,0.113783174088159,-0.0551948221436041,0.0889808877300601,0.0869133869163423,-0.159233727985521,-0.215934928575247,-0.129889008420728,-0.29762561134774,-0.0630177053894868,-0.0986949944330374,0.112997735493511,-0.0585538197937331,-5.43721758120068e-05,-0.0904986615391169,-0.0463134276400002,-0.134333887981697,0.158324908893007,0.108039362042281,0.161063056812702,-0.433390150861748,0.0511965379985906,-0.0140048599016433,0.0209195835220214
mild,0.0755186151509929,-0.351004697119949,-0.412890827169346,-0.0788034330134616,0.242635239228726,0.378202920703406,0.174239680420015,-0.262452057726147,-0.33753531476579,-0.31694616471612,0.270011289474647,-0.431723281367038,-0.412901694321223,0.342020504158876,0.00698520731824,-0.257185694450504,0.187218619849055,0.0766866346747083,-0.184546617725216,0.322260731273491,0.332945181860909,-0.214766016010498,-0.354360516497166,0.240662908142768,-0.255034368779749,0.0069996760653388,0.243163342414434,0.381181815166308,-0.315158248817044,0.210142525401194,-0.262913215759398,0.0251634017397837,0.0109260707918427,0.340300438889962,-0.103513621841234,0.323125334558483,-0.116364286485936,-0.143914793819112,-0.0457891180716981,0.375908898248782
mild,-0.0003482926188843,-0.0453547468233427,0.284921758976108,0.202164558204499,0.341194945222066,-0.233311578591963,0.293028682753403,0.26653330718513,0.195617473453183,0.298772580347578,-0.187214517822938,0.298196069292289,0.280412158416179,0.0650340759343576,-0.424343542887798,0.285646403416589,-0.645012056815736,-0.159774149570403,0.148271650638672,-0.260994329607881,-0.0969331124488865,0.407004207054801,0.2536146435905,0.234364490678636,0.0416394786553514,-0.135504605277479,-0.0083385820722944,0.0941945228210684,0.28845181768561,-0.204115348247554,0.250444549753771,0.0547826856875465,-0.0036302053982551,-0.143203062028009,0.0137247173460997,-0.188980661232177,-0.339147985406099,0.146717134540891,0.0645608816607361,-0.219446152599026
