group,CD11b,CD47,CD52,CD8,CD56,CD19,CD33,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD62L,CLEC15A,CD27,CD57,CD366,CX3CR1,CD11a,CD244,CD54,CD2,CD18,CD38,CD45,CD26,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.252196397182766,0.102372238176379,-0.064608294695233,-0.0090381660261939,-0.200745913064775,-0.108092860423217,-0.084021787351346,0.135491693002911,0.0762831872477302,-0.0546738438572417,-0.0769799668514504,-0.343673670808511,0.302937799205449,-0.0675060585791028,-0.497930047165151,-0.126821914612838,-0.105031080468992,0.0682748452842992,0.0454156688046947,0.119171110129121,0.161479291263503,0.197059507640359,-0.288128879826142,-0.191976339370043,0.014325897693138,0.46522829176665,0.130971766491749,-0.179805674631788,0.0186006520362634,0.141551886392888,0.062727871298265,0.0770161248019987,0.251466251218901,-0.13159359867287,0.186266125645028
healthy,0.0399572429807691,0.0490896794061196,-0.0511829166919169,-0.176133561724449,-0.065003357114605,0.0730367133311559,0.0341724999449629,0.103193647720725,-0.0638029181683143,-0.337260589670765,-0.205021998701347,-0.0467813732011103,-0.100688508875297,-0.0570229265860166,-0.114435118631426,-0.432331498818409,0.0346200753916829,0.152762796626497,0.108429263014225,0.250937304940529,-0.0196076791536818,-0.0739214120189773,-0.340272824833217,-0.215924883331305,-0.0293459478608124,0.338107623600724,-0.146447022915188,0.0398670437945066,-0.0031871816732919,-0.0208279657932755,0.0479136329857819,0.147130946052503,-0.197443114275204,0.166428208683273,-0.303435477636896
healthy,-0.153059826668734,0.153221776770494,0.150952253043326,-0.0242377567361806,-0.0800755415300422,0.091895023859191,0.0571013612055152,0.0766553498437575,-0.0673044341528862,-0.288101181184646,-0.131851357294992,-0.0216941287008524,-0.164934763556008,-0.283212974050432,-0.470854638029393,-0.0887096584823432,-0.0547132552741344,0.363565380709349,0.0332814082619903,0.081709441433465,0.0196408692813527,0.0248825186124403,-0.195527232481477,-0.0409420258622575,-0.0268505416539663,-0.0521417311303237,0.0922960285174239,0.0169617466197809,-0.0032290022817044,-0.0158186519720801,0.0624489256015263,0.145822135308598,0.0109414886968296,-0.0729494461661794,-0.0657478518298042
healthy,0.393654083390982,0.0518568681717402,-0.256073008138587,0.0267545535663376,0.0675334768664273,-0.107663061130703,-0.146233977743076,0.254450482144416,0.238499399853916,0.120002381930663,-0.141099032589836,-0.296572499440157,0.501182512444303,0.257432603909454,-0.280270052473119,0.146585584128884,-0.350719364390382,0.0128636590234287,0.417925020216354,0.165123888428592,0.200193307978157,0.157276614017897,-0.0233995616790026,-0.116130812841399,0.235117983738922,0.35135021409146,0.099866473750662,-0.354555934631874,-0.0395860173227827,0.302548437982328,-0.0426293596269765,-0.0981249837572942,0.380021343357165,-0.0449105469684571,0.290188212413403
healthy,0.013637161144737,0.0227439858157354,0.0005200889491565,0.180470865357333,0.319775376871718,0.139842096181597,0.0637680194331634,0.0310507284106036,-0.121643816476703,0.0501514829057441,0.152560154411385,0.308932884193492,-0.278690262112776,0.50868937140769,0.574424089760969,0.0555832125162292,0.374106245281276,-0.204090108569602,-0.0838240100903516,0.0588667203365457,-0.347983200433556,-0.140485759455487,0.430894996541423,0.35347291799191,-0.0289197424684325,-0.387986753291896,-0.16980538344883,0.0144193389163979,-0.2208336339348,-0.241529276274564,-0.157965598880431,-0.333433044968966,-0.340515142664457,0.572176817188991,-0.024484017606572
healthy,0.123390029579365,-0.0465876505436925,0.0956589141110354,0.0486582513928847,-0.0745364064089843,0.125778940703074,-0.0023873455349402,0.165396108225357,0.156011594685335,0.0010588753952494,-0.203788707518688,0.0544497936966744,-0.0670672796835508,-0.207191258578288,0.0295551219806982,-0.156720436756397,0.19947524758488,0.276601306605339,-0.0056883947005961,0.267484811805102,0.0098400635191879,0.0110960921585213,-0.038609746921955,-0.116778762514648,0.0148069420648278,0.140286248476726,0.0906607285047773,0.156214944154521,0.217321482813998,0.164704227198973,0.112445740976556,0.188932474063715,0.15035322828799,-0.16214035257482,-0.0569408395464174
healthy,0.0405547449013389,0.0101990371003118,-0.135511732485952,0.0980325302685543,-0.344369616120008,-0.0600672583103891,-0.0977864619597284,0.121954892980053,0.0515079724519639,-0.102996343396014,-0.197019702492847,-0.328446228535091,0.115125998278178,-0.196836061616879,-0.269274043376113,-0.141149922804156,-0.185135985866252,0.254231283170957,0.284987881775652,0.166919727274208,0.147820986669227,0.0776164485867541,-0.418046247258019,-0.256211114693169,-0.0821577375004226,0.42376732123016,0.111495236052734,0.0143228659697139,0.0740785686248655,0.19146569224333,0.206374971194451,0.408092322630998,0.0535714025121691,-0.325281697600003,-0.0346725187394216
healthy,0.13532324375683,0.0855261272194599,0.0438086897110566,0.0767165167288453,0.0649579915230603,0.138728067164655,0.0259235094003792,0.387252996478436,0.0488818855804294,-0.188167743863347,-0.353925841639925,-0.322469822701257,0.109802408072476,-0.370371753663114,-0.294487995868015,-0.264852368275521,-0.0381722646121552,0.189217652258314,0.178607248249486,0.129028260861078,0.0507848535342558,0.0995085609408583,-0.450223658538676,-0.33945431527789,0.0174316247171068,0.29443695239546,0.096096259267309,-0.146455700906987,0.282722980044577,0.142658938691684,0.238016769856362,0.24974479377064,-0.0378435456034896,-0.519774414462613,-0.0832371927760808
healthy,0.337244149617484,0.289767897382246,-0.0626963041622428,0.173495957383909,-0.0404627461676607,0.0622780959867629,0.0510445109726093,0.172384693705082,0.327975278041348,0.146042029922674,-0.303245717012174,-0.188024171615748,0.392142928719717,-0.0883667878081358,-0.346646222035714,-0.185679247770859,-0.21098579370436,0.137959169392704,0.170693776494941,0.401491972516084,0.409993887607779,0.382385889067475,-0.379244534025827,-0.148215635067283,0.192377877036636,0.606584997243402,0.351231601281334,-0.152857135420484,0.389380492569775,0.426935565020022,0.109156422307153,0.076202222054942,0.340493986988677,-0.199337668823469,0.0233974821129272
healthy,0.0207166398787186,-0.0802019992415819,0.30686167994273,0.0603815248333055,-0.0994073852889617,-0.0341800967639716,0.0043230766603726,0.147408216838016,-0.0289275877853762,-0.15927615344891,-0.427251912380521,0.322851710055565,-0.050854167055782,-0.365841915093115,-0.005132885885228,0.238946999759904,0.0093913232051295,0.334274783493579,0.075587748155248,0.0020532968335062,0.144945821252694,-0.0212549724348962,0.168033478331399,0.233606363826696,0.37900685177901,-0.212969084541279,0.125090626639728,0.171272220180098,0.0095670905689684,0.11101798193707,0.0124142242338471,-0.0416198379975041,0.222943423844849,-0.0307914258951266,-0.144341084433307
