group,CD52,CD3,CD56,CD11c,CD7,CD44,CD16,CD335,CD5,CD62L,CD161,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,CD122,CD2,CD81,CD38,CD45,CD71,CD305,CD158b,CD158e1,NCR3,CD99,CD94,Mac-2,CD328
healthy,-0.0927086759121444,-0.13467471599309,0.0370620085792713,0.159725113451634,0.210810731198365,-0.198064477715885,0.551369056427043,0.070470500093837,-0.153566481688586,-0.313998993740067,0.166941492878773,0.139272665040054,0.0861647596431739,0.185462872094913,0.375401815506141,0.440262868425504,-0.0869609205661851,0.288836766779649,-0.0162869097336226,0.22037527181855,0.55703451900062,0.347584249025243,-0.119126937972376,0.344247528835431,0.0801663171368554,0.109904320525813,-0.0260809148049133,0.438273206550686,0.101581630579785,-0.0314655608074585,0.429763583260981
healthy,-0.0709260788411569,-0.060013049166163,-0.104680016245734,-0.0091277627231226,0.0576799442991832,-0.095063124298591,0.625648384438513,0.154604798109957,-0.153433828872276,-0.178019600489926,0.186385082251381,0.276283193867116,0.0878998236948126,0.388428608299853,0.270584632133095,0.339846535615444,-0.2975932915572,0.275433181611523,0.0603004227440367,0.245917677223024,0.528641167106149,0.269451926993105,0.0434501312839559,0.250413870347159,0.262625769749759,0.145888482548687,0.158300645603442,0.337710973074164,0.143956112069261,-0.0116919371924812,0.172720651369056
healthy,-0.239682653013999,-0.307500933225555,-0.0982123378117392,0.212035376332114,0.0765616830371707,-0.259642982224986,0.188006514626289,-0.0580979700331833,-0.17323620617377,-0.219539870886949,0.0222061791629682,-0.476374374227414,0.0655548066269292,0.089709190003361,-0.0209693843866742,0.161737115515666,-0.287594091614071,0.188889945208097,-0.331280381646189,-0.150262401135446,0.45075848677736,-0.0173931765710877,-0.0081593155458297,0.0483126000358182,0.115557621682794,0.23548427003337,0.109521994271347,-0.013866070223369,-0.122976299469733,0.0017196279764719,0.0167765078159615
healthy,-0.244953742098084,-0.229315998314976,0.164604638529489,0.235661246286621,0.221398877364653,-0.238491760839939,0.43317639451289,0.177619018138959,-0.279531684849854,-0.30529801327245,0.223662372275951,0.131247760114527,0.0254135616031356,0.136424133416482,0.254808045536587,0.20295403427602,-0.0389041632803923,0.268492058583201,-0.0312256960181908,0.159385660726091,0.379934114933687,0.177866574482267,-0.191128598932262,0.35379929847409,0.0236479104569984,-0.0252817886716081,0.127840962531169,0.445594947252294,-0.000253161339968,-0.191237610175304,0.335152925529457
healthy,0.218650122306782,0.267203004900874,-0.457654186530682,0.0531894026532435,0.168876729031819,-0.166208180677193,0.368435398519889,-0.154204619660548,0.205750720744917,-0.485472081145793,0.421408513274374,0.161808636436073,0.125576876352647,0.127043667135182,0.50167966523322,0.349222436377782,-0.36602717071791,0.245225969229184,-0.246674155016725,0.274240936663806,0.527659418465593,0.456120081115059,0.0385809209998913,0.539833434545721,0.292002212677846,0.400404262748358,0.14274515861779,0.561550668904771,-0.490517620387982,0.0766600495450666,0.244496332719187
healthy,-0.0906204846003019,0.0208588528774961,-0.0222763390088118,0.0702896614352991,0.154529293056699,-0.154323111458529,0.244987237586781,-0.187145628684325,-0.0802316880792586,-0.429566477140682,0.103607290263922,-0.0689054063899665,0.109950988321518,0.0530769285625779,0.375624737782569,0.334844755596395,-0.207837162774972,0.064762925513643,0.0711292439321628,0.0592331193808251,0.430179635224468,0.297301885349531,-0.0169887797522048,0.21480582098999,0.307708003052646,-0.0124644202318062,-0.0078839605982352,0.35242145885636,-0.291367052344436,-0.165046494258508,0.346066621590434
healthy,-0.0771785405752822,-0.190721498270218,-0.178879937703018,0.21188306777391,-0.0769265371039912,-0.176621915981404,0.362146722454114,0.0110391478397959,-0.285944469801208,-0.156781399499172,0.352658045480073,0.0438046898685939,0.183998137364899,0.224314488772701,0.116447409246322,0.193156269320436,-0.0895003179881884,0.19026843860454,-0.208744056703993,0.0561227601137019,0.30049008569365,0.0643918285602357,0.0430807084349321,0.270274883780457,0.120819239988722,0.239205693911892,0.0088119409113821,0.263305521792694,-0.0368116925753218,-0.0516617885457206,0.0276940561722163
healthy,-0.0023462436532083,0.222531281290994,-0.0796663953958835,-0.314133199767483,-0.107309916496775,0.220577747834234,-0.391619284834196,0.136257859904429,0.174032456871105,0.108504510911,-0.103569774342627,0.218562015543676,-0.0359934674464805,-0.013575566846668,0.0213842401410321,-0.102945011953923,0.385804416265308,0.219177155531918,0.433354547058829,0.0278698501037325,-0.254298754447301,0.0023533531357917,-0.060419227939914,-0.136006762149252,0.0145589273511577,-0.125638186529359,0.138054793276113,-0.202930190773278,0.371232071389785,0.077856334837238,-0.103532260891935
healthy,-0.17624160836776,-0.0720919270537198,-0.214902212748495,0.0529306321780964,0.200076936348469,-0.288792320237299,0.298581824247307,-0.0825478222381218,-0.123192365878249,-0.372559855577992,0.442955390086527,-0.10017974546734,-0.0283437742414195,0.363178590988183,0.384020129832818,0.35131493097689,-0.481343397087993,0.282610664221115,-0.175284829763729,0.117269272295887,0.565228280314735,0.378167278097131,0.0144021883899015,0.405372568035692,0.111848598667761,-0.0735933952453062,0.233491049536758,0.368585233881142,-0.239227863145783,0.0196624492374803,0.0401997323713701
healthy,-0.110135639584458,-0.0976891428641499,-0.220089332142158,0.140722872856661,-0.203316988127765,-0.502102343069482,-0.0024145500428284,0.0304937933304343,-0.077268889412006,-0.250896424056593,-0.198595450506409,-0.318291863524429,-0.123265126849388,0.0296629827164932,-0.313875015513383,-0.287254691929006,-0.431058327705153,-0.14541013544375,-0.43347809727065,-0.469494959308749,0.086770146183815,-0.332255061584287,-0.0148008542095978,-0.176618844147103,0.0465137609776295,0.0004592278208576,-0.0709399874838628,-0.319597280669206,-0.384196890307037,0.122098406929983,-0.0767851060881809
