group,CD11b,CD47,CD52,CD3,CD8,CD56,CD45RA,CD7,CD49f,CD44,CD16,CD20,CD335,CD5,CD62L,CLEC15A,CD1d,CD57,CD366,CX3CR1,CD11a,CD244,CD54,CD2,CD81,CD18,CD38,CD45,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328
healthy,-0.287445408224677,-0.146716746367087,-0.0043261114621722,0.10535215216616,-0.0611912344503471,-0.21817055602997,-0.241097437755551,-0.338667124432451,-0.108511438081055,-0.106111222468127,-0.260778183216169,-0.0454839426224106,-0.306306595601134,0.0756429624625959,-0.192137340239168,-0.215263957493672,-0.0284873692577129,0.0978140855824282,-0.0644139564289606,-0.0382578554979812,-0.322903679401742,-0.342561746930952,-0.271743749835563,-0.259922813457018,-0.189203204122213,-0.186887006583382,-0.181697919578821,-0.278756754658986,-0.302335745422368,-0.0001836732300261,0.0406948650400786,-0.130836552159108,-0.234178131778196,-0.379953839784933,-0.374135139540929
healthy,-0.235625838501573,-0.271346238984025,-0.10981249601386,-0.0071397327186212,0.0169492499534223,-0.0260017449774343,-0.257557642501703,0.0541119572196298,0.0718159991100324,0.0347965074092651,-0.38107957784309,-0.0926429386924166,-0.173509136527308,0.0057447761770779,0.0512047683467791,0.249258586880778,-0.0533587968582703,-0.132274893433552,-0.127698031878324,-0.422803174678759,-0.248768512092587,-0.210294313170148,0.205829688972554,-0.0453955163583128,-0.0842154191571991,-0.236194006770677,-0.676571559723729,-0.167167920953234,-0.219842363077596,-0.26977061129811,-0.167259180755707,-0.0711338523613015,-0.230326310373013,-0.0672686649170915,0.0418960942017075
healthy,0.157526780772038,0.255200287564252,0.154673523674691,-0.0957500457509551,-0.0712492399122457,0.171359763030378,0.18567571145852,0.468152830959176,0.286166747227826,0.0612149198817998,0.109310486323254,0.0068823733379625,0.169445421834528,-0.120346445885283,-0.0829978717606126,0.0328773551752285,-0.0437638691133394,-0.263856827907574,0.0189902257984975,-0.101063204049946,0.150433065531758,0.222250588080019,0.213040806251232,0.203807978579909,0.275517045255642,0.0496621586825427,0.132125078539606,0.171813177187999,0.195411963333201,0.070178577836583,-0.119270361418483,0.0987430514708223,0.0125214655224345,0.0661286272012569,0.2453711769112
healthy,-0.466096192966581,-0.0765585512969618,0.101635992114351,0.146973526080875,-0.164943434456566,-0.130583701951705,-0.233102493938166,-0.20356248826157,0.0690052278055198,0.084970137082729,-0.242345886110547,0.0965287478821301,-0.139945301860394,0.234506995148571,0.252063933299352,-0.303525990493233,0.113726678772437,0.0296672806702395,-0.281315799598839,-0.0860321487075524,-0.250018644819121,-0.176829251002262,-0.158647168653696,-0.181689254084557,-0.189303656731103,-0.343279102534619,-0.200722034031813,-0.189271916243391,-0.305527710016821,0.155749042420252,0.149351053284696,-0.184778318374022,-0.305194695610239,-0.238735131778296,-0.365560564110634
healthy,0.11306022487517,-0.113134605914302,0.0913347115939291,-0.125530645775977,0.182645782781078,0.565892663945907,-0.0860347820067919,0.17546027639282,-0.0583237313090243,0.424685556474958,-0.249869907069158,0.451192191816276,0.411501585907345,-0.111093557056794,0.545817946354657,0.122463627576363,0.0424665177907099,-0.0978508530574141,0.0427656556170777,-0.0661051656353692,-0.238740249299459,-0.11002388043591,0.662716552107377,0.493826835718601,-0.195182032836761,-0.0459060596060248,-0.298240505093231,-0.126671502549399,-0.220817109305164,-0.32060091149812,-0.413098318318428,0.0001637130182647,-0.351546925340493,0.713923309325856,-0.0221245408493285
healthy,-0.126820841996011,-0.063584059014759,-0.147998928193516,-0.0278296147120021,0.0927250779557835,0.0539949317151364,-0.242407478070832,0.0143217704545911,0.419861064361205,0.155191504353606,-0.274328108333754,-0.0449327274174,0.0428672887395262,0.0490433069714166,0.158577326955568,0.248014476968706,-0.0343098992025268,-0.335880078422024,-0.256560070288331,-0.191409386637318,-0.195748981922587,-0.289810382927342,0.338276956372633,0.342085295247814,-0.0288469765261972,-0.109374794556415,-0.549710234128824,-0.159976559156702,-0.210762521193943,-0.200397791723446,0.0382569018501235,-0.0662138194248352,-0.326583387687886,0.39109104498954,-0.0283318507046095
healthy,-0.105968788841418,0.019670276325819,-0.154698377482895,-0.0655831076606421,-0.401639911063253,0.0513814023208549,-0.17697854799905,-0.179925222379838,-0.146946279889985,-0.0909735622639466,-0.0848089030857225,0.0802482508178216,-0.088590830664558,-0.182047410760441,-0.0717920419312764,0.0277517887856276,-0.0624763593696384,-0.056236014026038,0.0335234966712689,-0.196184821732664,-0.232959910845348,-0.147080268955706,0.034827354878395,-0.293249002013347,-0.0192693685510699,-0.146595215490836,-0.0367737905705068,-0.198337284819525,-0.0629711823790671,-0.276986425451165,-0.0884373650400763,0.107124599017599,-0.0998548897715039,0.057217496984812,-0.247203547600735
healthy,0.105142561909915,0.0135550957057929,-0.124695062849688,-0.106974607505921,0.0245441493942938,-0.0132908136793502,-0.0051631287884276,-0.220844635306442,-0.139496121413069,-0.294426132370883,0.128427239628925,0.0212049057039062,-0.237345127201807,-0.262216293336201,-0.2426423131411,-0.206150672772012,-0.0388533712847736,0.115502200262459,0.218515699475284,0.0922709491889967,-0.0817213649206694,0.0155871911903209,-0.45762043095133,-0.469261461509093,-0.180852976458098,-0.116145625868636,0.181776356054595,0.0062981477456591,0.0131618668202039,0.227672723704991,0.185156682532004,-0.119339955241078,0.0113429743243908,-0.523618431714793,-0.0356599421195381
healthy,-0.124491707378663,0.249569683497421,0.301099697639413,0.239178881002397,0.0119351039271603,0.0513859058466687,-0.0305213328791272,0.182090676369815,-0.0529748568981835,0.240224963523652,-0.4453634486848,0.0960730922263072,-0.220694447246286,0.289605084375872,0.104191896603914,-0.278793133990415,0.16474152320573,-0.0129085495539313,-0.22450519215306,0.0281789617941539,0.0870363842786354,0.102856515337248,0.106235220002784,0.346552275009352,0.12122752429253,-0.0443321270542238,-0.0306891625877395,0.134323421687726,-0.0943372412139436,-0.123734619509221,0.0417478515871044,-0.245694744300228,-0.309498959446523,0.0952832714188313,-0.205090420040807
healthy,-0.371321213597918,-0.306806985121478,0.0046904396612861,-0.0333316552410859,-0.34790182268292,-0.170717032418719,-0.314024231421075,-0.31008574919689,-0.0125822646810301,-0.0022035459232643,-0.36081412778935,0.0552537392442666,-0.0529144524930655,0.124435241368296,0.289160130001012,-0.185047480901825,0.0827402684850885,-0.0392705999509003,-0.170697750736408,-0.441478606837962,-0.470262451563465,-0.456923340120482,-0.0525398676981629,-0.20788384692712,-0.505062001948632,-0.203590628236067,-0.340970150235533,-0.424358215652961,-0.460518922012404,-0.115543788735188,-0.0245516990458298,-0.142261876306177,-0.472174710913148,0.0880906611253796,-0.379494312390202
healthy,0.132540190173074,-0.0048604953098819,-0.275360147439027,-0.337895647101878,-0.106707093447172,-0.0464824615107703,0.208326961868027,0.0978029709183979,-0.12779448131924,-0.380179687279765,0.316553849264442,-0.0654218246282652,0.0437602188008666,-0.273972476257012,-0.243495093359146,-0.323405841037778,-0.049155267809668,-0.191697306342014,0.140281641518821,0.043745941898317,-0.0327965943256127,0.142171464990501,-0.241557724700676,-0.413904142680488,0.0262136044234287,-0.199137672690605,0.465638816755877,-0.149041916439519,0.107346298014774,0.0241470714201983,0.0235587527357162,0.0843281735208234,0.0232791639462703,-0.226291240383456,0.0121291279446953
healthy,-0.149553397786619,-0.0225956309728398,0.150429955922719,0.168380295380828,-0.32147420025016,0.0840341344955839,-0.294755813238756,-0.0340000440462729,0.0463242458855748,0.0,-0.438735493651982,0.0,0.315641283659343,0.253730406802789,0.229443301254567,-0.205970413183433,0.0,-0.0269635881664076,-0.0482081431073617,-0.149813181260027,-0.0888719410789681,-0.182457249592706,0.214613374984071,-0.0338329966503888,-0.133979413847954,0.0,-0.122417817383271,-0.0745516674991561,-0.217279124279415,-0.021309326516242,-0.105272959685057,0.11876366211742,-0.431019646361631,0.158242310066377,-0.136718806863642
