group,CD11b,CD52,CD3,CD8,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD146,IgM,CD5,CD62L,CLEC15A,CD27,CD95,CD57,CD366,CD11a,CD244,CD54,TCR,CD122,CD267,CD2,CD81,CD38,CD45,CD158,CD49d,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD224
healthy,-0.354080272736892,0.0801156966755514,0.146045941081248,-0.0470602441889809,-0.146090521291007,-0.0790495765471744,-0.201975097920065,-0.311877491062452,-0.332935517060301,-0.185385050727133,0.0259327055545414,-0.434134563674826,-0.193536341872823,-0.0261950045824934,0.105583730257545,0.135001035352822,0.0583573039357694,-0.208878903543266,0.0772153357772939,0.031459962324149,0.0439468707799684,-0.141318009869785,-0.373724252904731,-0.418380039899349,-0.123626103113499,0.111043600528084,-0.28925001287752,-0.0050294102371512,-0.143256415701418,-0.196389327660576,-0.352784821804765,-0.314317963149483,0.0122893150812803,-0.285747585906015,-0.339035023740813,-0.0126696796873309,-0.0275735862201949,-0.344336320774224,-0.229790808415192,-0.433960301400261,0.136174330476857
healthy,-0.0004344160633679,-0.0582639450868228,-0.0752891994042616,0.155008290159565,-0.371299995516853,-0.191278375311187,-0.130296707999126,0.0097658771819878,-0.264059239562809,0.0696632574528709,-0.19473402725842,0.266360706406401,-0.326209040234035,-0.138809026758002,-0.0176633607645326,-0.0654110092566453,-0.390151377391143,0.105417314873396,-0.167866478849889,-0.113427422657074,-0.0224520183046345,-0.0156705477080005,-0.0273295057080105,-0.0581874566288286,-0.421949487685914,-0.0639276806879215,-0.179771845506307,-0.0752232044033194,-0.07359642796937,-0.0541727514936349,-0.0067295478868028,-0.0037655284029738,0.0058352898693978,-0.132109938232127,-0.0815177064173178,0.253747320764806,0.189202758563145,0.110121255005122,-0.403396598883995,0.0860453168616615,-0.166551387276912
healthy,0.15694206784841,0.214615515323623,0.0740476101658541,-0.0586604085225669,0.2369592768124,-0.0450117679077326,-0.0917443207186012,0.0321091992074061,0.204528807392922,0.199401175932258,0.180723876066086,0.0191118547516137,0.198710556709936,0.0387697348921688,-0.0293140202050012,0.0768176321543809,0.171586608115484,0.0341109517265629,0.0913260127838381,-0.152906911170014,-0.272331826160479,0.170476496406729,0.0011780515829271,0.144371089383249,0.110259658415639,-0.0514714768179462,0.0123565782418983,-0.0071791068227686,0.241081258134562,0.0116523598995787,-0.0496992760354926,0.0341131969982196,0.0044856683032964,0.148346057083425,0.119629553183405,-0.0398572928957054,0.191794486333145,-0.002466103148484,0.120108406159135,0.177210826687234,0.0182159905647422
healthy,0.383070850490293,-0.154867037323728,-0.165902540077532,0.115478855693067,0.201885821702083,0.203864795424398,0.153359637752216,0.190462030220749,0.239720934852928,-0.0216733231123909,-0.111861036338252,0.297536876694185,0.100306526147153,-0.124307906634553,-0.116108817008293,-0.224618343315659,-0.282021298048961,0.296491792882537,-0.278758357781432,-0.0567453293100703,0.0005990283201056,0.23244203982153,0.253147562813386,0.186178851630496,0.111910684915559,-0.318546845900903,0.237380741297385,-0.124003126120652,0.151100022823907,0.197326285544841,0.210432570333541,0.192948626161571,-0.0690310669303211,0.250822262734519,0.337997574916347,-0.0514673891400555,-0.0914717013263596,0.38944881021638,0.171841512837723,0.37798869848306,-0.268715355958453
healthy,-0.125904798876452,-0.147811643390978,0.0429746913834886,-0.261155573696942,-0.122586775040289,-0.281849607277571,-0.212293128107799,-0.216915747431692,-0.366336540676973,0.054340711132018,-0.135325296717363,-0.0826744491397206,-0.138232400794609,-0.160813621984568,-0.245922890670333,-0.0207576986674769,0.0188687933508041,-0.327240673688063,-0.214488030288373,0.0081645503345731,-0.183146786929219,0.0116825437817585,-0.316815046730959,-0.440060575037309,-0.158476212750335,-0.192434293218716,-0.297739185015446,-0.0855684640536144,-0.115423896666094,-0.0504113711084029,-0.228048430018883,-0.322249875694427,0.0611963499181975,-0.276822413567893,-0.31285046349221,0.0193384190362181,-0.287593399854828,-0.328860028984338,-0.235287225106079,-0.187276057189252,-0.138408640503761
healthy,-0.292873676833665,-0.016646766431433,0.034198344561536,-0.288794967100513,-0.200849098749471,-0.274619503797021,-0.181691118128481,-0.341447437999157,-0.294393839645102,-0.122644383776606,0.0888153748231447,-0.525270604054286,-0.0522776319478746,0.0391608804585405,0.0831105505995107,0.0814779739582717,0.215620501188658,-0.0161700552476542,0.170009142938858,0.0826417799830478,-0.253948785698164,-0.201914882784841,-0.390190326775987,-0.378602447207436,0.105795166154873,0.197752133408355,-0.220545691335997,0.0191941128016796,-0.100963782327195,-0.0874407890009937,-0.523927640948473,-0.34616587977252,-0.479170247513985,-0.167281984638213,-0.337187864130341,-0.273285851487327,0.0096263281342498,-0.545065679240653,0.0048245703690887,-0.371350584080024,0.229927973829366
healthy,0.0562215537227622,-0.0245306145510144,-0.109822498269598,-0.0475546198154973,-0.0317266310498251,0.1797932909716,0.0679896632701219,0.0182404654469588,-0.115764272241155,-0.151270227900672,-0.238965891703337,0.067856583095824,-0.162390423337601,-0.104525379850761,-0.0166261902097934,0.0157152067455219,-0.0840874092504553,-0.0919519939333402,-0.178138764039579,0.0639914966996458,0.0950110369847711,0.0811512544597186,0.197558100199687,0.082790222873059,-0.133044735708098,-0.0805957101210726,-0.130233231384219,-0.0129665019605751,-0.0629136395337346,0.184954190664513,0.151122245631328,0.134485426719012,0.0039920114601991,-0.077366304553755,0.136457783480101,0.0974841940624798,0.306380575803843,0.0256832113433913,-0.0735367054616337,0.0077726331171174,-0.0533283136806832
healthy,-0.32239696505397,-0.0717551143812309,0.0056987950515074,0.0080367784623399,-0.219090134134854,-0.070662508993189,-0.305377859232952,-0.246458499360043,-0.336018572183956,-0.136680344813243,0.0384113017193529,-0.182977430718027,-0.0327986649268117,0.111444431005766,0.0682047236938531,0.0104946964114129,0.368800016303872,-0.260048535804337,0.0421746329925868,0.0262873522758919,-0.0682153472214521,0.0255288236972085,-0.236773406747325,-0.261687072858557,-0.0318410843281588,0.135293548261612,-0.222799777020895,0.0698525774104614,-0.0637154811777098,-0.203661455487281,-0.213692007825819,-0.210711439542129,0.262578327679276,-0.220077887277831,-0.235149429605477,0.100375879037923,0.146029181438732,-0.276822947293522,-0.280680888993174,-0.191162270540515,0.223143444762183
healthy,0.309166284968867,-0.0058982478141987,-0.0870598219047239,0.295249350873654,0.0146150208105265,-0.0774054248058126,0.0533105448043665,0.110553885814959,-0.130702542221375,-0.0202201573166996,-0.142477643690647,0.43448028313581,-0.146167961431869,-0.0363818270324704,-0.0547015805045994,-0.204917952255383,-0.109973292808637,0.268208935388571,-0.188541611830813,-0.0438814098588008,0.0796161137570464,0.2775777461444,0.166089352824108,0.0855794487650744,-0.0992844363046231,-0.18872731552946,-0.20960692104706,-0.016911430302555,-0.0825801661067642,0.0014839596124161,-0.0450693115730334,0.146037909474866,0.414321871322706,0.176184604700319,0.227753071622659,0.188981913488489,0.0087926489888129,0.260912695969415,0.0088088665857025,0.242526423852006,-0.349424054207271
healthy,-0.0729161647808233,0.364429787072625,0.446347317772704,0.223494279055198,-0.1310912021524,-0.0679403980938119,0.0391328140156649,-0.151085266180533,-0.35385994248598,-0.313395749628862,0.12555384856996,-0.0053310650287963,-0.513355899659018,-0.132935174641083,0.0459221404954298,0.43836564266983,-0.209306649286545,0.414319483638076,-0.0080134166329026,0.253489357185672,0.412715508634233,-0.183386108070822,0.0950799484311976,-0.0568838843020464,-0.201863425621286,0.18155439207886,-0.325711970125329,-0.0880562081620039,0.150637107983164,0.191615521605765,-0.470004443837412,0.181668146315997,0.126659170500338,0.0364924577279706,-0.061817258214122,0.0538599691794154,-0.132740522380056,0.277457995740749,-0.258409168982023,-0.0862628173724558,-0.048154454433408
