group,CD16,CD335,CD294,CD54,CD122,CD38,CD305,CD158b,CD158e1,CD99,CD328,DR3,CD11b,CD3,CD44,CD16,CD62L,CLEC15A,CD366,CD54,CD38,CD158,CD305,CD94,DR3,CD3,CD19,CD11c,CD117,CD44,CD16,CD62L,CLEC15A,CD54,CD41,CD2,CD38,CD99,CD94
healthy,-0.440838055607391,-0.203339542229526,-0.0019072023223001,-0.114335692639865,-0.275945243965115,-0.367478667578469,-0.325847800876183,-0.0263637520085671,-0.0858252119964333,-0.33545774403514,-0.391576135742494,-0.0067471979316247,-0.43496701277406,0.104996066288547,0.20473748773938,-0.536606665705151,0.382065504815186,0.0135368592104437,-0.227662815908398,0.145642479597018,-0.566219354625779,-0.0579805648369404,-0.281254728897877,-0.1402391880013,-0.0295708566014807,-0.0592848747197963,-0.0640944276390756,0.0576562107731632,-0.148566194083051,-0.13637793874471,0.522970457454027,-0.25496055863554,0.277196768873261,-0.185489440206734,0.412888726237697,-0.0373250134672001,0.291653602361186,0.293657573720874,-0.0255961380362692
healthy,0.235892961056959,-0.0046186527506072,-0.0138595403739569,-0.401377807417004,-0.0508090378117144,0.283570868618887,-0.0359751630742662,0.127715274876902,0.154266530165558,0.119290235886318,-0.0416225382176838,-0.0116101606095352,-0.0656409529021458,0.001996162980657,0.153458725197707,-0.489132466990345,0.344174115877831,-0.119492465430622,-0.0627134050010283,0.403235876847316,-0.400990256153754,-0.108014438967652,-0.222478797168176,-0.017302627533356,-0.0536200749032888,-0.200572329012476,-0.0086194537961799,0.0175608288206544,0.114619411599026,0.19089758164742,-0.166936384695453,0.142920837982561,0.113274869021016,0.445134588730848,0.103199149274692,0.0233495894049273,-0.368580275562797,-0.0512699617656984,0.0935117045921964
healthy,0.183496715474638,-0.0560311849981754,0.0418021326029175,-0.173110949369731,0.136977678314987,0.094166724064735,0.0726225373143038,0.0275232515178392,-0.101244752344391,0.319256429332789,0.144590786393832,0.0511561464358447,-0.186981818954338,0.157520753518866,0.0706154514119947,-0.321451147077646,0.301291810005896,0.0206533814734901,-0.228845819601405,0.0804979313288408,-0.310082059438597,-0.0997466573578094,-0.155321949671871,-0.1675040643169,-0.0610486645064652,0.0465559194691192,-0.0783857778342807,0.169853320886413,0.0469741435169151,0.0090203530325699,0.150186707264084,-0.0830503592544949,0.0159493880613056,0.124752201803584,0.0613500829363091,0.229524092540432,0.0845236781788096,0.0582917299798343,-0.0019685065863285
healthy,0.272387372652609,0.245394221464951,-0.0049572261071509,-0.0965177355324647,-0.276551298447083,-0.0261969632725452,-0.208026976408408,-0.0897748511227242,-0.0933356765944765,-0.180183234436357,-0.295564901343456,0.0110372959083536,0.0983460408858106,-0.209982620720733,-0.214551574975726,0.289539250287572,0.0468244163353847,0.0271684245534402,0.28975585724942,0.0714436586515784,-0.109100353472471,-0.075917507853979,-0.13362771895348,-0.12858983069715,-0.0946927977292749,-0.11665796878504,-0.0697747294572562,0.180201889095642,-0.156688407220527,0.0190786011313359,0.235219634114591,-0.194403051614736,0.372280148188115,0.252193051864367,-0.0943439879055366,0.239670408832086,0.0636243012139712,0.297223272984608,0.293561423055863
healthy,-0.185018264677823,0.0354918651965967,0.0218363028688694,-0.0127103471545981,-0.224411899192901,-0.435889520379025,-0.519645773774195,-0.110674853829379,-0.323685823727663,-0.564549714301774,-0.133695778465717,-0.155591126188745,-0.0122967564168355,-0.111052891514162,0.456865937739482,-0.166424110227541,0.557085363986454,0.0959774216121982,-0.0135560989695282,0.601144879743732,-0.265407223050312,-0.170714632718451,-0.19539604224818,0.69550341301775,-0.139524239314895,-0.0112939585282217,-0.0753534073303428,-0.242381938819446,-0.190111937789562,-0.0351181110110002,0.464468187406104,-0.173919721261693,0.0966484217632941,-0.0802103530791571,0.350570983899214,-0.0788575315055831,-0.019886588235587,0.372046282701186,-0.267006474028497
healthy,0.463228152244391,0.163725193516022,-0.0076075839214011,0.258212092463346,0.11956944948079,0.19411915546284,0.346305789021426,0.160876571739345,-0.0218820833890803,0.447390105652865,0.329694638788381,0.0622586584063642,-0.164631687499044,0.079698421480471,-0.0216481332641476,-0.257002431199711,0.13201988198814,-0.0347806702478177,-0.146090111878955,0.125983063592379,-0.432703037961268,-0.572622065344414,-0.305992639260839,0.0580861478147654,-0.0355569500774088,0.0454649431374412,0.0200897613010331,-0.304150938390493,-0.092109504034217,0.251366186958913,0.0298027752983252,0.144750248920646,0.225635271357328,0.191199466411447,-0.013203568386612,0.152809588571779,-0.291083837614079,0.104133274756534,0.146854706965866
healthy,-0.242997147509088,-0.0338432671295846,-0.0662553338716003,0.0528382620598349,-0.0187731500174589,-0.0832215250231259,-0.0268298470380538,-0.064755311965563,-0.139709269726272,-0.097790972417412,0.0203060627241575,-0.0771110871833798,-0.0129702323540179,0.0423003079969589,0.0218140548479431,0.104476704103951,-0.25592108396343,-0.0681172498021663,0.0688063471519206,-0.211013654399199,0.0626290307860143,0.0994447719207903,-0.204392250991223,-0.375718500209949,0.0069128838710512,-0.356175250917116,0.164310635421642,-0.103136131349861,-0.178329148210795,-0.363187542753087,0.261794758159839,-0.196158783853383,0.0409073972297959,-0.0134328509361041,-0.0805398490885661,-0.210242769931081,0.0403428549719557,-0.0607191925858768,0.0127564389890884
healthy,-0.0236821970994299,-0.271595470374849,0.0585536281092074,-0.435038330260065,-0.23094150881874,0.108151419159975,0.0287918855468755,0.275671552278892,0.0610827979331462,-0.116020955860543,-0.208964707068296,0.17905781020888,0.0676368588614905,-0.0323555772731376,0.181989826867025,0.0179143475188728,0.263300211133346,0.22574304046007,-0.0790089709210862,0.402394461798953,-0.0785471131638517,-0.201116181910836,0.0205023244715819,0.452434671458679,-0.27604147371437,-0.150678239145975,0.100317762086709,0.0375844767983507,0.100369767809299,0.0060462860982207,0.0499115036396924,0.57861771331731,-0.342736016546751,-0.0232305271029013,-0.148973100284519,-0.146329145285154,-0.0995605550826172,-0.260240757345104,-0.174175163109746
healthy,-0.0708661336083396,0.340938806856061,-0.081250374603894,0.230952910113787,-0.150997425049757,-0.171409296074195,-0.225980464309478,-0.301125086683502,0.0066049725770846,-0.123539857454698,-0.230565887456397,-0.0692522541056641,0.357919222238746,-0.0194217049484224,-0.228194072706662,0.445358750402662,-0.0136226005457554,-0.0350869935434782,0.506105016107177,-0.0463971478412786,0.107953246138538,0.351091938624036,0.158344578486604,-0.0492241087816833,0.0415095628548683,0.110040244837931,-0.0613070448060189,0.297410134814139,-0.176640581034177,-0.234606986910681,0.265026531206023,-0.088165342115916,0.111852656108641,-0.190024455734664,0.0497476093204999,-0.130868842195157,0.223473252583225,0.134345735042724,-0.128574367971268
healthy,0.458776533096122,0.507571061805271,-0.0443107175067966,0.0389985531424503,0.619940339411246,0.619700825232183,0.299348920773815,0.15330524881735,0.111612953644231,0.143933307908103,0.533250034671952,-0.0411630721785283,-0.023367843267861,0.0158757791575982,0.270823383643144,-0.0027361406052943,0.457530124736239,0.434566476015754,-0.14673569745051,0.436078552528455,-0.349881354945111,-0.315963643994034,0.0606637429662239,0.356316039900193,-0.0395594647003938,0.319810219484163,-0.0113276309146507,0.0234707483475295,0.0660795033330354,-0.0906515102886317,-0.522440056170199,0.0982009710042147,-0.211888085201184,-0.0298384976027887,-0.182028526753711,-0.0863631947626184,-0.18229462924186,-0.424021666519633,0.233376861863998
healthy,0.185016486364579,0.453835452970826,-0.031390162194106,0.17978840460392,0.34428875404838,0.212513244355007,-0.011213241420261,-0.0028951339398018,-0.208097250087366,-0.211359502253158,0.0654873454488509,0.116826567179384,-0.200140916392381,0.503745119232836,0.221076875962944,-0.102988333048024,-0.143567512837598,0.597618584473647,-0.204231716531945,-0.0266209498480702,-0.34328532579619,-0.0537220019272066,0.0503552478621778,-0.102005804578305,-0.062724485864643,-0.0029344756239815,0.0557683045322478,0.0259711285269451,0.0928612171419548,0.168881505943361,0.226959489546386,-0.0146639824446451,0.304041724985362,0.29922251109956,-0.151180110763579,0.14448226930103,0.242520279466245,0.235708830070268,0.101266805926874
healthy,0.308454947438758,0.0808685935007612,-0.25218119897946,-0.0624980171092844,-0.152679345380514,0.235339267330954,0.315646585546221,-0.0503188210531407,0.0256983572295401,0.374510559849289,0.106370872908735,0.0,0.0196853644117479,-0.143593728512271,0.0,0.0497939678677515,0.27393264842707,0.0566299180305665,-0.0248811044623793,-0.0254308585334908,0.210965360254139,-0.258091501245213,-0.0666099159289575,0.270480761692775,0.0,-0.18610895174149,0.0,-0.106218810366439,0.0,0.0,0.477852973016238,-0.214378265874946,0.386991902038727,-0.161438352165842,-0.179836808963623,-0.206119105054583,0.462677621780317,0.600936329683979,-0.120119606898419
mild,-0.108135637157195,0.104001906336955,-0.148669194256144,-0.0458985323827226,-0.0726450069206399,-0.0367903104937308,-0.206249375327078,-0.0005472320187207,-0.155922003631233,-0.0794884264215485,-0.178889541890849,-0.126677607383965,-0.0058612003414595,0.108315478468448,0.0508087723288005,-0.1555829814949,-0.0068129507995676,-0.0832114798344935,-0.0695731643964097,-0.126185301680223,-0.162597172789679,0.0074640481594305,0.0003205995057504,-0.271669745885426,-0.0119924695046449,0.34424631783825,0.113727591707964,-0.0171438620949475,0.273722504336719,0.230209209978585,-0.181352536772412,0.133736188989551,0.254060400633094,0.106199013675565,0.124565441284436,0.359213331329644,-0.225630316170968,0.116423143912115,0.241263668379979
mild,0.300722506794484,-0.0084904914103897,0.03159786328728,-0.29249834886862,-0.118463607536247,0.0354323153532988,0.0753283477434206,0.0811983428472261,0.0734223687318428,-0.011190288938017,-0.0081912226268629,0.0644750107809752,0.0870774135683458,0.030803237339135,0.363708628033092,-0.0470651471208475,0.453358750537036,0.0863573705774922,0.14064332855178,0.428956977968419,-0.383810178416599,-0.247335348494878,-0.17001570127148,0.271320212532058,-0.135353576345003,-0.168513634590826,0.120782421154069,-0.0296096567518174,-0.083331172830995,-0.187874410606608,0.224334467435664,-0.315597144844372,-0.13933544521851,-0.157690461383636,0.151887159753904,-0.242960651109716,0.0607343811202212,0.0678257427843378,-0.134546843517308
mild,0.136890571669563,0.0209677928195123,-0.0201478155492054,-0.187252047113432,-0.121173324990187,0.198900202879927,0.003702847826699,-0.0457293696307486,-0.0957174122865748,-0.118446024972814,0.0607030899999815,0.016883107833479,-0.130502489402703,0.2938441275682,0.522770863843987,-0.452928066088331,0.302627418277143,-0.104012942621044,-0.231344392894798,0.357940330930861,-0.422241567348663,-0.227108597015444,-0.445318948718803,-0.010228676761956,0.0003897312215438,0.0456592587945812,0.142771648947824,-0.0182158730381627,0.196465510269104,0.221337710060171,-0.103279305113449,0.231793291273838,-0.0284407649275758,0.232828676489896,0.231446095392755,0.216939517664681,-0.366885870717299,-0.185963962793116,0.202950957103922
