group,CD11b,CD52,CD3,CD56,CD19,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD5,CD62L,CD57,CD366,CX3CR1,CD11a,CD244,CD54,TCR,CD41,CD2,CD49b,CD18,CD38,CD45,CD26,CD305,CD336,CD99,CD94,Mac-2,CD23,CD328,DR3
healthy,-0.347233438049249,0.0742139330121,0.138846545370731,-0.139275323722904,0.0475412864209811,-0.053788843712387,-0.335685955074142,-0.317622259065726,-0.169238262911629,0.0319661866405241,-0.473004418421696,-0.171927423535397,0.134630750498669,0.035621471950016,0.0285798660327418,-0.134516591045918,-0.0930139183551509,-0.37075684259646,-0.416618135980744,-0.0923941426852211,0.103435135588997,-0.112471057302808,-0.129861656164257,-0.0289984872248583,-0.177019281349085,-0.352526941845234,-0.327862250000258,0.0080447948196647,-0.336354809895316,0.0770007723737188,-0.357886753561998,-0.216085456885268,0.0242815819684586,-0.0276205323815201,-0.432277499985705,-0.0017177101902204
healthy,-0.0499782515988585,9.06047355631445e-05,-0.0459059939547112,0.337264478156071,0.124464053616935,0.289662593190657,-0.19089020559914,0.11880605697155,-0.150040586737626,0.0890760959489331,-0.511967643895419,-0.0047373094571017,0.0651597284405394,0.160277913114428,0.0275434269861884,0.0223503437799725,-0.132671155933486,-0.0959583406763833,-0.165206437494583,0.228532356126595,0.0099264905687391,-0.133323734148152,0.0023671432413184,-0.0525588512581417,-0.0200008456249852,-0.0916532038386355,-0.143521739845254,0.111945575176472,-0.0519686060414491,0.121549092876909,-0.246150828711287,0.0149591407469923,0.0842143749050963,0.0371298083657992,-0.0929593883619262,0.0558617128996006
healthy,-0.0641316059861735,0.121535795500099,0.0713895229222295,-0.142353019729172,0.0034382367083612,-0.111584994752777,-0.147303441436775,0.0104395522570631,0.250513694195725,0.208862493933995,-0.239094176253766,0.437189304815247,0.157866005411162,0.361251113755047,-0.41480636453744,0.0459392374425717,-0.196808698072596,-0.189479756567731,-0.121299279414907,0.311671782425404,-0.022135917594683,0.020176385768371,0.243467388669379,0.113476503963235,-0.103422261667829,-0.216526659017922,-0.146783947662393,0.166179684387191,-0.239018674030454,-0.0241477730899948,-0.285955583322369,0.0969332026500313,0.0344393203173792,0.007505304064481,-0.130606518994447,0.0508442243658706
healthy,-0.42807971925723,0.138045421257587,0.178851353764039,-0.18952913056779,0.0888559835644921,-0.212513820712953,-0.220214940034118,-0.239012093393228,0.0180880852931931,0.076450829633411,-0.321320649102425,-0.180558899520485,0.240244976770634,0.2591775895051,0.0334584984457262,-0.268045598232561,-0.0675514701781262,-0.263193246247829,-0.191973060815204,-0.150922613362229,0.324522638710874,0.1464514396458,-0.170858137382484,0.212397066924627,-0.306655671065968,-0.218807964385937,-0.190879078399701,0.291094040812425,-0.334722201115004,0.171130003711673,-0.360681795084418,-0.217998457322245,0.185304266758466,0.174240822420064,-0.384135631835433,0.209175089604592
healthy,-0.209627643750508,0.007139402847513,0.0706789550817773,-0.464574924483819,0.017147598609672,-0.111718964748402,0.121911728741279,-0.291447232908567,0.0617761188637649,-0.450176482295943,0.0936719974349535,-0.534764429152489,0.0837638732473835,-0.662507019992812,0.192033510321899,-0.0269011831909459,0.0095851850732654,0.148726108638079,0.0994466773193612,-0.664969318860524,0.0156793938467298,0.127021681030557,-0.353402889842863,-0.0496862244816838,-0.119728450541553,0.333149923620569,0.124664732867304,-0.237887608847822,0.0838976802733477,-0.0464327812537499,0.204770115322449,-0.543902510705875,0.0382561236964937,-0.101953086085792,0.0096513270371668,0.0092308812322401
healthy,0.173996878149888,0.0135054393807764,0.122459527350451,-0.0460850731651257,-0.0039781540675674,0.0006397159311978,0.192489681433012,0.26360291582659,0.216970444917118,-0.016449978135774,0.181642309530034,0.0347086428441408,0.0648424990147905,-0.212779700002983,0.0140238741275641,0.0452717851380855,-0.044963370119094,0.400420033356293,0.23938116590599,0.084986928492128,-0.0004414401047803,0.029600600489246,0.229894763253065,-0.0123919732111952,0.197600481197291,0.357060541454117,0.244238326170509,-0.0041830162316779,0.178028823905946,-0.158130093296725,0.252753918249544,0.0912005744703086,-0.102933217383739,-0.0537858431756767,0.331196487600214,0.0455648381353063
healthy,-0.219963460567021,-0.0736810838623314,-0.0365254714286769,0.247512827802568,-0.100042075490299,-0.364857152842378,-0.262254632255968,-0.0414020935534203,0.253238576906598,0.144096012349558,-0.386352814463118,0.0519605161581623,-0.0042149816191437,0.159902130857717,-0.234280104705579,-0.18326859907032,-0.298823938914702,-0.145299243364815,-0.271868070736269,0.160591105558871,-0.121774585295122,0.234450904277328,-0.0632002684384152,0.118411123310358,-0.113738128472065,-0.304202251595763,-0.130948690455506,0.116199902198254,-0.169222492182902,0.0045109205681126,-0.293846249797112,0.175201204276384,-0.0449484624148521,-0.163352061707238,-0.0564762809808291,-0.0135443257128839
healthy,-0.0143975804255908,0.020868757118874,0.169182750445782,0.0292815691581941,0.221244726125848,-0.0121188134256721,0.129395783525321,-0.0415081410483968,-0.0271818016545902,-0.0329471822011746,-0.249754472106838,-0.237771732899692,0.0740890500834354,-0.65052846528186,0.163822804256344,-0.0721545005324357,0.107398303010568,0.104715158540414,0.163029776135623,-0.22105451486766,0.18598278615519,0.116352394934028,0.0193898071798961,0.169049629296961,0.0984048784078624,0.15562457752504,0.193695814919462,-0.0357821558313711,0.0488486385637184,0.240776208578167,-0.109122131689559,-0.0479240140176673,0.108657370397635,0.0897599901442689,-0.136041163273892,0.115531264427244
healthy,-0.533156926279269,-0.0374211399068112,-0.0312616229856379,-0.169066247141789,0.0095799439373631,-0.145073769806714,-0.147781790700609,-0.184539519773605,-0.0446021337365122,0.160299445490789,-0.275455097455703,-0.0148600471855229,0.117524801571745,0.0011695306083306,-0.0223593541952224,-0.268236399740876,-0.0584991676738985,-0.237196240078716,-0.185322891582755,-0.14150978061489,0.203293745312525,-0.0168991800342844,-0.237634026870888,-0.0259438864781977,-0.284218246335558,-0.0763218425801929,-0.214398337141508,0.111920549968934,-0.279379854692319,0.0328249091241029,-0.244624972504504,-0.284397206102539,0.0561244247757764,0.0559129185832553,-0.259759513513428,0.0149668416486347
healthy,-0.02152255603776,-0.0045766060140853,-0.217930323976747,0.11034335168334,-0.0119424434476527,-0.131031798221289,0.0851838779829841,0.163324478734219,0.149410827388764,0.0539089142431703,0.123697050278632,0.151582135712597,-0.0530205747852906,0.416277388858655,0.0005806966510326,-0.0022720319180388,-0.146181147036885,0.0222673465632235,-0.0009500221168365,0.100395531778869,-0.0374274659058176,0.0194695178885343,0.125045957427358,-0.0018936823996464,0.231271951423228,0.0232306441992356,0.0003156518951983,0.107023672715413,-0.0033902620781355,-0.0048012330637024,0.127972146066872,0.401761261292577,-0.147740269632197,-0.0846066187586156,-0.090958078139827,0.0317626145480845
