group,CD252,CD3,CD11c,CD117,CD45RA,CD49f,CD194,CD4,CD44,CD16,CD335,CD5,CD62L,CLEC15A,CD57,CD366,CX3CR1,CD11a,CD244,CD235ab,CD169,CD54,CD122,CD41,CD163,CD2,CD38,CD45,CD71,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD88
healthy,0.0051126105888875,0.200818765499381,-0.156271424020176,0.112263680399933,-0.244478323362379,-0.0094606405433726,0.0619473764470327,0.11233106836531,0.208834330170683,-0.403342344911032,-0.116224531109862,0.207081411243159,0.378915223541779,-0.0100425538585092,-0.0068445738139054,-0.152759329432211,-0.166689422960094,-0.31973387217213,-0.38754454417386,0.251752164739659,0.164498690961072,0.0846950338890873,-0.309664425693529,0.0117184656269105,0.0282009042548234,0.0757284786422105,-0.528309832868126,-0.278554891196075,0.221015076280372,-0.074359037129294,-0.298844712695293,-0.0982397629714321,-0.0923154503898547,-0.378742577243857,-0.0491433391051119,-0.404039966155547,0.070817079152871
healthy,-0.0890888775290379,0.0292936854470486,-0.141687638858078,-0.184600684677909,-0.245059249407036,0.136242024847793,-0.1310504320206,0.0488514427358385,-0.0527770061573213,-0.183664423214196,0.0923700406385394,0.084412134220283,0.0146634054512577,-0.0340208879100659,-0.233260673478696,-0.138586963581065,-0.504702576658822,-0.201234022319638,-0.129238800121697,-0.0479291495589199,-0.101817262903566,0.245919416085448,-0.143372398872222,-0.0038246853881478,-0.227321196679513,-0.108854376082965,-0.253360609415587,-0.127955370244955,-0.0565060547094538,-0.189190588209639,-0.216799267453417,-0.179926516576146,-0.236901949161043,-0.0721067765298572,-0.333536189362936,0.0118462250362533,-0.12556193551703
healthy,0.0733878476449301,-0.193124396338319,0.0386737548632783,-0.0474834238560235,-0.0146906022508893,-0.304313633543737,0.0864989407975183,0.0238840553884374,-0.206541627841279,0.117443486320277,-0.192672736827387,-0.1014294267189,-0.0060880330199177,-0.144511939888154,0.218520430008562,0.0583463606341189,0.197880864732446,0.145563278041282,0.0177177774644121,0.0438762440500117,0.0670964453415827,-0.129093855472694,-0.138935122350827,-0.17827892512156,0.0242217345985955,-0.373815044140304,0.194146701710849,0.022989242076568,-0.0579217489945756,-0.136492175292864,0.102472727322668,0.0327665176338657,0.168466577207448,0.106835075877894,-0.200357371780412,0.114781539054193,0.0065565068064503
healthy,0.123881155445247,0.258608455456998,-0.220932734116253,0.1765654166327,-0.292680710948203,0.260324487421377,0.188491699515583,0.231205159784125,0.305767977749794,-0.424785795332843,-0.139082653518601,0.320751671369887,0.326062474408639,-0.0533843286335164,-0.0822094447588338,-0.320474932538666,-0.208088348235411,-0.272486756750864,-0.234226060246129,0.117467315742037,0.16699908664498,0.137585959175152,-0.304673097497131,0.228209665236215,0.191232458342205,0.127320481257548,-0.473832805974235,-0.200409334877184,0.188843423382134,0.0138438614837055,-0.366970975513771,-0.0764772793396771,-0.0386420710039158,-0.460993540262364,0.102492100391165,-0.336525912135208,0.160259079894752
healthy,-0.133799171828118,-0.16619937810962,-0.231230082678052,-0.149433406007512,-0.18939067433637,0.159071868319188,-0.1984114203419,-0.214416425782904,-0.0422359853758997,-0.0505700228198432,-0.0755924543390922,-0.276537817068208,-0.0991300181326544,-0.410444692423946,-0.234183156319894,-0.0880187275073377,0.0794246723115613,-0.34734806699673,-0.3272176602906,-0.0979798978339997,-0.182431113102204,-0.219277201751062,-0.403596991710674,0.0407597321571313,-0.167485086688243,-0.291620555346481,-0.210617048131444,-0.297923626931832,0.0577983115737008,-0.288388313417464,-0.239221449003916,-0.0714967470506834,0.21693234250993,-0.273042501713053,-0.0727890558943707,-0.159365462784472,-0.109866895391076
healthy,0.0531262406358012,-0.0994944774677794,-0.106044191621635,0.0666961233775911,-0.0140900235175223,0.0198415320703533,-0.0661989744527976,0.0176415659442942,0.127589354854129,0.0530515506587904,0.242551548420476,-0.0491493270550178,0.236091022076336,0.121056208452483,-0.0453478221169915,0.110679480720759,0.0073318331277533,-0.0948787158724601,-0.092727394237679,-0.311264514843366,-0.0147174966937332,0.434297872957089,0.0569250216257721,0.0072581095582553,0.0076167083769881,-0.0057956928071377,-0.0784657188344926,-0.134404671076132,-0.183049724711062,-0.145344675593433,0.114573617527985,-0.0998280920465957,-0.0761556782933343,-0.1215978179516,-0.0835080317264786,-0.100437007320824,-0.0714515303048917
healthy,-0.0751508553826857,-0.276665466511104,0.0481278416964981,-0.0752366867931292,-0.0151918805567197,0.106262095917335,-0.0504037158120433,-0.142251209859807,-0.0666204920957637,0.138208055366866,0.019587149920174,-0.229599253256008,-0.187737326291744,-0.153453442232914,-0.127644842309925,-0.0054925559385066,-0.0057961047595693,-0.194832182321325,-0.0851682483822785,0.0101166441070627,0.106767488149012,-0.142644598593635,-0.152815433374937,0.116538819971188,-0.0186303407348069,-0.21461526577111,-0.216993184427468,-0.309852658539013,-0.200870446095433,0.203530250560894,-0.151288145038439,0.0733861659911207,0.0031838053267986,-0.0971076864268884,-0.0805254310901228,-0.185631143239009,0.0657437774996287
healthy,-0.0409348913093501,0.238839465468177,-0.11925558618012,0.0539012583700062,0.0971709048757517,-0.0243531592347907,-0.193921036804153,0.319797875007923,0.30227676562839,-0.108279942277671,0.0897846540502734,0.324877228504806,0.0947727248634116,0.308852061828493,-0.166569802726403,-0.144540763475066,0.0017316298362328,0.135708420874689,0.0611038663092564,-0.255631868894813,-0.163422178533219,0.423911556204187,0.18157534668607,-0.264364718885701,-0.059339654476687,0.466580764105225,-0.100353948068114,0.135859354246661,-0.0763541345197252,-0.15049543919356,0.138809394524454,-0.122383660410191,-0.185618790092086,0.0531582223624235,0.396944597722223,0.190291453144244,-0.158035532810702
healthy,0.0093099538358908,-0.0487137541354242,-0.206955279212453,-0.0146159691805382,-0.340535563654637,0.220674907441803,-0.120989607651451,-0.0440988862778113,0.0525623220068602,-0.0750186049699296,0.251311437658565,-0.0434124976386818,0.252065366811049,0.176053838329482,-0.137510337889239,-0.0991895017301079,-0.375396819469933,-0.421175431597781,-0.369328477296538,-0.0242156447825042,-0.106938388481322,0.126417825657648,-0.288554023169004,0.116741091277511,-0.0518882662609563,-0.197393761192286,-0.542825071760064,-0.454232487195975,-0.104216106587045,-0.254030531656912,-0.334807685105005,0.047001898007529,0.0001454526417933,-0.252978222722848,-0.0058255774488233,-0.051495118887032,-0.0477350845284401
healthy,-0.0372721037518283,0.133102890426164,-0.211202443245697,-0.202136019253495,0.0138927634022794,0.075363362576914,0.0206812839113083,-0.0140688388885863,0.216000850489291,0.159318986301876,-0.189560113334064,0.240696630650768,0.125008103138137,0.556174279725452,0.22876283491282,-0.102850678001316,-0.249860434754579,0.181341487569769,0.0235816327002701,-0.0451942939760515,-0.0077505925101107,0.0916104474652332,-0.278723904209555,-0.0468106503075774,-0.136722540764899,0.263492515406039,-0.306291242005426,0.233741461409612,-0.218194702998881,-0.155336989747364,0.110147142659862,-0.0660953012130486,-0.0021231564273732,0.404079565314209,0.211172729252878,0.0151976062004061,-0.0075520481758733
