group,CD11b,CD52,CD3,CD11c,CD7,CD49f,CD4,CD44,CD16,CD5,CD62L,CLEC15A,HLA-DR,CD57,CD366,CX3CR1,CD11a,CD244,CD54,TCR,CD41,CD2,CD49b,CD38,CD45,CD158,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,0.232308535546519,0.0014532172582896,-0.0971667247601926,0.0105632840268434,0.401501116691923,0.0820418854645309,-0.0086010793313877,0.130404167598128,0.175587762465305,-0.0416736268499105,0.31422641883978,0.13661889663743,0.0866615557149696,-0.191518485381055,0.0739253382254505,0.0009455031444272,0.2585245616427,0.317432923967032,0.357953952159995,-0.0562992330368911,-0.0930992702921502,0.286709388623128,-0.0673492494458635,0.171390322737683,0.228350169720864,-0.0249044277976871,0.27600506593974,-0.0191727900829653,-0.0376558832878721,0.177994495604729,0.370041560522678,0.324240471067553
healthy,-0.173514747743534,0.129044493120466,0.246271576958998,0.0937427783525362,-0.289857969221192,-0.153579623197251,0.195822728751691,-0.0847920211639718,-0.182689699368228,0.183359944899539,0.0400883806118714,-0.325930835437414,0.024943123460227,-0.0270252281500533,0.0035188620794877,0.2035960825711,-0.168802673274126,-0.253664911381323,-0.263014666899159,0.122209300883684,-0.105015369160811,-0.024802428983732,0.0433079432274815,0.205376908309413,-0.136143405468687,0.0218122574582078,0.0242504484089146,0.139301183765704,0.0802468202046155,-0.128261400244155,-0.038065483208473,-0.263731022019072
healthy,-0.108104411210272,0.155469969639198,0.0247213158340929,-0.215972883900684,0.0445963898702298,0.181348822016306,0.0641077851158477,0.353805159793231,-0.202604597418308,0.0306693395226606,0.343955882205318,0.0250267966465967,-0.089876972266417,-0.2312009401934,-0.0500715572543167,-0.179902085734204,-0.205673538001049,-0.100672025387404,0.335379230054036,-0.0164368492213036,0.0189015198508367,0.253761210955701,0.0894378889130165,-0.377132070124706,-0.164375198939556,0.0124424315546216,-0.121908173333773,0.0536349005676511,-0.0638262049029842,-0.247451024296522,0.239918784797032,-0.0854782244178331
healthy,0.273149005392394,-0.344680654485498,-0.300256948734797,0.190340260719525,0.0566910562006051,-0.168522169443848,-0.326201553611478,-0.339025446597844,0.60687940186916,-0.344437635137331,-0.172175278328943,0.0538821350449022,-0.175400020624331,0.0479188559844324,0.412305520255843,0.211021819499427,0.106984830522003,0.123918938581516,-0.0713266003034652,-0.339746905366482,-0.196654494827977,-0.302453354808821,-0.197096299867508,0.358324203919185,-0.0087864784820314,-0.0007982801564268,0.249787383158218,0.0043810401573426,-0.0477011836030864,0.372220409385401,-0.196271205482395,0.183997398522101
healthy,0.0329389892265185,-0.171156545086074,-0.0985076881605974,-0.016326977543161,-0.0839780988154503,-0.0311566512530293,-0.137633474600349,0.151782703567934,-0.432655938246036,-0.117189684174752,0.49054578522877,-0.293385666064592,-0.0275460740676551,-0.184863225715344,0.0093485927799293,-0.108461580528839,-0.566061218843239,-0.508800746392768,0.228703252112914,-0.252907736906292,-0.0667210481222795,0.158683785739645,0.0362598160059088,-0.317479758638451,-0.469875787249879,-0.166235679961605,-0.490506540558945,-0.302133117056984,-0.422203280795769,-0.656532200772216,0.358590385952258,-0.26892106699015
healthy,0.182642348821436,0.180095194447488,0.010451568040627,0.280636454583853,0.137413592078709,-0.0707363441378076,0.154725534040632,-0.143801389269238,-0.0084110769395436,0.174806441742472,-0.163617229109064,-0.0106558987207377,-0.0018445738910976,0.37638636251788,0.0503254904993303,0.129157713257502,0.328795064053621,0.246877963170591,-0.147719746968576,0.183559749038361,0.129261484711588,0.168390520426649,0.0669473656789079,0.201806643260709,0.312020221819967,0.474954985070871,0.302658966964099,0.427348301169464,0.136147273191658,0.116215557818979,-0.0753059779850887,0.0631041644518097
healthy,-0.0371013994113955,-0.291804566686926,-0.508717731472282,-0.038094933520562,0.0331614867998836,-0.269321606056466,-0.28926713905488,-0.300740052213373,0.125505524071529,-0.309768553927604,-0.290784307821973,-0.0199224491367839,-0.298593686771231,-0.0486936471202244,0.0102104375175092,0.0013771697187351,-0.0299565309532391,0.0127176129881591,-0.145859438583557,-0.0577991605732157,-0.152258204102982,-0.326172921525168,-0.0579833470336089,0.207675582111156,-0.0955124850992243,-0.0039867289255158,-0.0019080189091892,0.0165999482039177,0.0263140406861716,-0.0746304829443832,-0.235111862625674,-0.15755291704324
healthy,0.188814380194134,0.283521188350492,0.0254788515558641,0.108148597108821,0.203802201272884,-0.0448778180404441,0.0535532859205822,-0.083936605199055,0.14534171377859,0.101098908763278,-0.301141406585551,0.271599490670715,-0.14765638670744,0.0462042394138407,-0.141310332115095,0.130434888955051,0.30828563838779,0.280012799149943,-0.0631527650659382,0.0099531974293198,0.0995288345391281,0.220871366479491,0.0505294369936094,0.181357318967887,0.26696611847666,-0.199687453875909,0.247752218963501,-0.12352185982379,-0.0448810993672426,0.250470393522252,0.219087245293629,0.10148441789751
healthy,-0.15052033015244,0.310377739978423,0.145167610032198,0.148449681951311,0.32002879849291,-0.0987308934200799,0.144422209165734,0.236522453495167,-0.385429731583038,0.267705691268921,0.230883056044688,-0.0864346691223506,0.0829633480553595,-0.0187531507390876,-0.303011419339327,0.0900186781027955,0.0398567442634018,0.0868267024038322,0.153859827985763,0.182089135311047,-0.0013489051848154,0.369106499846779,-0.0804843311176113,-0.0443055731896046,0.0908549847900058,-0.327427524176675,-0.0756723049342096,0.0361107014321092,0.0363489340516687,-0.239756649533826,0.100151079909767,-0.0978654055079176
healthy,-0.0848248488566437,0.435955379539178,0.277336375126736,-0.151142885939317,-0.0748149501291156,-0.129953275939938,0.0652252647453638,0.266205432235721,-0.144255721355848,0.355504073641138,0.218838562673411,0.368467266193419,0.157466640976315,0.399376099597364,-0.0948949333621837,-0.0902025897086352,0.198804761537021,0.0186339347777056,0.196380746590123,0.193098300616918,-0.110449657741328,0.419364541351262,-0.136951595666712,-0.205755634474894,0.288551453774292,-0.217629749311563,0.115039255696779,-0.0804281442941903,-0.0323606313179921,0.247774061710106,0.365095293522839,-0.177424338261192
