group,CD11b,CD52,CD3,CD8,CD56,CD11c,CD90,CD45RA,CD7,CD49f,CD16,CD335,CD5,CD103,CD69,CD62L,CD161,CLEC15A,CD314,CD57,CX3CR1,CD11a,CD244,CD54,CD62,TCR,CD122,CD41,CD2,CD226,CD29,CD81,CD38,CD36,CD305,CD158b,CD158e1,NCR3,CD99,CD94,CD328
healthy,-0.400330769043307,0.0910273077176398,0.165780322874241,-0.0389034985256524,0.0414509805515639,-0.181046509717138,0.074622356654024,-0.320553646234805,-0.0777305091968145,-0.0646492617311211,-0.49222700983619,0.027748499528034,0.183635742051606,0.126719589953581,-0.061727812045127,0.493324151855188,-0.122962341305228,-0.0520818347515214,-0.158879428555664,-0.176513344810632,-0.22220001256096,-0.334233899136995,-0.384863247992928,0.198962020920178,-0.0266158719082037,0.0724029663699255,-0.231291969745202,-0.134287366486184,0.092521055958237,-0.11557633013956,-0.0089627180854073,-0.225649799604993,-0.547744292142776,-0.0443910989072787,-0.28119971239349,-0.119961581729767,-0.15747912150105,0.0759773321768828,-0.410780775986109,-0.0803413891776992,-0.372801305313361
healthy,-0.224887799971926,-0.0988366835835849,-0.0563299490551944,-0.0653664773136023,0.143328705549821,-0.0800829616161404,-0.0624784253863553,-0.315757911328817,-0.0059488274388558,0.0689965434069821,-0.343635174498404,0.0221140139217699,0.0048012132236658,-0.194435683879176,0.0065943240581632,0.417255125539627,-0.157972720866987,-0.0654068217730756,-0.134776568226455,-0.168125833316734,-0.463221023672592,-0.338210399419723,-0.293661514514876,0.238566352739798,0.0667852323524459,-0.0274287235881228,-0.251625405916164,0.0128018194543399,-0.0331100506782654,-0.139409767468812,-0.0494475521328529,-0.223503773370387,-0.508240768626658,0.0093633549166649,-0.324380496943415,-0.316818825427679,-0.131800969759272,-0.135639109139549,-0.21674920342461,-0.21972440847236,-0.0776423768759728
healthy,-0.109555722537481,0.149084090058668,0.103063467232202,0.0224057841789701,0.0617829678639334,-0.143862717287308,-0.0287428676583096,-0.0982286565237019,-0.0227928568784087,0.0804589097554563,-0.159024549603925,0.186302912114747,0.117467845870176,0.0286835909343745,-0.0460598478130657,0.62775111519315,-0.0386466787865544,0.017088871011923,-0.0586052359273129,-0.20621268679449,-0.131337458262189,-0.156060633006306,-0.180614547300846,0.421675350393696,-0.0516719730607128,-0.053510338613916,-0.120841871383718,0.0122531934679714,0.0347186810932035,-0.0833566428912801,0.0723037978733961,-0.0156096638032443,-0.273066078734159,0.0085894807309832,-0.147759138892586,-0.0531965966029112,-0.0877748017702204,-0.0161890543031943,-0.153134761860785,0.0638206543393472,-0.177334844548428
healthy,-0.0687382439039382,0.131282956271925,0.0793433906009848,0.17029963398259,0.165140246196523,-0.0539406320418775,0.0222872922743294,-0.159966094631405,0.0330642629017065,0.354116891470151,-0.0948812850215473,0.110396286477326,0.155637655407436,0.0434383943091434,0.0840618799789124,0.292797602550842,-0.159925605469887,0.214050786809976,0.127643821308121,-0.0902479885563859,-0.222679670347736,-0.097858444944441,-0.0562854198866564,0.403958574690529,0.238729562882477,0.130823790885377,-0.133948648461308,0.259450609043023,0.229626350380717,0.190012559999395,0.304533433010249,-0.0161991682277051,-0.414550868446719,0.279464670992293,-0.0890444428681122,-0.0519622822010173,-0.0196612228635127,-0.105631168785893,-0.110423789554998,0.280880268877674,-0.0548422492429219
healthy,-0.0171804919037114,0.202078197154111,-0.170575459488304,-0.0228248127459398,-0.150019228761941,-0.226090326570602,0.164907405885902,0.284814033962641,0.13918667827814,0.0789659954171604,0.396531154207179,-0.192663424191273,0.0512383342572664,0.423508907082862,-0.0282015690595954,-0.117264379046839,0.0943754106741436,-0.140092631546062,-0.115326625969253,0.0901130362715753,0.119933109562486,0.299637309375331,0.288147242611189,-0.192884260737876,0.0389938154842535,-0.0666005137877574,0.213324918092263,0.165206255724359,-0.0061274630415793,0.0408191003564868,-0.0751550171693075,0.183924262747741,0.408001642096745,0.0221621007546253,0.318130492550813,0.0977737802840711,0.107823912491003,0.152454599931801,0.224940165737589,-0.0928728359656764,0.0677252825998737
healthy,0.0938701563882257,-0.124995022586373,-0.149793243375744,0.171239848053402,-0.0723016766260659,0.0976738866469952,-0.190322661913914,0.0952629081186924,0.0704910278753508,0.110220989803304,0.456042935301884,0.0095160845589601,-0.192548748762056,-0.151537464363832,0.0034226869153839,-0.203886757160871,-0.0319911072625815,0.033757709358176,-0.158508399878993,0.266647873076699,-0.0499615120006702,0.0901676916772033,0.0155187675273864,-0.222730727967591,0.021453725718322,-0.219538534266361,-0.0301265478858857,0.234052808801633,-0.10352695854091,0.1980017149055,0.14953535524449,-0.164607547435622,0.32304189466355,0.226830406807121,0.0756803535460094,0.367626184659581,-0.0756377420111982,-0.0701561249966898,0.279017869123275,-0.206692575056629,0.0543973553669822
healthy,-0.21423839963039,-0.221280592569143,-0.228848241632047,-0.177233058768688,-0.225305360693053,-0.265366656560011,-0.0258747195626777,-0.198204378833916,-0.335619014135927,0.0723061505932048,-0.0734627072608999,-0.123119090824017,-0.351858044897346,0.0566597162153318,-0.158151338219071,-0.0903131602929914,-0.0192475355638477,-0.177019355604488,-0.10717295868599,-0.131867916747795,-0.149801707536012,-0.24459036891561,-0.245691058149749,-0.240848817335355,0.0168439271907183,-0.214442712084985,-0.126481030932949,0.0932257351218312,-0.40980580307551,-0.0064007844920667,-0.131062930468535,-0.0927924499545876,-0.0660050964530139,0.0338413847657885,-0.0166643645118064,-0.0255624451352193,-0.0707498920320611,0.0846503142167672,-0.180791943068751,-0.0153263746335147,-0.189407562749265
healthy,-0.0686521425554001,-0.063732920477033,0.0476715897949252,-0.01259307213069,-0.144690798725282,0.0774756216026502,-0.159810980699604,-0.12100147310971,-0.249798116869459,-0.111796623669085,-0.0378671075741235,-0.354782362588978,-0.0372699481149939,0.0593414087756295,0.164292206044178,-0.181627753686296,-0.203807054934151,-0.192097670318996,-0.0167610760091741,0.150390149703201,-0.0205521852743983,-0.11601946436765,-0.109801009442392,-0.433230671162235,0.241190922750818,0.156935569235819,-0.242688140104351,0.228283802991532,-0.299495781074426,0.0703572631629514,-0.127263494004676,-0.187100427092416,0.0522431770754343,0.265739291050669,-0.135068526321794,0.216726304743233,0.153984774113851,-0.0047227523933451,-0.137174168111936,-0.490425590314808,-0.175848229518962
healthy,-0.111040745410698,-0.0042210526744357,-0.005311787125907,-0.204689276480758,-0.192690465226531,-0.151856396808823,-0.0429187387798816,-0.260517669096011,-0.503070570071869,-0.0402915157038945,0.0295206027526093,-0.124723329431881,0.0629624682138601,-0.0173865799369068,-0.0137187384356507,0.157859837080285,-0.411544020030344,0.0210396901805156,-0.40375075196892,0.0354473211547736,-0.168997554983617,-0.408324527826614,-0.403175042423104,-0.0608276499098675,0.118900303633534,0.162171165646915,-0.54442054450631,0.0228073708482812,-0.257357017102095,0.100551181833696,-0.209678047031473,-0.336117905585347,-0.294426411180308,0.0576056253728722,-0.294832588099702,-0.0320712978463262,-0.046758241323888,-0.246408478304056,-0.224926022634279,-0.16168477937699,-0.239302506272018
healthy,-0.306324509994732,0.403283360661787,0.317721834741848,0.0195617156063295,-0.245194660107449,-0.327468597494237,-0.109460600152765,-0.294700128077634,-0.45909266419649,-0.0899256751202668,-0.219520246263844,-0.544517912670878,0.47277737611886,-0.100937451297477,-0.0128426616500053,0.150760142062319,-0.230718809646659,0.569263263952102,-0.202404781339639,0.378855514128037,-0.426144509573152,-0.129918645182521,-0.299224292454276,-0.0426329609778917,-0.0336234575108715,0.211965809964784,-0.62701584131593,-0.0690421262336502,0.0629170777449888,0.0037797615921006,-0.0715532016411033,0.070676839689172,-0.720600193215549,-0.0801827743692515,-0.251326989757431,-0.0270959071054061,-0.153402170512881,-0.413651256979691,0.0666048436363062,-0.0433129802675254,-0.410240757257216
