group,CD11b,CD47,CD70,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD4,CD44,CD16,CD335,CD5,CD62L,CD57,CD366,CX3CR1,CD11a,CD244,CD235ab,CD54,CD122,CD2,CD18,CD38,CD45,CD71,CD26,CD305,CD158b,CD158e1,CD99,CD94,CD328
healthy,-0.162535858637062,-0.105212679387062,0.0468306319431701,-0.292516797030198,-1.80453131824343e-05,-0.12031262062669,-0.0708920793464049,-0.225340152597668,-0.273189194073531,-0.0441342361618137,-0.178879586755776,-0.216137272794659,-0.252128500364437,-0.0103714887886762,-0.397901670228621,0.0360687327640247,-0.0977473762243749,-0.0717467843848018,-0.17527402598627,-0.205400894646333,0.0057134032500035,-0.283842264223109,-0.15563173658919,-0.323517164264027,-0.126494281297947,-0.0525242153498686,-0.22018472339814,-0.0598045859146753,-0.119305658152179,-0.175803639123794,0.0121653666308012,-0.0623831713890839,-0.114815344730909,-0.368134232737688,-0.165362839279541
healthy,-0.173199334147748,-0.0238610782459455,0.0187523002042325,-0.030344263509238,-0.0227355416908839,0.0155155664825583,-0.0427700073035138,-0.0713776530689299,0.192788665750803,0.0460238821828826,0.102387256357464,-0.284955874328591,0.154815150796776,0.110369626016132,0.157453252949208,-0.262952246412008,-0.0879099419080063,-0.09044447762401,-0.0114582070763661,-0.096666445785162,-0.207056959005764,0.216720200246382,0.0505098770409613,0.0096344380935175,0.0470106927033737,-0.0173507132583622,0.0712357244348071,-0.12709101434785,0.0407975365146838,-0.0449330549602908,-0.321782040297375,-0.24191460178797,0.0319317102504954,0.0656368959137705,0.0171205454229523
healthy,-0.405385891032438,-0.170075969272938,0.0413803105862627,-0.191582981939463,-0.130984132644462,0.18300298108202,0.135054304852362,-0.219029781612381,-0.350697769546954,0.030550298219001,0.0816726957448477,-0.48877886528555,-0.171117961704511,0.154738099475488,-0.139140388208727,0.0906906657390965,-0.144017415460444,-0.111953738328463,-0.0140968926525794,-0.293804519079315,0.120294587835928,-0.0534137721415276,-0.132251216924794,-0.0853859915248813,0.13941027753131,-0.277605908418732,-0.0310844907782537,0.0806959639908013,-0.0009400635410524,-0.344180385961392,-0.0741684624235403,-0.0681425906475786,-0.222010281209957,-0.0499572361962562,-0.322029926286444
healthy,-0.246612986664611,-0.140195720148135,0.0859796158704122,-0.179364750241412,-0.0945554462572624,-0.127739219195854,0.0930032926408334,-0.181908150893985,-0.339642414439502,0.0349446222160576,-0.0551175349044784,-0.111897717464426,-0.13684273543264,0.104237163672144,0.102426900160587,0.0124626730318485,-0.0285142562015425,-0.0939225904890713,-0.241324958611166,-0.229069513141989,0.0576132416483016,-0.133396789390498,-0.404208417936326,-0.229248824861792,-0.233975940549449,-0.231126089970613,-0.225278024243875,0.0678096816294134,0.0916980909535063,-0.303967449098129,0.121422823589096,0.00696196578837,-0.361893064734378,-0.269820446242765,-0.310773816601629
healthy,-0.150288509230973,-0.327948207240126,-0.132621451098702,-0.208187215682879,-0.19515748247439,-0.164487754560229,-0.192843624967763,-0.26833160551157,-0.154276401875477,-0.421095034779968,-0.291771646257828,-0.329564149178821,-0.257091743170326,-0.3084588877576,-0.0100005216786292,-0.0514516368389317,-0.218841476949591,-0.0233522987909043,-0.381913310549507,-0.327776807591916,-0.109203022578264,-0.186280097151018,-0.343773613238345,-0.197041704379931,-0.373113653862655,-0.329137614909108,-0.445712880205593,-0.111684060738838,-0.0419231259848808,-0.487977255115862,-0.206140159808308,-0.148852913529976,-0.257224007364154,-0.0981339895549508,-0.596686772905925
healthy,-0.209563408415116,-0.124156564041232,-0.0385385295709018,-0.256939680959597,-0.0557686815392521,0.0298034213551417,0.0133114400507954,-0.147955334203047,-0.0574374490596667,0.0998889553640534,0.0278834789697789,-0.0870953349129128,0.146301439520357,0.0313375130926586,0.0881258834580585,-0.35804834032962,0.0248984614250799,-0.0008605869293645,-0.116834913219305,-0.031070318963423,0.218489894313526,0.164052514189127,0.118557148405889,-0.148163319112264,-0.201233221578906,-0.216878016053405,-0.209133722414934,0.206373978847112,0.0531849644102885,-0.145865351737391,-0.376018458761135,-0.0739617979104092,-0.209969120530602,-0.0757422507227763,-0.0076847438362533
healthy,0.122525223778045,0.0033392249814306,0.0086130439995642,-0.10179914199405,0.208254844413851,0.110329818786026,-0.0803299610664397,-0.0145831001638917,-0.107974243167333,-0.263768520922009,-0.173665455391329,0.0459669397184377,-0.14274178736706,-0.219278775408765,-0.307624277006271,-0.0530904889601519,0.0030642785514709,0.0805035171002545,0.0136122626504417,0.0788771111843947,-0.105240582804629,-0.217822214483134,-0.0617839989095357,-0.0894989387907409,-0.0686998591683436,0.263806204289679,-0.271225335478875,-0.175635468015425,-0.131815532096473,0.006434235138157,0.193001420154849,0.0514404236826994,-0.176417600520365,-0.0907011580410162,-0.0516826093055168
healthy,-0.167904126317367,0.0489187349948982,0.137162495371655,-0.0535786303788614,-0.374339785540447,0.0275205484365246,0.139009650109837,0.0558042937525659,-0.0080856016075889,0.296928874621465,0.402400186424544,-0.499137390061372,-0.0108504112073462,0.405898455541619,-0.116286168353101,0.064297171527083,-0.294506580015573,-0.00255505322275,0.114428022893574,0.0259182786350793,0.0739072903146139,0.414134947276934,0.172199185838337,0.652424514233622,0.110079092024168,-0.15983789278592,0.125350769156464,0.10817719326415,0.294426745806552,-0.024705669279025,0.0131346656703606,-0.0026186095071295,-0.102011249782871,0.49402082731127,-0.169880800509497
healthy,-0.172487518808089,0.173867227192777,0.0701210125677235,-0.139499447917523,0.0719181415193192,0.0156966431744837,0.239889524162711,-0.0860085546618291,0.0563750671175043,0.224750331537044,0.386234820575104,-0.382356083006233,-0.0473006505822555,0.219069018944812,-0.0735851354034795,-0.0962519663161705,-0.106016777616189,-0.0971432126453397,-0.0715463160700453,-0.0338949133131996,0.035787763688599,0.184172678937783,0.113911516710665,0.0241382481452784,-0.175233237693913,0.0040960026514877,-0.0277675667731386,0.198309353425476,0.255810217233439,-0.125137912987442,-0.190240470451445,0.0178764485439138,-0.153285875357248,0.0190963386055458,-0.207420714756731
healthy,-0.372942359276852,-0.125920711694425,0.088054244531626,-0.233831338782304,-0.386481780490875,-0.155499714225061,0.109624089485521,-0.347784232160912,-0.233340808615378,0.189520926245963,0.339930064249708,-0.500632022716079,-0.177390340433519,0.465841885185274,0.344211190036731,0.116060216221384,-0.245990142008163,-0.385468389295125,-0.229541578658276,-0.341115582428387,-0.001544746156029,0.0741617658056693,-0.352273105981809,0.208982266918923,0.0368070477422501,-0.468706269861424,-0.118225814426771,0.090992010415351,0.240901301863321,-0.323294997196042,-0.0967771024717433,-0.021287165848455,-0.166053209845064,0.373782579008967,-0.473218346201365
