group,CD11b,CD47,CD8,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD69,CD62L,CD161,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD18,CD38,CD45,CD158,CD305,CD158e1,CD99,CD94,CD23,CD328
healthy,-0.235296486620205,-0.181381352905122,0.0239661545332848,0.255368737747182,-0.162063122574847,-0.13812223800543,0.0654338578909889,-0.0568023570700014,0.375016194589305,-0.371173509513048,0.175915998348813,-0.0981620105119428,0.705924637506157,-0.0040378512274056,0.135357578974879,-0.13076019001482,-0.141378214213189,-0.144933479575483,-0.222317031913817,0.362837942055135,-0.0891237166034745,-0.112354374561987,-0.176940290901146,0.284271535951845,0.0204263764045791,-0.484088445525457,-0.128685130927283,-0.0943001642122349,-0.100928486156554,-0.193286467459588,-0.254377830689283,0.193768231417052,0.0244554205425584,-0.197391888020516
healthy,0.108762172811968,0.212848523106683,0.210174740723108,-0.040844631490899,-0.0677456541017693,0.267577487884557,0.296821840990873,0.165639354296521,-0.0195698146162918,0.399217215069586,-0.073529383498559,-0.0469481837595227,-0.328496633047152,-0.0016417116600412,0.462920501701871,-0.0286352031210577,-0.0922516918939908,0.240450029780425,0.314707380219675,0.134881102592083,-0.0002453430560873,0.0758327232857219,0.0845301364259123,0.222032513824439,0.101640674246472,-0.0475876423394439,0.416213056011678,0.0342692868864687,0.187818607169408,0.0775830265914705,0.449134222391721,-0.214081982596211,-0.0273296002031161,0.466539429613628
healthy,-0.219112442311329,-0.472626357384325,-0.122657386873367,-0.287251176766638,-0.307317291492491,-0.202296492399114,-0.146360668489485,-0.0834966175636579,-0.0257176844673828,-0.0916549967506238,0.190979901196013,-0.0598651577226131,0.298240651754966,-0.151539239565572,-0.0478535613796569,-0.238123755364774,-0.0834004079648047,-0.242992960768391,-0.205176750495252,0.109301746239059,-0.0042266469923595,-0.0786347822328285,-0.0318617102307592,-0.0583254569900839,-0.231254106657446,-0.245287432131105,-0.250254235788726,-0.0483706804788225,-0.213950194346395,-0.221724902083532,-0.242423011599512,-0.0631887962131191,-0.0860509812996563,-0.133822960666696
healthy,0.382258742662123,0.013618654807103,0.236602379173459,0.183781524714999,0.135759143950231,0.114939485823638,0.191249555215747,0.114030006186095,0.0819706243624855,0.11980308956236,0.106418810355306,-0.178617027844196,-0.147013076723083,0.0655478828808472,0.384570310678484,-0.0693531022202824,-0.05886626887987,0.178165405404057,0.107356073660427,0.315799609431007,-0.17289970110554,0.139738478844632,-0.116907684322602,0.29860548491783,0.283669633609405,-0.0283772281682265,0.125750298015952,-0.10267790708021,0.222085275093523,-0.183282751770262,0.210316603877736,0.362608264938915,-0.1725927554355,0.31205133136249
healthy,0.010023896226046,-0.213033741091295,0.162882402713128,0.205321051480065,0.057610064442908,-0.172302531200171,-0.0425192288854694,0.0103768157243058,0.14238196837921,0.0715366558077792,0.347841387585942,-0.0016970855717278,0.434471868692906,-0.198539541449722,0.0117120026373091,-0.0709553646586936,0.0022188520483142,-0.129986758795576,-0.119412895537164,0.360750953848697,0.0016419184086722,-0.0850140446902773,-0.0802493640269191,0.11209755958638,-0.0418565789382021,-0.210698693948247,-0.224244844708432,-0.182278973220814,-0.119389266329522,0.108806190600592,-0.167781888759408,0.305275800582105,-0.0411647660550045,-0.164570539650954
healthy,0.0009732935390484,0.0505100930167413,0.125805105713933,0.214617948254472,-0.0490564287795342,-0.160618954829684,0.124626702332504,0.42683220885035,0.0655348527289079,-0.0151306058121887,0.24389943214273,0.152527585559522,0.140249829251186,0.0133094435086546,0.262598572443414,-0.109149734292526,-0.269730453676834,-0.0045464662034256,-0.0749957128764057,0.361176817375466,0.229063032407878,-0.0273074695957863,0.368669386043156,0.317997873590893,-0.0716763599830696,-0.343594196564102,-0.0255646376685151,-0.201413522079093,-0.142431385420749,-0.107474469659016,-0.0582172502135489,0.400512894576389,-0.147270361906844,0.16434985959439
healthy,-0.424293443950709,0.0125713104830673,-0.149155860959353,-0.220823460158669,-0.250474940836395,-0.310225590625601,-0.363855527648699,0.0148773446396301,0.0055332056102539,-0.367623582603353,-0.0756773190080925,-0.0790541075629016,-0.181488007737375,-0.296440581053503,-0.160778367983003,-0.0704677078639305,-0.12990127199082,-0.331369245747637,-0.394724604852394,-0.270060661390587,-0.0410631102680839,-0.203566835645508,0.0320929795107541,-0.323456503801071,-0.219604393191784,-0.24179116816109,-0.269365177052148,-0.0701356847372214,-0.421653440714176,-0.0948606471478757,-0.264132213484932,-0.34910268175648,-0.24797690286086,-0.305018318272427
healthy,0.129694187226647,0.322329440967643,0.168660154431397,0.0919863892153084,0.0838393044268554,0.192268588954092,0.153611940218728,-0.0588819567521132,-0.0015464953653769,-0.167378197852207,-0.19277092613995,0.0960702988207996,-0.426943412495556,0.111551355091623,0.111660054501327,0.156212442736182,0.13561050958575,0.276055929870318,0.24031007751938,0.195839034256099,-0.0967898247195379,0.216957627656081,0.0460020737799575,0.410079440767578,0.413771659994971,0.1196067096629,0.283806660387838,0.183215788756469,0.12606411890177,0.0862409231643981,0.014169202494271,0.138582679146117,0.0038454692470679,0.0219314060168375
healthy,-0.327792926429325,0.075141016048894,-0.225197218808416,-0.139819521522116,-0.164158576606193,-0.235513636017497,0.0131081716929244,0.268322827676901,0.48497820281481,-0.467969800227159,-0.158975552624225,-0.0138632831066005,0.0190711535814331,-0.11535913985061,0.0042356942875238,-0.0983096506872041,-0.19401912305289,-0.160408686618798,-0.140943710441496,0.269056368797864,0.198268719268011,-0.0659784475333382,0.105223462793721,0.0004111899749311,-0.23684932159896,-0.376082435882387,-0.109217465452752,-0.240297105500151,-0.239053929156282,0.047054052261498,-0.284283672355972,0.0570245886521268,0.115193265759483,-0.115536469285804
healthy,-0.343228391924582,-0.165453634940584,-0.0661506869445202,-0.100882916898293,-0.304438924547265,-0.29867129450567,-0.342385731559682,-0.106307424064514,0.278583904650888,-0.362429480576271,-0.337856887220932,0.0557785214526913,0.260028769419059,-0.256883253422195,0.32236013941651,0.218144946965259,-0.458307330066384,-0.185270439081368,-0.360027865671862,0.0791028540800332,-0.0239039844009811,-0.56251508818781,-0.122632438301768,0.0860850434901292,0.103748437218916,-0.631007661175281,-0.149975956228951,-0.336105524375832,-0.33595992877271,-0.0678632664372109,-0.0702667637875896,0.201341705800514,-0.0562665522088999,-0.433363973526817
