group,CD11b,CD47,CD52,CD3,CD56,CD11c,HLA-ABC,CD45RA,CD7,CD49f,CD44,CD16,CD20,CD335,CD5,CD62L,CD161,CD57,CD366,CX3CR1,CD11a,CD244,CD54,CD62,CD122,CD41,CD2,CD29,CD81,CD28,CD38,CD45,CD71,CD26,CD158,CD305,CD158b,CD99,CD94,CD328,DR3
healthy,0.398544527551421,0.273880516426977,-0.138004996225676,-0.156898719349947,0.0235766437397445,0.133162483028499,0.192715101511812,0.36837179477378,0.242100087994618,0.178024005150163,-0.182033516156091,0.559056341768437,-0.0539251061026122,0.0443060875045129,-0.181921404113459,-0.34111236195209,0.171387050781524,0.0552099874008242,0.178340838471101,0.145934404477738,0.378036436817059,0.452051386770441,-0.0741479320368101,0.0393890733813108,0.282972650876253,0.187533266070692,-0.0570257613173931,0.0629592357742049,0.212546987623459,-0.124426444822806,0.523593878580215,0.330232618828836,-0.116469278464159,-0.0731707107471195,0.0558187877312344,0.34501650224609,0.0587755683649679,0.449475717142318,0.0365943073167654,0.46385587806043,-0.0103846717291183
healthy,0.0831624042810261,0.168159123067935,0.0452626755454837,0.0556069194809498,-0.305659280772886,-0.20374019635359,0.107458102961408,0.226808680448295,-0.197996436364798,0.0303380130682227,-0.201378158358098,0.501078911222338,-0.0033775675577299,-0.186003820522246,-0.0410673693421652,-0.330029878274925,0.0889390134442341,0.128207781204664,0.0539299496216752,0.289388595767453,0.176834104130549,0.142933565634226,-0.473398708067964,0.0593382671175596,-0.0031549951887951,0.0333432967859488,-0.0215922016552454,-0.0141324003783206,0.0995784177325101,0.0130245343459643,0.21824867574959,0.204708056455396,-0.055935567448707,-0.116875958575698,0.0338261510585943,0.16653533079393,0.312467588747697,0.262232603684858,0.0404075459938584,-0.0195929243748054,0.0027304610817263
healthy,-0.145242158369769,-0.141946501640207,0.0796678299969411,0.0992250714424472,0.198525681665577,0.0085797289001668,-0.0858549809523167,-0.112341495703749,-0.112996813041103,-0.435915572019791,0.135703632918479,-0.167372743364608,0.17015286441162,-0.14622571775219,0.0972799554205272,-0.0974694482296163,-0.115720401729058,0.291272534101733,-0.0826317152535602,0.0568492567721401,-0.107893435827396,-0.0481528711952671,-0.0567571752041158,-0.130454561688597,-0.168009464146476,-0.305627986100198,0.0093368447149153,0.102492568785476,-0.173294863260199,0.0413124049224016,0.0198170747949286,0.0317708849978034,0.219457693684467,0.0371886059569386,0.0277687595842303,-0.0449611794468798,0.064524177007961,0.0130575172486207,-0.116340794614234,-0.114663538232087,0.0802719628337261
healthy,0.28811373924894,0.0094949248288619,-0.33036939026105,-0.29583716057514,0.0389956550937454,0.188383401300165,0.0881374348244894,0.193995301658916,0.0455788137906004,-0.150216193946982,-0.388071483248927,0.543301446433272,-0.126643316410361,0.20158529758013,-0.354892044818647,-0.283022716993977,0.216002506212284,0.0847305065528419,0.404634684572692,0.165163577634778,0.137931253724606,0.115727736723186,-0.110821729526794,-0.180052527601505,0.107118298953974,-0.151630144745105,-0.272952102797285,-0.100126955155881,0.020593619431085,-0.269402024669196,0.349247177295421,0.0295018498470807,-0.225824593166035,-0.361410295463663,-0.0035204030273364,0.266763101705669,0.0546991126288486,0.364294442991473,-0.195250672372039,0.228304266535662,-0.216320524294422
healthy,-0.185978242073011,0.0974622795538788,0.105057967729629,0.170025173805955,-0.450080988433814,-0.0531658257903653,0.105883765898466,0.244568952479638,-0.033232348802784,-0.129100951691221,-0.31925165992799,0.255678389006173,-0.230930584014611,-0.313692267661115,0.166588891474491,-0.551821931524018,0.199026762812237,0.205765020610901,-0.0151738787050427,0.09677903674708,0.368761969568621,0.357539752484849,-0.541434704118213,-0.0604365712128279,0.13690372913451,0.0247844340475181,-0.316264628131805,-0.192221107149979,0.223403403911654,-0.0269200350355738,0.378405033505658,0.316882933521384,-0.009558874882721,-0.17226387514184,0.452435959796475,0.28747601920837,0.343566933013847,0.484598692306368,-0.514913437254061,0.079878366399746,0.139054358661037
healthy,0.0154257248849187,0.009389352591899,-0.0429195952601564,-0.166242440698876,0.0700016647284052,0.252963817224427,0.158255846786135,-0.0106546779473859,-0.179085492979038,-0.059146370850524,0.0560198155116605,0.105436886766722,0.0082544393939922,0.0841733000673105,-0.231465598038801,0.0287217635119371,-0.0152718331594721,0.164408560293734,0.0616158859604393,-0.0746168681389235,-0.17402165258737,0.0169177577830545,-0.0775180702964055,-0.131017522491748,-0.053209035731208,0.102050430998809,0.0051995319599901,0.0054006969545092,-0.225200623853128,0.0252739107372546,0.135998292376873,0.0469372762283589,0.0159558723186638,0.0094432192494838,0.233460527314814,0.0545801317866385,0.176323749596242,-0.0067565752052258,-0.0879512580527839,-0.040236796015056,-0.0776084055378525
healthy,-0.0061982763055631,-0.235892024163097,-0.165752771067477,-0.298777517924309,-0.325437944222332,0.087192183793159,-0.118132253294472,-0.0096856960498947,-0.182096613360251,-0.322292918513484,-0.335842217151297,0.131138812413846,0.203606922662252,-0.0755240842419424,-0.260385062563607,-0.31293776894494,0.0795398919065651,0.0140617560204539,0.022275005488513,0.0406740937696771,-0.126242169312258,0.0339381423156048,-0.167747990899793,-0.115495381799823,0.104547033474994,-0.200826002206239,-0.483419786702769,-0.18006847543813,0.0293352808426528,-0.31401546769187,0.279941839946875,-0.117109898534614,-0.0866331804404208,-0.212583201495606,0.084405923930793,-0.0611498277218298,0.0818318696827968,-0.0323389230288619,-0.346860254774853,-0.144058592731812,0.0132738190590338
healthy,0.249402234896422,0.447202839451034,0.259261179698608,0.0714552993228132,0.204457801967473,0.361869931012237,0.443194945309716,0.239708758965442,0.251238092962209,-0.151136012540158,-0.0080967924879684,0.158123780770928,0.0075836749083704,-0.353618338470463,0.0070014736759036,-0.535268826719637,0.208777543790627,0.0769617659187812,0.0199911263318405,0.161780215092972,0.350055543480886,0.345905479485136,-0.107842114984499,0.0428768451870716,-0.0261955622041923,0.0577424645478325,-0.12027550591836,-0.0475291907425805,0.318732913550633,0.0591112226778504,0.197362845040602,0.345736434108527,-0.134433971899195,0.0226758913710402,-0.0736579499625398,0.324772082565326,-2.16059114198588e-05,0.363045260139315,-0.0703891126431907,0.234333390924477,-0.112132527947042
healthy,-0.0412882877613931,-0.384751227560824,-0.0180054304964261,0.0186132146987938,0.179680671856043,-0.170505076307977,-0.32406263429878,-0.262708408111473,-0.17498580727085,0.229234462246802,0.286308758476796,-0.250971701194239,-0.0593418893158569,0.215738342992413,0.0433419778470488,0.41867929103412,-0.325282140719864,-0.0341651922786586,-0.0914612362435726,-0.310317750121345,-0.288453189924762,-0.360795710730289,0.477447849323407,0.0296495421270955,-0.215840697992784,0.0263003509238206,0.234883016533079,-0.0554437782416406,-0.165981782067311,-0.0561882661341649,-0.539199298700749,-0.277303779230207,-0.0825280277632441,0.159497837240257,-0.382417787607901,-0.335046834839829,-0.481153932252975,-0.234157988635287,0.29457178027634,-0.0743803610022133,-0.0579094167884509
healthy,-0.428237024435368,-0.122959791308693,0.446615213368536,0.414076285114173,-0.227914092928656,-0.23194273980903,-0.0964014111049825,-0.401784451017466,-0.32327478792812,-0.0016240981369944,0.189514793747705,-0.535546027836712,0.13062324926297,-0.200675535903166,0.542423910314459,0.377123845267466,-0.235350078042013,0.017323589329241,-0.187215212070843,-0.485660436293658,-0.277347418296655,-0.438041265237633,0.039487283157576,0.0928565382609045,-0.451797376934804,0.10010954748021,0.165592518640796,0.0473902472963737,-0.0415821978586329,0.40554315710583,-0.454160174877386,-0.174469803487215,0.136625239525988,0.253436395842499,-0.144509518592605,-0.387086979803011,0.0105778957986509,-0.251665663329599,0.151008902602601,-0.480793342171376,0.0320066832248993
