group,CD11b,CD52,CD8,CD56,CD11c,CD45RA,CD7,CD49f,CD44,CD16,CD335,CD294,IgM,CD5,CD62L,CD27,CD35,CD366,CX3CR1,CD244,CD54,CD41,CD2,CD28,CD38,CD45,CD71,CD26,CD158,CD49d,CD305,CD158e1,CD336,CD99,CD371,CD94,CD328,DR3
healthy,-0.0006494824260768,0.132922742736882,0.0703869834785449,0.346448331828386,-0.0134536632450984,0.0491056741301297,0.240127463548821,0.046015734168438,0.345112212337352,-0.109425143440409,0.314163556467852,0.0366203947855273,0.0285524426982299,0.141801478572496,0.638831104244694,0.10368334814239,0.0282581884169987,-0.0168736361487995,-0.0881906042851879,0.0116200160136818,0.437442054575429,-0.0634072502960776,0.358906546672271,0.130308381248427,-0.201678865479956,0.0238524919227055,0.0742734598238704,0.216259195993581,-0.0659354329528689,0.33462299765322,0.0682944610382419,-0.0664841871994073,0.0287993667816737,-0.0625994631481721,0.0531745135064188,0.303240103902127,0.0050201711737464,0.0029377150506802
healthy,-0.1899780120532,0.212048187647077,0.0245916966709052,0.191660734067452,-0.174793152647049,-0.188726070310885,0.192329628434525,0.130742857634273,0.234267477243821,-0.404736431428036,-0.0861002910946137,-0.0694513359812216,-0.0014604970798402,0.280881556685778,0.283912237389255,0.169268657714554,-0.0426326532798577,-0.216769215480064,-0.377183918358328,-0.189982902953035,0.385528311771753,0.0482802139432505,0.181033778283785,0.117798542348278,-0.545509870080306,0.0644933639117639,-0.0336773280617445,0.134894729654373,-0.0765914102417898,0.0085234905078842,-0.106121653049057,-0.119454134423512,-0.0457916949676511,-0.146657089329774,-0.143595682169239,0.142941417136907,-0.0166152824913918,-0.075498068166302
healthy,-0.261394931892081,0.226370760370358,-0.0214693957482301,0.141133647394596,0.121173444893905,-0.0803722700238147,-0.0199997055038262,-0.0002170743999055,0.163082666511662,-0.300672368325991,0.0978908546049176,0.0746952850312556,0.0885835589216342,0.0964861025522038,-0.0555018248424624,0.0848308277732018,-0.071118198751669,0.027525146052808,-0.0298474101442437,-0.148871719549254,0.0588783740532862,0.0345347761154779,0.0089371072085256,0.0670901537126666,-0.0882353814624954,-0.12848545219662,0.0416625422728412,0.246492823779998,0.0989859630693687,-0.07575161123687,-0.108657790979511,0.19519405468852,0.0353784883010665,-0.244856958274626,-0.0787439458598466,-0.17866070302628,-0.103003686460221,0.0074629556771519
healthy,-0.0549043643274069,0.275769729253059,0.294189708060027,0.0517576140540439,-0.102303521256774,-0.20404617632813,-0.0126598770124566,0.26368521614998,0.424884283364319,-0.413549960697613,-0.0802505519405371,-0.0081264827422158,0.0593325839137803,0.284590810433509,0.265211378884533,0.184056025504332,0.10178434812975,-0.234215013373634,-0.255651042943609,-0.133563533243408,0.403500840806399,0.0406807917487557,0.412731990131041,0.121634355514003,-0.511024759934392,-0.0490515540123731,0.137991432110082,0.220196298326621,-0.134168082244618,0.174192854433529,-0.184317346304335,-0.1548979234734,0.0737598110364241,-0.236151858774777,0.0120092563414947,0.406525398478455,-0.0923775955292043,0.0242835474997079
healthy,0.0605163595414311,-0.179158822781051,-0.134561195390875,0.375916076917494,-0.0012495737325451,-0.294610304158649,-0.014355628935845,0.0172291826735633,0.256610693354691,-0.389109854348015,0.280979709271587,0.0147032146550929,0.0443719694845066,-0.15020394221652,0.492081973075365,0.154444871620854,0.11535036065251,-0.052414784553407,-0.0098921156159717,-0.40323839546527,0.404739188870674,-0.0788743930736483,0.262290432254121,-0.0447929596505849,-0.506093259141487,-0.460541974775022,-0.0077586976115483,0.0935179133564809,-0.427249566958588,-0.0144241501930701,-0.403858116670078,-0.332375207004794,0.142371431216208,-0.520787173430208,-0.111012940665085,0.509230453978341,-0.0328548245945816,-0.188331197554326
healthy,0.123955839238812,0.175098217499897,0.0947519467085949,0.109853715112046,0.147309363163656,0.249734933363346,0.0353886307669232,-0.164747900954337,-0.273105837038701,-0.100266078137247,-0.494429993561769,0.0439900451083195,-0.0035033910464627,-0.0396281956467997,-0.332975687600872,0.0172315629653883,0.16885065742468,-0.0180318438565775,0.0822488347865264,0.0809283394225242,-0.401349961424211,0.0781001061887089,-0.0678714930171678,-0.0384891276644341,0.244251134821856,0.161551789984347,0.108195895695445,-0.0449493925492774,0.387329353538781,0.0120814661573915,0.174837077109067,0.0893202026443188,0.159904930971158,0.0567273031141454,-0.0266937432782078,-0.263450332364745,-0.104684354443991,0.0796528207388564
healthy,-0.121525744095053,0.311742633233353,-0.151613749741733,0.0064862812535036,-0.111129987409178,-0.1083202952959,-0.001985445721737,0.246448520382995,0.229228726834519,-0.327473991945434,0.0025574354074702,0.058266364419091,0.0878873108650431,0.301054478354877,0.219479818791741,0.447397602069676,0.0774637897969748,-0.195262333970462,-0.0778543450808356,-0.0652467822219408,0.14517171948643,0.204824382971547,0.244582036746734,0.321647332702798,-0.243786116055227,-0.0616465494319694,0.0030744374020128,0.15999329980626,-0.0152073608463958,-0.00041405919349,-0.199709570653326,-0.179911081285011,-0.0358922175538548,-0.144125073453823,-0.0580498932367903,0.219132813360858,-0.0685701223946593,-0.0453812322328299
healthy,0.521028975494684,0.10723262949286,0.109774889311875,0.399354718797025,0.446146518473396,0.284989978024101,0.473446630152727,-0.264104038484889,-0.120787872795356,0.497559946335088,0.0804407703931721,-0.0743262048628223,-0.0525345123895026,-0.0485118802693037,-0.117862468810098,-0.0837761112899177,0.0314534300758338,0.322641759755915,0.226632835480371,0.319481272187206,0.0217662984372384,-0.202521740745844,0.0183662014650066,0.0512461314946752,0.290040081984207,0.307034702600884,-0.196861969892082,0.130556695038845,-0.0546343948847608,0.267082868513575,0.459303266617854,-0.102370791539615,-0.161609473001574,0.35592350347695,0.0285359551187907,-0.0439169611610128,0.480144748183253,-0.170091479407913
healthy,-0.135041691303054,0.219734019597201,0.102529844452093,-0.0318016451364965,-0.0946533142652441,-0.202722198323671,-0.181423516770621,-0.0772031583995397,0.251328537055356,-0.11112911545552,-0.0196631572466007,-0.0116023436764223,0.0573436681926281,0.303875492251143,0.281681685735912,0.260752858187065,-0.0062432061722715,-0.0328756632485239,-0.239438714515629,-0.291375084381556,0.244053839844492,-0.136245676639149,0.238831544594088,0.0959027002063848,-0.403278811458064,-0.179196725708694,-0.172644201624877,0.161197324877674,-0.151070322451276,0.0152993395925314,-0.243235202711634,-0.0610013172153821,-0.102560587230993,-0.149393397093923,0.0652122954532511,0.0466933019015025,0.0058152779484514,-0.0841412833452208
healthy,-0.389603340949979,0.319247697066173,0.0229927358006998,-0.285119175986029,-0.219499820288721,-0.336051674791985,-0.377488993458346,-0.141373432981133,0.19798537797557,-0.495144016559482,-0.244150688688832,0.146018888965078,0.0641125680914885,0.418294499028295,0.194732208045765,0.151433519930244,0.0840838064055624,-0.171649940640019,-0.202622075415661,-0.305901264898402,-0.05205206506447,0.101117556380987,0.0627653588690855,0.29495240114249,-0.374172401007701,-0.163019407687373,0.0948796988774306,0.115446437463129,-0.19683800883181,-0.311982461422997,-0.375472912331122,0.0197931309424809,0.0223119177148387,-0.39130117655061,0.0416378079199028,0.0018625090734583,-0.459616126907296,0.0015635649608446
