group,CD11b,CD52,CD3,CD56,CD11c,CD117,CD45RA,CD7,CD49f,CD44,CD16,CD25,CD335,Podoplanin,CD5,CD62L,CLEC15A,CD57,CX3CR1,CD11a,CD244,CD54,CD62,TCR,CD41,CD2,CD18,CD38,CD45,CD36,CD207,CD305,CD99,CD94,CD328,CD224
healthy,-0.124633174570856,0.209798163569706,0.174563025271048,0.298877804040317,-0.0377289855227371,0.248315911230755,-0.0897304953530403,0.186506006451672,-0.0433608198696388,0.401937199928945,-0.335508599583131,0.152758822228009,0.357428107672267,0.0182510778450561,0.218710452145802,0.74677504213119,0.0184437788758052,-0.187328109256815,-0.0844206006171779,-0.0537624109329219,-0.103711846847662,0.48028212218975,-0.0965130431955756,0.133873933295109,-0.18075319094684,0.388874687879236,0.0739597617588828,-0.328061110159392,-0.0461868416441918,-0.0681727665774547,0.0918812050882843,-0.0146091914190111,-0.19639727035332,0.316079805974459,-0.113128806704446,0.228031997235496
healthy,-0.151959618372047,0.170925234930166,0.193266180443482,0.300718308748835,-0.0188466450221467,0.14206568078148,-0.284416855193611,0.150512345472005,-0.0462014645812827,0.194291257435267,-0.504964501795162,0.0450398736559246,-0.0601835500108455,-0.0734777856921138,0.234348680990544,0.378633592561394,-0.0263061326458222,-0.0771636319165485,-0.318488946815358,-0.192413514066428,-0.191475632184786,0.381153093281941,-0.0447030140965305,0.128699231699914,-0.126790837100701,0.123112907539163,-0.0466358642621258,-0.429640871036166,-0.0831115460686943,-0.0864161840360996,-0.0462811635034502,-0.144010716307759,-0.248536764531359,0.159674308161227,-0.0974793167384582,0.0803783072639427
healthy,-0.0974309903661749,0.0317256861693739,0.103478011032247,-0.135670169937906,-0.0960331122096502,0.0900454935893529,-0.139822634024097,-0.0798620781179955,0.420886420940618,0.114362637496925,-0.336673953918936,0.0111832878299087,-0.0136093228008958,0.0459707502511914,0.0599888936045221,0.0471606155687701,0.196272059009404,-0.444277471353725,-0.169331159776607,-0.191141641897587,-0.147882811876943,0.283452958439028,0.101662529603877,-0.0372771941557536,0.325714577582061,0.11262197194777,-0.0557517612303262,-0.369823746068471,-0.215864363010592,0.21210872285358,0.0772187300959362,-0.0561667230234693,-0.253955251178261,-0.178857951496955,-0.170523890581261,0.0049129005910491
healthy,-0.20424589416189,0.233594935922534,0.177076399724282,0.111980647885079,-0.211791580463045,0.187057099420113,-0.118816290377728,0.106374646227302,0.177799894336403,0.367306981491848,-0.292915208403949,0.0727859397627448,-0.0244995149982084,0.0479772400120001,0.260412085525546,0.251541937486373,-0.0996387587303607,-0.0557762635058943,-0.0959383330457379,-0.0153685148359541,-0.023027567453855,0.211595295552074,0.210640359646539,0.248011724694205,0.184106946733363,0.299893354087663,-0.0474882765815172,-0.199737209607969,0.0350664940164771,0.223174003418228,0.116784219574148,-0.0944530963148667,-0.196524871987363,0.272431380279333,-0.115124443883096,0.157917593172699
healthy,-0.0603998026085701,0.124407640678932,-0.0106126524453127,0.510328692062892,0.14653020278808,0.26232965289326,-0.050798495035421,0.0619669112669023,0.119706788971111,0.391213798176045,-0.312360758009233,0.135778844812602,0.417974908090897,0.122746190583231,-0.0079995592138603,0.426448194322843,-0.0146888033076251,-0.0103263172133019,0.0262041950835503,-0.280210383885621,-0.0248471082022019,0.361628347215712,0.0703998718543878,-0.0344739968287328,0.203111175309021,0.345758150238607,0.0778479808619473,-0.162451848061733,-0.0928364323280432,0.165216725105424,0.0751705751368658,-0.224313817290994,-0.254377854477586,0.540586460670765,-0.110646417580886,0.259998949353149
healthy,0.0042173950758767,0.26742473415204,0.209050025633958,0.0983359947617836,-0.0101608107860409,0.076819711876205,0.113521810803498,0.253345158946145,-0.0319949002649908,0.169581337283964,-0.0768943384252269,0.261076385977691,0.286354584413306,-0.0072182094546313,0.297296151442671,0.26173063697553,0.361747659276381,-0.103914056433934,0.0888640225709655,0.163406716378678,0.106217972647227,0.306383591459207,-0.190113858578675,0.242790357603138,-0.296427228634144,0.122279844617428,0.0733772365961101,-0.0931247214648029,0.118300560197385,-0.211874555808849,0.0760524789246991,0.213400443151364,0.0497467303488099,0.271473710006619,0.0698962583427363,0.159315086724736
healthy,0.0370699456120716,0.102238425516489,0.0069475574358631,-0.285432083765191,0.162837111450243,-0.120120614628858,0.226789896325463,-0.126525678446069,-0.307401417108567,-0.296999007350212,0.322244419478664,-0.0216035504186698,-0.118193001398096,0.109735879784915,0.0492711113139017,-0.247303230469851,-0.0395698929558852,0.137228377817311,0.265393072611807,0.166740851661766,0.0887797751107346,-0.193943836508565,-0.177573813395581,-0.0424457885082863,-0.310739390125356,-0.0691482865584205,0.0252884385776165,0.111004869668643,0.0829699969359306,-0.293965785451752,0.0623793139081921,0.23283311620475,0.244959902187044,-0.295074997327229,-0.0764089755280615,-0.143994513857388
healthy,0.0366100066069798,-0.224009748022513,0.0471580207662517,-0.106758789919694,0.080177059014567,-0.0508285927169039,-0.0273153179260547,-0.235049984367326,0.0309036995753789,-0.144708396015492,-0.0411712208407064,0.0383406948863168,-0.129227398003286,0.0625318516883596,-0.135429173022696,-0.266942675807728,0.0227817366473103,0.0814494971603053,-0.0423799702723718,-0.0303098360259847,-0.0509442391750586,-0.325575149246476,0.294499876079009,0.007057644278288,0.166837877093715,-0.289254832141947,-0.106870736047904,-0.0172227865436144,0.011362264242073,0.160504825887169,0.115194733056582,-0.0759451790632942,-0.0294361511588439,-0.359005608725297,-0.0255302601208118,0.0148416295328828
healthy,-0.14164074143275,0.164917151080816,0.0453129814531687,0.220251783024449,-0.0833073223867858,0.157329629615737,-0.219555765327292,0.0407407917321723,0.207928584723557,0.477972794686645,-0.270707078330654,0.0414044723301854,0.193656289212489,-0.0368151830565386,0.0833795181703719,0.389371943329704,0.266773357053199,-0.044175272364113,-0.353313752672288,-0.195115707418137,-0.206937122535402,0.585214427070863,-0.0272692319041109,0.0270602141900093,-0.0599606245100397,0.253643315543357,-0.0446856047317519,-0.515498301826241,-0.168919175568859,-0.105614478449353,-0.0367127612960907,-0.239725216711972,-0.177772126080068,0.390330858614467,0.198023324180802,0.36978141669531
healthy,-0.337870104981187,0.309449545179249,0.274248194541933,-0.352440691361164,-0.382727920519792,-0.0304966294826193,-0.330215912716725,-0.344451662882468,-0.0701791470651638,0.027341879808771,-0.52473096497089,-0.0027527927781679,-0.293959065359666,0.0007826436805785,0.327757931900207,0.246514231321246,0.0034306815169483,0.207942407439758,-0.0707328769134416,-0.215386441174822,-0.314752314561883,-0.215479548945917,0.103941753949526,0.220164014020906,0.125554094431915,-0.109492305673686,-0.115405850360527,-0.183658885337463,-0.2090386180723,0.0507962779179616,0.0422945013681447,-0.327520648456915,-0.275810657188817,-0.212310294860958,-0.484249395434756,-0.0357823589760951
