group,CD11b,CD112,CD47,CD52,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD44,CD14,CD16,CD335,Podoplanin,CD62L,CLEC15A,CD57,CD366,CD39,CD11a,CD244,CD235ab,CD54,CD62,CD122,CD267,CD41,CD2,CD29,CD49b,CD18,CD28,CD38,CD45,CD71,TCR-Va24-Ja18,CD305,CD158b,CD158e1,CD99,CD94,CD328,CD224
healthy,-0.180530584372538,-0.096668451090517,-0.132650651496543,-0.0979122377990747,-0.216702129953757,-0.0023270219507799,-0.0975139442135308,0.0031898559796443,-0.295488109545239,-0.202476320030169,-0.0959340978786146,-0.0803213338826979,-0.364841653712671,-0.11159445913459,0.0429570896465504,-0.350784186382543,-0.248251237531902,-0.0693714307755562,-0.0457010860781183,-0.0643092738844774,-0.16363005458785,-0.201648213925271,-0.0025686678424613,-0.0825336384248003,0.0558759669259669,-0.0919730325500451,-0.0890952395632319,-0.0416556836375375,-0.237289955850078,-0.0946738841173003,0.0244311427988259,-0.0958115382942155,-0.0452015641640202,-0.11692480683478,-0.245383690708087,-0.053544558043759,-0.0681235525413991,-0.167955623951792,-0.0018270837285304,-0.0737341029447908,-0.192731456997543,-0.19646082789797,-0.139263839694316,0.0099862412126413
healthy,0.123792696407424,0.112088554301085,-0.123436832086282,0.009613326534058,0.420184892140765,0.221667521912108,0.0057423061315368,0.265401386200363,-0.111068512394665,0.284356842261585,0.297097105382594,0.0681951695292556,-0.344370286228398,0.0720825052471696,0.028037385234257,0.218055478618658,-0.108495275392119,0.0629190094272179,-0.0485615096453655,0.10253351710934,-0.0404330444870567,0.0071960201314342,-0.0729612186957017,0.475055420754339,0.0431511936237151,0.0500596603173322,0.0042569248600882,-0.002529887241225,0.277933132031516,0.142522675684136,-0.0378340607903682,0.0400841857734818,0.049997716782934,-0.275145910163556,-0.0713954135174727,-0.0424929159412184,0.070565434244832,-0.0529555077382558,-0.0574776650351951,-0.139487971485876,-0.191885558964086,0.137117075135789,-0.071095797179829,0.125904349465436
healthy,-0.110153399533889,0.0128165548907419,-0.0493618909549974,-0.0534568583589391,-0.0617475036508864,-0.179877424600833,0.096755082495409,0.173502436722015,-0.142083057584764,0.0047075659369148,0.124766932987312,-0.0350696844128674,-0.366579265721064,0.264329121126643,0.0336093006105882,0.079876844911269,0.271871254389706,-0.129232912042455,-0.153769351424285,-0.0244134070891374,-0.217128132295013,-0.110315074720734,-0.0185518003819854,0.35939934235956,-0.0566564445677262,-0.261671288923664,-0.072601938318284,0.0341145530513463,-0.011230530541112,0.0823236618424452,0.0706135385597022,-0.0068108025357954,-0.0408383047059106,-0.340441794640463,-0.0927562171202608,0.027319363666887,-0.0116250153642697,0.0205880580136117,-0.0538374713152564,-0.333502788576162,-0.153214655779159,-0.0084186973324038,-0.0592593108737455,-0.0470733869585735
healthy,-0.431350702966907,0.138195184178066,-0.0991651828664602,0.148236499247277,-0.190094298477588,-0.236664069717239,-0.0933179408990042,0.185742990107489,-0.213123829012717,-0.239230082578572,0.0787000526713159,0.0603013093406677,-0.34039588392184,-0.192084215444267,0.196087259646042,0.253433247764906,-0.327141809940928,0.037015588705137,-0.2754635288775,0.0774915799779593,-0.253456845830952,-0.191160830321807,0.0874757174701283,-0.158988469692336,0.215042782580038,-0.240716675739157,0.112841859541004,0.142079255726677,-0.156793627212367,0.0513059233722187,0.206279517418874,-0.302499063770673,0.248265713684115,-0.201298940785341,-0.178791589380702,0.165003421809988,0.154683184820907,-0.334878869654221,0.104887544924525,0.121762556799277,-0.3882507439902,-0.202494153168908,-0.388213048438675,0.252901227208795
healthy,0.236494016774969,0.371314793741722,0.172276136257635,0.281746368002186,0.254366247462776,0.055264166586526,0.259286216447664,0.0244098170318749,0.117881396413314,0.372069470414339,0.387804807616072,0.0467049911825891,0.192766802955973,0.281401882457471,-0.210222494256344,0.258973117692482,0.116436826219247,-0.0938227588093299,0.22589448504553,0.365936613369845,0.163951830385113,0.246537364271636,0.134049420663,0.27502725055789,-0.0318112958071683,0.438716652251209,0.165011789825971,0.117699844059229,0.327259047532124,0.0901189820405459,0.100831841188995,0.32627585534191,0.156912041740236,0.312108630261625,0.310150921273894,0.0810744044083459,0.0999445010099615,0.316976578915489,-0.0792532207159605,0.125278238899848,0.0896538159268869,0.260304069010535,0.313419138698365,0.103969126795054
healthy,0.117887104864745,0.223240456431738,-0.219076892478935,0.0200782614240884,-0.0890779186247032,0.20835808339422,0.085133201554289,0.0843458720979971,0.0426779744952864,-0.231255044828222,-0.0652847067661575,0.165774795235324,0.0263783757541342,-0.127056513709037,0.0652842875405243,-0.144330020459397,-0.271833505083082,0.359657861551972,0.182188493221592,0.024438948853326,-0.115796495546715,-0.141170662946569,-0.152430513576932,-0.203948045663956,-0.0424397742617347,-0.0830991060393215,0.0016698859897308,-0.141597136272312,-0.213591498943185,-0.0700978423296353,-0.163684541091527,0.0154897641775518,0.136269468223078,-0.0318496049578353,-0.109124375654272,-0.0058037354898066,0.0383104222942064,0.089771347952233,0.239998125694076,0.123663808140525,-0.0767875641566878,-0.345458558174614,-0.234979050459421,-0.126530697421582
healthy,0.141565569941874,0.059897905871885,-0.149125267712298,0.139597320152669,-0.0282732324831281,0.117545025132178,0.207352921208444,-0.0115089682209196,0.153720327237359,-0.0002374666149848,-0.105350512797032,0.130185500893232,0.237146545748844,0.139253895088014,-0.0182219574303552,-0.0139436201779955,-0.0387643506090981,-0.108575904400996,0.0071506483860224,0.0661780023468528,0.0618485057462428,0.0706453403295189,0.0684353870319701,-0.0307461674544289,0.0306503106025866,-0.0471269962661649,0.0472875307622306,-0.0810090517672921,0.0885912805925857,-0.1051746160506,-0.0391264752103732,0.116453923813493,0.105011507891017,-0.0350575140197706,-0.0813706915413504,-0.134613130404698,0.129841371932791,0.0447538881633662,0.0064482164357611,-0.143590222092178,0.162802494486969,0.0080251335857308,-0.0553063940264642,-0.11568112013253
healthy,0.148842643045631,0.0451081709645591,0.143813461388862,-0.266244645818436,-0.0186665475305783,0.198132942842731,0.129457070419632,-0.131011825709563,0.0621422879084257,-0.209839836881896,-0.35952232546846,-0.125930978658666,0.0605041198223579,-0.113148019813294,0.0539841628706667,-0.329541024082745,-0.0927920938714554,0.0829978331517668,0.0841362287108588,-0.140630142713404,0.039106232944529,0.110137892728634,0.255761893928039,-0.453036192601382,0.324058324879044,-0.0127445632848512,-0.0881327694485747,0.339878649748247,-0.315532270607695,-0.0395890802509617,0.362155902556981,-0.0041828171252464,-0.079929200475209,0.213258479543028,0.0705776522012123,-0.0247097084321541,-0.0983406394851542,-0.0679973435210389,0.0635455781951751,0.0807139890477044,-0.0357664672691485,-0.386289315216418,0.0212506071490098,-0.10568211458793
healthy,-0.206041027143404,0.0183339899661571,0.256800437025247,0.0833504705302974,-0.196198316431522,-0.0019303033426959,0.137597148469174,0.0981229951997255,0.0465174287297814,0.0964491851642477,-0.102447375975847,0.0144261533462924,-0.241918273523513,-0.172679067437098,0.0128051857895357,-0.0940964008228803,-0.374929464083389,-0.155006702820742,-0.209477321413298,0.156334495887623,0.0666931625142261,0.0929445701807741,-0.0804691288575067,-0.233843921018468,0.0145154639290196,0.080319537844415,-0.0373705612581492,-0.0100563434825215,0.102742603443881,-0.203139269816379,0.0051683249930431,-0.217596775959264,0.198242991310407,0.21679527965987,0.0974734986990553,0.134931632996401,-0.0652800789676791,-0.117333921826985,-0.18644429675491,-0.0501338218573787,-0.26688230150496,-0.0998217000389973,-0.24127720038172,0.0107131032447933
healthy,-0.249473892683244,0.0833462456798934,-0.0624074240549294,0.187570713773187,-0.391020196306019,-0.0586079725002631,-0.0901387947494355,0.0731806589272392,-0.322603405838919,-0.378017344142807,0.0051565324545275,-0.0258488365202528,-0.397280585912875,-0.370446995307274,0.0701282994929139,-0.223208043442375,-0.0119775281709068,0.116870343429365,-0.0467139789224541,0.201064046296916,-0.207826615674904,-0.311084156485842,0.0424432964918582,-0.236762952830424,0.0216737230753894,-0.418469553609959,0.02381077971074,0.0296069344167273,-0.148733837856996,-0.0355486667216832,0.0493148813567628,-0.198974493333507,0.152849381413211,-0.279800958298452,-0.206211314182886,0.126678922475043,0.125219470252064,-0.318150417834157,0.113440016460672,-0.087683168508262,-0.269426563404898,-0.301428036383433,-0.45877823959796,0.2534050947147
