group,CD11b,CD47,CD56,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD44,CD16,CD335,CD62L,CD161,CD314,CD57,CX3CR1,CD11a,CD244,CD54,CD122,CD41,CD2,CD29,TSLPR,CD38,CD45,B7-H4,CD49d,CD305,CD158e1,CD99,CD94,CD328,CD224,DR3
healthy,-0.169844326218537,-0.159987057708159,0.252584955466292,-0.0842978688455556,-0.0465040109430942,0.221790771354016,-0.153596490204599,0.198918043350542,0.412387930786858,-0.408211020964209,0.326907933032243,0.713866163210832,0.0541287337990273,0.0271122972878637,-0.272143821780595,-0.155565153067649,-0.0608499011449213,-0.122664821245299,0.4868533311021,0.0135608128968293,-0.181041672656443,0.361243781581536,0.103059198908242,0.0241795927629829,-0.410840783234973,-0.0900370075628268,0.0457633604089095,0.289901285858699,-0.0309091913932692,-0.205339775114353,-0.215231376618466,0.20491380329271,-0.102261812955152,0.217221124541531,-0.0025936667490409
healthy,-0.27060155045816,-0.31506253245089,0.164074464950433,-0.0430885078116858,-0.228602639485305,0.0781595008811919,-0.323145040159933,-0.0422765085288592,0.0964131467697105,-0.503186698717471,-0.0464547013593366,0.392701888677195,-0.159909291275481,-0.146110637455086,-0.141790528513227,-0.450417465468913,-0.29750165319162,-0.365883528445409,0.300119970799763,-0.226839054934681,-0.045819658069689,-0.114103155205244,-0.1021235624984,-0.0871264063010402,-0.524933621381739,-0.275782313532675,-0.017488328031972,-0.109255377091162,-0.269599085638202,-0.145649843306848,-0.230781108639654,-0.148540882160014,-0.126486541618443,0.04111289131709,-0.0538285771074344
healthy,-0.294941630891286,-0.440853243555645,-0.0370587768690782,-0.216022760127533,-0.0680715642221299,0.0955369376438848,-0.212301786906556,-0.258978704246032,0.286199841181029,-0.325861294963356,0.0941197330070803,0.44025494536643,-0.140814289409686,0.0297346782101174,-0.272404735520054,-0.145041499819492,-0.339416573870514,-0.325211313455893,0.309494009346689,-0.211653827857247,0.212901720932903,0.0823153561994059,0.0406085746068895,0.0626488706236316,-0.608843941649739,-0.356083879937802,0.0233035671165139,-0.0214045055101622,-0.305135571239439,-0.14703824106174,-0.250357041261116,0.128272172274818,-0.250084189916505,0.0391785472056757,0.0259896434974721
healthy,0.329602174414084,-0.0501275334661342,0.190509338467806,0.0979181683239439,-0.0316491671394261,-0.0161270427480953,0.0442936406854072,0.138399738732046,0.201561609957352,-0.0325819481545194,0.0490541616573584,-0.0640277396855404,-0.0251702080428484,0.196740629935812,-0.0957371990940932,-0.147844963762546,0.113761830432648,0.0457658564388363,0.40933101672382,0.0424364727088439,-0.0478263832453117,0.371161890970226,0.0937298912231179,-0.154774388177829,-0.207741195430155,0.0751764958002245,-0.153704179776627,0.340056233674471,0.120349351347501,-0.201942063478378,0.0735423369344344,0.430190909903497,0.244927955333785,-0.108950187322505,-0.170579362546288
healthy,0.153878462763092,-0.192487703484643,0.445339001317776,0.100461012724056,-0.240149732583795,0.134533907299745,-0.0728255425272764,0.303064572234084,0.341407038432664,-0.0335068766869634,0.448992910220419,0.603073075059416,-0.208271313599694,0.256492857757068,-0.190746181232305,0.0568844605815675,-0.138534839087538,-0.169701205949216,0.552153131196344,-0.147812558423141,-0.166511312900345,0.326418709743565,0.040540373629159,-0.0247666657079256,-0.381781671214868,-0.13788374478482,0.0274397736228014,0.358504848573921,-0.0712978758310736,-0.206857695232097,-0.250943653473958,0.587655623183271,0.0919010268612782,0.322136801860538,-0.0400459576610486
healthy,0.0118851567483802,-0.357790616805441,-0.0096371539241349,-0.0328491271959355,0.159248441364512,0.0461580760902965,-0.0090914664698389,-0.0380271502841121,0.19306319637261,0.28565028747305,0.401655972313986,0.028920520216582,-0.118869382905604,0.0492277530740022,0.116930138841882,0.0418969549481821,0.0893953409492604,-0.0701670214081037,0.331784506703476,0.0195280528093698,-0.285015004004802,-0.0487091800731372,0.11763893700899,0.0431120530477189,-0.0686649915882519,0.0230928776285774,-0.011652259534625,0.176556403456953,0.0775304312842006,0.0422269186442107,0.165346531828362,-0.0419128039870142,0.122783558073777,0.0727806031534965,0.0111973023255669
healthy,-0.101485448788541,0.137683007127976,0.144294738370229,-0.275460741005313,-0.211606898019928,0.122476364319828,-0.165595291238385,-0.0092368424341535,0.0155025532479262,-0.227339341069087,0.0790446409852462,0.145339372504277,-0.0507735471702098,0.0330106931638354,-0.302619520917869,-0.341313479290106,-0.134171260794207,-0.0865366198942791,0.107144096929808,-0.0066992472962522,0.276344415204234,-0.0283242749483118,0.0779979738261321,0.0504807852879665,-0.202688683104437,-0.292028950189869,0.0419207588450494,0.0239512634152849,-0.0900525899754893,0.004646811019658,-0.240490893129683,0.172371698103788,-0.109325959367677,0.0448859338074662,0.15396030090399
healthy,-0.0686177159221146,0.0992720122104976,-0.102743894354704,0.183198512546185,0.115999292795637,0.0532819530089326,0.0109432732014779,0.086882783940805,0.0410045892122691,-0.0481848340993937,-0.163884844899454,-0.271816976231164,-0.0876916719376441,-0.0211485448322218,0.0557782696569016,-0.0546683760686649,0.0752058731193702,0.016327368446473,-0.0159180625219699,-0.12232580780893,0.232352784071628,0.034460169455384,0.0587683912551127,-0.149198542656919,-0.171743617967066,0.143907121640223,-0.124208512937644,-0.183536302291579,0.0142280987837122,0.0275819951102987,0.0816645819108687,0.0576204056349303,-0.072118688243994,0.0063494251498549,0.0642482709713644
healthy,-0.0641338040062349,-0.308089569802193,0.142501757766272,0.118562575602927,-0.327960921148225,0.184833124782957,-0.281742918304744,-0.113509131535767,0.43126848022029,-0.268414802676363,0.267896721266013,0.364149427058516,-0.268515401796746,-0.291896607599559,-0.052702062966991,-0.393295129337497,-0.338049607439124,-0.347129856871956,0.651593370754449,-0.111144199455064,-0.0488846990760802,0.0745510809762064,0.0205602384213887,-0.016408318265401,-0.429421341451007,-0.299841744941687,-0.0321995476547708,0.065883983309651,-0.272070198100559,-0.0138778499494532,-0.234361032015543,0.305538340129084,-0.0369171155577056,0.411981763029201,-0.0835251038621671
healthy,-0.430708790405433,-0.236533032292264,-0.179789607891151,-0.322005177090462,-0.175777638441537,-0.0888207040827831,-0.301522902099069,-0.515165036544644,0.12636775377263,-0.157741250052463,-0.510944982865887,-0.07668236045204,-0.187148134607199,-0.263000794001929,0.410344462499158,-0.319384287223492,-0.155580438163893,-0.314760329024906,-0.159538664406254,-0.565941752584402,0.190093962900889,0.0009547187800739,-0.0463601791559553,0.104883345909202,-0.518407434890739,-0.102485758691791,0.0005823416198003,-0.158079728777954,-0.254433342818113,-0.0499276399539837,0.0146405706808151,-0.173372282054136,-0.354460960402122,0.0820197660896048,0.0538101516870186
