group,CD11b,CD3,CD19,CD11c,CD117,CD45RA,CD7,CD44,CD16,CD335,CD62L,CLEC15A,CD57,CD366,CD11a,CD244,CD54,CD122,CD2,CD38,CD45,CD305,CD158b,CD158e1,NCR3,CD99,CD94,Mac-2,GARP,CD328,CD224
healthy,-0.43023956093683,0.146976249414171,0.0463286059810072,-0.215952497738641,0.104193149176439,-0.335459564987633,-0.264607977084918,0.166994377319248,-0.50542568419745,-0.0976250216197602,0.330354641044509,-0.0879116198270317,0.0136458032365402,-0.197509491050157,-0.397227891430526,-0.45990021628886,0.0309643593034116,-0.306347711215122,-0.0367525944776957,-0.53897868603542,-0.338698623977566,-0.33145216708289,-0.0860714586470032,-0.105798293579303,0.0013561759158589,-0.40023195922412,-0.0633918173982811,0.0530213825522476,-0.0015629335275886,-0.437030457923101,0.177896124387318
healthy,0.0222310575246452,-0.239948709767425,-0.0326529480351766,-0.173723268261011,-0.138930081781444,0.219424113256092,-0.15578075352243,-0.234946909303408,0.529933469151555,0.0526365281598285,-0.172642712909407,0.137891153391065,-0.0461158763276343,0.0785983726311103,0.139359398376939,0.115102278098223,-0.351855434025342,0.0716357034083251,-0.192286617666152,0.410722872383899,-0.0323753767537357,0.100802340458959,0.184556143249061,0.0952315994941024,0.104981169592037,0.164071075591929,0.0324305019256741,-0.0505033981525338,-0.0621034131785747,0.0909402066885643,-0.172395805439787
healthy,0.0382696104368997,0.046209484552741,0.0788881049024749,0.13986040455324,0.108940807663486,-0.0672670416975568,-0.0076334880205071,-0.153194548331058,-0.057317686619091,0.175886450843383,-0.145305861793389,0.0467255474699872,-0.180275539524645,0.0158368262937844,0.0731512595327496,-0.0682498509899176,-0.175668673635034,0.0599447661535751,-0.246718786425009,0.268940813334984,-0.156662034194703,0.0451680244167468,-0.0675475554046669,-0.104767115793671,0.0842256450732235,0.0800749228530346,-0.274890772892613,0.0295364517019316,-0.0462648597396756,-0.0630114361647623,0.0193477496525726
healthy,0.296909838686305,-0.147236494748292,-0.020343781074568,0.126244950261203,-0.0624864815168573,0.0190548672254435,0.017697509610916,0.0902737720859265,0.266765377796489,0.270448473812215,0.056421207147623,0.372048077931409,-0.0750061167786423,0.221940926452332,-0.0041187078332311,-0.0038105537505004,0.404630453865692,-0.0560193825705742,0.0907677122025258,-0.212949240476806,-0.0891579890999488,0.102445983137842,-0.162102421564452,-0.192851796143427,0.018330407664521,0.140776860411608,0.213415585664711,-0.110909089082781,-0.101048899922361,0.158521881090117,-0.144768606722376
healthy,0.0300483772915657,-0.228060660233749,0.150713673700129,-0.0829080383112282,-0.116808292721196,0.218756188205734,0.238207891506071,-0.055284401666498,0.629267792625103,0.265611432602121,-0.182108642929995,0.126123628400522,0.0098003117788441,0.0264471817631928,0.206319309460003,0.456182655558569,-0.127957151578753,0.239976429168678,-0.108374396328734,0.275303862415646,0.334897191597858,0.287429396435225,0.207762687462779,0.115820663767783,0.142291799490288,0.384983341276494,-0.111667691995066,0.0451453462295176,0.027674903934018,0.210325418074082,-0.105173402394997
healthy,-0.0131776249671166,0.152644935306991,0.0881904636134122,-0.139612125745227,0.132321670433831,-0.0800673829573393,0.0253663546605925,0.273839327368501,-0.280670546528298,0.0612981335503537,0.193050967530854,0.126786540387942,-0.238144619795898,-0.0864925788336873,-0.0430391655033209,-0.0078757035934231,0.480979983670236,-0.0769570119471323,0.301203801726431,-0.366798215158709,-0.0077314611324463,-0.0136784642866269,-0.411613561170224,0.126177310273897,-0.211703110299538,-0.108034433955736,0.314870851484666,0.195419370029589,0.158206844671561,0.178117122683276,0.295468961204277
healthy,0.321289762520178,-0.0618642312676947,0.0413260466201628,0.375012413557045,0.10087408448385,0.223673877299403,0.102030552153216,0.0893695663024463,0.282341179807448,0.166760736511374,0.0734889027832483,0.102355649336657,0.0540579377743591,-0.0364196713855519,0.127099608864789,0.159883580775725,0.252683414730629,0.050675114330808,0.0926546668295279,0.164177433195266,0.141134134972849,0.0650089634384761,0.0685386860958139,-0.139559307881169,-0.0788557938707058,0.20331132469882,-0.0088544473670679,0.0393778300934931,-0.0362025804312047,0.128716683001487,0.124302266926502
healthy,-0.03900054370424,-0.129141849410225,0.137737532642771,0.0364985572631647,0.0394782764233224,-0.102149291216885,-0.317153375960037,-0.235541152055937,-0.0673407162247444,-0.0574857272266982,-0.023367437415951,-0.226142329674736,0.126186329386972,0.156728358822321,-0.161556666425173,-0.0958197493298558,-0.317159863837342,-0.0871733017511742,-0.181837379373346,0.0633808688642266,-0.13432949358835,-0.155303990924819,0.276980006274479,0.18648394483324,-0.0337205876050525,-0.24330936690883,-0.314464281582702,0.218644996091281,0.0896954808708908,-0.206771021827518,0.117218522329134
healthy,0.282480416324166,-0.156744010971983,-0.053606949883966,0.36181681476967,-0.0601772227077186,0.0740941284862069,-0.20238810418554,-0.415917546237368,0.325142671262533,0.0470541419305178,-0.0694911449369106,-0.371844490482114,0.05459300146667,0.455641232747274,-0.0246806579046917,-0.046245161992543,-0.311345777129303,-0.158811727399437,-0.30967850545252,0.406902802731119,-0.105126934898298,0.108456550854352,0.138138279989609,-0.061502675056572,-0.0131375279773348,0.118426027704527,-0.151808971454301,0.0320740650769414,0.0190850844063098,-0.249830748935406,-0.157929584096187
healthy,-0.112830745828695,0.0494996824141804,0.0721033789239822,-0.0719380764924508,0.0191645770474441,0.0958804118818636,-0.140587828713727,-0.0693464380892073,0.114398365539567,-0.367642825967614,-0.472106627376974,0.0410211398228112,0.392188594046094,0.100795895057851,0.158190697178503,0.102790420250821,-0.33794985009868,-0.115836356949992,-0.0003089884423882,-0.0041909650813774,0.205668787488014,0.0104164708021712,0.189284942585381,0.060028077865874,-0.128391404378197,0.192408153658826,-0.335276631273038,0.0724334385149753,0.0936738354561606,0.0486494067709951,-0.0937973821438227
