group,ASCL2,BACH1,BACH2,BCL11A,BHLHE40,E2F1,E2F6,EGR1,ESRRA,ETV5,GTF2B,HINFP,HNF4A,HOXA4,HOXA6,HSF2,JUN,KLF10,MEF2C,MXI1,MYBL2,MYOD1,NFE2,NFYB,PAX5,SREBF1,STAT3,STAT5B,TBP,TCF21,TFAP2A,USF2,VDR,VEZF1,XBP1,ZBTB33,ZNF143
critical,-0.34812982745189,0.127021365330736,-0.214130932106441,0.193031357571338,0.511377462590503,-0.3621803540567,0.417602831688963,-0.215215481314137,-0.455659160852887,0.359456141811997,-0.089089551303403,0.421690835111159,0.353163251192633,-0.27618662184876,-0.397905580919731,0.0414683719703512,0.290554416004002,-0.334963581996762,0.0118028419894368,-0.410289245013386,-0.516891678790404,0.1689975204665,0.329202900386373,0.0144741763090675,-0.56311608161876,-0.397016378812555,0.469196804390881,0.159158826468827,0.455093310389045,0.355456894568602,-0.0297376145522056,0.495426014841731,0.413939611282447,-0.385116459752554,-0.211855362065268,0.403599844515944,0.424117672403299
critical,-0.461306736389963,0.404116736511153,-0.44216111151558,0.0234601653145942,0.433239070397521,0.45160863764165,-0.575325061611557,-0.447343714996019,-0.469985103911721,0.534585816689457,0.466968684192907,0.50889340254081,0.466979888211038,0.565900495443824,-0.3951274160921,0.560532501338251,0.509225714822423,0.470790523796388,-0.422481281264395,-0.575274781510486,0.216970281677693,-0.56595381111631,-0.32619604674955,-0.452433761144409,0.0297267437511655,-0.594416818891378,0.514686321452253,-0.554776119668202,0.495455259040595,0.556779762378613,-0.476672246969766,0.454361073031789,0.4380502303212,0.241456083785047,0.474992913670873,-0.0989779519364231,0.559821239359652
critical,0.066375787559759,-0.0079725005855756,-0.0916591463151791,0.0175907963721658,0.120732934637894,-0.119383994645658,-0.0299857764898891,0.0145470103611986,-0.0964891641837763,-0.0512349817709216,0.0902626006766323,0.0698614559805853,-0.0267890573401499,-0.0186320848751217,0.133235452510229,0.0209970653757531,-0.0423334910016328,-0.0850261496026606,0.0682742327265491,-0.0774918759933881,0.111692027332982,0.0996471187358056,0.0656838904966878,-0.0764363908066218,0.0883929739278765,-0.0446770489614245,0.0072904646920973,-0.0816534595817386,0.0950678806111646,-0.0875655707929863,0.167789160783761,0.0689946081673237,0.128085881740774,-0.0368674276942964,0.0009834816467219,0.0017906523819302,-0.0542768975600694
critical,-0.0328132496489232,0.0809205687035827,-0.223430405024006,0.0628731415319643,0.0539897133026066,0.0815022166095301,0.123743146986896,0.0825477105801226,-0.0484521644376251,0.0510155796166835,0.0860470835773898,-0.070221128657515,0.104391718001185,0.0390269865513738,0.0568924844376391,0.0078423931036778,0.0605688231004511,-0.0361488231925106,-0.0091960521481427,-0.10400615410996,-0.155745896411499,0.0278530370709876,-0.0011626438109876,0.0171124789032013,-0.0531449935468097,-0.0449142813222675,0.0048078336562726,0.111886447395396,0.0542111622558418,-0.100431043846039,-0.0564564009922617,0.107383224356438,-0.0438561048824185,0.0353254091437729,-0.0476206319259804,0.0565128306191522,-0.0378379472197945
critical,-0.131927255702312,-0.0689259702224371,0.0124706106818781,-0.0441492503398012,-0.124860834445905,-0.0682745052617846,0.0006826661099509,0.100772118701172,-0.141973574675449,0.0256617047703267,0.000373887507135,0.176039064662955,-0.0562376281469006,0.0403471459514389,0.0132543985889529,0.0523930450853971,0.0586203433844078,-0.0387437827949616,0.008195602127041,0.0708436003766671,-0.0038727768711104,0.0837311035232675,0.141775842090739,-0.0468621714754256,-0.0215550320547166,0.0365315837179576,0.0936500616604733,0.121654935151365,0.119435969560055,0.0592581249494644,-0.0253759323161501,0.119745875915256,0.151864038269079,-0.0018732718937816,0.0435508649247021,0.109593773768473,-0.0347676286219588
critical,-0.232110880852694,0.256965331549069,0.0586814073881274,-0.0206567370238594,0.253263280866004,0.173292928564345,-0.230598716939369,-0.164153534357584,0.024568189898229,-0.0285381620155508,0.107503128159328,0.108680848763929,-0.0632466863720256,0.0884810953438653,0.0890127146013028,0.0965166821398774,-0.0070602660801405,0.019912492292979,0.185612868633786,-0.153814467883386,-0.16132043607984,-0.0763515512158812,0.0449757894423589,-0.0978978029621475,-0.0894826469074799,-0.0439729596806551,0.164459245996217,0.180616114434046,0.191792122787505,-0.029428732640727,0.142504804468864,0.191980073480444,-0.0166603117634746,-0.0493056021086989,-0.176930235735501,-0.0908632675652803,0.159472439512041
critical,-0.0975891121444041,0.0831375883271488,0.125909736544358,0.0130298327149006,0.0723631725479042,-0.152277335247248,0.0570261335404959,-0.0090997658379503,-0.0734124007111305,0.186404037052172,0.0548249266204373,-0.129727115386536,0.0353951906892864,-0.100996380433801,0.0986704458867857,-0.0602687333336299,0.0464014800957633,-0.0751875079903768,-0.0774312038415793,0.204040892972759,0.0922213650770674,-0.0301854871574342,0.176028392950531,-0.0414402762946345,0.0628003601724946,-0.0197584996097625,-0.0553235186205328,-0.0734827272178516,0.228823915720317,0.0820416669307463,0.0280436500781944,0.158176480610841,0.10296424859107,0.182687370354131,0.0331520044504514,0.0697435738740923,0.103517305412947
critical,-0.078475338595512,0.0326399512462113,0.0473008944924295,0.193012917906031,0.152439655370489,-0.268394299350958,0.151221743090272,-0.197754408462598,0.158859017043512,-0.134646588176635,0.0193060381743388,-0.0593342005571447,-0.0532832952710245,-0.0702699665477237,0.005787652250059,0.0736565358090239,-0.060514435358222,-0.0146907916387827,0.196733691300472,0.0024735020395712,0.0644103845647632,0.254361150984417,-0.0850160511104375,-0.0806640576109427,0.100727070593435,0.0537696772744535,-0.0358038808580545,-0.117413300672845,0.0193021236310516,-0.154883798335406,0.121860711164964,0.0858689322291265,-0.0757469019243648,-0.0829134520473243,-0.118978139351886,-0.0158817914338997,0.0652348852446203
critical,-0.030886000052579,-0.0341692700757206,-0.0056153675538389,0.0123185873088809,-0.0564385344506342,0.0515611059012961,-0.0131067955331895,0.0762212795085124,-0.122794561711088,-0.0160414665875977,0.0630862280739929,-0.113779614958866,0.137595397096106,-0.074271622316746,-0.118617945226131,-0.110499630505646,0.0730825745619427,-0.063347759439791,0.106621343769615,-0.202368108211106,-0.0402153758463452,0.0211423138916378,0.0084294581921064,-0.0155046044623287,0.0096385479234344,-0.0861440292302074,0.0187484476464052,-0.0355672800775686,0.0768008540427686,0.110824901927933,-0.0223747311694126,0.133208175579143,-0.0087800285027931,0.0105187521055616,-0.0073734760191477,-0.0819003871188398,-0.0171404897265358
critical,0.0798105290942721,-0.0107853979827834,-0.11199680564358,-0.136938719237577,0.0504523969463269,-0.04782031108232,-0.0664148295294102,-0.0558233116557901,-0.107608906656139,0.142774728366213,-0.0787768649167663,0.0476863377484599,-0.0799178166827697,0.100971780559584,0.0214531608431532,0.0862096619107589,-0.0379928768973408,0.203228289145899,0.0033841881975871,0.124563613281064,0.0351146286475423,-0.13712660866921,0.0599797526477414,0.0436976357273578,-0.0925276482770622,0.0466526735709542,-0.0170766986037244,-0.049683411794252,0.0342329098364876,0.185754572004028,0.0781304163505391,0.0599808418618378,-0.0617301197006936,-0.0358258854525067,0.0891908408926694,0.0416874911124086,0.0715782489535048
