,B7,CD101,CD107a,CD11a,CD11b,CD11c,CD122,CD138,CD154,CD158b,CD16,CD169,CD197,CD1c,CD2,CD223,CD224,CD226,CD244,CD254,CD257,CD269,CD30,CD303,CD305,CD307d,CD319,CD32,CD326,CD335,CD336,CD337,CD35,CD366,CD38,CD4,CD41,CD45,CD45RA,CD47,CD49d,CD49f,CD5,CD52,CD54,CD56,CD57,CD58,CD62L,CD69,CD70,CD82,CD88,CD94,CD95,CD96,CD99,CLEC12A,CX3CR1,ITGB7,Ig,KLRG1,Mac,NLRP2,Podoplanin,TCR,TIGIT,group
74-1,0.4457748714166952,0.6066101358621331,0.4264426928380103,0.6583235692122104,0.9379619523704961,0.814259387388054,1.0997397285872632,0.5092020502099903,0.5442462692401341,1.0661388111222643,1.727305763386848,0.4802333845029455,0.50789413271941,0.6781833194185134,0.8003516111818847,0.5539280313446967,0.5145161616361604,0.9813092582835656,1.171452295857869,0.49070893299978635,0.4630723104325667,0.5256553566354357,0.4301899612633414,0.45104382764286577,0.57925929889091,0.4524911168156831,0.4410372917322114,0.32351616435752906,0.3191045703396934,1.1269577976584464,0.5581534765320597,0.9592871488962629,0.3892495547891572,0.6464757075402054,1.0187427539418157,0.3538677125218912,0.2619190568001582,0.6077093647586744,1.3706100374236105,0.7226329433169884,0.6661658125895722,0.580693635831314,0.6316151163907895,0.5323472334536158,0.8565468922610728,1.827306383672185,1.1840284539145163,0.3949948435738288,0.7819547628987681,0.3543524764266481,0.4751703173545811,0.4921262196227391,0.34425151429292605,1.3456414189455286,0.560453350797982,0.5584641873310744,0.9613575871699008,0.34680552635418505,0.658752109509314,0.39115893138644203,0.4451231808418331,1.1947061014833278,0.5135051745477227,0.4505711729491678,0.7493631125748432,0.6696764248437399,0.5609303071387659,mild
76-2,0.8070129897838129,0.4749012445721642,0.7244697490521337,0.8168072137072334,0.6047372547554278,0.5709027102302214,1.3311400912662161,0.9474507190879927,0.7224686416484432,0.8326621518605394,2.215209496874038,0.5324946265524778,0.5752768997062019,0.8275544828306157,0.7928918415235793,0.6726269601716944,0.48485195084444305,0.8146678251469783,1.322657559178655,0.6461509948676596,0.6743342689668653,0.7552781685725757,0.8464518447125209,0.7469295584538108,0.7977909628344891,0.6696867480937676,0.5974434910261675,0.28797451885210185,0.8286259974973363,1.37031722796096,0.6493990957876146,1.0272705371169772,0.1781438926744748,0.5652033223457067,1.118403093794807,0.33921006414021954,0.31141260819921374,0.6062889348195263,1.1941203028558038,0.7144917168500707,0.7183403852351237,1.0431772639116124,0.2997147326476027,0.36098851437609264,0.7967763351226143,1.7432425221494068,0.9500524287464296,0.5877054858751717,0.6293249784083275,0.5682994723837991,0.7938439388739639,0.4771164387219607,0.5618802189563163,1.2752121246596786,0.5440217160745455,0.6891869742899799,0.9483669355017715,0.25086122173435316,0.8335194481938061,0.6040123769372047,0.5631841946942433,0.8956023086153269,0.6341395562269958,0.6047100686938733,1.3173015319065988,0.40107313317111015,0.7400011352825838,mild
76-1,0.7913315705989216,0.4258951785176647,0.7531068632012845,0.6633412026818956,0.5923493792955655,0.6887797595869676,1.1471526710721722,0.8670265927201048,0.5517826301342698,0.8544417303122873,1.8767530360927613,0.43370630570626095,0.44973201934365714,1.0295925342903962,0.8835124949816812,0.5754352143465765,0.3508809803421252,0.6572078081549075,1.1677474850810008,1.0922482043769914,1.0667532971825477,0.6737569796175036,0.6717352649274243,0.638381803141741,0.7917623032185291,0.4871215537676481,0.644136129284195,0.5147726746301509,1.6132441247636662,1.3825292821789674,0.6507322624486078,1.0335010883769216,0.19547425960642384,0.4946518752782351,1.0436096624759676,0.19759847699030617,0.307911590849153,0.5289060130996269,1.0305123941821797,0.5829697180328671,0.5382230749229474,1.1484627083430883,0.3316633059914572,0.2739117462914734,0.6516190704667963,1.6182037376247194,0.8766817577885619,0.6601244977179784,0.6925606222271969,0.7858523254380239,1.040673746909512,0.40384104279284894,0.4197313099269397,1.1974870909192554,0.4807948996868304,0.5608313783065584,0.7009186931746503,0.1397686544159106,0.6742419514718612,0.572935962161164,0.5087675757821255,1.0116444960929798,0.6550310316980551,0.6850529257475826,0.7485852097374721,0.5026229511306619,0.6312175224956058,mild
77-2,0.8237369813010127,0.525525918945828,0.6403813850525109,0.9411990085037345,0.7739093311043035,0.8351545445546779,1.6631156126956155,0.6868835773084014,0.7528057441438514,0.9797864612083592,2.5614999620745005,0.5910730910509053,0.6944778702803152,0.8470497488335745,1.1095900787550736,0.7367116528173268,0.5065901737336249,1.1440170527824862,1.8365475558281883,0.7051980009428084,0.5515020149843165,0.8404416680310596,0.7485599342164353,0.7656983627509347,1.0886333958120835,0.6398428292275556,0.7685076664409116,0.29567897164457463,0.6084389101127621,1.664845798056691,0.9522898869933981,1.402126458953904,0.2152975155978826,0.9759350192672405,1.3201223249028102,0.4725223409814366,0.2515206919656179,0.8924614730320313,1.6458447717917968,0.9578794540869836,1.062500710555325,1.2119546328306314,0.565184014931385,0.608631828717515,0.8497338847151574,2.017338918075353,1.5520709109063866,0.5715583569515233,0.9238398135121648,0.7987803095519207,0.7907384996131552,0.5359466964409119,0.49858413851440103,1.5214450722325688,0.6443553155150967,0.7436467140707023,1.4099894740063046,0.26865990040912546,1.0703405491920885,0.5253423639616039,0.6641713969388423,1.4217903217048256,0.7693529016802528,0.5320809101215975,0.8745571980747209,0.7551517712147963,0.9359068046276395,mild
77-1,1.0977252545062324,0.3809968683105147,0.6824031304182735,0.7483846000489329,0.5927314849358107,0.5355561764138967,1.3941081908733155,0.7934113140570059,0.6978172157614846,1.021716801148275,1.934168980305543,0.5125552438781019,0.6208996187594317,0.8400065308951719,0.8296623675826011,0.6222020586627625,0.5456873598193995,1.1888886498925295,1.3805268650626445,0.9252775101030978,0.6742703747164849,0.9038707501343102,0.9297274011510542,0.6693397622239721,0.30281002763299386,0.6224364814074796,0.6511718848070005,0.21974828419548356,0.6718702405129177,1.279850067026493,0.7064686686085349,1.0314032347223527,0.18877342035896216,0.866155630107822,0.8405347433760815,0.4462843544042537,0.1843537280735717,0.7651940696390839,1.5280378096868306,0.7816981321455331,0.7515379468350817,1.085197020226692,0.5959688827231076,0.6485480694191271,0.8405363042912183,1.963880450035312,0.8934474785938146,0.7945483005528858,1.071019253301209,0.44949984082817096,0.6872781300547044,0.4773336624644385,0.43779107468499445,1.7252885695648714,0.47546286454166975,0.8228454593839554,1.1427769628600486,0.19105945415109254,0.733136172496157,0.4976584746781018,0.7028637148044075,1.018791885427334,0.6845965053638896,0.5026824898900865,0.9037102052139206,0.7731148980461063,0.7824712999165746,mild
68-1,0.8454428877923299,0.42235972625117707,0.7931439912616987,0.5377898768170538,0.5946288617939344,0.7156121843110342,1.074640249397214,0.8647114814956094,0.5966426398604463,0.8341447620332425,1.6052788635021482,0.4596634438870853,0.5346788686123738,1.0130859850531635,0.5431643093574839,0.5302727415810167,0.37863955035046837,0.7676420023382571,1.32307643646828,1.0232882684642095,0.9619741476627635,0.6427627644294055,0.6686225775677735,0.5900044001007719,0.6056717693030006,0.6056592684098677,0.5557202096275424,0.3924753159804075,1.5296850679252487,1.1374652407554817,0.5504391625457762,0.9794934752083807,0.23716734682632667,0.596894099056693,1.1508697253601043,0.26398473655925636,0.28190468771809085,0.4872782406573016,1.0193326361620156,0.5763400934508348,0.48279502366567745,0.7352197971351987,0.35012774577833683,0.37511970785019116,0.44142038249074106,1.4364621569657092,1.0357177749884812,0.6502396901032017,0.8668445109272893,0.7771339818376176,1.072995713376952,0.38277645113881154,0.42054187047504094,1.425345333668395,0.44004773550019616,0.556917674657426,0.6736453555775709,0.2191773960670898,0.659923128984577,0.4906502732500408,0.4808519162682342,0.6705272083982945,0.5625244524619536,0.635865989939154,0.7264924648327042,0.48830980354515363,0.551787007075958,mild
103-1,0.6359899394718505,0.6414541143843067,0.40401900561283866,0.7479176863697206,0.9537041977657683,0.8558838274807934,1.2034746164553218,0.535513941599477,0.566203813808811,0.7237047302342576,1.7005376711340374,0.5083265288945916,0.5479838505684358,0.5985167753788804,0.9104047446338953,0.5149661155369676,0.46409303879468305,1.1328690253377416,1.2762906136484031,0.4834394380754839,0.45358004281395925,0.5456343534245109,0.46156435279127495,0.4882336970106439,0.5843873819170757,0.5009683474717423,0.5031395362855321,0.29754690164587144,0.4219845512827745,1.0510401434277603,0.5598501155801673,0.8800524612312194,0.3453208724868619,0.681024056554078,1.01507281947129,0.31771483537841033,0.2630610500078245,0.6086885230313344,1.4992687197363013,0.6450672369056745,0.7355787750516897,0.5704226096041636,0.5012952772664349,0.4720834142980798,0.8379443456594136,1.7358164751662886,1.4464484173348937,0.4656053477224956,0.7243417337079548,0.3716603077714148,0.5004519992129418,0.5110184196606294,0.3988687303157082,1.7485010212856462,0.662315573009468,0.5826570605131753,0.9456980009277851,0.32445926145996307,0.6531229851322379,0.43163312146427285,0.39318050185638137,0.5695444169214967,0.5755402585204572,0.48975857773555614,0.8062173195732291,0.6292306510584404,0.6831822046362873,mild
109-2,0.6930119924706043,0.6309083975331218,0.644874457337238,0.4790740061351565,0.9024352065195378,0.7824649062032284,1.3542819010250349,0.6616222377264303,0.6507882836839181,0.9019538295951933,1.587926876179836,0.6312808361049168,0.6512248423403565,0.5830039648971828,0.8379106976737172,0.7038230378098368,0.5641834046771187,1.1029445245757206,1.1680265397259857,0.705385202972145,0.567003710406393,0.7741971047295289,0.6060737301504106,0.6556159707762588,0.7959287478220304,0.6525751344061353,0.6519992961681496,0.3793148902259151,0.5391793607072349,1.5435033748238423,0.9497081807638196,1.168316499096647,0.33218467450603684,0.918924641000005,1.0984182933548685,0.3456246373031929,0.29742498298090714,0.509910744435908,1.2782721892583375,0.5132156594146772,0.7205851358794745,0.498389238540282,0.5315175001320029,0.5079541500614901,0.7690342974037925,2.019375885654802,1.1486041201088368,0.5345163311861184,0.8825837598571877,0.4508317610757031,0.7092432562767556,0.5388806317617594,0.514016814469708,1.9041463843978879,0.590642021870622,0.8330324128513207,0.7702577730264327,0.337789891938838,0.7552066983123764,0.49307706696467407,0.6226937455073859,0.7164110391561137,0.8357075021685839,0.6358138217046401,0.8990080484995974,0.6399133198192655,0.7601739671976336,mild
105-2,0.590384980747367,0.6205765439817628,0.47566429151675244,0.8496109347403401,0.9627643226171383,0.7631245153825641,1.079102156489566,0.5366128168385198,0.5448723479150174,1.0421033838856606,1.8888905174338777,0.5027407074632558,0.5655927018371731,0.5556005693794767,0.9655010702620181,0.5401732837488514,0.3882270865263293,1.064081306321728,1.3443026446950967,0.5205299600293369,0.49680977018296524,0.6002364821353228,0.4927025518372071,0.6326608888406592,0.7895802113212878,0.5053855121543045,0.5233622720032092,0.28359388082784565,0.39282131545222565,1.1877206655528822,0.5581285008159901,0.9634342062011161,0.31861993385647275,0.7518836570549886,1.0056940475927532,0.33346989774476976,0.4226709108945158,0.6025275387741889,1.5526901772456236,0.6198318080431771,0.860636915021501,0.5317686753027207,0.5502129632745173,0.4743815908047595,0.9545892471673836,1.8811491820340092,1.3938096258043795,0.45671572327678717,0.9093551371456401,0.48074033939118177,0.5352891279974341,0.5243522539318735,0.3650401895869088,2.0730305617784657,0.7257511707796038,0.6828223202175342,0.997136262479186,0.32203767012312545,0.6266469001666297,0.387862399684633,0.5221723848652114,0.6617706879141345,0.6591764076288016,0.5434937918500599,0.7613738935422403,0.638951404238367,0.7391705537522986,mild
126-2,0.6490098034945345,0.8882716196797216,0.5703544413572179,1.0436160903644096,1.1784843161603697,0.7890827667452296,1.6649791762074726,0.6849546536148902,0.6584545844070551,0.869914530554304,2.492104057982752,0.5504067865038642,0.9090172750304738,0.6056865865648058,1.2544875629293766,0.6790849282112085,0.6561712019853816,1.3712312702486837,1.841008341690813,0.5910593255439524,0.722913663353755,0.7257425637434533,0.6598725911833422,0.7022884073801186,1.1233701374514395,0.6545362296147907,0.7420805419816396,0.39097461273765494,0.6749158492366769,1.7709050750409125,0.7139181213947091,1.4218200658479716,0.48455977412380746,0.7899524749849799,1.0674932401387716,0.5024314372830568,0.4587435431941965,0.9860122218740495,1.728171726736557,1.0215186267601777,1.0561481159272643,1.1630250636655346,0.7850547756930607,0.7988168668612855,1.3242843225209884,2.081932230965073,1.9032884364781644,0.7153404131187908,1.2799639185679565,0.5567097089604831,0.7036179917501436,0.6256595953941148,0.4921506975551178,2.350912640916107,0.8372603288641899,0.8722609905659454,1.2509098071870839,0.44779896722262785,0.7662559303234954,0.6124296728108091,0.6412773274681132,1.1740139922116999,1.1933141577569295,0.6768094795160408,0.7960989966847565,0.98255947021083,0.895335268579361,mild
126-1,0.6777740960986411,0.9915895191744857,0.6065587681524184,1.1502088307130731,1.4709877666768767,1.0383212877365346,1.8541284557948474,0.6444941475560915,0.6831003628464596,0.9727776694672743,2.70490602980224,0.6752761356974272,0.8753176531682635,0.3237973145021935,1.4149373328228634,0.6927534921340425,0.672668447336552,1.5687841681910446,2.0616379603262978,0.5212951161357053,0.5717271251215904,0.7119663796697188,0.6883513209038682,0.7411600553756396,1.3155786275246377,0.6510588657949742,0.911428484930186,0.4783987109535365,0.4011848973098311,2.025803886655205,0.7505777907692743,1.6839174739045077,0.55624495834929,0.986649510895483,1.4047819040734748,0.5719582792358984,0.5999332631857659,1.042820564916485,1.9912592975062258,1.122417880201256,1.232566823744454,1.3944365094773676,0.8414909406735027,0.8455565831371086,1.5077870109592542,2.3711672015416956,2.1174720412223156,0.6343738567308785,1.3226600958267614,0.7713640883617369,0.675556718174251,0.6706644805611834,0.4897420951956026,2.435844583615508,0.9510209759496052,0.9427069378564386,1.421872475385099,0.5464045708764477,0.8932541410029685,0.6549181847748006,0.7172576283906024,1.2919543550422907,0.7998807399619683,0.7100741083433685,0.3893901525137322,1.0962629991319697,1.0784797499621992,mild
127-2,0.7183111169317093,0.7483852861374056,0.5356755849988047,0.6998462626611631,1.2356547926746142,0.5754322651727655,1.4506000550371931,0.7874527141302313,0.6201134352484018,0.737560448803478,2.1006696603347232,0.5244489199987834,0.7303564739069272,0.6722342391136277,0.4968227431721307,0.7036978487930261,0.5452031844506491,1.008965377863403,1.460433029548326,0.7450788090852568,0.7754699109875938,0.6758780535920063,0.7406989964589613,0.5956647687091798,0.9819824195242506,0.596053951389537,0.648834855923892,0.4849036723167101,0.6122887060579362,1.3430168541817522,0.5954103683117535,1.1233642218429811,0.49823080303191497,0.8017721744733791,1.0446213546099463,0.41794037892090125,0.4957151825757618,0.6167103765952434,1.621465010065925,0.8058163143284406,0.7867703589619987,0.8192128722528311,0.7702406471154586,0.5266248164005822,0.8800180359135072,1.5407535795719078,1.162407093574697,0.6907454020102007,0.8066907271320303,0.6200578712389504,0.624262567202374,0.7007693026450458,0.40477969460049645,1.5340769221430863,0.7376784337359561,0.618132020567046,1.0629176302458017,0.4061865182936329,0.7762191120971832,0.698038931412876,0.5247362768971782,1.4148283135678816,0.7137907935552598,0.8475328549149241,0.8698319448651655,0.9212738413820921,0.719802773744033,mild
127-1,0.6443920555218299,0.8048976862096372,0.6305622991636163,0.7437142119211031,1.4070984067564434,0.6737584623303315,1.538650702634754,0.7047806915083557,0.6880219699449317,0.7792104847047793,2.3519375743681286,0.7156571166242803,0.7218056220479582,0.5550693835426288,0.5859336121451322,0.6010177753738992,0.5896372264941154,1.0706485781501995,1.5633475347131818,0.7388058532995494,0.7988632630280635,0.6503100202059497,0.7264761802422879,0.6522227591350528,1.0507326428915338,0.5411639224735412,0.6655137418143999,0.39554301869626307,0.768389753770623,1.4393665496804615,0.6290825338280506,1.218776595820535,0.5081412439352061,0.95029052688645,1.3158796262302086,0.3491088023398902,0.3169430951036138,0.7155567322926015,1.7085020945232594,0.8224885257982602,0.7912752041176017,0.9050759228038223,0.6771203972916173,0.4650100347453523,1.052990784483397,1.6384236999528543,1.3749407637798166,0.6739862951842395,0.8719013467313655,0.6495262373144888,0.797283575449568,0.726978112050232,0.3325760479313667,1.6747145931872611,0.7257914219110593,0.820676254407427,1.1509272817699827,0.44141695143985266,0.9301728620834996,0.7046779456717139,0.670354257269891,1.391350940743723,0.7793050627535775,0.7346412294594017,0.6977357974288362,0.8319798176691438,0.643391854851256,mild
128-2,0.7509186571011975,0.781507901642359,0.5863155720172041,0.8400565173227686,1.2061715613385429,0.8006034875468496,1.6740118482657949,0.7794574712252174,0.6634496869263997,0.8216782109912483,1.7462681972473693,0.5867460703326307,0.6869613904735942,0.6722094590994312,0.7390539788654314,0.657576073706899,0.6112956848719642,1.145162877926618,1.5878191068613117,0.7115896214913747,0.6551558281021577,0.6986269590707807,0.8114274513813191,0.5538293934649522,0.4928768630268887,0.5433317846075087,0.6700601078144365,0.47624635506911855,0.7028754568487428,1.5167662129642812,0.7109765348142343,1.0987893769520667,0.5598617990067222,0.8957751482369715,1.2454484496378415,0.42638160723887786,0.4138123307870255,0.7989809534277638,1.501931137154483,0.7895958882798022,0.8251227502643551,0.8956231200320391,0.8646984334719569,0.6506003893058167,1.0009887698744426,1.7617489347042985,1.598931462322746,0.6325351266330451,1.03440156358823,0.7462529884061321,0.6461187388938262,0.7281278889533147,0.38780867275984066,2.012917027888512,0.7616506408244862,0.7515449461277353,0.9587652058297973,0.38406330916147113,0.7761800059415213,0.60679658052577,0.5637687627266986,0.8030127774672697,0.6912634308263907,0.8091366445907698,0.9171436392285762,0.9905852659297618,0.7705455266907834,mild
128-1,0.6197683825198601,0.7822829769714933,0.5498322393672442,0.9323394501623934,1.3720422280922342,0.9321826524357879,1.4669249039079415,0.7825823548322962,0.6716235155306655,0.6620822912973988,1.811794894271241,0.7655015686943963,0.6622072162202701,0.39712020266576264,0.9513550810914678,0.5737532609577033,0.6440863349212002,1.1202991356868295,1.4993147971047507,0.663610292029816,0.7425229853745718,0.722996553064584,0.6528536872571512,0.6309482397919493,0.5951809079091519,0.7217841957732727,0.6850231422349045,0.42059081972836754,0.8470510405552087,1.5275123392284848,0.6615697215270125,1.2479574363055084,0.5050343160638695,1.0931108562106355,1.3650841527992152,0.32948874291490005,0.5678357738920029,0.8300909964411394,1.4903447217366044,0.848137100810061,0.8137628926721329,0.6727487979272454,0.7235027445589253,0.5436586821709672,1.0859820343318622,1.6207610215912553,1.578439688508576,0.6756506334827324,1.4024704831028274,0.7156273101433939,0.8895235086509113,0.688474012542453,0.4118974612179314,1.618397949227794,0.8684225210955264,0.9327658418675343,0.8917422119096696,0.5005975098404674,0.8576954989342086,0.5863975826816503,0.6446073770843699,0.8660965598927244,0.7045404386950158,0.7852185902072634,0.7258718819165048,0.9188065245226661,0.7798358990461149,mild
129-1,0.6933798997481951,0.8843415324394823,0.684122388010382,0.9577869899472115,1.4348922108314877,0.8053289386706874,1.4857990355714188,0.8277638210976198,0.7487349872240971,0.9487576113714807,1.7681967656318291,0.8519012384138099,0.7654856064618618,0.5042775662941489,1.1295960163592909,0.7821796601083391,0.6196507591176739,1.32731702543802,1.5594432347826868,0.7097211257006705,0.8355804075886989,0.7250237150965109,0.7869189943377265,0.728600259098349,1.0111191372557964,0.7212218481882744,0.6782754681289073,0.4365460781977894,0.8847773877997482,1.420164062618773,0.7897701887019786,1.2174670942499193,0.556155480670159,1.0069580427368623,1.186829553734514,0.44747380337000897,0.5218205939625652,0.8991741004884031,1.6884712134198387,0.9987488526085383,0.9211987822842589,0.7587075171381628,0.8494673806244836,0.6427174796672119,1.1700631535681991,1.8470626907907557,2.0866779308159504,0.7556176898962953,1.3709706538990767,0.6989278451730544,0.878499943480078,0.7392969648454373,0.4658944770022273,2.2240318477026535,0.9310910300488936,0.9163015511721133,1.2335533101222491,0.49814064038093414,0.9660959394806493,0.6225915801467166,0.5671141954610144,1.1003862730683507,0.8210273914726343,0.8392401268202438,0.8311825677862612,1.0568992665827728,1.0696422797475387,mild
131-2,0.7577982233205424,0.8025310078627255,0.609789328680515,0.8253768654799688,1.2331943897703146,0.789366726720699,1.5762953383841707,0.7512144617612163,0.6728491793199163,0.9482979392136086,1.98843309393589,0.5209211347004887,0.7067057585662148,0.606319351177597,0.7789527705351061,0.6730363033937083,0.6111799698231282,1.1256197456960577,1.5248947833637838,0.7091866192798413,0.72449782452351,0.7365840176759609,0.7709529796409418,0.6423887308727643,0.9990604789720797,0.6063435761345551,0.7063028185890393,0.46030592692303335,0.687489779530498,1.200611891484124,0.6643874258901982,0.9703792395781959,0.5015933207334697,0.8597000535562669,1.2152226623669722,0.42993506272411564,0.4701152033105111,0.7134456888104104,1.478379333326801,0.827811964227858,0.7936828275622032,0.730420031157495,0.7993774649200048,0.5887935723366973,0.8870554937268784,1.3988225114557296,1.5815187161482562,0.6359076337186916,0.9484544789922847,0.5676469540414167,0.6152922000710572,0.6715872967989575,0.439443235763517,1.9812046427397347,0.7532001407522965,0.7190207455718556,1.0953685708037613,0.35040812417785533,0.9493140769709991,0.6232085433472979,0.5473223160100416,1.0230639552646834,0.6854067758166889,0.8471550216341969,0.9336415483128274,1.0721477090949787,0.8493986696916139,mild
131-1,0.6738959854507391,0.790124507326741,0.5959432680801993,0.9559510179020941,1.3499203632578145,0.8181645542988218,1.5020997931660445,0.7467785040558921,0.6864313162280253,1.0662028842429603,2.2404297643428364,0.7059082749144643,0.6607039704480562,0.47467213420084203,0.8297105203672575,0.5812077190607498,0.6088012463806541,1.1938237495305053,1.5850552671264468,0.626835260297755,0.7383937454212522,0.6019366581477748,0.6364444466109952,0.6289221883792351,1.0331992704530641,0.5202572676346091,0.7007322881671698,0.46553223580602965,0.7939770812945692,1.1148996677675649,0.678908325060479,1.026149465313782,0.548677933207584,0.9583790125042532,1.3614770811540435,0.3878200536953938,0.5165549611252174,0.728527486211824,1.4451018488765557,0.8601891464151834,0.8170698086459994,0.7233784153534405,0.7986226687848651,0.5489786524667591,0.9358732962204332,1.4583012615259408,1.738167713069458,0.646672664040812,0.8340400257025963,0.7091695923014042,0.8406798037439372,0.6204361526860022,0.37113062857990253,1.6884954300110153,0.7715434349645777,0.7641951094258403,1.2351146179120083,0.4537264257400459,0.9309635358610364,0.6066833082716024,0.5917739237425083,0.9690270617122063,0.7462696913571535,0.6826915446380941,0.7170705824032444,0.9620815612753143,0.8331549765635533,mild
132-2,0.63187654917084,0.6941486198428929,0.6208891409031915,0.8098062329664343,1.1508024630411176,0.8254497225926476,1.330163851819602,0.7409927350848121,0.6044807277969161,0.9018206434426252,1.9642626740359725,0.48250157007201927,0.6866084610818171,0.5651317427113469,1.0702305460761732,0.5933735952193036,0.6143844578066354,1.0990695670413146,1.4093854614745485,0.6522680570901881,0.6407409906182342,0.7084581949843024,0.7151963831440287,0.5491711810420862,0.6866461422919443,0.6403211722678624,0.6338055194354191,0.4555863446234391,0.6982833245404115,1.2453829176752083,0.6337985763980649,0.992069332537127,0.4395153372383254,0.7418700009435542,1.024947294591348,0.4095031631182721,0.465601197847117,0.6841409248668309,1.272596273492704,0.7492076193776525,0.8792614298152939,0.7794895928747313,0.7334119108455913,0.6299658846934383,0.8587914479034753,1.5501590616388128,1.701314248232807,0.6145964641275407,1.381822416185732,0.5602055098448155,0.6193542286577298,0.6238760741891697,0.43807718128814355,1.9811812414143917,0.771362662583812,0.7090317922345648,0.9735059356973563,0.3378643672256953,0.8305416695663513,0.5968360172377711,0.4402306492937807,0.7317699592526699,0.6506307588352547,0.7504917272227883,0.8738869657416156,0.8950182394872424,0.7319839417445576,mild
132-1,0.740486927062752,0.8275639395237676,0.6734556070850491,0.9439227845912443,1.409326532977167,0.9875076793998009,1.3334056846711662,0.8299478021692361,0.7075914010283157,0.8750278568668393,2.049916782220712,0.8238186258481275,0.7143288214693663,0.5130899144075156,1.1384111844307268,0.6608748031934956,0.7152499278263261,1.1213049528407135,1.4010624808950543,0.8526886360486993,0.8169282737071238,0.770105311360454,0.7015410797408315,0.702926442644079,0.7843211310347729,0.6206520462086361,0.7817496610545824,0.4117011355813848,0.8834006381860042,0.9822011105645188,0.7512977676451515,1.0210733935582113,0.6001259019639902,0.9562718868399035,1.69451239925138,0.4263458380215804,0.6405559448044178,0.857606867818242,1.5240826563567489,0.9583818124318038,0.994443367456393,0.6908643726053236,0.8811830175116753,0.6691933548604455,1.0498328849450576,1.5841359326150966,2.0545812114690745,0.6997084037386267,1.1873673739021398,0.7109357209874951,0.8802248161081538,0.7617370548540505,0.4550282670292138,1.6845004902722034,0.9974185054716098,0.8591929123373078,1.131629972050957,0.3865738876144842,1.0036581390035737,0.5473756396685934,0.6231419197557069,1.017110716261918,0.8362125025315087,0.7049831166460981,0.7661282065654581,0.9727863713373969,0.8857469064677932,mild
134-2,0.785110049232803,0.8842224294341614,0.5758183339270934,1.019804460425226,1.2444896679858637,0.7989077159842443,1.4431584914483817,0.7584065754159142,0.6291255887998924,0.8893258606619062,2.3288999268494854,0.5479732747256508,0.7334235799182335,0.7154080900583102,1.1991294280286933,0.717360122245561,0.6256823423356659,1.165019984692438,1.4908605128049692,0.7088859477396133,0.707014535919342,0.724485688293286,0.792656667317351,0.624128914120091,0.9576214261668109,0.6723714382474548,0.6668070580919991,0.38757525500352014,0.6861427473492336,1.3231564720042106,0.64017890171669,1.1651258882805595,0.505932601003017,0.8891189428828163,0.7703160083974026,0.4325037938506716,0.3856305885054625,0.753526708048096,1.4700587282818693,0.8814553099513752,0.807145694511902,0.6147278905461366,0.7836853144661301,0.6367763867302187,0.9337134968726709,1.9024246350575162,1.6255533100501955,0.620162774587886,1.1659105753329375,0.5163249423681783,0.6724743263398196,0.7134641133925556,0.4110454002797436,1.844084379897984,0.8515189428954794,0.7319646977184961,1.1657219452999283,0.34432590740849733,0.8749007686864507,0.6681856052058045,0.5210764565480491,0.6374859274483339,0.6304365089729842,0.7639534959515416,0.9303841507251501,1.0179820157893162,0.8296536018292271,mild
134-1,0.5411728644034385,0.7587987565139686,0.5099759544244887,0.8369593046711715,1.3116158496730106,0.7195914420484243,1.219426163014803,0.7182256927570031,0.6293642770680932,0.8715406661846611,2.093963487863106,0.7872859032046247,0.6040562803624345,0.4095023030421625,1.1091969295422652,0.5580935307492584,0.6702549781656643,1.0914548854550563,1.3485888085213882,0.5967058082784976,0.7176653697632992,0.6106406303831687,0.6550564951254392,0.6240274545160454,0.8477585975906794,0.5232412529543218,0.5168464962678465,0.3811269089012196,0.7983706354854356,1.2000169926172843,0.6150291614307649,1.0457669724592893,0.518137778388124,0.9438490894402166,0.8878878611491414,0.3792156084614116,0.5051194651896839,0.6865621965508775,1.4133421695121742,0.8081092400065464,0.7760397591065512,0.5384512159032422,0.7029945688577962,0.5472060171421845,1.0549156737772691,1.7853900555173308,1.6845071992077532,0.567188372284875,1.241434320436856,0.6515473468930024,0.7833888210308853,0.563897917135466,0.36630368031929417,1.6046615043673165,0.930521016014921,0.7210460061676223,1.1281776820927116,0.4346591534937106,0.7932625498908531,0.6589816842924816,0.5493598828792766,0.508477478656661,0.7162764113794472,0.6763049617461151,0.6644889420726103,0.8196327541796061,0.872212889170068,mild
