group,CD20,CD14,CD16,CD38,CD25,CD94
healthy,-0.0364437534656169,-0.161353351686651,0.21723775924991,0.281289680496568,0.101252965004541,-0.0192747070811955
healthy,-0.498728042717381,0.198519789662649,-0.0050374947756577,0.310488291358387,-0.0223056486690771,-0.130594833772282
healthy,0.179085422205694,0.0919661767218507,0.631112565956472,-0.0315762039496869,-0.0417101640140628,-0.279968332402084
healthy,0.010592630236838,-0.0704878234708807,-0.393414883345101,0.174102671386639,-0.0044652429935356,-0.460178993503673
healthy,-0.0707033343799919,-0.161824616341474,0.310114790629828,0.535951596452041,-0.219792299199321,-0.538278266849822
moderate,-0.158423378001977,0.192449352024125,0.161713409668025,0.263125165908467,0.552856357491952,0.159241075368708
moderate,0.0321559047625547,0.0848346895351183,-0.0506111130438908,0.563276860916342,0.0481525728307936,-0.323025253140151
moderate,-0.111704029213649,-0.0875662261282242,-0.142298646424625,-0.0179283122615512,-0.0159720712565234,0.359557129003371
severe,-0.174863302963424,-0.109551860203068,0.416959397476965,-0.154034373333285,-0.221602160878017,-0.268201802389575
severe,-0.11497538791986,-0.592061515936233,0.0093449875201573,-0.316509199495912,-0.0914660692561439,-0.164970834709018
severe,-0.519575474152291,0.0576132044038655,0.147665523462728,-0.237453858189554,0.202677050046482,-0.17129083726489
severe,-0.0797197209474153,-0.0237325072790109,0.405773964950279,0.258048700089692,-0.157397686914851,-0.166349458201864
