group,CD20,CD69,CD16,CD274,CD38,CD94
healthy,0.0901919432139076,0.154511482092859,0.0779919628064257,-0.148113502404877,-0.235651693089476,-0.481576979626382
healthy,-0.332784120668792,0.0795444264249264,0.408408968179995,0.0563602516760157,-0.532102680614062,0.486976881384566
healthy,0.121744229866124,0.086039938697684,-0.512075500241133,0.0225796233673531,-0.428290873467031,0.68503661427638
healthy,-0.141967542342457,-0.21640354285449,-0.312535089979104,-0.174348229214791,0.117161941583608,-0.391739959757092
healthy,-0.0893703703362694,-0.110877601228707,0.130905849783901,-0.225309801287049,0.501580836528516,-0.577308087343441
moderate,-0.0556684474357207,-0.259045153279397,-0.0866158148199383,-0.335018369598238,-0.138753046777974,0.0331267539576534
moderate,-0.0073941699790383,-0.0855245165107448,-0.334905132665471,-0.0760492485851275,0.41703677915178,-0.659830426641349
moderate,0.0448484036190262,-0.233437479230164,-0.600151984244869,0.128100657639273,0.39250963982312,0.0873769114376869
severe,0.0468481985271477,-0.102398615328768,-0.562911451087143,0.27052835199312,0.0740417351211651,-0.324090683401229
severe,-0.474752469469342,-0.0984645700160345,-0.469469728830154,-0.0075169444737081,0.110805120415467,-0.349838783510376
severe,0.468052209146083,0.273798708999227,0.209201376302535,-0.0380421512502568,0.54673186784128,-0.175635541944866
severe,-0.0172357705197037,-0.571377314333616,-0.188545035306381,-0.470328906713404,-0.106263538838404,-0.123141253512475
