group,CD3,CD56,CD279,CD16,CD38,CD94
healthy,0.10349307650714,-0.0284973443939445,-0.171673406528802,-0.59067665907614,-0.0323568947612501,0.208974440039612
healthy,0.166110917705818,0.314849661196763,-0.0796567475958052,-0.194026778683796,-0.739480663531274,0.690341905593824
healthy,0.198673653558715,0.320059590227748,0.225607165561371,-0.442965697151682,-0.0815161506519926,0.654724100154117
healthy,0.102437906555413,0.241055628369913,-0.0487496421528582,-0.283373676500426,-0.528588211812541,0.705602984941214
healthy,0.365949150720339,0.183070940759778,0.210387391494652,0.003418100060757,-0.374767004973977,0.622732251464416
moderate,0.148437203751459,0.151858099949112,-0.104060323008939,-0.466618554344987,-0.212509352537718,0.0574078526678676
moderate,-0.0583815203853705,0.0527705996701713,-0.206494057918608,0.142341620394751,-0.164035440085233,0.628331037263655
moderate,-0.515001675404538,0.47996766002388,-0.0346990105473782,-0.0620597040646556,0.343808569169567,0.0450607452894516
severe,0.0118001723790689,0.182212119068491,0.128678059021855,-0.0139083512208432,-0.0958665109508338,0.625183441878908
severe,0.169394834748887,0.0356329158889045,-0.509436764173292,0.225301848075097,0.101976662632107,-0.288461245123838
severe,0.0796701674175474,0.232973065669503,0.0673567581917348,-0.0439883861878778,-0.446841258335107,0.532243428433625
severe,0.631345315846785,-0.128802921624532,0.0913535224419121,-0.57532763324483,-0.294231605664384,-0.0801215991727518
