group,CD3,CD28,CD16,CD38,CD34,CD94
healthy,-0.0229947338579254,0.0322132279106289,0.253968573754214,-0.0422260830114792,0.275383040983553,-0.237429990298499
healthy,-0.0429868748932538,0.0550042200312194,0.149435751248963,-0.522104129139244,-0.0252583454871086,0.774140657979975
healthy,-0.0833856183419861,0.0959886817752278,0.298766230833236,0.594184771088568,0.152648379292467,-0.376872822858909
healthy,0.128815747755116,0.104862333467122,-0.712187100759536,-0.0136281547932334,0.0541859873481248,-0.0888478473359695
healthy,0.0508947282301125,0.041104536461231,-0.56764459823505,-0.337952483548479,0.0045017971012135,-0.0404192742247146
moderate,-0.200336781073625,-0.078078568011217,0.280418754022782,0.335171087448155,-0.251740801471421,0.130801726032367
moderate,-0.0853855038299714,0.0824081155828002,-0.531181270711565,0.147827082332614,0.291861419484382,-0.238903048030984
moderate,0.503486946710933,0.0832541268160008,0.227635679523933,-0.0018967932477497,0.0510267094343014,0.161572609605369
severe,0.0530573958772344,0.0546610577956224,-0.373686814393581,0.289678673339321,-0.0718850214801428,0.19425961307522
severe,-0.151760540006303,-0.548135638551203,0.3846365451574,-0.0118046126799295,-0.176493610789178,0.209952968517874
severe,0.187779299235431,0.333893977232361,0.0832564012296225,-0.333960083595415,0.500131142024109,0.0858677854074044
severe,-0.423774219722762,-0.0145880484089323,-0.283751186725003,0.624933409058936,-0.121136784874706,0.0891307308508505
