group,AHR,BACH1,BCL11A,CEBPA,EBF1,EGR1,EGR2,EHF,ELK1,EPAS1,ESR2,ESRRA,FOXA1,FOXA2,GATA1,GATA4,GTF2I,HINFP,HOXA1,KLF9,MXI1,NFE2,POU2F2,RELA,REST,SPDEF,SRF,STAT5B,TEAD4,TFAP4,THAP1,VDR
critical,0.0351003076786924,0.283846752729492,-0.25767042096456,0.0945244666403809,-0.140295528519465,0.105957879508123,-0.237606652830377,0.260695682156166,0.27362891510775,-0.41821562475796,0.247079562275959,-0.151819697985225,0.0332083745331117,-0.258879003032535,-0.135804299176589,-0.442648520108946,-0.242237250641535,0.0203188953590916,0.230983834749813,0.22948064185002,-0.444962643170432,-0.181410526279799,-0.0603622040584841,-0.0524304548995918,-0.328721047828096,-0.0143638020070046,-0.0843031943161577,-0.368470086071592,0.152860165291171,-0.121278694833739,-0.379811814043348,0.359568605911925
critical,-0.0889132980907323,0.19866284010275,0.401215657094503,-0.304009661719157,0.203910850671202,0.406590674376411,-0.169515821629535,0.0153612452464563,0.200058322323078,0.033604080661301,-0.0240262022491246,0.083001882867965,-0.237858257070803,-0.0686406909418732,0.0669261650105297,0.0036205647877148,-0.329483197019055,0.0508126880507138,-0.103231444898912,0.0519209138235628,-0.230665762720286,0.0083490836069661,0.159154946505401,0.0975992309347163,-0.0290680323317028,0.051680312771434,-0.454417028922815,-0.0456277602869586,0.0667370007068459,-0.0905177946706223,-0.359899350942329,0.214881358019925
critical,0.195030069201942,-0.206281923192325,0.230610784617809,0.136675711953803,-0.0675077855377769,-0.232937175656044,-0.298610269450465,-0.0115151110328406,-0.0677972729014934,-0.164370638969255,-0.189338566403602,-0.207749867352983,-0.163258950262792,-0.180315812805328,-0.0902404126858979,-0.0113605905948766,0.0813860100586161,0.104802056304275,-0.0876102268359863,0.0952709113885032,0.230387111514706,-0.11247895596448,-0.0298925510220509,0.175500879651981,0.057850258165028,-0.11037719185921,-0.188255492593058,-0.0151596949430899,0.184228422907354,-0.141657565333345,-0.14692079852276,-0.206189401695519
critical,0.032717131194499,0.210928738673992,-0.0184052645278213,0.0686707406403249,0.0285350064487556,-0.0231527181828188,-0.111456141675415,0.121971556929073,0.291222165622132,-0.176258187818948,0.18338133207555,-0.0418550481753766,0.170278138616858,-0.0486738669538813,0.106594670105667,0.011429046279319,0.0158624746023025,0.0943576795525644,-0.0908491293251208,0.0674799794325169,0.02037016929147,0.12948114812638,-0.0751779739273712,-0.046758711134247,-0.0301209028099791,-0.041544652850043,-0.313632101126497,0.0230122785800989,-0.0711520584855006,0.0415930331030139,-0.0894762727002268,-0.0227380047966513
critical,0.014370371932791,0.12147754407186,-0.0730962391236295,-0.0566753256573518,-0.0202095857002067,-0.0265480777745182,0.0618884017905531,0.0927628563751668,-0.0065140422222816,-0.18605473193687,0.151710595792001,-0.0015925846257384,0.124339774745286,0.0125269637822916,-0.0124898534811464,0.158801032053345,0.165550632570129,0.13179762930733,0.039060829101052,-0.236201539722558,-0.0832755157696482,-0.0837800579490468,-0.234395505066829,0.0698202680714784,0.104125451559827,0.0647680032432393,0.13208424716511,0.0040242305284317,-0.0137755543399685,-0.087508195649193,-0.331781094274002,-0.34952139738312
critical,0.0293940090791281,0.0270210868542555,-0.0295345953045938,0.0188739597186123,0.0628320614436375,-0.0954928876159207,0.0372975350324005,0.0157553561009314,0.0630294283080555,-0.132728180521708,0.0925170359860536,0.0193209542345436,0.121496536984472,-0.0150599580600312,0.0524444060770967,0.0288827950013966,-0.0786687748779931,-0.120859332036229,-0.0535064770998879,-0.167967676341934,0.166668030605914,-0.0876643158726086,0.0927207118103552,0.0413313144875233,-0.0535765348036698,-0.0867086496956153,0.116984500704741,-0.0390434219757086,-0.0283269473865782,0.103010060399008,0.167388570322768,-0.0980581860354527
critical,-0.169465568909327,-0.111070307055092,-0.0379428460574184,0.0540439730384856,-0.0352231018860757,-0.0233977991211093,0.0507401328658613,-0.0398822862683924,-0.122783922212578,-0.117032765073343,0.0377345637623877,-0.139262372191889,-0.0313993106218712,-0.157119560406784,-0.0495221342275297,-0.0559796400194772,-0.174508868103856,-0.0229306732492833,-0.0001297991113959,0.027993593239721,-0.121804391709136,-0.209866296977306,-0.0676955191149528,-0.106200576439755,0.0120033992201376,-0.0628620115074474,-0.140869768164408,0.0592766883781331,-0.0935549734766059,-0.005015377292659,-0.136924478894769,0.0314800577434954
critical,-0.137809450121665,-0.169846160275884,0.170549748346621,-0.0500720177007751,0.0990182944883712,0.126997646768008,-0.0123127912378955,-0.188467791214721,0.208754580587634,0.234881150947664,0.0727041006428116,-0.0687171015753026,-0.136730615079868,-0.0788487697939138,-0.245599142558556,0.118906383954534,-0.111213821047811,-0.136261556366044,0.0198646365304714,-0.160746421227687,-0.247522283285237,0.295694613195022,0.20753502793169,0.140225102497861,0.303152646744833,0.0707340540447483,-0.17758562905399,-0.132837427755124,0.418376919795844,0.156993951517091,0.0046202283311722,0.114168890944905
critical,0.164054817100081,-0.101515561769273,0.0581987121137977,-0.31384784934427,0.0723719144550575,0.152893420256339,0.301889209868832,0.136771402593156,0.0330412779580617,-0.0566928093650389,-0.22535391722603,0.0450884999481325,-0.0479231404163844,-0.0786612729939914,0.0047834557901751,0.210472054767707,-0.410934285381899,0.419526789301288,0.112588376098382,0.0488089655627132,0.308444315951665,-0.106919095161878,-0.136682820078523,0.0849506315329255,0.0903541649255307,-0.153247750314871,0.083887641357331,0.243690497755034,-0.0917714851596567,0.123572607912858,0.0411022867896532,-0.0168306777802459
critical,-0.0452802071453102,-0.0239746427142058,0.0134933000357294,-0.0127268644582141,0.0798168699672046,-0.0113620712807089,-0.111751685697008,-0.0082089284223346,-0.132707647934859,-0.122038057921555,0.0193087980581041,0.164595401830955,0.075830060340305,0.192422391790041,0.201572556886517,-0.0206735912356093,0.0124041547413656,-0.0958918477377223,-0.0201559110648315,0.137292815161749,0.126145883692273,0.19367961506193,-0.0757628291492949,-0.126098821858565,-0.0927387048793481,0.0869568224524784,-0.0807648297604472,0.390095539597971,-0.0215677660760438,0.102413273265703,-0.0981642619938641,-0.0975927968702781
