group,ARID3A,ATF1,ATF3,BCL6,CEBPA,ELK3,EPAS1,ESR2,GATA3,GLIS1,GTF2I,HNF4G,HOXA6,IRF2,KLF1,KLF3,MAF,MAFF,MYB,MYBL2,MYC,NFATC1,NKX2-1,PAX6,PGR,PRDM1,RFX5,RUNX2,RXRA,SETDB1,SMAD3,SOX17,STAT1,STAT5A,TFAP2A,TFAP4,TP63,VEZF1,ZBTB7A,ZBTB7B,ZKSCAN1,ZNF143
critical,0.249238296663816,-0.149901877559613,0.245585678753709,-0.132761577648636,-0.195223303404734,-0.149379733839253,0.183420938695246,-0.187481192438172,0.198606092969144,0.170543577611561,0.0496809309497684,-0.212685511318284,0.0291918876698222,0.136047096742798,-0.152237134272585,-0.0108803006610321,-0.106910901545554,0.205553353863919,0.150322893057365,-0.0779686961813218,-0.172651288169396,0.245223631756332,-0.10273001649864,0.166934435958221,-0.0793883184331067,-0.342662281635556,0.175039512434627,0.152662252459357,0.0225505832777774,-0.0652317756538277,0.178429956269594,-0.0171554247495992,-0.149675831641505,0.330137200700015,0.210198240792037,0.0014558422600637,0.147618394332692,-0.210847751574476,-0.23254809847871,-0.230070411099201,-0.110411444408222,0.153988523227421
critical,0.416972665750417,-0.13172543317033,-0.107528047294043,-0.103342494509812,-0.07876408084549,0.0073358679849139,-0.177212317156545,-0.195906784570753,0.0037378452932695,-0.0183534858431502,-0.100788463512427,-0.130580558029178,-0.0839417021848683,0.0489408542025644,0.214295645212154,-0.126181156654507,0.08090527361307,0.169338717682516,0.160569319274339,-0.0616244151645406,-0.0997128149572875,0.0520444808127915,-0.38452305871267,-0.0628466438804501,0.145668242241827,-0.394537313421166,0.164120391008175,0.167859637727062,-0.1075223200067,-0.0526560079193872,0.250553162424873,-0.0983827852552462,0.0068844809518043,0.262825101005753,0.271904323261998,-0.245547084540038,0.262805084296468,-0.0435283372916594,0.0110341150054669,-0.029026154624013,0.117253454744317,-0.138000697128088
critical,-0.153668321352834,-0.0985780410482468,-0.191499484535023,-0.0135973107427637,0.0399689753584925,0.205153065832987,-0.272573162624459,-0.106528132655407,-0.0285582446065384,0.146519147314686,-0.0058291605974168,-0.225558175912352,-0.0916098706293252,0.20714457456577,0.212745839414627,-0.0516887252427527,0.0722073142751046,-0.0580294789711953,-0.120978880152036,-0.240922382088393,-0.0729927574414367,0.200723166374874,0.180335406383362,-0.0692812454047096,0.0625480045537476,-0.150706145542852,0.0406301543820913,0.0669675877434068,-0.288859736984485,0.0255351090284235,0.0095533335090638,0.173622329148013,-0.0011995006683446,0.0804870575514773,-0.0592650865791265,-0.315142306554481,0.17926861044103,-0.129884164433714,0.0802732294417177,0.167668904407863,0.0321848818891723,-0.0419712692810224
critical,-0.0304113482612145,-0.122671204414997,0.0235668809666414,0.0055066043385122,0.156817274548766,-0.244232180519633,-0.092655102089757,0.0770129341596255,-0.10878071710375,-0.0579776709812288,-0.0384315397680438,0.102138035405595,-0.0872890956206479,0.143734104278933,0.0582684145670672,-0.178291081146552,0.106097015246241,0.0009690482551624,0.07377924138193,0.0360668175074138,0.0119753871398104,-0.0157958067613344,-0.0253948279246221,-0.194182133503888,-0.0515537747046967,-0.0421577617279967,0.120993752484928,0.150683597890857,-0.0705338466697625,-0.126473052309672,0.183794075933137,0.0149164733371246,-0.186895321442554,0.312532529606875,0.117606129783132,0.0924710149414948,0.0328316692652317,0.352209248352475,0.0619921331281032,0.0412419252544635,-0.0106022437245949,0.0447746286562812
critical,0.360057426104569,-0.245630924954026,0.107606028140849,-0.132340261464994,-0.0598951399338466,-0.188547495513622,-0.187799175885063,0.133998755643507,-0.2062516744555,-0.0082128403462994,0.209010989605799,0.0228430726961296,-0.196749441778674,0.29945209582653,-0.0749134090824028,-0.10614648063655,0.0661833592597265,0.0654934007807082,0.130968644759337,0.306880302940111,-0.0217746745851986,0.0392568217759334,0.0955750717001324,-0.236801531485686,-0.176025527268101,-0.0981268805409528,0.352890417558044,0.272894919573609,0.183313408239897,0.139934214243272,-0.110736779585116,-0.107177268228888,-0.3089613318413,-0.127469569615744,0.147789365588607,-0.0395481087578648,-0.0062290800276783,0.142316127293206,-0.389271461267483,-0.171626134124255,-0.0052384967828021,-0.249647987722656
critical,0.105062373852272,-0.169615102994669,-0.123817479334057,0.138458880201207,0.058238496736757,-0.0196286228369139,-0.208569095395336,0.098353172549393,-0.178085946939865,0.0797846417948141,-0.0622328416027189,-0.151428412489527,0.151594462147635,0.0185200841950862,-0.022663189584376,-0.170698863625153,0.0647180391583762,-0.122532351133773,-0.0541218335536025,0.101100943061079,0.0639929125055108,0.242553247416286,-0.0401813360595717,0.0531922883071524,-0.148729735724196,0.0272674618415088,0.0985459417794356,0.0354215540446779,0.0014784521619238,0.206648244784609,-0.0565860437638306,-0.143607621521036,0.0869935638115441,-0.0876352033590241,0.182327979463997,0.135504379714281,0.14493222811999,-0.184924400704901,0.0552978645397617,-0.0386573959066737,-0.0571650910960881,-0.104099822075785
critical,-0.0346891955374693,-0.046391209662211,0.165412806998165,-0.0178298104430789,-0.0733495223761599,-0.0323566270679635,0.0014146185204797,-0.0382545663539762,-0.0030664849746449,0.0388717066176129,-0.111915984767567,0.0049156884951466,0.0554517156405605,-0.0388894447808791,-0.0409507671704391,0.073181009825131,0.059359285190078,0.0139954108170346,0.110643271553217,-0.128319351247989,0.0427260616773317,0.0228142343208821,-0.0183412608172545,-0.0928142002002739,0.0728195947485821,-0.039734224806432,-0.0833050665093167,0.0066407248727849,-0.0778128877080184,0.0761159367555516,0.0375066071362513,-0.0334031787006695,0.0100457131297599,0.0617317645269327,-0.0331156726377298,0.0444407507930647,0.0291696704011356,-0.0644582680389754,-0.0282044186833997,-0.0480268161333822,0.0532684433785453,-0.0308910113280935
critical,0.243492311266147,-0.0302474920827512,-0.470990115355204,-0.232241160802033,0.0862740967360291,0.0120760820663711,0.256553728301881,-0.0964482531638636,0.0876718975065199,0.116063293484193,-0.281301676369586,0.0886114029424235,-0.14289648532427,0.0578139564581677,0.168423535460774,-0.152062392016013,-0.164940490917912,0.42229623605532,0.275756302821082,-0.277887376126912,-0.217850687295997,-0.278506074828605,0.127062381514285,-0.372250385518404,0.228872690092818,-0.359120224182483,-0.139275952181032,0.294111030971297,-0.186663689777342,0.254972609397555,0.112809396608624,0.118881809791904,-0.142346530922766,-0.0363428200327602,0.187121985111929,0.309578498513613,0.245852532239271,0.0508249526057138,0.328116544797663,-0.143033973924646,-0.214688449487346,0.348121136152391
critical,0.0107306559082696,0.514024590337598,0.246543362575365,0.112889989799194,-0.521440084257947,0.380196735351536,-0.290251156152951,-0.451559959196776,-0.484798820180928,-0.14272644769048,-0.540196921821182,0.282050492288095,0.168724296964174,-0.536445554308535,-0.459149935327016,-0.0357688530275653,0.526500068344773,-0.263991583564421,-0.0824428441732909,-0.464646124938568,0.381069146400989,-0.0619411845111497,-0.486718124489725,0.0656925520237968,0.563141332421791,-0.613828414394999,0.281788768973259,-0.0785169944507532,0.291995978251857,-0.0447546868369293,-0.248200943569325,-0.570644067447085,0.321396230618416,0.228222730536856,-0.191494225354893,0.124929262281643,-0.195158351762594,0.150839870450391,-0.219673102252218,0.466303705932529,0.04030539048472,0.266870540027616
critical,0.134195931484717,0.0442627529513583,0.0705020339029066,0.123427893651254,0.0704296768985278,-0.188115055565901,0.110370743315625,-0.0619704852956973,-0.0341656618857713,-0.0745540261481194,-0.099254076279246,-0.0398160861368067,0.131775260792772,0.268398440878923,-0.0683181679525647,0.0496697945513014,0.0899792238997817,-0.073962014294111,-0.0751263042736608,-0.090202872822407,-0.0810595786327224,-0.165460735285847,0.149989492167762,0.199047541136588,-0.0677656235554902,-0.143885192161987,0.171690015571913,0.207572511834309,-0.109462991806146,-0.110587814328762,0.0629440159000666,-0.105226818095241,-0.0438812342009974,0.321140119161579,-0.0242856418333207,-0.181938398555747,0.0474069936870916,0.0453349521980624,0.0467294690097265,0.126558978568009,0.0430918850623196,-0.110087893207599
