group,ARID3A,ASCL1,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA3,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,IRF2,IRF4,JUN,KLF10,MECOM,MNT,MXI1,NKX2-1,RBPJ,REST,SP1,SRF,STAT4,STAT5A,STAT5B,TCF3,THAP1,VDR,YY1,ZBTB7A
critical,-0.0630278999816831,-0.518646523363007,-0.530896352408966,0.333055566619265,0.296128547952424,-0.0408048588017599,-0.229567153283716,0.217019995010386,0.317331635028993,-0.527562131565817,0.232973326448671,0.439225624255756,-0.313245830266129,-0.515737905263314,-0.281195385583884,-0.174720904829139,-0.290537978456945,-0.489628916644606,-0.212485893195141,-0.0592123386810036,0.299301943226089,0.386247218767136,0.116048254625911,0.220069723190617,-0.0578778887485326,-0.360133807982683,-0.512127084094723,-0.0638822378359967,-0.0009461285030031,-0.615342275148107,-0.136129063597307,0.569368457361359,-0.467719972070503,0.0316798733347257,-0.114213209389228,-0.391680555702799,-0.190865924868669,-0.501163521800307,0.175968723306289,-0.475357083021308,0.555312879926777,0.2052614255854,0.109673794833192
critical,-0.259034307586685,0.0724799451316648,-0.0911611931143381,0.514971495162255,0.314075452589034,-0.495187396031328,0.436003508236916,0.485146528993918,0.395485010116405,-0.108968772637449,0.0164121765509546,0.538803161592665,-0.207285389791245,-0.343735611571911,-0.102927314664357,0.0012050776269473,-0.401953834767921,-0.0652437039713535,-0.326229006596117,0.208966223091329,0.500978268367877,0.347497921613127,0.378498665356108,-0.146667491670702,-0.530292570071819,0.0656575007065003,-0.381803129228921,-0.0076170456904267,0.275128747473331,-0.290381145778134,0.274070644446959,0.416985716686968,-0.120984672165603,0.238094885150835,-0.550199170471514,-0.551172507824807,0.0423851761846273,-0.253502321820335,-0.116296618927371,-0.58029663161325,0.103231955724455,0.512686559011777,-0.3238180500938
critical,-0.0608079455192233,-0.0227916538208693,-0.0837204073277138,-0.166950032205716,0.09935843503784,-0.135001510448119,0.0008768017226572,-0.136408262835224,-0.0916187014246534,-0.0286900094352355,0.0507827701714678,0.106220423115966,-0.122643230839429,0.154892828753676,0.141924846332459,0.0649059789743122,0.0699303643032311,0.0560445243198144,-0.0090228465754605,-0.0058318168399342,-0.121821642142364,-0.0436437731529758,0.0909787966152221,0.17368224607839,-0.0452053107742205,0.0898712327599603,-0.0565353067695256,-0.0053735959181364,-0.0327351893957401,0.218208011922241,0.146849187546629,0.018368005086645,0.0068851114820068,-0.154594112128034,0.0179598062222217,0.0349323846706012,-0.0772727528946323,-0.0824042609313247,0.0960834059984207,-0.113742136063993,-0.0101190846818829,0.0013751346715947,-0.0937663465483417
critical,-0.0948186191856336,-0.0925515977678548,0.0649952543576798,0.162195541372312,0.0759984964259555,0.0510158946124525,-0.0918752073867295,-0.0744097409952117,0.0434619504244928,-0.107665347412242,0.131231104799146,0.0622182439705621,0.0706550710277498,0.0849546904820299,0.0672494395975152,0.146896106742882,-0.0929430132761005,0.116153519181203,-0.0655834326483724,0.0455329124120407,-0.202387079830111,0.0550889486830576,-0.0359585303707211,0.172866273680439,0.0383646396892287,-0.110453552822132,-0.0538113679952422,0.0315436471231036,-0.0675493020923018,0.0915455696481291,-0.0096880906495849,0.0057363062235681,0.015091300986157,-0.132353830774056,-0.109298120969175,-0.0005719425770382,0.2514888599992,0.0894900227966502,0.134312139181662,-0.185753210208732,-0.0916980212409633,0.0201672180915155,0.116363118141593
critical,0.21625375069394,0.116940578960328,-0.219101971206728,0.0962461181612805,-0.10358706745912,0.0630288768439225,-0.0082454940540983,-0.237123225775412,0.173889861304931,-0.197992536155314,0.0478341942255201,0.116719659292348,0.0104706011232001,0.157822976361001,0.161118774382941,-0.0641486030949661,-0.154876163599694,0.284760235503893,0.0674271865973233,0.194797677816382,0.041365186427154,-0.0320479581160003,0.0500989468548731,0.226753303509166,-0.193433557552474,0.147677103675385,-0.0058479809631145,-0.0122048335581382,0.0559286699941877,-0.159985485177074,0.0472533346026283,-0.136877861723786,0.141314252081113,0.173152506049468,0.151338058173323,0.0328828623157653,-0.170112578386781,-0.0812277539555746,-0.15999070169816,-0.350292781642893,-0.228663071878638,0.188074625441143,-0.311704610215707
critical,0.0635872863089437,-0.0425314065437947,0.0194114934553217,-0.0211999557773333,-0.0223060606858819,-0.0211315522890129,0.0207619497894507,-0.0461610782918906,0.0408106021679965,-0.0780267594524546,0.0571855026213681,0.0393787885514374,-0.0165530850169527,0.0695837746685828,0.108907859067917,-0.0077580179730341,-0.0800863195231364,-0.0367269884694803,0.0019336566473564,0.14741259269162,-0.0729091720442453,0.0818813985313479,0.0336605737832488,-0.0090283285306569,0.0127093494913747,0.107553115866672,-0.0281035824957063,0.111595072399958,-0.0468802468468884,0.0911376765612306,0.021100612291571,0.018669492673296,0.025375830311595,0.0015814811945462,-0.0346852282166038,0.0835299785155272,-0.0545289497084786,-0.0331868749669919,0.0823229458442389,0.0539998011980111,-0.135217853639625,-0.160466755407498,0.0206487205819449
critical,-0.0139638179662718,0.0752928170341507,-0.0912913947040747,0.157185559773737,-0.10372951555922,-0.109297900081559,0.177205955524579,0.169471632651027,0.131518519511954,0.0022464343394899,-0.0676784928097881,-0.141348719413591,0.108812688152226,0.195898912802086,-0.11140272110834,0.101538235878364,-0.110924217178031,-0.0729479987089897,0.104799814070005,-0.109602741370494,0.120379514467602,0.114374364675542,-0.17524796514308,0.115224789885017,-0.0611896217548449,-0.12251340349015,0.0291082437605968,0.0646934332445403,-0.0290113504413752,-0.19537568887829,-0.130046486393012,-0.0515129604975133,-0.0718061482086253,0.133513776554693,-0.101811027838634,-0.0995660841655932,0.117659793530376,-0.116239188403944,-0.0516299778138039,0.113842942086273,0.080481826945076,-0.122172786206425,-0.0773872033957853
critical,0.181857640845085,0.329703211532118,-0.0904458904202984,0.0677251836480496,0.0216398634338929,-0.131333963943637,0.0364037235025,0.228931817730504,-0.0704157936605527,0.105600693824056,-0.0867434270697599,0.0541801469184396,-0.11539727386958,0.0329542234864703,0.0694959269896115,0.006669033364324,0.103117053812514,-0.145131964007756,0.125607793917028,-0.0326552668184144,-0.120272567225568,0.0147408634018335,-0.0463382835486655,0.243511704464922,-0.139612763982108,-0.214075970994802,-0.166564857440687,0.0438776402038976,0.0362197501683117,-0.0751301103491266,0.152168944040456,0.152674870709474,0.181581680843803,0.0984947237910344,-0.0155687434056807,0.285342641325976,-0.13167891394524,0.151548034037571,0.243304734463961,-0.0972988971188108,0.0120502533893304,0.0510985935707865,0.202968580943187
critical,-0.0286491246966047,-0.243693321422346,-0.0350644194906296,-0.0384917687641498,0.231917300841533,-0.0025485417674893,0.0594073874076833,0.188504210043611,-0.0168731041157917,-0.0275066749387646,-0.211528966701618,-0.0594073874076833,0.0475434860762673,0.0989537251790701,-0.0028121840192986,0.0243429679170537,0.0145003238495085,0.258281526022457,0.0814654558090568,0.354510947932832,0.0765441337752843,0.110466103508074,0.154406478809615,-0.131909006655226,0.130063510892561,0.0942081646465037,0.155812570819264,-0.119342059318985,0.0271551519363523,0.102205312951384,-0.197555927355728,0.0921869073826328,-0.0239914449146413,0.0033394685229171,0.0210034993941366,-0.0593195066570802,0.106335708229729,0.116266233047877,-0.191667917065321,-0.0050092027843756,-0.0089638365615143,-0.0582649376498432,-0.0764562530246812
critical,-0.169551760870233,0.329882065119456,0.12513794469128,0.218205859469608,-0.0097903556664954,-0.0037044589008361,-0.0812731822422724,-0.149078010337934,-0.0818354661825779,-0.185838149823552,0.21434925314963,-0.102302601609697,0.028610329903779,0.313238460486414,0.0018853049763183,-0.185355247145407,-0.172515327990902,-0.154555317427027,0.229914595638322,-0.0550509053084968,-0.222254303839807,0.232315878818685,0.11177543222755,0.0002976797331029,-0.0891319271961891,-0.205716540889646,0.249905443492477,-0.051690431877024,-0.136218245867888,0.238864832946949,0.0152147419141483,0.133969110106666,-0.0712049921582143,-0.23592111114182,-0.0306940880354993,-0.257082832612847,0.0651852464443556,-0.0662965841146064,0.233063385704032,-0.147893906510702,-0.170418339648822,0.092207951104919,0.161911314387259
