group,ARNT,ASCL1,ASCL2,BHLHE40,CDX2,E2F1,EBF1,EGR1,ELK1,EPAS1,ESR2,FOXA2,FOXM1,FOXO3,FOXP3,GATA1,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXB13,HOXC6,IRF1,IRF4,JUN,KLF1,KLF10,MXI1,MYB,NKX2-1,NR2C2,PBX3,PGR,PRDM1,RBPJ,REST,RUNX1,SP1,SRF,STAT5A,TBP,TCF3,TEAD4,THAP1,VDR,YY1,ZBTB33
critical,0.0837625645290097,-0.453181911957224,-0.482357581944835,0.212511763996108,-0.0582559933468352,-0.395471373631333,-0.164930211740776,0.185949241159895,0.297810873756561,-0.532842181672195,0.215011058939574,-0.253994103957197,-0.267220783107157,-0.301045979955601,-0.215276234090182,-0.19208714972395,-0.443041344580261,-0.197804178906849,0.0360320178476342,0.266066941839463,0.369327769320165,-0.257630297146025,0.162526876193233,0.235594288088069,-0.0431259969575838,-0.28546449644684,0.257631001828689,-0.439982592877685,-0.59074163622901,-0.0669722132279448,-0.215269646839184,-0.0700714075878058,0.0387524605943449,0.038895235429912,0.177282073319932,0.472841026386755,-0.405858151003708,-0.108055917269385,-0.0005199945298807,-0.109868606190306,-0.101822141224539,0.20867556348398,0.163595542773615,0.0998524918996242,-0.403141568692465,0.481468548167228,0.135755368989337,-0.0077840472690649
critical,0.0223607239600999,0.0087519505212674,-0.0611976464756549,0.221642232692837,-0.367201983630864,-0.180510952576447,0.33024984510282,0.500800431784291,0.242531345040038,-0.0296449818042475,0.0524325367827769,-0.164374222227605,-0.0592306993100737,-0.139732062909156,-0.0168170178984235,0.0645053371323808,-0.055032929969798,-0.276198973544559,0.135588108497452,0.378550421210353,0.229186164856766,-0.134544147549682,0.266101079898401,-0.0291111356636984,-0.387268913497234,-0.0032277366826483,-0.0305503264075635,-0.313766039201441,-0.171623395350947,-0.0074311090765294,0.273194885147881,0.382710294697787,-0.029476755722797,0.182542216393929,0.0959454860839007,0.363468211164019,-0.141028366180847,-0.280803460541693,0.143636417941711,-0.478208093596866,-0.0011006510432779,0.104107886506546,-0.026753389916988,0.0424637310881991,-0.504974994877405,0.046960805946844,0.371625789758819,0.0415256070204186
critical,-0.171248784462711,0.101291268955493,-0.0762298988092821,-0.236727434335842,0.0467910500523515,0.212733913625551,0.0988983474502975,0.231684368692096,0.132552267826815,-0.0825647102322155,-0.289167994634669,0.106355456895773,0.116071243917357,-0.144085511119116,-0.169048779932532,-0.101042495240751,-0.278497949194085,0.128568133316007,0.159501501898858,0.135604674368259,0.107464612156028,0.242759962226146,-0.216130848292695,0.0380619089711206,0.0248693919399288,-0.16332182126543,-0.173115995476376,-0.0457405678380269,-0.245537309528272,0.388070097159906,-0.0061555065945723,0.128532460104082,-0.0675678796925948,-0.0305296980268548,0.0667154776813287,0.0042807854310278,-0.0225234088714773,0.177474698712399,0.0830524005899828,0.100477356462357,0.340122484026189,0.0219624945523898,-0.135507981188567,-0.0565467347451677,0.0954089440627689,0.0752972320711843,0.276534983769462,-0.0554906199184339
critical,0.19051083281404,0.162929521579497,-0.237723449129986,-0.221508403789865,-0.263178783087841,0.257563298848378,0.167759814266269,-0.0200867675016727,-0.118629415403515,0.084481047546469,-0.152874240986953,0.155305103991321,0.0701720045471516,0.127539916570976,-0.304419534773765,-0.333340173786018,-0.204419990305574,0.310928215226909,0.0686697950101822,0.0456821809388472,-0.171938638233856,-0.047935524403227,0.0725287455622533,0.0206516925292212,-0.204509508207637,0.41768703195617,0.0934776258627543,0.0854784577607936,-0.349133289470486,0.170151954217236,0.212802656599045,-0.177402379423698,0.238529110248556,0.0287730365300891,-0.114385858620755,0.227695694563354,-0.487408647736132,0.157733867553034,0.324332806667204,-0.0039124280219031,0.0356838768872258,-0.104751924505349,0.223319522986267,0.195605363685991,0.362901259443522,0.350719535031477,-0.0236181466818289,-0.325467905328937
critical,-0.118926668078677,0.137842276292282,-0.159566562578451,0.132207524932616,0.0668757724726649,-0.0035953571777478,0.203898656271231,0.107944835474375,0.140928498907236,-0.0477425942623133,-0.312118439987319,0.290136341043907,0.0260832154930734,-0.273310754875426,0.0438029676147725,-0.165331388602044,-0.0523211705065062,0.081975337950962,-0.145271850310078,0.233411844588917,-0.0052538740503253,0.123690879821288,-0.355754984728685,-0.139139647740665,0.154632033511418,-0.0904390185284751,0.378384860691052,-0.26822408258871,-0.0990753531010201,-0.111647939130226,-0.159465826112177,0.0177054724679747,0.178292640842622,0.0447223176845591,-0.248570865352721,-0.188164814537501,-0.131276751139849,-0.106876198115651,-0.0063471762654824,0.193751793964708,-0.0530245083599521,0.156858880602229,0.0993575709846287,0.0597320511594261,-0.0152234090205982,0.116793807072381,0.250087883838393,0.044143083003482
critical,0.0005234526549681,0.246861234584332,-0.186303148710124,0.0730614410967783,-0.193669893385302,-0.493727836964631,0.0099050643300252,0.30218451626424,-0.202603016452514,0.320998641127832,-0.148348111266409,-0.0882480464652977,-0.32257270102099,-0.218999041781274,-0.292861487603786,-0.274943784666647,-0.0329828850589612,-0.215512010463401,0.104209095224336,0.147565893826559,0.0229289106649607,-0.210065548521238,0.0924901785985678,0.475419765693218,-0.246639859274805,0.261445073485064,-0.0889904681764283,-0.111940664928843,-0.378865610258554,0.122939741605824,0.136477323034064,0.110049719977233,0.243066665576845,0.359901372204304,-0.0712080707169352,0.0380713705390636,-0.18948495604354,0.180996897300541,0.181864999475859,-0.186721374054501,0.184420162904257,-0.252772658715067,0.208128329466465,0.267429055409557,-0.41915138173033,0.261654602624181,0.216285806016475,-0.255204547932641
critical,-0.0806571993678055,0.0421858743743364,0.0480350860315067,-0.117044228856238,-0.0448686456320635,-0.158154624526482,0.199970895682264,0.132243883461378,0.143586035937793,0.0555834355310917,-0.119374432715103,0.129942566427209,-0.110349892404736,0.0151255858238666,-0.136359144948935,0.095903517305148,-0.130118109438828,0.0770307918366537,-0.166101464069319,0.140234423585166,0.120355103379164,0.109172198782487,-0.171626995152324,0.110633575837014,-0.0674670307986161,-0.153717163840385,-0.142315015651139,0.183196538787249,-0.0798535530909877,0.131789841832171,-0.156299201555581,-0.10341853585316,0.0846695052493923,0.0859968178098139,0.0726511047999501,-0.0894128700021489,-0.0423673428884565,0.121303183779465,0.162939467796752,-0.132491273190831,0.130915089525331,0.165405217525348,-0.06876249378309,0.134678524301838,0.107089384653076,0.0909535006526383,-0.085065032541393,0.0953346690649673
critical,0.0182173198600883,0.294184477639865,-0.191006533797526,0.150533797987455,-0.156430336027811,-0.0483194907120227,0.0330848554637876,0.123437255475158,-0.141356306874061,0.0203740302717361,-0.0343697042196629,-0.0465757674004778,-0.291752442494815,0.0445337756277474,-0.0112653703416919,0.0371688390092483,0.0193415625214792,0.181117787122843,-0.13674461758958,-0.0355627780644042,-0.0550420029525843,-0.236916933092282,-0.0653437367273698,-0.147390507281118,-0.0355398343366207,-0.121968856897015,0.138029466345455,-0.0962259943239427,-0.067477503411234,0.233911304752646,0.229689658840484,-0.02395325180596,-0.0644718750715973,0.0474246853284668,-0.155191374727503,0.304807423603619,-0.0605026101650541,-0.0209476234663232,-0.0609385409929403,-0.220420392815956,-0.0062865814126753,-0.0364575834479602,0.239509574331816,0.111070586199859,0.0058047631292221,0.0284043349959564,-0.160560207028839,-0.0245268450005472
critical,0.0519652438694905,-0.302708462607822,0.0321398483091975,0.339127801588624,0.267686508336115,-0.0496944937172102,-0.292752096555516,0.382708737203542,0.37877859270921,-0.25598341139744,-0.140437163264102,-0.0248909151307643,-0.307773982178293,-0.270568614298624,0.123144527489045,-0.0524019265910828,0.147860769531172,-0.0440176183365096,-0.0070742600897961,0.0615722637445223,0.250917891826968,-0.248210458953096,0.141397865251605,0.191529041690408,0.217031312631401,0.0216594629909809,-0.284629797933898,-0.119476392627669,0.0779041975320765,0.0575547827058726,-0.408385681233172,-0.169170886344879,-0.108209978410586,0.311791463216943,-0.527774737316522,-0.0765941493672994,0.209869715997287,0.103755814650344,0.252577286169019,0.0377293871455796,0.237817410179198,0.308734684165796,-0.152140260202777,0.0580788019717835,0.144279971214115,-0.0224454918898471,0.234585958039414,0.0834937363684586
critical,0.152956035914035,0.281811745356087,0.146394000603457,-0.183348273753087,0.0391679718086206,-0.233538620134596,-0.113208285885202,-0.128849121053186,-0.168313570360779,-0.150979519254222,0.207725312557443,-0.130193152381859,0.178677106047063,-0.0445111551789808,0.0593020881832455,-0.223214614781508,0.0080971299163658,0.196538228262904,0.0236918463622876,-0.197684607925595,0.105776583244307,0.0144417483943644,0.160927986441946,0.193533922939988,-0.22783966376547,-0.204833009845251,-0.178123681382316,0.205531379065051,0.170217614743065,-0.124355839846546,-0.0058241357575812,0.0069507502536744,-0.0857676462581368,0.111561188668692,0.144522898165501,0.0266170910188103,-0.045005284343934,-0.22977006170322,-0.210433140381387,-0.142249904006716,0.0310840186699869,0.0688881939833368,0.248487674471646,0.175613505224354,-0.18820391634736,-0.171166342739775,-0.0996098512656914,0.191755057946157
