group,ARNT,ASCL1,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,CLOCK,E2F6,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA3,GATA4,GLIS1,GMEB2,HINFP,HNF1B,HNF4A,HOXA1,HOXA4,HOXC6,IRF4,JUN,KLF10,MNT,MXI1,NKX2-1,PPARG,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,TBP,TCF3,THAP1,USF2,VDR,YY1,ZBTB7A,ZFX
critical,0.0611647278035035,-0.517816123707726,-0.57272607775061,0.353315564622725,-0.352352051166262,0.265694994332958,-0.0789648317759706,-0.285410771764569,0.0045271208406694,-0.232618588778623,0.229362534522492,0.336920473507592,-0.60873476521331,0.252042909892643,0.46733303736645,-0.303596219915019,-0.514245477794221,-0.220019345912269,-0.22735471753413,-0.342407986369992,-0.510945448031121,-0.233647897182883,-0.156481838075087,0.0442996465449887,-0.104594167308696,0.327485539198068,0.240457429461489,0.434605498046947,0.175486662842873,-0.0939660186691424,-0.318243583000548,-0.517771015915609,0.0017169421144953,-0.635623691467586,-0.223215695078561,0.0707458799086439,0.559576697313767,-0.490138698558127,-0.159209390587748,-0.410046600411431,-0.168829897252362,-0.533593231950386,0.229436500284737,0.182843915110165,-0.506105632875758,0.121092908418336,0.537967739114467,0.217332219039626,0.0702213870666452,-0.0275262191788705
critical,-0.0164036233549852,0.0376266541970517,-0.130452806716466,0.518963776900123,0.506187845160914,0.298203085694526,-0.485545580644958,-0.176543637616493,-0.0554890755761985,0.426559709740029,0.567153419270232,0.341453009844138,-0.0556452684581766,0.0133343436786476,0.502092918081235,-0.179228146809573,-0.343878073833628,-0.0922722562300442,0.0525800247240392,-0.382102175398403,-0.0689430839816654,-0.317201250630883,-0.0070695380071974,0.172090471096737,0.0750943140181735,0.51138712371489,-0.0876701052385463,0.302790519248619,0.355598648262174,-0.510281441850771,0.0416587267537494,-0.41775129467063,0.259549312990003,-0.272380116913261,0.30288573806246,0.269496938305475,0.437981202302839,-0.130164272027731,-0.600221882904854,-0.549884377336084,0.026491739114874,-0.202620813191425,0.114129275387203,-0.0861409628525503,-0.607776098554052,0.25098409062161,0.114525904248969,0.479187187166419,-0.301851922833145,-0.118323271735881
critical,0.17358600122108,-0.0850601914671659,-0.0302064133431193,-0.259799992853489,0.282007599852021,0.107190472297028,-0.227339873176229,0.177369359764545,-0.197792841162313,0.106771973699318,-0.240436582931668,-0.0670300721505911,-0.158307287578812,-0.0445778332729943,0.163430966379221,-0.158068279421105,0.204467261127136,0.251826493255012,-0.0300737872477643,0.0571763750448208,-0.0261264034980305,0.046637521220291,-0.103581917759102,0.127670659551821,-0.0821246089183908,-0.0850250432086796,-0.155077865589092,0.0888679194698475,0.0216489840103234,-0.135815214008264,0.193701115231062,-1.40593033945168e-05,-0.0480443888466356,0.273406118035256,0.187768089198576,0.167235413877777,-0.0366961877900282,0.01537572283569,-0.0409130415214903,0.0877506734934299,0.0353080659015429,-0.0707295435171349,-0.0800489870939136,0.130930074722116,-0.18121785974707,-0.125535988653087,-0.112808569933477,0.135564489764395,-0.116466332033284,0.0616266132126318
critical,-0.157886828534056,-0.0181658564791949,-0.0516484936146501,0.165351011323459,0.0184904089457429,0.0155554067657456,-0.0787324115020049,-0.234047794834286,-0.0180556541797912,0.0108299228528063,-0.0185780235577886,0.175768941744739,-0.124212894644327,0.155313112920408,0.095969203799381,0.0558441565413914,0.0418953863625144,0.0041200407466433,0.050700101824061,-0.159751360623491,0.0434318148283683,-0.0386978896405143,-0.0962992867563904,0.110755406665485,-0.0297795953695981,-0.244810827860355,-0.0496521029894785,0.151972405603303,0.0678661038435318,-0.10756448831635,0.0383774704878901,-0.204298529838692,-0.0549058942807,-0.0408256148602208,-0.0859986027328913,-0.0538443894062539,0.0508477950272238,0.0508686362439097,-0.288454082071414,0.0697807014255643,0.289639469932194,0.0250091689446992,0.254780613907198,0.302958288139678,-0.127344491206303,0.0578239556951788,-0.057569203839822,0.157750021664749,0.0851602968103278,-0.0808515207997295
critical,0.198073127320206,0.0508620734900936,-0.144405220993051,0.158816621555609,-0.051332219047727,-0.128719007655354,-0.0645681260566436,-0.0506540995589177,-0.175507177830269,-0.122636159147132,-0.0908182222301433,0.102004730263893,-0.130466559179288,0.188084154964973,0.060593801282077,0.0226066625911781,0.275053562872781,0.179862701705619,-0.187196505630291,-0.087880395962946,0.210564788465688,-0.0876088888483061,-0.288932581289822,0.243394069935777,-0.12277411691694,-0.126379430589183,0.0503208744946271,0.0043104023491352,0.0652592115012619,-0.20479052970572,0.151104730359548,0.015221772800619,-0.0686505869026571,-0.190828269852384,0.195561362360892,-0.0006208099641336,-0.0553646313043179,0.0842369623806244,0.023262480635996,-0.0521399980946261,-0.120418980703798,-0.0694363238246809,-0.264173051396122,-0.233858646714742,-0.391198186584592,-0.0790510986952673,-0.286111967263138,0.114132826008491,-0.354078470337314,0.135666685416035
critical,0.0411473449401175,0.025844630155972,0.0312048274130702,0.0633044536750699,-0.124294224200285,-0.0902675592851165,0.0142072539890301,-0.0152927325224283,0.0607321727159017,0.0070533921867066,-0.141537102463191,0.0456552603889336,-0.125548846612781,0.0449604764877454,0.118837162033191,-0.0258367737462872,0.194271542548268,0.135786487858931,0.0927921472160803,-0.129070274290228,0.0547484538148743,0.0470232923859386,-0.126669725203936,0.0087167327595126,-0.105115803876081,-0.127034355041662,0.0337745203784599,0.0456017443747275,0.0591437915343241,0.0438405221800832,0.183160268545163,-0.0532404852971298,-0.209624168640999,0.136833146485651,-0.0546067611554994,-0.18866530102551,0.0096698538968084,0.0064115697296292,0.0948891616034899,0.153333362962466,-0.0633445675786373,-0.123529656895426,0.0914476844481298,0.17692403539403,0.250053252879223,0.154207735146214,-0.167359919528744,-0.177139578304442,0.120555774758838,0.0783810887169903
critical,-0.0895707617262222,0.0833557562998817,0.0210082711680855,0.0473671407020246,-0.0053121474102117,-0.0327261998999376,-0.091094011122803,0.0805821114034864,0.10011149966227,0.126250015642723,0.106283617484241,0.0488319742236879,0.040002303813702,-0.0661681791279772,-0.106642246589747,0.0690054159894726,0.17240447235912,-0.0612738161396432,0.0787379444155871,-0.0631009759740855,-0.121729070588988,0.0718714910676993,-0.142216035531545,-0.0816358154763639,-0.0056774314888092,0.0625219933150939,0.107052636597078,0.015824786570983,-0.232572084082606,-0.130792404498643,-0.119048595315879,0.0254168211207139,-0.0839916759508815,-0.216757649691988,-0.0383570465771039,0.0460050895425577,-0.128974857403112,-0.0663574761403679,-0.0499951156318537,-0.117101645965783,0.0817289850996499,-0.0768383193185891,0.150949578552426,0.0609536379897794,0.0667774788866096,0.019861397471922,0.0095143931969925,-0.0720260343317213,-0.0674067435645174,-0.0375784147253565
critical,-0.0208087559938061,0.269688811162016,-0.237467323356629,-0.100904132864238,0.154667724892288,0.285226626760915,0.0048125977518714,0.220577396960775,0.294049722639346,0.0125356712870176,0.194612286232821,0.0074939022136284,0.127717177481808,-0.0673534513940487,0.103218763211567,-0.0247046684596068,0.0124210856262587,-0.1146544121553,-0.0555511283358877,0.0776661608623447,-0.0632283676067303,0.189272594441459,-0.127808846010415,-0.187141301151345,0.136723610417453,0.0357278090246077,-0.203389547846949,0.136127764981507,-0.0492030827298478,-0.139611169068576,-0.275945188239449,-0.13227768678001,-0.165209605682102,-0.200822829045951,0.153636453945459,0.0159732411097829,0.197362342091034,0.0552532056179148,-0.297899800840844,0.0348340408706887,0.0322673220696906,-0.0060959571523705,0.0913018544926472,0.301406122060064,0.176943177343807,0.344765336091211,0.12437127618765,0.0567428192077797,0.245373733948989,-0.203252045054038
critical,-0.113127004802104,-0.309376627627652,-0.0998692525045563,0.107719237417578,0.0518099004259445,0.324727709235339,0.130309749556163,0.034976043890242,0.0836459503509777,-0.302747751478878,0.364413744073394,0.198691840354043,-0.130396971610753,-0.22616678754962,-0.171478559322234,-0.167989677138668,-0.189359080513006,0.122459764643141,-0.176450216433814,-0.249455076124918,0.336066576331926,-0.135368628722333,0.0167466344811134,0.0545137841182076,-0.156040255659957,0.150283600057075,-0.0320977160888006,-0.0163105242081677,0.0668120938152752,0.167466344811134,-0.113824781238817,-0.034976043890242,0.166594124265242,0.121151433824305,-0.366419851328944,-0.217270137981528,-0.148975269238238,0.101177583323393,-0.123942539571157,0.149847489784129,0.288966666853795,-0.103619800851889,0.173920776850729,-0.298735536967777,0.0088966495680914,0.245878971886763,0.149585823620362,0.179764654508201,-0.241517869157307,-0.186131864493208
critical,0.0965534499116241,0.313813520014721,0.0790275936567911,0.149743074489754,-0.195509054360617,-0.107866610595837,-0.0316623711761178,-0.288370425654532,-0.169638179055417,-0.0998703975467859,-0.0811006859287672,-0.0775994634249853,-0.11960755222506,0.154705333451881,-0.0321033146117444,-0.0987581670897574,0.241136828080016,0.0558484476825058,-0.17959560320621,-0.249587147055309,-0.092163759291281,0.183175800653686,-0.130328400831565,0.0291746604497464,-0.217135026442248,-0.129077964223072,0.200629263210133,0.0941183891477157,0.0686358073156791,-0.14286567314304,-0.135369634737386,0.155317389265512,0.0768689451958128,0.196232991344482,0.0553745980203398,0.20371586725952,0.0729004542751728,-0.034722650244273,0.0730649854078693,-0.12160825079865,0.0736770412215004,-0.0176443186703745,0.0169467066677413,0.223907127864036,-0.127024615687019,-0.040862952116507,-0.125872897758143,-0.0426464695949372,0.18359700035339,0.0866947444404488
