group,ARID3A,ATF3,CTCFL,E2F1,E2F3,E2F8,EBF1,ELK4,ETV6,FOS,FOSL1,FOSL2,FOXA2,FOXD2,FOXG1,FOXO3,FOXP3,GLI2,GTF2I,HSF1,IRF1,IRF2,JUNB,KLF9,MAF,MEF2A,MYB,NFIC,NR2C2,PRDM1,RARA,RUNX1,RUNX3,TCF3,USF1,ZBTB7A
critical,-0.0817278097400034,-0.0681799865342805,-0.0037961364420248,0.0416358571172764,0.279467421438817,0.100312406928014,0.116963141204499,0.228679365870508,0.322540641387309,-0.220748812483813,0.227305505301538,-0.044194021092273,0.063940528944535,-0.0179082506139005,0.279773751695672,-0.012819431120973,0.113462552194288,-0.114927055886261,-0.0813153360491481,0.128551829252505,0.0092016401544891,-0.0662456028613179,-0.19535182861268,0.0826095201183093,0.191795977624132,-0.269163268056881,-0.161661963927043,0.036555308541284,-0.0090939650692045,-0.0592541048770123,0.0632794376172161,-0.103052531075583,0.172911575013737,0.0370966553711983,-0.0831963263583409,0.0326125624383283
critical,0.128296970098844,0.010211693419707,-0.124198602957434,0.0066044669225629,-0.045033755999089,0.113159411734439,-0.287280403551551,-0.0955693980266539,0.145633969630103,-0.170948474885617,0.152155208879448,0.194887673590338,0.0115115877037878,0.159437784031756,0.214338336999013,0.0215567553102781,0.062120034727206,0.0061269904275405,0.150613690412912,-0.0918390852831107,0.15646578993178,0.0560706474426279,0.102906104478123,-0.0009875278606047,0.0533055117782964,-0.183276234459329,-0.0971018967453528,-0.141693576197249,-0.217258531609638,-0.104750316201066,0.0019497581471994,0.0461497383935126,0.113086696423579,0.169185094965374,-0.180561924561571,0.255065381212596
critical,-0.1710813070773,-0.171478507202151,-0.452435767212618,-0.231820138433284,0.186686869058016,0.510108475906724,0.0094915841155332,-0.486517692548116,0.506118207199646,-0.345105548570209,0.260537520101432,-0.199727960893028,-0.275632530034875,0.18945696521175,0.343153740881233,0.28879353134154,0.432782792167239,0.25303943095213,-0.173317899761453,0.540852608683632,-0.0820522715459323,0.403363752731372,-0.328411433417144,0.249917569121789,0.352906690173259,-0.460083743201486,-0.450943456366186,-0.265557792434155,-0.261895869585001,0.0103927787384254,0.413140590238455,-0.3044960513716,-0.272246492649799,0.263116510534719,0.0176660376283781,-0.209667331941765
critical,-0.232639739921485,-0.109612529793207,-0.175395079492057,-0.353884073466795,0.248026241734511,0.101181503754107,-0.0972155806581818,-0.0870792222310069,0.346798756250256,-0.151885750548068,-0.050486855453888,-0.185989489675115,-0.13598191900872,-0.307105726958492,0.283038638269088,-0.457896551147756,0.190711599559804,0.0278415072920145,0.0572959687414288,-0.463172581380364,-0.0773928295558962,0.0291179324415678,-0.319779810785545,-0.0004922572972163,0.159322256290168,-0.287706589379999,-0.0863268748397402,0.329191337503512,-0.0353826657022414,0.0225611722803949,0.0720860259706258,-0.208822328414739,-0.341687180210419,0.167394589526781,0.202121358156686,0.154350643740889
critical,0.231227446195075,-0.0024345461801789,-0.0713489760680484,0.227895143288034,0.410015063205528,0.178826503383259,-0.218053261573167,0.0463681109345985,0.457452290149823,-0.0085744452038569,0.0735209096105401,-0.0200524062439405,-0.0250760071255834,0.0958365027518251,0.439359757095335,0.150406527438793,0.168521355347023,-0.185148909116643,0.21085902336146,-0.0198981569651409,0.137322818444282,0.482330495259063,-0.368250839568746,-0.470001700381971,0.0619825450713636,-0.202528266093857,-0.0006667716723906,0.0482639512301633,0.309645187111909,-0.024610666864331,-0.468634714756576,0.208504583109262,-0.339613877664019,-0.21777327968896,0.0167623598620161,-0.492027978909575
critical,0.23743505157532,-0.0612902463386292,0.148198179264581,0.472161213439026,-0.0887762760720914,0.0817556476041817,-0.0160020703657311,-0.285082189752412,0.127402619363463,0.0868190653805086,-0.217241056597202,-0.0678890772883548,0.0003766247222156,-0.349747000992326,0.407437742228887,0.165873305883451,0.345942878828765,-0.11254224753633,-0.137398370667693,-0.167217958681236,-0.464723036836602,0.0567644679744424,-0.212408029318105,-0.301043336705845,0.191085730597739,-0.114157013330868,-0.068279096806921,-0.236930760587198,-0.0090267070716956,0.0132190011957063,0.259857201642926,-0.246802910253379,-0.228186729907452,-0.0137950698166866,-0.0740943783590913,-0.0389958549148359
critical,-0.162470872762828,0.0803916241037394,-0.217481511777559,-0.302829422733326,0.0107882139886935,-0.04457327328886,0.289615618539421,-0.221650980689965,-0.244169665710755,-0.25619991215729,-0.210511918438449,-0.183131690400317,0.235419184354026,0.204504567170371,0.224225348323081,0.150600506537327,-0.230835951351076,-0.0816625238237111,0.0131168398005926,-0.0162433863452404,0.0676182307038846,0.0593311059136676,0.270270851980622,0.132969271051174,-0.0197244820837533,0.275090944570287,0.0920162485080229,0.227482167640423,-0.260493732352721,0.175244266162683,0.0930480680826533,0.281753360632876,-0.146993579143372,-0.197873238928538,0.140224576266761,-0.244370256173255
critical,0.136556520305865,-0.468033317959518,0.0520826614293982,-0.0909154204352964,-0.231506513105411,-0.303486951876674,0.223185207604147,0.0983656250851883,0.135204021615577,0.454049856924336,0.111340443029308,0.293858995098352,-0.179996944341389,-0.0439676692876698,-0.0710864142132764,-0.0609999833026535,-0.221901480033704,-0.0537560920122971,-0.270316348404694,-0.371891292415989,-0.212892463333988,0.178690293064331,-0.0613209151952642,-0.127318266539999,-0.193292694178119,0.388740216778053,0.375536161767783,0.103959009499261,-0.16090149673105,-0.264241566151705,-0.128372757044291,0.333631626075467,0.340256577287218,0.259175426989778,0.16729721087665,0.344680852663923
critical,0.14981562611655,0.3034816538389,0.0149640607861741,-0.289655211708984,-0.273028477502124,-0.185519350097597,-0.402104440423802,0.122425269238933,-0.114899484282144,0.237062226138864,-0.082696125397278,8.7509127404527e-05,-0.309169747120194,0.242575301165349,-0.310394874903857,-0.0255526652021219,0.0912720198829216,0.0707948840702623,-0.257626871078927,0.238024826540313,-0.0819960523780418,-0.369463535901913,0.137039293515489,-0.163204522609443,0.481475218979708,0.279504152930059,-0.0392915982046326,-0.0028878012043493,-0.160754267042116,-0.504227592104885,0.0931097115584167,-0.288780120434939,0.127325780373587,-0.0288780120434939,0.260952217920299,-0.140802185993884
critical,0.0801030946232977,0.0780550789682627,0.0071318358662472,0.122130219737231,0.0219223283460176,0.0076849976508869,-0.0830532908080427,0.0198874832096645,-0.0849827717949406,-0.0106286085762909,-0.0057028345892614,-0.106635104507979,-0.250088393991202,0.0925426495183495,-0.0942087201316095,-0.181140728691471,-0.179079542517754,0.0639296976819282,-0.107919230079464,0.131290315480491,-0.0751048827835178,0.292609413555706,0.0726156547526393,0.0378784117291359,0.0033321412265199,0.124500913099973,-0.151493891138521,0.106773394954139,-0.254046134855112,-0.177762490649564,-0.0279478406429855,0.0445361089228348,0.0453592663404534,0.0345199294652521,-0.298266151329581,0.152731919894619
