group,BACH1,BATF,BHLHE40,CEBPD,DUX4,EPAS1,ESR2,ETV1,FOXA2,FOXH1,FOXM1,GATA1,HOXB13,IRF3,JUN,KLF9,MAF,MXI1,NR2C2,PAX5,PBX3,RARA,RBPJ,SP1,SPI1,SREBF1,TCF12,TCF7L2,USF1,VDR,ZBTB33,ZBTB7B,ZFX,ZNF263,ZNF384
critical,0.321500759599616,0.274359883596454,0.139468951514051,-0.109571085685293,0.0695448881791105,-0.461492988799153,0.273946371989611,0.29906864558764,-0.276368995954214,0.0669921051095009,-0.185788393958341,-0.111376574903319,-0.20422777453775,-0.0050005297684969,-0.2566377294397,0.228358836489964,0.123793747378428,-0.505625494152795,-0.136841690900873,0.198291192574261,0.0183912542656887,0.114755306252997,0.368531071002017,-0.0444528969967335,0.187902051288598,-0.0162718537186703,0.102389515604854,-0.0227127023987938,-0.0902227719504675,0.421486508646773,0.0516507139310066,0.266734980179355,0.0509387086144995,-0.137030357107115,0.149786379371164
critical,0.351863062757054,0.0745004770378146,0.175806182063746,-0.167455936929253,-0.0722172208697921,0.0566636266220322,0.102883750588115,0.228289684465599,-0.143034331825231,0.0302314982017071,-0.0042015681253773,0.102829884165572,-0.100725384955933,0.139105092312786,-0.0429606118770275,0.129624704609036,0.0076891607213674,-0.0938895017333879,0.266028371769457,-0.0259639493231422,-0.0353342749964127,0.068465532015857,0.309451933305386,0.0793627445869955,0.201252211669389,-0.0940666738190648,0.0190635932222515,0.0986278412200321,0.0229843758026042,0.0656033674053478,0.0068641735211741,0.118948700485446,0.009167757125363,0.286389148011004,-0.207249491902743
critical,-0.137957014182529,-0.0754415498883946,0.0662445411360036,-0.0571859252883726,0.0743358188228113,-0.15799950771612,0.0107132112905961,0.106793662230715,-0.135392508926974,-0.105541065225386,-0.174487563073373,-0.144174809689251,-0.183110288343426,-0.150679746937142,0.066495437116402,0.179630224585292,0.0866108928957001,0.190737432002705,-0.114474939169067,0.0023409112767755,0.0522861574460327,0.156327024754853,0.0218444256404677,-0.166436767664828,0.0967098091498611,-0.227981598728978,0.0062257978175414,-0.140643907721205,-0.0145731494505719,-0.0751026284889821,0.178816813226702,0.0467556192214528,0.0419707080755804,-0.0120717212332413,0.138640505671344
critical,0.291380265968373,-0.14876650059714,0.145008265673587,-0.222122960265105,0.0887230113251086,-0.201575631697744,0.144064717277994,0.114983247466531,-0.089883141518959,-0.103924949124251,-0.0151823548295296,0.18517977577509,-0.102071406436223,0.218838340923058,-0.0976164269908261,-0.0009144954526149,0.122059597378664,0.106207271161866,0.0177286085322273,-0.211361855407937,-0.039024649561689,0.0819866451481083,-0.0599760887825873,-0.184170814415327,0.0770170720265821,-0.0831970480400698,0.0790355208557397,0.0385509170669311,0.116283381278958,-0.207846624677463,0.21193309355438,0.102194516089969,0.0104094297968935,-0.154609474163407,-0.245410384706021
critical,0.109521994323297,0.228843929872343,-0.133681349549174,0.0013911137349826,0.0492191640712398,-0.204507500169172,0.253002245013185,0.162580112260571,0.06581814117406,0.0343930119114311,0.0050961566526962,-0.059203720390791,0.0920516859819854,-0.212852622451514,0.109797356836445,-0.457417437635456,0.0185389957152885,-0.180024678497253,0.157164129459458,-0.322836154509314,-0.0295732578569192,-0.313198466549103,-0.0739555064705614,0.122282797623859,0.254268548543907,-0.161784187187154,0.222261491703916,-0.0124498178749476,0.0125938696523645,-0.296534744152823,0.218803729003392,-0.283660831604649,0.151138396806283,-0.0619027410579163,0.181096746147596
critical,0.0357104026553256,0.0127517716010243,-0.108306104275912,-0.0834533928926938,0.176539245295818,-0.220146277335182,0.0991137549237912,0.173398851752189,0.0051237217860584,0.140933599816812,0.191029911727862,0.187710000788999,0.142694504799238,-0.218674847635189,0.0478447755788976,-0.249812710988012,0.0593904466047005,0.24158834394863,0.0704183682883258,0.0775267184945337,-0.0981792057524312,0.0729060726163813,-0.0069073798785896,-0.0906488550061596,-0.0096792659083604,-0.0042986661527122,0.100937161306628,-0.191323473283131,0.04981556639331,-0.270933633704554,0.0548592343797349,-0.0254077015300974,0.0982372494006573,-0.188345973433883,-0.0658322699895976
critical,-0.0223922833940649,-0.0804611390357245,-0.0387762644304103,-0.0598503050228125,-0.123673926194573,0.0391004346850775,0.0279849637968327,-0.0523906716166746,0.0792380654831384,0.10734496488035,-0.0907936941483626,-0.0029755260531609,0.165167718791976,0.0666385491171051,0.0474641759574431,-0.048050061647071,0.0788053428037432,-0.0657671556802474,-0.102567171172801,-0.096677086866669,0.139309936413957,-0.0491846575384063,-0.0084596540312006,0.0810514857839029,-0.150532472707413,-0.0737881389539856,-0.0106373941135866,5.72502513976491e-05,0.0066194673791333,0.066464567833637,-0.0457370027886543,-0.151192709372882,0.0692772652497059,-0.0704497801387201,0.041018689861778
critical,0.0466079288379373,-0.0514922001743895,0.316533037224133,-0.163185348472126,-0.240389090210103,0.0195140463300706,-0.252807119692875,0.24601061005017,-0.0537730627324497,0.278219154051869,-0.367449262005073,-0.0089852161378129,-0.261838413862164,0.256378167132262,-0.331600553516773,-0.125286167583145,-0.187192002871103,-0.236242067377266,-0.229722025923417,0.297433693177346,0.195624282631204,-0.131276311675021,0.236126872298576,0.0466770458851513,0.203480586997856,-0.176778367757535,0.182100380393009,-0.0707988953628183,0.236933237849406,0.201706582786031,-0.0815120376809798,-0.0460089144287498,-0.224975988681393,0.135215983366216,-0.19806641829943
critical,0.13045736282456,0.124287082150426,0.20961324918703,-0.11309243007021,0.0170123452872569,-0.189780204163026,-0.236233602952582,-0.210053983520897,-0.299699347029395,0.035346893576114,-0.207585871251243,-0.225038950872367,-0.121995263614319,0.0339365437077404,-0.233060315748742,-0.11494351427245,0.285595848345659,0.225744125806553,-0.116265717274051,0.159545828859766,0.180436636285051,0.0407238524492884,-0.0569428759355851,0.206263668249643,0.189515763562706,-0.191807582098813,0.152670373251445,-0.181935133020198,0.213227270724737,0.243373499161224,0.287182491947579,0.285683995212432,-0.351970439025993,0.150642995315658,-0.0256507382310453
critical,-0.0142507626301729,-0.291740554503638,-0.146660516757297,-0.154721621001465,0.0629017420594919,-0.0097077120840342,-0.0235550888578543,0.11423755194257,-0.0924547156995118,0.196515040872784,0.0221994478651928,0.0131927013676079,-0.0076511055049234,-0.0228342846227319,0.0132323786649541,0.18443991671376,-0.0171868826337909,0.0976788931834267,-0.202433571060257,0.0054953056824472,0.133904265660497,0.0595423975508479,-0.0630273868344215,-0.0052969191957162,0.0109575469504392,0.0590265926853474,0.0125578646100689,-0.0198849388533318,-0.112220622660805,0.0238989587681879,0.136106355663211,0.0590332055682384,-0.0460455035702525,0.0351077952684864,-0.0275823345384925
