group,ASCL1,ASCL2,BACH1,BCL11A,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA3,GATA4,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MNT,MXI1,NKX2-1,PRDM1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,TBP,THAP1,VDR,YY1,ZBTB7A
critical,-0.509837165287466,-0.506614132065753,0.278624198246651,-0.339924395680908,0.277509766132989,-0.0692621242998317,-0.276527602013252,0.236738578095171,0.293084253512047,-0.527770855532918,0.21681495737757,0.433294237635111,-0.272145884014941,-0.516663559634699,-0.247239535949466,-0.181738581752393,-0.301781509574686,-0.489213127508266,-0.246919599915076,0.0125061087925197,0.303548737372185,0.375340399009863,0.119071604839358,-0.344088280328724,-0.4850242224967,0.0263175945799512,-0.598720399713562,-0.170557664122895,0.213645976716467,0.550837395308743,-0.452585091209747,-0.111345610510294,-0.36500028197615,-0.135401694953794,-0.515879629070107,0.164418732597522,-0.482302331542312,0.535371778667912,0.211767887576527,0.070776575986691
critical,0.0246299799637889,-0.163029335718925,0.458260266097623,0.521451786186973,0.32158350862439,-0.45339161922567,0.419144939044928,0.57851913385462,0.313295884233417,-0.0242572113185165,0.0090522196056996,0.472904316162274,-0.15982578697818,-0.378281306631272,-0.103443583844028,0.100971442139768,-0.352475533380116,-0.0755940626101026,-0.30128162931903,0.137824667827204,0.493883244543072,0.257235899528584,0.314990618780637,0.0269363279669883,-0.455138625473599,0.264849847418344,-0.245371010614999,0.325055052224413,0.120113853464874,0.415763059842388,-0.122756825333032,-0.586605485319664,-0.539922620070346,0.0474979658829958,-0.171649878622909,0.125697466873909,-0.587514461268926,0.125960316477632,0.444636250147527,-0.307934905520263
critical,-0.0482969057138494,-0.0882259629863875,-0.143695913353006,0.209914406792601,0.0895352277582061,-0.100088155134355,0.151076301262365,-0.108106991397152,-0.0482091835668304,-0.197157636385996,0.0115933964782244,0.170126549339596,-0.0784325123804196,0.121411673395833,0.17817165533626,-0.165001605723646,-0.0073719440663307,0.0010873793411234,0.136331944027313,0.164924672931608,0.009997510145825,0.0150924312087851,0.134759512814438,0.12388290478886,-0.0091803337816157,0.10720866031939,0.17009089755792,0.114989192567826,-0.103637383820696,-0.0234438610664297,0.146332268787481,-0.185694650372324,0.0997907442187929,-0.0379466305703864,0.0269508705376285,-0.151900983264822,-0.0949449165251756,-0.0903735137299867,0.160653964768714,0.0034244474504749
critical,-0.0438434904601933,0.0150555130748175,0.18104689245087,-0.0182356308144063,0.126231576309985,-0.0491593394781392,-0.0416163476925093,-0.0874337204078922,0.209461999516493,-0.0877719837010926,0.187559189107321,0.210221314966076,-0.0265495902471118,0.0750885084697754,0.02373925499494,0.112790300414759,-0.150661923138191,0.0913132613019542,-0.135792786962263,0.0641727881200096,-0.110551155883658,0.227695532935351,0.0526312865039218,-0.172481070769369,-0.136722690583133,0.0177809038072707,0.0024819180658523,-0.096685040867863,-0.0560254551114434,0.0401999648263371,0.140139580975764,-0.362904661325226,0.0234842466528218,0.19537530840217,0.0888004649127474,0.332919537169495,-0.171110189734404,-0.0979117259588611,0.225608100015599,0.0849836711021812
critical,0.104426504415846,-0.218204113276486,0.0874279874096221,0.0056808757377926,-0.100999919735418,0.0429477734593693,-0.25380364516765,-0.150451872975515,0.125097585375332,-0.170622173347902,0.127283375875705,0.113649689259894,0.0550015362436552,0.194389790849583,0.197409523736969,-0.154317743424833,-0.150354052104356,0.273563720613507,-0.0204585735497275,0.299681374269257,0.0044247727211371,-0.173906308006404,0.109674321708111,0.254116568166635,-0.142648777330012,-0.0147958608384099,-0.302821761546799,0.199020324713502,-0.208918655198809,0.0223651723859977,0.0590985960728205,0.106174825449976,-0.0715719247686808,-0.113684977425617,-0.0203890351055086,-0.0963527796758646,-0.350578066529543,-0.231489069783975,0.142195220611749,-0.341215545325251
critical,0.110155362271649,-0.12560686248724,0.0008054727794858,0.0588043222473428,0.0976444064987008,-0.0381457813284506,-0.138036336859485,0.0054647106038236,0.0277055259872289,-0.0205890828803811,-0.0208485100415314,0.070316691546516,-0.14120458528457,0.110554630383837,0.049441452645957,-0.0222040978850179,-0.0276620569085335,-0.008228234160034,0.0949445142747083,0.0429837972998484,-0.0781365938290177,0.0392300111359959,0.160026326410077,0.227984866681068,0.0156010523437833,-0.0500993155326814,0.0740394019434714,-0.190401593728416,-0.0833504786000286,0.115128687311412,-0.0829051517619043,0.138905903408196,0.02690735971246,-0.00420244254843,-0.0090656150930303,0.0471138222129199,0.14084952615029,-0.0249618872223366,-0.177797133192572,-0.001248857382179
critical,0.132656711051766,0.0963877277503399,0.101355564618376,0.0398744206947041,-0.0987469507408509,-0.0729849461154837,0.185998979677559,0.0970278556947539,0.146191901922672,0.0841564738020442,-0.072879861528077,-0.164788913764435,0.102125198216285,0.199531950451547,-0.16382687176705,0.0837339153555003,-0.0893189391664749,-0.144802861284908,0.106125812860796,-0.159835137510207,0.126346455581224,0.0827851939396173,-0.320536852850366,-0.163755088633399,0.084785501261873,-0.143382739290307,-0.266029033343126,-0.105375420102836,0.0996090883769693,-0.133314599771516,-0.061697973389237,-0.173713703370948,-0.0923219902629284,0.123728221283725,-0.161633416013012,0.168200462693625,0.14838017745057,0.0627754604263085,-0.123710460508388,-0.133879984453057
critical,0.142208271590427,-0.19127965482775,-0.122092908129549,0.0295760138557193,0.200648454247884,0.0614253393354418,0.0557076161599184,0.166273226963714,0.097339070445958,0.140210512890545,0.0648238253996083,-0.0424810758020812,-0.0287034295960008,0.208249122404905,-0.0781651794758295,-0.201635852225987,-0.0129969129210692,0.0158672558806693,0.140026810941131,-0.167742842559029,-0.0229627436768007,0.220120860885811,-0.120623292534234,-0.153620755197796,-0.0593127669171761,-0.0754326129782902,-0.13715646798153,-0.0110221169648643,-0.161198460611141,-0.0684519389005428,0.294405336680261,-0.255850890046913,-0.195389985945897,0.0868680593293369,-0.125055102063856,0.105835285606374,0.166640630862542,0.16213993310189,0.0450299403502061,0.120187000404375
critical,-0.0961238725821422,-0.180897969110081,-0.0300332535588165,0.055002760878065,0.347303147258639,0.0969096263089717,-0.303737468404426,0.308364684795755,0.305047057949142,-0.353327259164332,-0.240789864288418,-0.188144364590841,-0.299284863952392,-0.296054543075426,-0.0068098656325223,-0.259211423884087,-0.356033744223411,0.266719737273792,-0.161079514000048,-0.0103021044184312,0.347215841288991,0.294046505773529,0.0302078654981119,-0.286101662535586,-0.0362319774038047,0.304523222131255,0.114021596359925,-0.303912080343721,-0.512136817953539,-0.164659058755604,0.0138816491739878,-0.175310387052626,0.238083379229339,0.116291551570766,-0.0343985520412026,0.277283759601166,-0.0371923430699297,0.260346401489508,0.172953125872138,-0.145364439463458
critical,0.204292145031292,-0.0400161909942257,0.138804514940774,-0.0177937608175905,-0.275480368865222,0.0157441831826754,-0.136062957718509,-0.0519709621509328,-0.0910381525682204,0.0119415905931385,0.139806237771987,-0.0455256665658945,-0.166167364909158,0.142046933578646,-0.0613357525664128,-0.169198894529933,-0.0909590691868089,0.160875368636371,0.0708784805900688,-0.149849827211249,-0.126797021529793,-0.0004547294431162,0.03871790548272,-0.0948209743124044,0.147128040834336,0.0613884748206872,0.0707730360815201,-0.0779762140717521,0.0460990210811279,0.0255307516323502,-0.0023725014423454,-0.127970091687397,0.00540403106312,0.113537374579796,-0.027619870957971,0.0754916778390737,-0.0561492008021744,-0.0785034366144955,-0.0829848282278146,0.213492178402164
critical,-0.0459764107037033,0.0484626558748686,0.236040291557864,0.031976937893757,-0.157207194669069,0.0465501595893568,0.109050538199882,0.0944008166528617,-0.117962770890367,-0.148180212201453,-0.0244799524545508,-0.115859024976304,0.0068849866278424,0.0051637399708818,-0.0304469408653476,-0.127716501946477,0.0236384540889257,0.168070173570776,-0.0301409414596657,0.0146497215470203,-0.0585988861880811,0.0298731919796941,0.0866360817336838,0.0276164463627902,-0.0442934139724529,-0.159655189914524,-0.102012551869199,0.052746647554415,-0.156289196452023,-0.0022949955426141,-0.0652926231873723,-0.0477359072863741,0.0419984184298388,-0.0250154514144941,0.164245180999752,-0.0388619245215995,-0.161529436274325,0.0879365792078318,-0.193850623499474,-0.140071227950883
critical,0.181530280178173,-0.218642391111917,0.186400195187579,0.126953646452081,-0.0866509015466582,-0.0151135293395334,0.248533593583438,-0.122083731442675,0.114694894876681,0.277417227432324,-0.177835861895176,0.147105018904792,0.0708656597920344,-0.15734863323492,-0.231572855102406,0.0958869472541508,0.14760880321611,-0.0730487251410781,0.041310313528058,0.129304639904897,0.128632927489807,-0.121915803338903,-0.186568123291351,0.14441816924443,-0.210917698338377,0.0361045423111076,0.0193117319338482,0.231404926998634,0.167424319461276,-0.0497067187166876,-0.115198679187999,-0.0272043528111601,0.133334914395439,-0.077246927735393,-0.119732737989859,-0.0819489146410256,0.109489123659731,0.109657051763503,-0.173805587404634,-0.148448443734973
critical,0.181522731141808,-0.361844853850503,0.324541887896253,0.170280996345568,0.394620548348646,-0.302083874889167,0.0364943267024023,0.399166801112023,0.434465898159251,-0.354860295842996,0.426596879393808,0.209298799684906,-0.528819531696793,-0.389959518687447,-0.504867300105506,-0.0936913918780607,-0.267761966953421,-0.514720332234067,0.431417479467174,0.320634954011446,0.523259445971131,0.0796164339599817,0.422916935865021,-0.143347128850544,-0.189674469144332,0.536506457343551,-0.276388000556561,-0.35714483916243,-0.153846562656173,0.395808428489062,-0.328779164688371,-0.263874518173266,-0.347878923613056,0.178051093013173,-0.224096114144271,0.343571204092788,-0.520401329331562,0.0736644086881963,0.562804502906543,-0.309659594672492
