group,ARNT,ASCL2,BHLHE40,CDX2,EBF1,EGR1,EGR2,ELK1,EPAS1,ESR2,FOXA2,GATA1,GLIS1,HINFP,HNF4A,HOXA4,HOXC6,JUN,MXI1,RBPJ,REST,SPI1,SRF,STAT4,STAT5A,STAT5B,TCF3,THAP1,VDR,YY1
critical,0.0602574404979758,-0.535899877215519,0.24093745005916,-0.0770671496194055,-0.194168876481434,0.211732599019019,-0.254852800557275,0.282713864099023,-0.558677418116208,0.241251084135691,-0.26527198963977,-0.203740240452197,-0.202414480715205,0.0823179723348587,0.324088433521849,0.398658386202049,0.155049613678029,-0.305746854399803,-0.606501763513576,0.538088153618525,-0.478749731055743,0.285766126323472,-0.13718878506248,-0.371272165937681,-0.123680329403187,-0.525680738130507,0.147267558589283,-0.514494986595907,0.486473142356978,0.180488621459247
critical,-0.0030365886352429,-0.148354117861313,0.270101226714612,-0.46916106240809,0.394679299923321,0.583143433293001,-0.293512640445753,0.317465821887738,-0.0406220354467873,0.0265565273580801,-0.159879537232574,0.0732291125762005,-0.314446295039388,0.141350602998434,0.474872647508061,0.258652326290868,0.326881625199311,0.0210469520236588,-0.264783233431966,0.427387903321198,-0.118287020694049,0.367959306956434,-0.60608238202699,-0.51607339547983,0.0297644375729983,-0.184393230680713,-0.0752055929602118,-0.567933659545272,0.135317697174702,0.445477651679075
critical,0.126125196584835,-0.0367826077490711,0.107204447504671,-0.209488196565885,0.0467932957956239,-0.198200556088042,-0.0999610368349257,-0.107555691489628,-0.0963815370523175,-0.122922264118543,-0.0804339346538951,-0.0167054265368601,0.0204331147029747,0.0971243547721723,-0.0713817815943266,0.0697052832682655,0.0281103046598828,0.122080497826157,0.247994197699089,-0.058457034639202,0.0013487018701403,0.133569318103128,-0.0262260612265643,0.0727384556243391,0.0688053671038707,-0.0122822846595431,0.134524570436047,-0.125250134801219,-0.0857035323294052,0.0789520508188313
critical,-0.0976156646557592,-0.0680145236836571,-0.0172652256908162,-0.0637172343925696,0.0031889370781257,-0.0259225928423102,0.002150945339874,0.0965525691388652,-0.0306948153376906,0.0919286394982959,0.0810218339914189,0.0266900345763995,0.0387054835233686,0.0268500930072796,-0.207077633541138,-0.000175842941349,0.01014646971477,0.111828771774322,-0.0630545179345803,0.047605093401948,-0.0388225568297984,-0.0252074555008449,-0.218875361085404,0.20369147745029,0.24894799878166,-0.0245348373204212,0.209192641453118,-0.026311905270259,-0.0145375341418535,0.0273205995591901
critical,0.176980660468882,-0.182510462715729,-0.0556683367866533,-0.0277678647435041,-0.0771387820771456,-0.0924636186196994,0.0177919551291028,0.106112828285915,-0.10051581412007,0.133357270478765,0.0556003463512188,-0.180551715362066,-0.0299069684049033,0.238654473044945,-0.134529197220835,0.0175952499762045,0.0414282331453064,0.169251549289565,-0.237686517609179,-0.0703791833664665,0.0558736056203506,0.178985080786806,0.0699894061373725,-0.120298176271244,-0.11349160706891,0.0210282479546893,-0.157086191950885,-0.289803262413555,-0.322192400722775,0.171802747651231
critical,0.114314350486664,0.0730195437654064,-0.138219499356041,0.102696703054351,-0.0449817786189934,-0.140396941102224,0.0492255747515545,-0.0288875233267019,-0.135449530027085,0.0437912662059642,-0.0214566946633869,0.0781414017685981,0.0384405737913178,-0.0328071219604154,-0.185335061741344,0.0562902128591099,0.049247126254331,0.127131944895453,0.117073220329211,0.0297756672308202,-0.0372413667806019,-0.0433394246134191,0.0622404625312542,0.147940892031185,-0.0980682172220165,-0.0192690783879962,0.149889869348794,0.196195076730558,-0.125182875082125,-0.226332032243974
critical,-0.0075165712930253,0.049914384383838,-0.0479638348732636,-0.0317711660796749,0.108948845671253,0.118155498558418,-0.0768069567900618,0.0050273267734607,0.0714533051553859,-0.095599124988297,0.0130988723202535,0.0550756449438747,0.0338401100977197,-0.162489061846372,0.0593889048441547,0.0755379156631138,-0.235203268506317,-0.101041572503576,-0.202652918574353,-0.109837544442953,-0.0767240806348326,-0.0004928171373454,-0.107111510908447,-0.0790342534618482,0.0386691260711676,-0.0618367112861047,-0.0538236230273755,0.0702308818657542,0.0739521692286824,-0.0618737095696892
critical,0.0705691352868168,-0.0888359754373829,0.0517063881802724,-0.195686676543956,-0.0110701176822126,0.0622035184048135,0.126813584131847,-0.109303087425407,0.0061882645428517,0.0288098093717209,0.0200087220218873,-0.0418739234066302,0.177809467864607,-0.171094054860697,-0.1961679860084,0.0471454080172076,-0.0363732438129842,-0.0865669451050039,-0.0599344880724345,0.145195021773948,0.0676583590018458,-0.0781554892263869,-0.164882870819539,0.0840458002912495,0.110838693811967,0.194082311662476,0.0217735233915154,-0.003071212773119,0.0696752748528493,0.0090073628345953
critical,-0.0133455571402831,-0.0052335518197188,0.175062308369596,0.109468458895786,-0.18579108960002,0.205765812378613,0.524227440608506,0.0650704942918378,-0.352479715058065,-0.0401238972845113,0.0082864570478882,-0.0015700655459156,-0.30424381245299,0.096210127619165,0.121680079808464,-0.12150562808114,0.109817362350434,0.0167473658231004,0.0151773002771847,0.0116010398670435,-0.0265166625532422,0.0926338672090238,0.0233765314614109,0.198874969149317,0.228706214521714,0.116184850397759,-0.0974312897104328,-0.0500676457419771,0.008897038093522,0.208382588288473
critical,0.0914091274851975,0.0222464000464695,-0.101050551306403,-0.0663901595229305,0.0800817716296831,-0.0047877835505575,-0.130870474163245,-0.0855676364131967,0.0043333721819351,0.0501762350367233,0.0435115349635951,-0.0374066170112335,0.0855083653651155,-0.177510203331125,-0.067226539868076,-0.0106556173105943,-0.0722909216430124,0.0067634851532635,0.117192033400511,-0.028976956839688,-0.0800159149095929,0.037558087467441,-0.0933650720718764,0.0298462655448786,0.0673384962922294,0.229484326826311,0.115591715102319,0.0083045324033742,-0.0142711512435463,-0.0107741594067567
