group,ASCL1,ASCL2,BACH1,BHLHE40,CDX2,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP1,FOXP3,GATA1,GATA3,GATA4,GLIS1,HES1,HINFP,HNF4A,HOXA4,HOXC6,JUN,KLF10,MNT,MXI1,ONECUT1,RBPJ,REST,SRF,STAT4,STAT5A,STAT5B,TEAD4,TFAP2A,THAP1,VDR,YY1,ZBTB7A,ZNF143,ZNF263,ZNF384,ZNF76
critical,-0.521034810280251,-0.535994851275676,0.283879553223453,0.308694651399831,-0.117584832691574,-0.296667120443565,0.27866668914065,0.283436045453645,-0.587292945860558,0.216666099393146,0.473498392434605,-0.270745383470303,-0.574740115558494,0.0176702300041943,-0.211579018982115,-0.230164468517646,-0.350356514991697,-0.53443057205661,-0.284919146226975,0.159580085859487,0.104025027915544,0.327633080023049,0.457337566491672,0.131741642396701,-0.325473114104934,-0.512372199475342,0.0337813310834634,-0.614749286548553,0.133544429284883,0.555318785546598,-0.500913132234812,-0.152477247766269,-0.444386814654245,-0.208333873826034,-0.564880306618067,0.194253030959477,-0.0241230887143003,-0.523392970553229,0.544920985464098,0.320235632842401,0.0497197133699559,0.0493282297022676,-0.0071144262550327,0.0553976367510231,0.508516100676868
critical,0.0568279188247206,-0.141174330749617,0.419322587542543,0.294097491512883,-0.445958367688402,0.434032975872204,0.567514678395841,0.336255757187153,-0.0637059395249182,-0.002558170535213,0.480183468418199,-0.143814592821114,-0.377707314570749,-0.100028187949721,-0.0873494290603097,0.103364418979156,-0.353176193889305,-0.0328956392183203,-0.306822793914714,0.0897351234782955,0.159088376664283,0.498916668624445,0.264496957507162,0.337383463971224,0.0558391189377198,-0.445224801460043,0.282216043227535,-0.245497508942031,-0.111518595164774,0.386382422038882,-0.111637790871526,-0.559527330091628,-0.524635526206281,0.0524409046038389,-0.221378248395119,0.153910167559529,-0.400792064224654,-0.585242338932275,0.103215778160942,0.447734757066114,-0.332694378000087,-0.122137220875111,0.505279271796145,-0.318513335671615,0.290288179108033
critical,-0.0906056672435418,-0.0945813227074508,-0.118764602510546,0.0353698026813355,-0.114781429853606,0.095963076751336,-0.242347725753525,0.0951117546406526,-0.276825331587074,-0.100673068009394,0.201054374964299,-0.0466343164372659,0.0764362282059583,-0.0141515857041365,0.178640454470715,-0.214978095754704,-0.137322672804141,-0.205092986919837,0.20172152584574,0.15404983677029,0.198360870736624,0.0975322907964147,0.246087059461543,0.0256481927948778,0.114280127043397,-0.107899439634351,0.102227247668412,0.174299745320271,-0.0764968355747653,-0.0692263004407554,0.172550588467029,-0.218503659285923,-0.0579368859829121,0.0124141744650044,0.0133448969270706,0.108341544549446,-0.0805373268285608,-0.0757620299560518,-0.144687642675594,0.273797782094114,0.0289247493069674,-0.0797818489290139,0.0122248351655533,0.0010993894806838,-0.0524328912110268
critical,-0.0198022604441564,0.0385197583956197,0.113628140924827,0.0280607670100941,-0.151809852979832,0.0278449828071857,0.0386195892572251,0.15257701430544,-0.147978369045625,0.068894276486655,0.0457544290859822,-0.0780323344178312,0.054566999854569,0.021245105547523,-0.0550250885711926,0.0503044148327972,-0.170640441948304,-0.0594500666855701,-0.0607327384580285,-0.0668186824699415,0.11896847866551,-0.0617140483726624,0.159570431948154,0.01929463599281,0.0906168644582637,-0.189374237623809,-0.0343388372384027,-0.0174841866693832,0.0352529117395153,-0.0176266019067114,0.0540561625902395,-0.391326638076866,-0.0287795024818278,0.210703109968022,0.0126054425322141,-0.0325899570946905,-0.0006467100461284,-0.132533033495383,-0.0712610681892099,0.145104712283883,0.0632511749333907,-0.0825506009382847,-0.0624017655954128,-0.181787734704395,-0.0505239375817223
critical,0.144312530431477,-0.210114782647793,0.0626855620429498,-0.143601733723604,0.076341490308402,-0.168441400826869,-0.0967185292146506,0.173156993616702,-0.169140238263139,0.0502648185467388,0.0489760770394501,0.122396905235106,0.0906291800954825,-0.128946166342653,0.324153196969175,-0.110248365159942,-0.0156435072090113,0.266385495396645,0.029448926369499,-0.149474516033094,0.165912534851198,-0.171118457776748,-0.129865990319411,-0.0378076772673887,0.184688331283493,-0.008547239417717,0.0064403277422949,-0.224737332039753,0.108089976619795,-0.0633753000334353,-0.0064941444645076,0.0893126202825089,0.043417615585782,-0.115454288085492,0.0309947922162488,0.0057812678833122,0.0986946688549373,-0.309915684125993,-0.267201585691456,0.0950814089258878,-0.432586612671303,-0.181926259511567,-0.105330504689522,0.0398566124739536,-0.0449182441877732
critical,0.131129070804512,-0.100074051603024,-0.0131221667767237,-0.0002521158544665,0.0440534452922878,-0.0115100156529233,0.0671761767329685,-0.0080222894132657,0.03178884317936,-0.045711199725058,-0.0107950076744838,-0.0821720648325018,0.0664801701332665,-0.0316561115971555,0.0267292858146861,-0.0017852027047891,-0.0194004076908559,0.0123214208698352,-0.0105898854737726,0.0404226062293595,-0.0088514910434341,-0.0222967739483455,-0.0063603639461385,0.0869770037220949,0.225535798992224,-0.0152848944356461,-0.0337375504309428,0.0235570751517213,-0.0102432261738811,0.0837799522322929,-0.153383578271374,0.0807331506689947,0.0181006206955673,-0.0009773196946675,0.0052391899109812,-0.0498694429100138,0.01208339384253,0.0524725391073812,-0.0141826290895738,-0.141672240693487,0.0226557609720033,0.0465974981810909,-0.0170134637628326,-0.105511133921831,0.0029794161860197
critical,0.0711694946896766,-0.0434492182180037,0.0645202465714012,-0.0551232159457297,-0.099972275872844,0.117141097173779,0.111310400563373,0.0357271041288157,0.0690437816705982,-0.102184737557159,-0.0926957681751684,0.0265436086791101,0.0635200418756437,0.113356037891465,-0.0819092760225512,0.12170467011847,-0.0972200447159485,-0.167947640222029,0.0522145406147758,-0.0399295950224804,-0.157424359831453,0.0619607902261418,0.0751725377974564,-0.268927535206462,-0.102652587196168,-0.0226065538722365,-0.107509771007811,-0.293697615618521,0.178997344136687,-0.185291441736603,-0.0080898691144628,-0.0553026448088678,-0.0542171743310405,0.0306853013629512,-0.0652579809467005,0.0844435233539814,0.055475400697757,0.0653810602495142,0.0492598959056625,-0.0757975730521069,-0.0688272807282993,-0.125394824878132,-0.154164982631638,-0.122709323463726,0.118313316316843
critical,0.253463830180757,-0.218828449702377,-0.12966419331813,0.30615284523784,0.143854120114385,0.210825055010162,0.147280860945247,0.14567098270256,0.197808039505008,-0.0452835751407232,0.0723295296178641,-0.0745143643757964,0.0010579199880514,-0.255326689290152,-0.171015065894575,-0.15424933391002,0.105814997065753,0.106780924011365,0.293641791466101,-0.178213521465446,-0.155997201716366,0.0823107747225232,0.26783774306189,-0.053447957657207,-0.376021560970454,-0.214573771489562,-0.101997285804524,-0.321147711155438,-0.310039551280898,0.0432137316858399,0.279060894239479,-0.20003887078416,-0.0433057247282792,0.0001379895636588,-0.206708366361005,0.231868463468142,0.268803670007502,0.145303010532803,0.252106932804778,0.187849792660958,0.294032761896468,0.183342133581435,0.157538085177224,-0.191667503922187,0.141232318404866
critical,-0.205520014436703,0.0259742316117876,-0.191089885763488,0.357255003818695,0.147886955069134,-0.0711886347878624,0.193801000847547,0.132057541191243,-0.0657664046197451,-0.332242780785122,-0.0502868120430232,-0.153046819261375,0.0669033238485439,-0.057545604042277,-0.0778352395100707,-0.0722380986913689,-0.297697927294697,0.146750035840335,-0.124274017240236,0.309766762185023,0.419873016727921,0.223798177422776,0.263240529129565,0.299184667824665,-0.0646294853909463,0.0165290564802285,0.0651542173426996,0.466311794458086,0.0372559685744833,-0.0712760901131546,0.130483345335984,0.0899040744003962,0.167914224561051,0.0883298785451364,-0.0709262688119857,0.0313090064546127,-0.0323584703581193,0.16310418166998,0.0600818084757512,0.360053574228046,-0.115353574060431,0.159256147357122,-0.0578079700181536,0.276009006622228,0.137479771359361
critical,0.0515781550942097,-0.111369266258373,0.0104738259993226,-0.0473793966539527,-0.153376625033504,-0.0086809495538753,0.0168477654211885,-0.0048447212772197,0.0515781550942097,0.0433124673640961,0.0324167880834918,-0.0416580115265694,0.0171773382971898,-0.17461430116303,-0.0601668242428046,0.0382502279887155,0.0078372429913118,0.0854450638321074,0.0249816240009016,-0.0566997175872706,-0.204724079114512,-0.0476694207848338,-0.0213365479923268,-0.0323772393383717,-0.0181265081800737,0.0636800711009789,0.113722416593022,0.0498248273938826,-0.041565731121289,-0.0547618290763827,0.0838037909096208,-0.0987795823951216,-0.0255418978901039,0.130471310151411,0.079440246031363,0.0600547694649642,0.0026827232106509,0.0238413018499369,0.0138684266221364,-0.190156957995253,0.170573737703254,0.124486266723226,-0.0200512137759215,-0.0176189659510316,0.279306420953616
