group,ATF1,BARX2,BHLHE40,CDX2,CEBPA,CEBPD,EBF1,EGR1,ELK1,EPAS1,FOS,FOXA2,FOXM1,FOXP1,GATA2,GLI2,IRF2,JUN,KLF9,MAF,MXI1,MYBL2,PAX6,PGR,PRDM1,PRDM14,REST,SMAD3,SOX17,SP4,STAT3,TCF3,ZBTB7B,ZFX
critical,0.0113046659222693,0.0625999075669021,0.181497559769877,0.0009203411574766,0.0302180782749037,-0.0911378685795026,-0.0944545923750083,0.13485162723506,0.233682340422178,-0.492493850097186,0.144432911336953,-0.251294246552717,-0.211334288351892,0.0806054719417025,-0.274720958522504,0.0797646132547117,0.171540864851133,-0.256614679426101,0.176737935268389,0.0804495841385738,-0.455203647460367,-0.0727754177576657,-0.14991384772023,0.0655540214389833,0.17594723392824,0.0752646991871763,-0.331717798105139,-0.0953268686393766,0.0972150619626267,-0.261040126757835,0.083353940691733,0.125756869397531,0.342261303210552,0.0215908607612472
critical,-0.0850872780481956,0.205910148254784,0.228192738921158,-0.370052686216964,-0.317369219321129,-0.138183210270829,0.277363919328722,0.495409745988585,0.180113294809732,0.025140853778076,0.140824486995592,-0.0580255343675879,-0.0941182106593529,-0.0252157339410359,-0.108779871453,0.13796986746816,-0.189306907664885,0.0014108267292198,0.0653765750697426,-0.0329510118480348,-0.267867052113466,-0.0434201431324376,0.110049718508146,0.172167474381261,-0.006410970210635,-0.284287939679279,-0.023176479049135,-0.0088520171736449,-0.0308456767573046,-0.468964579165637,-0.148110483924831,-0.0746547049176313,0.0108181493204409,-0.107460436889662
critical,-0.0624185033955112,0.0607714961319613,0.0628485684198528,-0.0879879957877939,0.128641900759126,-0.0294391324135013,0.0794344277926748,-0.0975326037346101,0.0071334082169361,-0.0766271901612583,-0.0885404639344481,-0.190378443901753,-0.13507302696928,0.0492892325809688,-0.0735968858358976,0.0696516299862233,0.129854117009056,0.0714872042219846,0.121034948416486,0.0135555550474613,0.17940564199498,-0.0171189509634344,-0.0989598524967108,0.0155366897529997,-0.005468442194128,-0.0025964585095963,0.0405830151321548,-0.0678174735472456,0.0108650493512232,-0.153792197902408,-0.0031569608380239,0.037357054850665,0.0757462657597498,0.0122043947127441
critical,-0.0480608232729981,-0.0234665679327517,0.0165555710652574,-0.0293849857786794,0.100333769586791,-0.0953513464057631,-0.0369699952688778,0.022099132253144,0.0944075875671831,-0.0767929714481002,-0.0159329666834332,-0.068565829502883,-0.0207651648676561,0.0043325853718265,-0.119209358094872,0.123740047534529,0.0694431223092039,0.0448253979894253,0.0057170787057308,0.118795151192953,0.0074728407083241,-0.0263809563985639,-0.157732364558204,-0.0341944208173409,0.0344189936590797,-0.0310492246430471,0.0189369960635487,0.0560168661538953,-0.0057666635421859,0.087205434186696,0.0803555507771814,0.205339395407417,0.044116034848679,-0.0328665706596007
critical,-0.111646256914582,0.240665805240934,-0.0564394231105296,-0.0647535227479454,-0.0944696886371443,0.068345744656394,-0.150086427617514,-0.0526329741500862,0.0716176709968602,-0.110538546304268,0.0595219413867321,0.0689481929270036,0.11412475940516,-0.0116320064183102,0.0554571137013829,-0.0507516948800689,0.235137963541962,0.0804519243666194,-0.232178495194405,-0.006395722512053,-0.0853841103600449,0.0519234123534792,-0.154500549898615,-0.120344397730574,-0.0282186665452551,0.289147738379868,0.0873563055009088,-0.0667803196618177,-0.103490737546143,0.0631115507701564,-0.0467276225850992,-0.109253967749806,-0.129478307720623,0.0851189390700758
critical,-0.063974154871321,-0.000940166319446,-0.0484123113665426,0.101949051903553,0.0476591141831023,0.0681190263217461,-0.0770270835295872,-0.0813563104685852,-0.0211094035257274,-0.0386357764545587,0.0397961425702293,-0.0431934175102848,0.117087484524196,-0.0526090823874217,0.132109703178625,-0.0383032831632693,0.0423997087916341,0.139621419245422,-0.131943549877532,0.063884077379436,0.115020369438401,0.128206220737542,0.0086528532049254,-0.0351941628526946,-0.0538518717417807,0.107027368865739,-0.081543279604591,0.0035051812412151,-0.0200955883554033,0.0026918701668174,0.0409030222580759,0.113535350973739,0.0162705153373076,0.0086211160575256
critical,-0.126338935141949,-0.0884000515752134,-0.0493383673196668,-0.210405840898194,-0.143503023759345,-0.099707086931456,0.0928718699892147,0.0744552547070107,-0.0471688122038376,0.125270559718931,-0.249027649717885,0.175434998196103,0.0183286401950329,0.15077066062158,0.121474956593609,0.0450917054846967,-0.112743801967672,-0.167487418287257,0.212911639779397,-0.113527376684764,-0.159571151545032,-0.229234000655978,-0.129052742915701,0.195051205980495,0.0975159108196271,-0.0915075105864767,-0.122808002829727,-0.0211222219885078,0.126734823034219,-0.232729146492063,-0.0123463342673993,0.0234789105524721,0.157925719194299,-0.220830143176381
critical,0.0421592163215008,-0.437107314766639,0.322785145438829,0.0653036228466412,0.227337799577589,-0.0702031443892617,0.0599374802047236,0.033340077544784,0.069316564300597,0.128250809141832,0.469140853233391,0.0299804056298442,-0.39725787288666,-0.148292185356646,0.290844931191936,-0.0146519025179317,-0.0345766234579215,-0.218635316075697,-0.224001458717614,-0.350199135022538,-0.231934017405666,-0.241686398380978,-0.24793912111156,0.390048576902518,-0.301577216475772,-0.188374937786274,-0.0685466394867567,-0.0522149010113552,0.138213169611827,-0.298077558231043,0.0635304626693119,0.195514240605521,-0.100510184788614,-0.257504853647152
critical,0.450376912224328,0.46496188441107,0.453452056962496,0.2881849926055,-0.479195411484878,-0.50028211826089,-0.247856665896377,0.550011601740986,0.364800027225012,-0.326668232471723,0.0361988466321543,-0.0750335316113102,-0.351357251655304,-0.13811792938288,-0.473308705843241,0.594557269805312,-0.567408134831196,-0.0371653206927216,0.220004640696394,0.53999541602238,0.253831232816247,-0.466367664862804,0.0419976909955577,0.472605815617374,-0.568638192726463,-0.468739919375105,0.208758397082521,-0.364712165946778,-0.561521429189559,0.433771130638218,0.290996553508969,-0.0720462481513751,0.321748000890653,-0.0735398898813426
critical,-0.20308694917933,-0.0258471880901103,-0.203379533762805,-0.126596029549658,0.243855951026633,-0.0092829108756866,0.179327751071287,-0.0052598728529141,-0.0620345813461895,0.0147422732173333,0.0774883670733355,0.0755865672807521,-0.0875160387069568,-0.187427024313828,0.0162982912294469,-0.209497211417269,0.189182531814674,0.0443664622941126,0.130924951455153,0.0975969075375735,0.0718295152429563,-0.0265321020014253,0.235051814923905,-0.159924073467237,0.0263858097096881,-0.0141571040503846,-0.0499455183289988,0.0264190579578102,0.0835129496330576,-0.0343653892589889,-0.0685379386788697,-0.0065033573326801,-0.0198159558807637,-0.0655256473990086
