group,BCL6,CDX2,CEBPD,E2F3,E2F6,ELK1,ELK3,FOXA1,FOXA2,FOXK1,FOXO3,FOXP1,GLI2,GMEB2,HNF4G,HOXC6,IRF2,KLF1,KLF4,MAF,MAFF,MEF2A,MITF,MYOD1,NR2F2,ONECUT1,OTX2,PAX5,PAX6,POU2F1,RARA,RARG,RUNX2,SETDB1,SIX5,SPDEF,SRF,STAT4,TCF21,USF2,XBP1,ZBTB7B
critical,-0.0369139677277809,-0.108585366579597,-0.0797303273839598,-0.264625563679857,0.0492136316541622,0.243096917810941,0.104193616046853,0.141148836541125,-0.222728800771586,0.0220691581746348,-0.234340397953529,-0.033312818655297,0.0893795852838507,-0.11215494059473,-0.12721749860352,0.10589260526279,0.303781329853931,0.277017012714757,0.0830824592000665,-0.0448055576436601,-0.0278763042947271,0.33389857507642,-0.172513219964843,-0.437626497309416,0.0405127892499654,0.131097953711935,-0.0646809996610822,0.091281928894369,-0.298785518767161,-0.0404290586905096,-0.0044812999679485,0.279367685388872,0.0300459486817379,-0.288178382042069,-0.0076179802530488,-0.085337702311905,-0.164541145809662,-0.380901278951418,0.150230019039646,0.0531842180853569,-0.123998374036761,0.340893261859811
critical,-0.22596761875995,-0.454651243415755,-0.356444358696542,-0.04571624957248,-0.0429553658274529,0.352646317904449,0.203948729593691,-0.310847196708138,-0.148602770094061,-0.0127068314653084,-0.159586886085049,-0.0960707835805995,0.06627760706399,-0.0391228410291794,-0.449404778361829,0.363559193829959,-0.133243895828252,0.0391637827863319,0.272426106484766,-0.0566986631236675,0.0683763633295402,0.380526540899278,-0.281703507375496,-0.0806441765313068,0.0367884696553264,-0.123676651361444,0.0314729213863464,-0.169617546185769,0.105374053876115,-0.0002062512218222,0.0003152457699397,-0.0144696502771806,0.125636178772048,-0.335028882037098,0.0260618124833122,0.129249722450894,-0.588308057697377,-0.505884850775197,0.193011085089131,0.22961594085186,-0.302485650828627,0.0795414499513307
critical,0.032302741726625,-0.0587732787467785,-0.138514040076882,0.170288544922839,-0.0425885702669972,-0.0244914095072498,0.0891602813861799,0.0084790236365398,-0.0671640281312599,0.225576868888889,0.289563493489942,-0.0514319599652246,0.0029294843542126,-0.152716803780396,-0.164119207700528,0.13125066558172,0.163272150515883,0.0622455558423711,0.0091993039698243,0.0173449514416758,-0.134482066659728,-0.0790862171419689,-0.0972129591670337,-0.121170966810782,0.210506388069397,-0.0103529733172038,-0.0507877457427563,0.0250830348135982,-0.0024787222160424,0.0790862171419689,0.0248759659563763,-0.199589492535586,0.0492485808584625,0.0530227746778504,0.0786598712862829,-0.0985690019326958,-0.123283444789561,-0.050014406949458,-0.0226888304984628,0.0016175787145796,0.0221094133333564,0.0637729821293167
critical,0.0111866608834775,-0.0288651141784906,-0.116811605852505,0.0582798928362147,-0.0453289157223543,0.196553962889801,-0.214936661038659,0.304203735769594,-0.136701550152156,0.191447327299222,-0.166569161809168,-0.0495602180671109,0.0607280959767677,-0.131477433476872,0.109419863999643,-0.027630104483666,0.156942479400501,0.0363471543030122,0.0482872340991269,0.117182948744875,-0.0038507429621269,-0.0579812902182378,-0.0590463781654228,0.058615069754147,0.107935717406718,0.0495053857832863,-0.173563602933168,-0.115606987242651,-0.11936941522849,0.143900620692812,0.0074322827435616,-0.0578800254898127,0.125416599483312,-0.0383355245782571,0.0136927295831306,-0.0481945442065766,-0.217591826884542,0.0113189000190418,0.0295269515106973,0.146169277269948,0.0038366848978697,0.0131348402613234
critical,-0.05664853415842,0.0112801341030388,-0.0140284586502551,0.364050895156282,-0.103674294989628,0.181613120951517,-0.148630368418385,0.134507856687576,0.0630901309157593,0.208126216692228,-0.0312892774528943,-0.066404332837133,-0.172977385339834,-0.272725613754213,0.0610713672806798,0.107480846600638,0.296536891857705,-0.02516309627509,-0.100614971720251,0.0181673138248776,-0.0025482668896859,-0.0919561125611393,-0.104547014043712,0.283244229682938,0.116322095987783,-0.0556207054659651,0.138577081404772,-0.241353195456631,-0.244372507194502,0.023719823174335,-0.256210204587229,-0.0409679110351313,0.282911146673907,0.0076359669543097,-0.12382659648143,-0.0406330093201227,0.0307756229218065,-0.052802490646183,-0.208444490238299,-0.064965476593752,0.186080122647517,-0.19361735984876
critical,0.015623230057045,-0.0982708743445232,-0.105233644302631,0.0925057822875993,0.0672517850988964,0.113628128625878,2.77733145516865e-07,0.30067769902288,-0.110569638649731,0.11510141038513,-0.0859133231901807,-0.172370910767859,-0.0250650460720363,-0.202727328728283,-0.230333077615508,0.157630964691273,0.131235947163072,0.146148180367593,-0.25447984533075,-0.100944518758699,0.0062261290784819,0.102274490214864,-0.25073720603948,-0.234263001624571,0.30071815548441,0.0222265207471388,0.135891587881371,0.0471733450769001,0.170324480373976,0.152039270694867,-0.0873285587220195,0.0824846149310598,0.185936693682915,0.084809796825327,-0.123971373853502,-0.036280280798868,-0.0697448103907709,0.0765150187013203,-0.060991587421231,0.139140602795342,-0.25679845420724,-0.100731960324663
critical,0.136580945371815,-0.176982577129566,-0.189714423204344,-0.0008022158303335,-0.0039355938982602,0.133127125002657,-0.21296610140845,-0.133650341415984,0.253504642694441,0.0873297777292585,0.211804960598678,0.200798174579719,-0.141796828371991,-0.0950536952764834,-0.186190297942306,-0.220644135762427,0.0413681390219721,-0.198761552840717,0.236715094223243,0.120822288645686,0.174080095130887,0.277988506652704,0.0099078095355223,-0.0820413696816903,-0.134887707530668,0.099834427992309,-0.265299583565158,-0.0660555171438342,-0.207200360140804,0.172463822646156,0.160901997999198,0.108880817577178,0.190729033816325,0.174565568917509,-0.03071805782794,0.074476563207825,-0.125994508607127,-0.0112236211096304,0.291347176351368,0.0806855953263664,-0.178938533254632,0.0231539914055787
critical,-0.105555487402493,0.154227530920114,-0.133354976913971,-0.262696001134453,0.370912165750917,0.0810589075359433,0.113239339701458,-0.167874970077976,-0.0068122511426641,-0.274072689911428,-0.218060847182856,-0.426465271028804,0.0565164539243249,-0.208587918826222,0.103628790109618,-0.169457614282838,0.288339424627715,0.305289773430505,0.0390844307983156,-0.302262106255988,0.42687813473442,0.393000374001373,0.267994418689859,0.417107027034841,0.35001667487224,-0.385477079810148,-0.240309613541052,0.201913288918763,-0.290656048753671,0.239850876090368,-0.286986149148195,0.3257953374761,0.484449684795319,0.188816334701722,-0.120533265167341,-0.322744733429049,-0.365086200127224,-0.0789028415177263,0.40547803265999,0.235148817220852,-0.329855163914658,0.0088536327982099
critical,0.163335177293523,0.0954170757786323,-0.456395674447108,-0.215103087574154,0.0398080389341778,0.245133713436779,0.0701878581207872,-0.0695767698038151,-0.0296814325386413,-0.001571369957928,-0.201048056283797,-0.191270643212245,0.419904972090779,0.089306192608912,0.0100393080645405,0.241205288541959,-0.316281853198522,-0.433174318402171,0.21388091094021,0.454911602820176,-0.323091123016211,0.0895680876019,0.0128328546564126,-0.131383988148986,-0.341947562511347,-0.365954603535248,-0.0069838664796803,-0.0857269610380759,0.0147534179383247,0.118027343506597,0.0376255806592777,0.222436147377818,-0.021213494432029,-0.0561328268304305,-0.022261074403981,0.220166390771922,0.0188564394951369,-0.0194675278121089,-0.0623310083311468,0.0081187447826283,0.0745527746705874,0.255871408149288
critical,0.0198198696694312,-0.104291837504893,0.0077986304757881,0.0691650112332382,-0.15483778342284,0.0289116740650625,-0.063299543811093,0.131079011558785,-0.130551185469053,-0.0636426307694187,-0.0399564349927016,-0.0597763046621328,0.106495511429524,-0.114657022342003,-0.0657539351283461,0.0641044785979341,0.03874903281244,-0.0872100656759461,0.127766902845718,-0.113997239729838,-0.162431881288857,-0.0644013807734082,0.0585095220467764,-0.124593348481205,0.143674261625012,0.0554613263785749,0.0871836743714595,-0.0925872939650894,0.161369631283272,-0.0129449348506738,-0.128763174590087,0.0467983806808508,0.0390525328140358,-0.0561409024691047,0.0645861199048144,-0.0523339567969136,0.0467587937241209,-0.0671658699183788,-0.10503739185664,-0.035410532794886,0.057335108997123,-0.0792266960687518
