group,ARID3A,ASCL1,ASCL2,BACH1,CDX2,CEBPD,EBF1,EGR1,ELK1,EPAS1,ESR2,ETV1,FOXA2,FOXG1,FOXP3,GATA1,GATA4,HINFP,HNF4A,HNF4G,HOXA4,HOXC6,JUN,KLF10,MNT,MXI1,NFATC1,NKX2-1,NR2C2,RBPJ,REST,RUNX1,SRF,STAT4,STAT5B,TBP,THAP1,VDR,YY1,ZBTB7A
critical,-0.0501080590020279,-0.528627875113391,-0.530143984516998,0.369395308080897,-0.085266777609197,-0.179409308718691,-0.268778248971928,0.276686696365219,0.365374813507847,-0.601105647721412,0.257661873609663,0.490879357587345,-0.328198218096995,-0.532628382500645,-0.222189224165697,-0.178229481413415,-0.549962031438764,0.0380084737505117,0.335909280517204,-0.0645262192103411,0.438934473140519,0.217685475668815,-0.355328074959585,-0.475031944732129,-0.0069989843861905,-0.576274010202436,-0.446236120625892,-0.216448327202434,-0.0621980651414579,0.546722971355511,-0.462895578146385,-0.10693693971236,-0.151716095677677,-0.467547925689731,-0.548467567144198,0.24278437655545,-0.498892837488479,0.541848155074421,0.353882795721307,0.122505821462303
critical,-0.23310116515666,0.0421090897244214,-0.160099661871986,0.406808102436808,-0.379278060065165,-0.290696144923978,0.419002544705639,0.621672744051788,0.293616474055318,-0.0058732767507197,-0.0067577006411769,0.438354398722339,-0.147428045998232,-0.332483216831126,-0.0473607945163194,0.103577694450844,-0.0813012673092733,0.0899659506688284,0.470941646611378,-0.423599058955522,0.240836362646112,0.319322772397405,0.0108428393141043,-0.451978220576577,0.264776807081875,-0.223398485602989,-0.418062871968889,0.334161998350545,0.500896445322983,0.350223013625484,-0.120860742660501,-0.267951936096701,-0.535976545774462,-0.535302244439828,-0.177811680382405,0.11943297220255,-0.553648163005079,0.144233299732343,0.407924330433119,-0.325128061910374
critical,-0.150151208244726,0.0374490189043444,-0.0954078915397028,-0.0378957681935348,-0.0766652004304124,-0.076571694765233,0.106467061575919,-0.108437292056366,0.0363340346847053,-0.328509486567732,-0.0420714100698789,0.176430550417641,-0.169831317259981,0.0393833583213887,0.154314099348545,-0.175442601672413,-0.181509135889051,0.17382703156848,0.0742685274466478,-0.124982600033941,0.0617874101485366,0.105745934552036,0.101049400005526,-0.0478697058126694,0.127354243723491,0.0112055677948308,0.09614838084779,0.102430261444842,-0.145862698418998,-0.0426163875325911,0.12811834557329,-0.154053889138879,-0.246559799302181,0.110305516356617,-0.0383311834627035,-0.0650601084298151,-0.0313210920792549,-0.0907000229731709,0.128749272687834,0.0734586172659273
critical,-0.104635242210126,-0.0980188381650721,0.0545720864805318,0.10686840693668,-0.136794469033662,-0.177718883545779,-0.0489232482755638,0.153070453303811,0.109606567212982,-0.0401926814764035,0.07522362305814,0.0453295412742668,-0.130899118360127,0.0661153951669309,0.0422253971211617,0.0140736849467053,-0.156081707850218,6.02638193806968e-05,-0.160746139206178,0.00174160677626,0.165629444998643,0.0472243601560799,0.0971595359537664,-0.171745723890258,-0.183303643765582,0.0346247622655212,0.0522622863614642,-0.12910481741658,-0.157104608433902,-0.0880217922873397,-0.0548862563821523,0.0450913612909501,0.0094228672286183,0.077180994258804,0.0324606045999131,0.0234619312859034,-0.0411554355996548,-0.054345466353513,0.0120732430124235,0.116940738579033
critical,0.0966735531583786,0.0634952652212319,-0.205238121467697,0.0696249644409891,0.0625733919242022,-0.0611320171407293,-0.0223743825902486,-0.101455999655619,0.137562268039004,-0.140523714106916,0.101965304585458,0.102427025584481,0.17095285351364,0.115744512859242,0.090818638066579,0.0241200853708124,0.10266651393958,0.126528025092933,0.0367052507213021,-0.0302181491200816,0.0457467204767997,0.0170041961123722,0.236680118830375,-0.0103649305126062,0.0405143182381561,-0.0938551203330861,0.102147273903307,-0.137970914653654,0.205053014747817,-0.142561456726612,0.0393257657684177,-0.0811575314097879,0.233256690313271,-0.0781430109575039,-0.0323408630448079,-0.0589028929970889,-0.151373111783276,-0.201204468255395,0.0602969452999144,-0.251573889175979
critical,0.12957645996405,0.108445523557868,-0.0527341113701823,0.0294760131373878,0.0949451823997934,-0.0392687545899757,-0.096927475406353,-0.0629300105602695,0.0658619061213912,-0.0108866545658533,-0.0546954695761563,0.0904442933174507,-0.0638441635191734,0.0684576353068874,0.0521687787108134,0.0601294925032671,0.0943356540502993,0.0605179493585774,-0.0160375459454889,-0.117542206151874,-0.0455436121521618,0.0974680584792519,0.129089749111325,-0.0937551552909506,-0.0190258259028544,0.0754696769803606,-0.0110851164754047,0.0438023950047901,0.0973625470843005,-0.0185484194059449,-0.0513188258070386,0.0001332383752824,-0.0767348832841953,0.0231926886114093,0.0531809065364578,0.0049174450922167,0.120058383095145,-0.0593280152932928,-0.0949735606850317,0.0803948446879045
critical,0.0041453055961292,-0.0251754208471436,0.0560341739763255,0.0282269193662113,0.0654141277269637,0.0079885120947843,0.0058403345223511,-0.0472465130374839,-0.0162396867053529,-0.0348210134593539,-0.016005299474554,0.0415631807554457,-0.092911842375134,-0.0229119098754285,0.039241631040866,-0.0386977038481231,0.0639185139685326,-0.0217057457448728,-0.0313074372567112,0.0292366446747641,-0.0525429203670923,-0.0937995375063819,-0.0801656415383553,0.0231247185992649,0.140696329913785,-0.0382237207813965,0.0533837380521804,0.0554567628934685,0.103680261435838,0.0462501812849768,-0.0515823047640402,0.069867485112143,-0.0122506392630896,-0.133088790079855,0.0505852289250862,0.0079981852185951,0.038549630645174,-0.0402364746204791,0.0315209900669947,0.0634534599391697
critical,0.193669541735126,0.172893619088113,-0.0163338545532193,0.0200355779647138,-0.0307705758580478,0.0020822194189656,-0.217244892712082,-0.0881010171935683,0.0151770659871273,0.151400487530124,-0.0810677427117288,-0.134025523267422,0.266593492941567,0.126159361017996,0.10357884820788,-0.228997864543576,-0.0133724758240238,-0.267680874193694,-0.146403160924606,-0.206556166361391,0.202183505581563,-0.169284438761906,-0.038567330793508,0.161857856167596,-0.337550903585652,-0.133215771271157,0.0309093904859788,0.277629255862085,-0.300047818272948,0.0404413282705771,-0.129051332433226,0.0796795964324184,-0.360570996050883,0.0404644640418989,0.0352589154944848,-0.295767700578408,0.198342967542138,0.160677931830182,-0.105175216429087,-0.107997780530351
critical,-0.0097366518093727,-0.40271142753901,0.121225700905884,-0.120523960234938,0.0807001771587648,-0.444201844708679,-0.110524155673961,0.167452867604437,0.0629812252173838,-0.35385273332441,0.0578058877691587,0.0942086850744711,0.030350284018405,-0.0269292982475444,0.198154021958315,0.0541217492466934,0.19297868451009,-0.0731564649460977,-0.043332486430902,-0.162540682907817,-0.129032565870155,0.114471446948031,0.08587551460699,-0.224644732286518,-0.0326309411989788,-0.0122804617415512,0.0771037562201677,-0.276047236433297,-0.305344909445283,-0.0090349111384269,0.101576962119402,0.120874830570411,0.172189617133321,0.266222867040056,0.281661161800863,0.376483869962412,0.0242977707314977,-0.139120088015001,0.203855664909749,-0.408851658409786
critical,0.167755500446394,0.105928480158402,-0.0644161470905598,-0.049326184982259,-0.0589258705117808,-0.0832039133758617,0.0869614666329221,0.113616195126027,0.0800637672794138,0.106725134559192,-0.0612693622074386,0.0897497570356878,0.0035583896568628,0.149877247935327,-0.036314163102686,-0.0454292172050604,0.186563183091715,-0.11092748652336,0.126030726205008,0.0619996287414963,-0.180083727298622,-0.139394603778263,0.144878241570369,-0.0914293700640204,0.184372383489542,-0.0050521166583444,-0.204361770162703,0.115494971754557,-0.069302294082073,-0.0844320889104133,0.029715209149474,0.0708159374435743,0.115083366980816,0.237854448929257,0.165617811137607,-0.32391967936129,0.123600930282597,0.127205791446173,-0.0375954489306236,-0.0531899588260915
