group,ARID3A,BCL11A,BCL6,CDX2,E2F1,EBF1,EGR1,ELK4,FOSL2,FOXA2,FOXG1,FOXH1,GLIS1,HIF1A,HINFP,HNF1B,HOXA4,IRF4,JUNB,KLF9,MAFF,NFYA,NFYB,NRF1,PRDM14,RARA,RELA,REST,RUNX3,SETDB1,SMAD3,SP1,SP2,SRF,STAT4,STAT5A,STAT5B,TBP,TCF12,TFAP4,VEZF1
critical,-0.114358776741987,-0.0168057383160244,0.0930149951662561,0.0324992569122517,-0.100379577123246,-0.037663894118988,-0.0147245247682709,-0.0173763532381716,-0.0088829743473863,-0.0982314670943756,-0.022772607526315,-0.0273819080641042,0.0313383880177912,0.167814817694965,0.105237968857944,-0.0156571476938725,0.0001541124204368,0.116670834180196,-0.0745220923389593,0.13074436309501,-0.103029611790139,-0.0739281889053554,0.0303889095294487,0.0585546476524634,0.115666490061941,0.0828962451850359,-0.0729829165757886,-0.0260069580590148,0.061868482214969,-0.114808031612399,-0.090705690287834,-0.15588083185328,0.0206814971343834,0.0641621377085344,0.0429096854479852,-0.0428019954122716,-0.0720371494040129,0.0702051816913588,0.0722728798612815,0.019400257872606,0.090350981206961
critical,0.0619966154013486,0.111043230291156,0.113397528284531,-0.0610131433627245,-0.0006065696241172,-0.0595665245705416,0.256866088503006,-0.0479750182792093,0.0194118423786408,-0.0028975621200858,-0.0682554634320791,-0.059468162454487,-0.120057987583785,-0.186235048027727,-0.0705402317087205,0.0450060526930297,-0.0852854397125749,-0.146609638436174,-0.0997514525782353,0.0650757237353717,-0.0250294531803142,-0.0038828884573844,-0.191793768637579,-0.0587342167752641,-0.132410151828952,-0.068587564434554,0.141009053467785,0.0379507444802091,0.120757434230675,0.051317132297614,-0.100722541013823,-0.0196802099686303,0.0993895855435406,-0.206232278234087,-0.086953212797726,-0.0023658322498158,0.138188587381053,0.076695764182182,0.0292062674283002,-0.119451794006252,0.0299096884985729
critical,-0.218385765831566,0.0792081429120016,-0.159476030683065,0.0916542470492774,0.14590270906213,0.295536229611614,-0.0238003785310664,-0.233996005776885,0.202849132385807,-0.0081453141148606,-0.107754725155133,0.0824345611427504,0.165964726721271,0.265154203244819,0.218726431810302,-0.100276116065141,-0.111857815669113,0.0714053821220201,0.149427799819943,-0.187161511248642,0.173125317986238,0.155806557945344,-0.02021064616787,0.108377077545651,-0.125952988498472,-0.049534343185211,-0.225268445377037,0.168376283254959,-0.172770968747968,-0.200849960984274,0.115081402880648,-0.141870394028497,0.135426522461177,-0.279876918666588,0.275934252574728,-0.0598595420947572,-0.0129688990187719,-0.297267869697436,-0.146618485086705,-0.401531476325323,-0.0525573998690963
critical,0.0502588805648334,0.172240693690792,-0.0605994989173956,-0.0547142334100123,-0.0721176785012181,0.0937497087504189,-0.0638581470371382,-0.0534964353900672,-0.136701387601571,0.0814760110800873,-0.187682875986692,0.102525051029798,0.082484471446126,-0.137020032243829,0.315667947082594,0.0098396969216226,0.0904550188669498,-0.287791060876765,-0.0443895088844049,0.129960927851275,0.113540359382348,-0.135780195571638,0.241480998664607,0.0284643669545706,-0.138987203524992,-0.0370675950409406,-0.0254393403656059,0.120560881362257,-0.0822047637256651,-0.0679266122284139,0.222300576451968,0.0585997127943029,-0.106401963109596,-0.0576759210305922,-0.096706846836889,-0.0878712970866296,0.0020129029616947,0.326295363338645,-0.0608001510970925,-0.1764893677007,0.035626515340467
critical,0.0889515457197451,-0.155452427744012,-0.0501362923053098,-0.0700743831870482,0.0523159939195734,0.104095081844415,-0.0574010879147313,-0.0513455139849236,0.0039292473972926,0.169419608618716,0.161315009998926,0.0789117717222731,-0.0756671977874103,0.102585066600662,0.199905457034568,-0.123377684653251,0.0265710622476043,-0.10046031765677,-0.0435640581014336,-0.28516413071905,0.179163584749355,0.0240477092449399,0.0409697136107292,0.234382604666888,0.176953908951252,-0.135459121260465,-0.0699560640403149,0.0057813364408237,-0.122323066658702,0.135844315815941,-0.023699588022107,0.0774327823881075,0.088550575278038,0.0486904323322295,-0.0451129871978904,-0.0656263720641896,-0.0025788315359104,-0.101033508189833,0.194065223951815,-0.0409050324771817,0.0180179025959764
critical,0.102264142984672,-0.118401141674695,0.0557823278024071,-0.0988051551687051,0.0514691078146493,0.0683163237131132,-0.13530975639065,0.0104620205253413,-0.0708348018140554,-0.032705291214227,0.126930883206761,0.0674898806085655,0.0714802404535834,-0.0024478788490259,-0.0518709227058755,-0.0539717198603072,0.119383804400504,0.0322546576913566,-0.141992276006883,-0.0963690115676706,-0.103652188117096,0.153555626085723,0.106093964637167,0.0598419725515663,0.164016144499321,0.0900502846391714,-0.0137487349007937,0.0261257601343666,-0.0641883328796519,0.106560370333338,-0.0159605005602323,-0.0117495180529757,-0.0146902773176412,0.0487623963359247,0.123647360818762,0.0227574623148778,-0.18977182185303,0.0677629832998218,-0.0358629178617739,0.139249044436409,-0.195477217780506
critical,0.156340827901258,0.0460202324431366,0.013429341252689,-0.0158327377132041,-0.0403715423443461,0.115507696227387,0.141376086924027,-0.0849995497822758,-0.127287545401063,-0.0056188620322622,0.0278989363255512,-0.123080296617251,0.0438949827029976,0.0455832512684975,-0.089788445863389,-0.0102914286539153,0.117716464553805,0.0704285392832174,0.0263008976612993,-0.0675180656917218,0.0838116470327876,0.0758736528279525,-0.0121825280718074,-0.196170990838116,-0.133110729689044,0.0560014492051579,0.0489060978797464,0.1093482004893,-0.208161127880816,0.122067633758616,0.0469441568038497,0.0699125137322784,0.2073527872779,-0.0978002645328815,-0.192549117859921,0.0743278132801251,-0.0738856121938436,0.135666994990516,-0.114590483181643,-0.0717939190285488,0.0276468891633874
critical,-0.147820016653607,0.297818287197392,0.0243083864978263,-0.11737080801858,-0.448859338858814,0.405479644365076,0.464014424435152,-0.247069606139013,-0.0505401248348515,-0.348103509981265,-0.332461793216696,0.0334848603330401,0.167864587025981,-0.467351324011593,0.115771876971535,-0.0190713079959114,-0.2400018674528,0.150392210077114,0.273278171562313,0.16536191234365,0.07542783417581,0.113361893944105,0.132108781147863,-0.118761182842097,-0.0075543698744436,0.102493797406946,0.0855543974737605,0.497082172321137,-0.021944749297847,0.0640267606229687,0.164852108241694,0.350189072216541,0.271238955154487,0.147194347983025,0.0013208560823413,-0.141146217500725,-0.0110766527606873,0.407426169118,0.239584755005745,0.101427843375582,0.0419893196702205
critical,0.429598064905655,0.253006139808718,0.308307062825568,-0.225002317769834,-0.166962850641926,-0.052032338110103,-0.0047703671611979,-0.266875540629238,0.411576677852241,-0.234454711959615,-0.169701394752984,0.190196305519612,-0.409809875199945,-0.119700879693021,0.293289240281056,0.228800943472269,0.0272971009779657,0.0810079016077495,0.15168000769957,-0.450092975672283,0.206009189257657,-0.372707019501739,-0.47279638975428,-0.423237575357391,0.0514139571817996,-0.0876334115538577,0.378625808386929,-0.233306290235623,0.189754604856539,-0.318554518208882,0.257069785908998,0.136220484491984,-0.42968640503827,-0.251681037819496,0.500800211793164,-0.132421858789549,-0.0668734803893853,-0.0071555507417968,0.0221733732863087,-0.30556851871451,0.522266864018555
critical,0.0675654132371898,0.195986157905793,0.0107786081627894,0.024457617660024,0.0007234410651133,-0.0468245570126104,0.0285128698690538,-0.165190134583538,-0.0391587365520059,0.0100684412456598,0.0389596243322499,0.252573850760438,-0.0081105044180595,-0.154378341050789,-0.207514755429664,-0.0184311544754102,-0.182307148408559,0.0399087259130867,0.0219554407650908,0.191499495887292,0.0480922381450567,-0.0781449091802233,0.0744215106707868,-0.0102277310214646,0.212114247706026,0.0228580828279844,-0.0851337480936575,0.0796050654584336,-0.0628530907029654,-0.0622491169697056,-0.031459730721442,0.0131347694299016,0.0914655166818971,-0.0878018518383874,-0.0392981151058351,-0.0350238394550737,0.166716661601667,0.0702467911299034,-0.0369154055427554,-0.0021305007513887,0.0494395641654054
