group,ASCL2,ATF3,BHLHE40,CLOCK,E2F7,E2F8,EBF1,ELK4,EPAS1,FOSL1,FOXH1,FOXP2,GLI2,GMEB2,GRHL2,GTF2I,HES1,HEY1,HNF1B,HOXB13,KLF3,KLF4,MEF2C,MXI1,MYBL2,NFYB,NRF1,OTX2,PGR,POU2F1,PRDM1,PRDM14,RUNX2,SIX5,SMAD3,STAT1,STAT5A,STAT5B,TFAP4,TP63,USF1,USF2,ZNF76
critical,-0.361687900194562,0.0267703917981069,0.246305399375431,-0.180104659898189,-0.0394366300288181,-0.0511819933965549,-0.0015574656658842,-0.168292573644158,-0.246472577961591,-0.21281478121558,0.177544215557949,0.205754627125147,-0.0146423621553103,0.0673126225286242,0.0971484605494158,-0.153791982148456,0.119965057121555,0.0252417692352033,-0.0051714260057675,-0.229213694531919,0.206944467018169,0.0621163456519409,0.231265454233004,-0.322760604703142,-0.103855781788903,-0.0860241523218246,-0.137661167331174,-0.127829939974656,-0.0882090173726088,-0.121713747608595,-0.041159138900921,-0.0650006559500058,0.0302893741518876,0.0112047408720619,0.0384143400923806,-0.0203372347746129,-0.0245353298449251,-0.292101593188593,-0.151242524183278,0.0855732776787719,0.0330487801971306,-0.0098807743606723,0.262725418910904
critical,-0.160871314290842,-0.0197214852375472,0.0790225324879003,-0.253663967427165,0.128421540724624,-0.261632279381548,0.331194227338243,0.100641361777775,-0.16429886007532,-0.139706560971034,0.280708115038805,-0.123510326452798,0.0105234160046657,-0.18147734521101,0.305182285816928,-0.339835676674551,0.251689542377782,-0.331121700686292,0.197051756360636,-0.12039918473756,0.0698078955308511,0.180037479949097,0.127615855080116,-0.246905882115099,-0.0729039380394479,-0.318707662169873,-0.226249151759436,-0.0396278807679054,0.194684719592384,0.220849496913568,-0.146278396857566,-0.217434410885727,0.241571637756955,-0.109387004696843,0.175630180673885,-0.144006457920344,0.199197428667515,-0.192605712805829,-0.0567933497923004,0.197464131608333,0.207809417083924,0.327060240523258,0.0197976928871751
critical,0.0378373744206826,-0.100470467913554,-0.0557314490992371,0.133712174905549,0.0557007921557895,0.090723475956192,-0.0215499151846774,0.0820475609605292,-0.157859787032667,-0.0417557150050754,-0.0188243213062918,0.125522459872375,-0.0388624659672108,-0.0841887568544455,-0.0199677294939379,-0.0158050913914473,0.0540510653865171,-0.0021910134270186,-0.163834058887013,-0.0755923583058499,0.0253370057299353,0.168844553081725,-0.0417035023982662,0.0555987620158781,-0.208153939802633,0.0145462406511314,0.150150044770344,-0.0232762843125688,-0.0522312883840589,0.136924447761165,-0.0296534075644051,0.13432148165657,0.0191514883746463,-0.0596042832831999,0.0125932975505728,0.136136468511614,-0.0936148089350911,0.144086676174104,-0.0297506475569028,0.191037306049319,-0.0231052760499003,0.136786970530393,-0.0493950421004171
critical,0.0257403698626758,0.0069584331137883,0.014711147600628,-0.160701091853989,-0.0454568466846788,0.0195123337800691,0.0060237137581418,0.0046932580957956,-0.0473120025543376,-0.0652135425544633,-0.0217180467586226,-0.0339273066395307,-0.0397657020214907,-0.0673363074820202,-0.199394564818577,0.0186818970966049,0.005269113585279,-0.0387721182348417,-0.0248805906049758,-0.150186290934145,-0.0833650621636081,-0.0029826039461006,-0.0702474374591064,0.0320186050539548,-0.0248442560120321,-0.0140603520131982,-0.078254733139927,-0.0763620474604513,-0.0165118015808712,0.180437708080304,-0.0094523128804581,0.0620186083308477,0.0432431855139188,0.160533940774279,0.118490753001002,-0.0915806243845749,0.115903825600758,0.0215939832471897,0.0084553824865642,0.0812350064131249,0.136147213781288,-0.120448876804283,-0.109415889609084
critical,-0.06822289654282,-0.0287832803881073,0.128083392020633,0.0402672183449603,-0.150661372998877,0.207697243446267,-0.123558920167917,0.0212254999012986,-0.170445371096096,0.0627680656367839,-0.104491050234682,-0.184068448068788,-0.182257919689613,-0.131691769268888,-0.226819265453872,0.093413384913833,-0.0556239541668688,-0.0437604233765061,-0.0546645379029112,0.1023035705866,0.0176237265645527,-0.0435691740992194,-0.141956889317729,-0.231331321952952,0.0707167976848969,0.0561686447880914,0.0832750599659557,0.217543411349007,-0.0653763465261883,0.00591525561641,-0.0595049408821948,0.10095399523072,0.139154981742895,-0.0567703932047476,-0.0626082509782778,-0.107683116901439,-0.129843466515884,-0.102231191716467,-0.0845419543497498,-0.10103192138652,0.136090502646482,-0.0234668674672897,-0.110992469036588
critical,0.186649985637204,-0.0019611208033298,-0.0710066826764465,-0.0776771872291492,0.051762154595473,-0.0518603943052791,-0.0635572304726446,-0.0962511798411776,-0.173590791691664,-0.218520247314218,0.226735554820449,-0.219988003208665,0.0448812305684589,-0.145304442726177,-0.2549614340892,0.13129261558315,0.193035001637248,-0.245056554277598,-0.0511197818046027,0.130805655564265,-0.167265020924091,-0.177531117693609,-0.146690536273164,0.209280439977152,0.149138899664055,0.0459354942998681,0.0113636876979655,0.163340330388903,-0.174548228556649,0.145678375274528,0.0977176170818021,0.245542949159131,0.130574326007905,-0.158156796400639,-0.0029260928330169,-0.0498406875963889,0.0120879112154144,-0.142662425602437,0.0833362842996869,0.139480796496453,0.154917052336889,0.0659903351550142,-0.0164292021690803
critical,-0.119681928505608,-0.199372378774059,0.0445033678553221,0.0068943638292751,-0.126314302043627,0.0200057870416805,0.0152192541920564,0.0538047674855123,-0.0987316366923251,-0.105607393256596,0.141548442047686,0.240617986672484,-0.100929526834595,0.127045939703583,0.154515472883661,0.241619801820298,-0.0321012535848685,-0.109437512685016,-0.001481882584917,-0.0429038873555799,-0.092047907102895,-0.114144406440423,0.099539936284098,0.11398884970499,-0.212314848020228,0.119824088010238,-0.158526454927919,-0.0286752839523355,0.0681814847181884,0.241561002862885,0.0692465645670163,0.0472587316571117,-0.0519365980791126,-0.219662484825,0.0724544570537027,0.093487365123603,0.120199210472718,0.0099489324523287,0.197760989624714,-0.0673047103912008,-0.170036909059382,0.0615386911117671,0.0573007004344603
critical,-0.38335526548605,-0.55576152542356,0.430255846614884,0.108905129474415,-0.555646403722213,-0.501101741623928,0.100109831491492,0.276130912851303,0.283798018161024,0.204686384995254,0.535431032965652,0.564671945107831,-0.0020952149645183,-0.492375516661813,0.228171212070076,-0.358650148376949,-0.484524216629936,-0.448882537892855,0.522030866928842,-0.511416646064634,-0.430992625503506,-0.122466465893111,-0.0700860917801524,-0.53589151977104,-0.318196382523556,-0.411099595510716,-0.634435696124211,-0.467002693684898,0.194095188471316,0.31276263821997,-0.586107605898672,-0.540266144422232,0.597343483950155,-0.152398108243373,0.0777301727496039,-0.351880992337736,0.0123640707246852,-0.191240170277906,0.63892544247675,0.49776321228486,0.682602615967864,0.456710813584462,0.247626779597746
critical,-0.121098410884079,0.155848389659511,0.149442459228686,0.108988569795671,0.0397518696597738,-0.0858219172787169,-0.064936829024796,-0.0271155137414351,-0.171117319727503,0.24991903927381,0.0298358403627441,0.107672282720844,0.152689300679926,-0.0972297385938838,0.0933686298410581,0.0205340783673004,-0.0397518696597738,-0.0370315430384648,-0.0006142673015859,-0.109076322267326,-0.119957628752562,0.0628307697050729,0.21639759510155,-0.226050366983614,-0.154970864942959,-0.0988970355553313,-0.082487323355822,0.0240441772335056,0.0563370868025933,0.0194810487074388,-0.26720627618987,-0.0331704342856391,0.119869876280907,-0.0355397510203276,-0.0186035239908875,0.174276408707088,0.0108813064852361,-0.0927543625394722,0.0458067902039778,0.0008775247165512,0.0782752047163758,-0.0295725829477787,0.0196565536507491
critical,-0.0906304825443166,0.0659257873245459,-0.125966651293048,0.107479737085206,-0.318924234409474,-0.0050461220632137,0.0894921093611906,-0.205493002437048,0.169697490123195,0.0888596798150094,0.172280465532861,-0.0615786663386902,-0.259961829246038,0.0138535356379259,0.228307066171393,-0.0430518092121416,0.0985791233668459,0.0240922371329427,0.0994245818127934,-0.0124089334113858,0.000306229043414,-0.0373865719089821,-0.0837869291393249,-0.0006657153117696,0.0960494051821214,-0.0802652951400636,-0.0251107815599502,-0.0657726728028389,-0.0545220840339322,0.185821114974255,-0.0714179386466453,-0.0013314306235392,0.225877205283433,-0.113091717163424,0.0888530226618917,-0.0852515028252181,0.19574693027274,0.0610061511705684,0.0061911523994575,0.166415513636171,-0.161056505376425,0.107233422419851,-0.0425325512689613
critical,0.147932556007193,0.168487314180246,0.10396928336689,-0.130385811225318,-0.192358599938445,-0.163551087076774,0.107478632323265,-0.0548769622518861,0.0869238741502117,0.113417530557131,0.231848416766226,-0.026802170600886,0.0228300503535605,-0.12521819847637,0.166597664742198,-0.121670285245749,0.269062941413499,-0.151750419157535,0.0635924882314548,-0.176508683223389,-0.131079968161743,0.124524041539944,0.231347081201029,-0.119394993065242,-0.240101171454844,-0.206627381409421,-0.293821205479354,0.035440568031963,0.15572253940486,0.245770119768988,-0.45856778505775,-0.345651590065815,0.0110679467085673,-0.138677130188182,0.016274123731761,-0.183373124039156,-0.498134730434022,-0.119587814436471,-0.0299644410890481,0.320661940354486,0.243186313394514,0.217965278037709,-0.144731721244785
critical,-0.248897056057374,0.403950453071377,-0.604657522052426,-0.350518748102539,-0.126815755464015,-0.296917955459748,0.0747367518867931,-0.0759203656044572,0.310952232397766,0.225055694030139,0.0277303785281314,0.103988919480493,0.44267153040639,-0.17737296997567,0.364383937366604,-0.121574037571503,-0.0258704141146591,-0.259718667190304,0.13138112266072,0.107201585285581,-0.187180055064887,0.0672968942329042,0.473445487065658,-0.385012633588751,-0.222350291246907,-0.341218926035178,0.150149854469394,-0.241795373751389,-0.112781478525998,0.321604755856743,0.0365229375736364,0.0848820123239143,0.256844176733119,0.0143724522859217,0.218968537767867,-0.186672792043031,-0.191069071565783,-0.159956939558611,-0.422719184880051,0.446391459233334,0.241457198403485,0.385350808936655,0.190561808543927
critical,-0.260659242079824,0.0655824702827979,0.317471492595332,-0.283681565960535,-0.14531819940706,-0.25108887334861,-0.169326958146812,0.28876020703631,-0.229967837451911,-0.203942892254604,0.234952790010428,0.357173107870098,0.248595470348218,0.0090593418140874,0.176909838881405,0.165185785181109,0.346931150311676,0.0041518900472084,-0.266263632981069,-0.291799927092509,0.0178009528031331,0.41862141538416,0.106990956415861,-0.360139975687446,-0.322890912947587,-0.325542561055225,-0.263722384265338,-0.216064329956151,0.331481259132125,0.0783460211006339,-0.302694744742956,-0.0316223856900444,0.310254980598218,-0.0227746800782323,0.285506683446151,-0.237130539834773,0.261156906276078,-0.349627041879922,0.357477565656958,-0.312946806551164,0.234018057222414,-0.238688178696212,0.311080524710646
critical,0.0725535953758779,-0.118315778300842,0.128531432717792,-0.12290836003237,0.0473045384799724,-0.185809892992657,0.161495648264572,-0.0776242329501902,0.088240183065766,0.110835252432778,0.0237763473830568,0.102775920622106,-0.0814835027135436,-0.120469734294038,-0.0771563197349049,-0.0074298127305698,0.226788136613946,-0.0809418864050993,-0.0905114554503659,-0.208056394061287,-0.245868447464985,0.0081039593716672,-0.0341465078255745,0.0390149690250743,-0.0118050041460369,-0.0419238745917753,-0.215435493654362,-0.0170189908556678,0.159421142853452,0.0180843048306417,0.244144538877746,0.104064034314473,0.18833675959023,-0.0962954578254383,0.0221403415674749,-0.101325862977338,-0.187916178636607,-0.0153995513316676,0.082971764255224,-0.407538210834956,0.0280200227286207,0.234819407155204,0.102176491336917
critical,-0.349515359285075,0.185522349033415,0.381136575620779,-0.167693365354773,0.0270798714364278,-0.182158389848766,-0.17358029392791,0.0741753000215197,-0.089313116352442,0.209742855162891,-0.0595420775682947,0.278199424570507,-0.0698021530814754,0.0185017755155718,-0.181990191889534,-0.014633222453225,0.139604306162951,-0.353383912347421,0.227067244963836,-0.0960410347217409,0.0156424102086198,0.222189504146094,0.144482046980693,0.0491138040958815,-0.152723746983084,-0.328827010299481,0.122784510239704,-0.398124569503259,0.0486092102181841,0.128335042894375,-0.373231271536853,-0.267266557220396,-0.497361365450416,0.542943012402416,0.365325967452927,-0.226562651086138,-0.361962008268277,0.0358261653165163,0.199987373527408,-0.242709655172456,0.543279408320881,0.208229073529799,0.416289949100365
