group,BACH1,CDX2,EGR1,ELK3,ESR2,FOXA2,GATA1,GATA3,GLIS1,HINFP,HNF4A,HNF4G,HOXA4,HOXC6,IRF3,JUN,MAFK,MNT,MXI1,NFATC1,NFYA,NKX2-1,NR2C2,PAX5,RBPJ,REST,SRF,TBP,THAP1,VDR,YY1,ZBTB33,ZNF263
critical,0.1769215233285,-0.0802476571658246,0.249837747686187,0.0567247107123779,0.12072513142323,-0.182063062044921,-0.128221729351381,-0.186485967601539,-0.189502981739128,-0.0265785165837839,0.256900706271439,-0.0880995804659948,0.281077409494012,0.0568229961327411,0.0500965934554127,-0.21694366086579,-0.152684690016517,0.0370223826770309,-0.484898687705588,-0.31331003451076,-0.11907517533068,-0.16345410922839,-0.0213604206443523,0.0854757696501348,0.491492101487066,-0.375870661650685,-0.0981871041226664,0.111391499164333,-0.500540894029753,0.502610990244721,0.133019715988533,-0.0894435850477436,0.0210718208712947
critical,0.394227894980876,-0.417742599073984,0.500880172424782,0.115376195858832,-0.0110201949872816,-0.126642377025235,0.038532646043475,-0.338258664988684,-0.352651402528177,0.19324725346084,0.427768169407823,-0.465544831703877,0.282075894195476,0.328645202457379,0.326005783823689,0.0893213598515803,-0.257612420295797,0.26028517913052,-0.196909525514439,-0.340022515481366,-0.379661845046672,0.2208421569779,0.47765653041109,-0.200913697177395,0.313137367485502,-0.082896441103242,-0.474258810502971,0.0697448680277642,-0.485706775912812,0.0854256935156006,0.410259465306147,0.0738140463232803,0.488000316515783
critical,-0.0383029976139036,0.0262826600219961,-0.160360790079975,-0.0917864683698536,0.0542328647949934,-0.0821916504157659,-0.0016084322441045,-0.0190604464777805,0.0096663250188819,-0.0250560755038927,-0.051905071479059,-0.0370735528132084,0.135892979362456,0.0027973563747496,-0.0500382603741647,0.138688428882144,-0.005713891190823,0.0144120105523913,0.119796262363513,0.0664639098711611,-0.0557936256625684,-0.0090861643665181,-0.0066253679100666,-0.0600230301882636,0.0505197412771125,0.0286504972942152,-0.107498000646438,-0.0245917562964956,-0.0448478008976354,-0.0299114052034199,0.116354388978084,0.0118668357594825,-0.0412271598502217
critical,0.0316552952042393,0.129564458366942,-0.0480579820889179,-0.0212502181777537,-0.0514920136426391,0.0057066475787644,0.0787219162178785,0.0509688513556371,-0.0117706172550728,0.0087680432307612,-0.188405851543765,0.0268754889133731,-0.0611469516876032,-0.0945892135145428,0.0734094507071853,-0.0495655608190703,0.0887358383236308,0.012603913754644,0.0092923926343663,-0.0190008102823017,0.0416652404693711,-0.0033819764906736,0.0420358582728701,-0.0356200272353923,0.0299483402405903,0.0140258420218801,-0.0925107504099425,-0.0886906091810513,0.0040443281993933,-0.0117753063656551,0.016268067861883,0.0761732955826061,-0.0423411846631967
critical,0.0811726026179154,0.058107730637987,-0.130326018566441,-0.0544918392753587,-0.037797220008547,-0.0703875036489019,-0.178924707406322,-0.0093902282812614,0.0522069233314241,0.155697192923336,-0.0682515006460787,-0.0246823199892355,-0.0336120798852158,-0.0257587704518449,-0.0559688233047522,0.114900855719601,0.0066691347154894,0.0928115747279833,-0.138390023969682,0.0403282119473681,0.0572678510889165,0.0585098483849956,0.197902658436844,-0.213391188492667,-0.074530398966244,-0.0013837814261799,-0.0193267347099692,-0.0236552431436258,-0.10696939339515,-0.145018498059407,0.0246876005899841,0.0894053232150759,0.0088560955155369
critical,-0.0437479224306392,0.0200151280007098,-0.0884476066064316,-0.0963783899739632,0.1025239144334,0.0612814699855045,0.0332216219354343,-0.137115787264091,-0.0271631259076171,-0.0689180502117654,-0.130006740460633,0.0079420735424444,0.0142228919312539,-0.0508723991398114,-0.140639733108764,-0.0009850677611461,0.148176583456628,-0.201108404585334,0.110782112873405,0.0751935057674912,-0.0489583381529195,-0.092505201385319,-0.0257000133237026,-0.0781159675436825,-0.0384685425565995,0.0466271992877888,0.133201577706597,0.08247971423229,0.0879069013128971,-0.066805752570362,-0.141808172127453,-0.0603069397209436,-0.0473354695939883
critical,0.0426941517667147,-0.0868016025024512,0.0751694662094212,-0.0399830925102104,-0.104054136594228,-0.0371781114867774,0.0932464246997941,0.0159227211378028,0.0781928526115058,-0.0723451045039236,0.0710540529140788,-0.090379574575924,0.0137692291960813,-0.239943279712181,0.0379257585679635,-0.0768391865103752,-0.162208854772589,-0.0426702986195582,-0.233923341698563,-0.0691771083972028,0.0146570135168118,-0.060233669035218,-0.0012172559158294,0.118536723972458,-0.187400759813232,0.203171417137912,-0.0036890382899202,0.175738807086256,0.0776300674207824,0.161056449600591,-0.0331163677725371,0.144532181907935,-0.209464920932981
critical,0.0290541277592091,-0.103373239533365,-0.0344422633628354,-0.134889187870093,-0.0281019141396028,0.0383207920085492,-0.159275146420988,-0.0130058445604773,0.0264297341246842,-0.240561674923971,-0.127503726137536,-0.194716072848289,0.14348233516898,-0.0964987216942557,-0.0328629822376346,0.0371363311646486,-0.0050862142120438,-0.165963866480662,0.0394820281300204,0.146896369366105,-0.0075944842344215,0.0589443455258775,-0.0891829341289873,0.0180920587725211,-0.083469652411349,-0.117749342717179,-0.162619506450825,-0.125901220289906,0.0985424972680451,0.121627871362892,-0.0144922267959604,-0.150867796901537,-0.141043739313891
critical,0.190145076858688,-0.0077359069641999,0.0748976446988451,0.148476668892429,-0.300557567165905,-0.196386547250258,-0.154981863385051,0.0333171447662703,-0.0975779173893404,0.244472241675456,0.198496340058676,0.317963357835355,0.0298887314525908,-0.0290096511157499,-0.0982811816588131,-0.108478513566168,0.178453308378704,0.202891741742881,0.185749675174483,0.0022856088757863,-0.163860574787145,-0.0586346584672883,-0.267855778635424,0.112082742947215,0.102500767275649,-0.0144169175241908,-0.142147290467174,-0.0365697420125816,0.0154718139283999,0.278492650711199,-0.0420200401009952,0.142147290467174,-0.0464154417851998
critical,-0.0475798984641886,-0.136173509740419,0.0267104715231708,-0.0215679573295441,0.0132787300523658,0.0790536819700717,0.0647304826701,-0.257425079847844,0.111019763083107,0.0705914852633536,-0.031008096580199,-0.177067474485856,0.127385332185722,0.0015101561732901,-0.157475360255286,-0.0393705032314133,-0.0790802926515394,0.0836107611714097,0.109842240428162,-0.180826233243164,0.0076439182515873,0.135687864803634,0.114319487585097,-0.0784948576592508,-0.107886355340289,0.0459366888835602,0.154242162456965,-0.0291786122292969,-0.0497686270149042,-0.0352724582853926,-0.0412798196267184,-0.0876156687322936,-0.108318778914139
