group,AHR,AR,ATF3,BACH2,BARX2,E2F3,EBF1,EGR1,ELK4,ESR2,ETV6,FOS,FOSL2,FOXA1,FOXA2,FOXG1,GMEB1,HSF1,IRF1,IRF2,JUNB,KMT2A,NFE2,NR2C2,NRF1,OTX2,PAX5,PAX6,PPARG,PRDM1,RARG,RELA,RUNX3,SRF,STAT4,TCF3,TFAP4,THAP1,ZBTB7A,ZBTB7B,ZFX,ZKSCAN1,ZNF143
critical,0.0828749025999205,-0.0481171686703837,-0.11194232399558,-0.0172781871311546,0.0533127327714386,-0.038424725383078,-0.119751422461166,0.0818099725499809,-0.0581314377146796,0.132481224787351,0.0806468167757173,0.111323704396355,-0.130284152769297,0.0094512963732174,-0.139702287990736,-0.198552074170904,0.0182565791522629,0.0472919744216907,0.161864950194098,0.174830868510327,-0.0689093028644947,-0.0118810793046755,-0.0870938845854683,0.0256070966206852,-0.036966033497591,0.0205072121055661,0.0603041220216657,-0.122233416567765,0.0084219509079798,0.0971341671882361,0.0387785465899339,-0.103353555008627,-0.0569863809964283,-0.0236775531915853,-0.113196680606326,0.0435481693473791,-0.0623807279499564,-0.309338942160118,0.0377380042510616,0.219119227895874,-0.0153648714997336,0.321176123584872,-0.0502320893799613
critical,-0.0659409650577974,-0.201696109231293,-0.0632068802791599,-0.0506579680151903,0.147838689996809,-0.0399846169170313,0.168690038536043,0.34348071769969,-0.0444641193687008,0.0228078572253,0.0126587370758694,0.0579805588413716,-0.150030868434921,-0.0966226351190926,-0.101743725422123,-0.163932381234513,-0.200098439869585,0.197918573256104,0.0016266877998564,-0.0372950510290219,-0.268308245164618,-0.242002219390777,-0.0373149398546376,0.2152347022894,-0.178731265014383,-0.0197953930455449,-0.0771875826834526,0.113817243427876,0.0607739123203439,0.0470651479039693,0.0359341292653927,-0.0104659683887391,0.074034324865589,-0.31582798746466,-0.276225614528711,0.0113987414786144,-0.0707118837149881,-0.305933277473605,-0.0923263793245959,0.0939829452731272,-0.0291877818747998,0.0405054154394034,-0.160784127701804
critical,0.266283247491323,-0.0708779573783067,-0.101968363288519,-0.0734302529684294,0.143904499806456,0.214479204848691,0.0605842774628735,-0.272025795211384,-0.375513706196284,-0.0004839832174759,0.377760871726893,-0.265438271941898,-0.10858311354793,-0.235582469195567,-0.272225772758081,0.23415446051704,0.261323241016201,0.411459904930523,-0.105922848859826,0.346864340762187,-0.193427577896502,-0.216039123599101,-0.0066842260268083,-0.204860097080215,0.144277697340785,0.207914683691384,0.120442814814964,0.0181505442324984,0.183730544605135,-0.0268293819868092,-0.162757782037559,0.171086424369719,-0.238019284793935,-0.165495502817694,0.0934355185319145,0.174525005425016,-0.430703753637804,-0.216820725982318,-0.143517219346303,-0.0278456998004225,0.127180555959902,-0.108402382666526,-0.139070300802026
critical,0.0783899490666726,-0.134902890147212,-0.0678921620340706,-0.273689489174791,0.154901573876865,0.212222359991841,-0.101884046593372,-0.0770200995250968,-0.0572894729358592,0.27170725414515,0.284477083470361,-0.189462576924408,-0.103204331512508,0.369192586275353,-0.0158262171900877,0.242348029066931,0.19117174004007,-0.320332889389975,-0.110457443426285,0.0992995139341147,-0.23965579539868,-0.215850606977025,0.105604717021574,-0.0347368116789005,-0.214730971311786,-0.004264831671263,-0.244541292765521,-0.164354305423168,0.0597930694822391,-0.0075874690256189,0.247162736490665,-0.0624474591034748,-0.290932146651547,-0.454296442474985,0.090992249968039,0.072441378015493,0.130902325380531,-0.32695827993839,0.142526920370795,0.226803513866259,0.0986106823048522,-0.0378111594304968,0.092753018602358
critical,0.119877509289093,0.490823649745147,-0.118494754610069,0.349425170946419,0.372860084784586,0.385217903028456,-0.32386394076931,-0.183569900274106,-0.0513883148024571,0.287717082254267,0.408348018895693,0.0326541437766075,-0.0273676903830136,0.153877800833394,-0.0518252611270528,0.354129548487521,0.39013361408603,-0.0785703743939757,0.17256160490323,0.446409340986238,-0.303574365447172,-0.337601398210389,-0.156464689234031,0.271754651550096,0.291545749781786,0.208975875607419,-0.342765309319247,-0.218158239011045,0.120228000993314,0.0160338271624387,-0.115876451767795,0.0330783685504575,-0.275405996237627,-0.0171195725750706,-0.0395938795201871,-0.25295193992431,-0.170807848264701,-0.352523777235219,-0.41141936471861,-0.29593079043682,0.117906447793947,-0.119221440743488,-0.407365344006451
critical,0.0449759313021647,0.226343682046906,-0.15377009612036,-0.304801152245735,0.0392199374255626,-0.0286268898579836,0.0062966340865867,-0.306840638258838,-0.311139829952626,0.075092221039762,0.238452800336934,0.0602911071580844,-0.0417006036305749,0.356192717749223,0.0283695347460364,0.39522494059691,0.1671160747469,-0.227624438145585,-0.420892292971047,0.0908570043330705,-0.253209555420979,-0.0654592312071798,-0.143039990054874,0.0073482802367387,0.211501635830043,0.401476660243304,0.153652762933301,0.177088284361801,-0.276630722750036,-0.002532526177193,-0.0858216788555951,-0.0156985692216848,-0.223499255179882,0.175433951249233,0.22272163341845,0.0362826256440799,0.230705290921497,0.416592638241794,0.036101578776913,-0.0545310385693824,0.144597641362162,0.0005712931578273,-0.182365684780849
critical,-0.0529190740694543,-0.0439804525887947,0.0901500916858915,-0.0256199405813906,-0.101963087585047,-0.0305892232150203,0.0494352313148047,0.0446604440576332,-0.0248872423502294,-0.0174051091467108,-0.0242822281066668,-0.152366341689552,-0.0293754829840695,-0.046026365785431,-0.0243022715233247,0.0768650181855274,-0.014817281351546,0.0877849685202589,0.0334717634699327,-0.0308490452828079,0.0324629114981516,-0.0539813751523232,-0.071131116323837,0.0458726995910538,-0.157444749591653,-0.0100298741653676,-0.0930526753574619,-0.105304399376796,0.0245710017762936,-0.0251693348809703,0.0254373227851741,0.0349178588643622,0.0005797743855489,-0.0949954020757482,-0.09196958850917,0.0229044287986273,-0.0957897152544133,0.148298270456763,-0.0366809371814925,-0.0629185119354525,0.0546932876180613,0.205926062743294,-0.106751979468756
critical,-0.195283693022228,-0.178626601393094,-0.432210115117293,0.462786461491768,-0.437685788884882,-0.212400925304101,0.120671886180677,0.257724779598846,0.0469343465793292,-0.192545856138434,0.193719214802917,0.400736494469978,0.450017558378274,-0.168296443739114,-0.120142724430028,-0.0104681998498014,-0.209133926669658,-0.30035681107507,-0.122259371432625,0.167629239792643,-0.0848499363649833,-0.02365122955076,0.423605484911083,0.005590708930773,-0.237248520551982,-0.246911474259491,0.17379512453934,-0.462142264577934,0.0985851348492282,-0.337743239110075,0.418290860371953,0.0715518715008401,0.377752468865689,-0.271114872593537,0.116185514816477,0.22970221384707,0.196203974327706,0.131968339205408,0.293178616892349,-0.231289699099018,-0.141585278847643,-0.462188278643208,0.159990904957184
critical,0.146801603982432,-0.248460402449407,0.0929976788041268,0.302176841570512,0.137615567976379,-0.477673872314706,-0.202005306075944,0.314774833807383,0.097459467721352,-0.464638449791832,-0.0918603600605203,0.0749755510208247,-0.132716348773152,-0.120555786822283,-0.252572247137831,-0.147326520325635,0.186695246065857,0.246798167362598,0.0608902958115449,-0.350119200916383,0.218715143001239,-0.112332097445436,0.0980718701217555,-0.264470350917098,0.112682041674238,0.0530165506635003,0.18013379177582,0.33367182216269,-0.222652015575261,-0.415996201988356,0.0394562117974235,0.215478158884821,0.0507419131762874,-0.137090651633177,0.171822616341773,-0.433143469199653,0.0829367822260698,0.139715233349191,0.0885358898869015,0.135515902603568,-0.223964306433269,0.133241265116355,0.129566850713934
critical,-0.0703865371771785,0.19932505771079,0.0678175408399743,0.175523867995407,-0.019369836136298,0.133832161371319,0.107343101452229,0.075148095940994,-0.127307306921042,-0.0906016985863869,0.101135243979294,0.0626135071286197,-0.0056927373847558,0.0086183553214691,-0.0246531190919879,-0.118253080755729,-0.0183528041673277,0.0830598121671396,-0.0332582662060678,0.232193681798876,0.0085919389066906,0.126963893528923,0.132861358128211,-0.179724077945181,-0.0537243835556715,0.0263635819488925,0.0569603943660316,0.0711922378279212,-0.0014462987091201,0.0211067154079811,0.0963340605933104,-0.187345213608763,0.0813097246880673,0.114006642080093,0.278277117379881,0.0588227516079122,-0.0168272562138723,0.0064654175170254,-0.0944188705218728,-0.0007462637174911,-0.105124122610839,0.0932301318568426,-0.0831918942410318
