group,AHR,BARX2,CDX2,ETV1,FOXD2,GATA1,GATA2,GATA4,GTF2I,HSF1,IRF2,KLF9,LHX2,MEF2C,MNT,MXI1,MYBL2,MYC,MYOD1,NFIC,PPARG,PRDM14,RUNX3,STAT5A,TCF7L2,USF1,YY1,ZBTB7B,ZNF143,ZNF76
critical,0.0573621275373832,-0.0509516479661911,0.0096967270562618,-0.215401875305021,0.0726722543516677,0.0531631045830149,0.258050536536169,0.112205290672785,0.0148618968850867,0.0405433943530844,-0.0957743643501863,-0.0660651578423035,0.124973811718262,0.0166546437670164,-0.0036007723655949,0.113241159130274,0.0457364942954892,-0.0218757083899734,0.188746487960782,0.0953347070301072,0.0070203792296146,-0.119187127728338,0.0804906121357305,0.109584146300825,0.0038603703272109,-0.0063624314797612,-0.172243282099204,-0.169720515330274,-0.0651968009323493,-0.103665658445702
critical,0.147274705577096,-0.0887336973144139,0.103723279158463,-0.190414822636591,0.06520111183587,0.093693055200247,0.157768409647417,0.106989460325242,0.0922383382315451,-0.0676585010611118,0.108064276173347,-0.0898006834521993,0.09369050737824,0.0257394463228747,-0.0540646116426041,0.0402648626757985,0.11053675863656,0.024837725926031,0.175112596213111,-0.0073404986951651,-0.061934856171371,0.0303106189417023,-0.0517435904929095,0.087106167985785,-0.0490605849241581,-0.007374126965748,-0.151899144065367,-0.0792929365617524,-0.0863863784697354,-0.0982620450358932
critical,0.0756232064239506,0.198511055243231,-0.0299527057810546,-0.0617752069925677,0.18008543348802,0.079831076424645,0.0018648137374821,-0.001810568636184,-0.0293205842944993,0.14163285244642,0.149872572629311,0.0507197232351526,0.127047562454536,-0.0661314207396691,0.0409235007578716,0.0559665529821379,0.0371501450890037,-0.112426293568935,-0.238457590656295,-0.189505261384865,-0.022459686023175,0.09660997189045,-0.1971128600812,0.0697929650772899,-0.0413286784532818,-0.0490242870588665,-0.0589461589034399,-0.0150480339172426,-0.0897701074339148,0.0364980968305431
critical,0.0850686882464548,0.0447618716742321,0.0469833021047239,0.0274736943164021,-0.0912602448418026,0.0684234799608899,-0.0223362467151752,0.133975770443906,0.0820835934717275,-0.165796780971437,0.0281450011419599,-0.0626124391139129,0.0613743079370403,-0.0445749395021447,-0.0040522987208587,0.0558393696496513,0.132902607948183,0.0671418375149029,0.0650406866436193,0.0535456051985297,0.0959399926918028,0.0848318705428986,-0.171551700595512,0.10902850115456,-0.0275016163569326,0.0349779332439842,-0.0171995612540124,0.104035652309132,-0.0535140110285994,-0.0783222243989766
critical,-0.0666475813419782,0.0335177425268172,0.123600058448845,0.176387314465835,-0.0062786275188981,0.0749546933065133,-0.140163266973976,0.133323781081288,0.0277878416697965,-0.0728226227053179,0.0109533805090885,-0.128737371839382,-0.177016297068056,0.0197843335726042,0.138049860544953,-0.200720106796928,0.18553618059536,-0.0712346127229569,0.0913633002721475,0.118870246150745,0.0089208521594808,0.0817518737422765,-0.171181876846868,-0.12619686693714,0.0897233416772391,0.13924654505076,0.100849054709389,-0.0489754099202519,-0.104877716272867,-0.0009926228900517
critical,-0.105574316494251,0.137961756818251,-0.080215331409247,0.0979392524195332,-0.0755203180145947,0.0040891767469365,0.129670112312505,0.120621502934832,0.137697006644449,-0.0577232597687959,0.134515261118217,-0.174015214861394,-0.0075777015370609,-0.0425624513786255,0.0337952493731889,0.0064516307978252,0.141277201182252,-0.104598160540931,0.0169079389121155,-0.0978019132668737,-0.0292721029663627,0.0515009688090262,-0.106385334526663,0.153352456609339,0.0084792861914275,0.0922808793299607,-0.0099111433814039,-0.0723839109556263,0.0959623408092429,0.166314404493515
critical,0.0126710577095124,-0.0363197357274463,0.0179830553177947,0.0904258990276462,0.0924714372745084,-0.0242256051613299,0.0987170356102148,-0.0160312582051963,0.0473964320314312,-0.0177025940380461,-0.158943809067103,0.0572697360508426,-0.0974641053278595,0.0462982127267634,0.0829494719778256,0.0033396231735284,-0.126460600737087,-0.0076082743362241,-0.0304323352218537,-0.0972476623837057,0.191174754669953,0.0105508314044562,-0.122489177561082,0.124122407241792,-0.0586064998679053,-0.0488086460297307,0.0677504521353617,0.102917095699059,0.0853966490682409,-0.0113205756776794
critical,-0.0651444559801036,-0.0029406307031426,-0.0320860753334839,0.0739900628532665,0.145490075514356,0.147553259959303,-0.0121656737960659,0.0582434597332124,-0.112811131087496,-0.0674685028261357,0.263637028442232,-0.118929540131132,0.0159837507574044,-0.0918472799457376,0.0865114581053578,-0.093388739588514,0.021129854487904,-0.0585991811892377,0.0499195776622199,-0.012236818087271,-0.117150932851005,-0.108945624598688,-0.0452003396789506,-0.18400285182003,0.085586582319692,-0.0099364860049739,0.0819582234682337,0.376946169568164,0.143616609179289,-0.0301651794709471
critical,-0.0378609629760852,-0.0120383158977358,0.0829816737072935,-0.0805004940947831,-0.0725974775512313,-0.003124448400939,-0.124426562790338,0.183882977949385,-0.0738840151280886,0.12222106980144,-0.110458440527317,-0.106966409961561,0.0544940559340255,0.100809408700887,0.0724136864688231,0.205202743508734,0.0735164329632722,0.232495719246348,0.0047785681426126,-0.109723276197684,-0.183607291325772,-0.140783969124666,-0.0052380458486331,0.0149789732162667,-0.219078970230551,0.112020664727786,0.21972223901898,0.168628318109506,0.11973989018893,0.0991552889592134
critical,-0.0509321053137966,-0.138314945830588,0.0429357510400902,-0.0193588714289559,-0.0063270122732676,0.0114793023980785,0.146118947939635,0.111289466695914,-0.0588322835051732,0.0859195901213453,0.0340875514657484,0.0527663205982292,-0.0918412889047945,-0.223904789383946,-0.0204305477749165,-0.0763363304891971,0.0578773924020416,-0.124403762493599,-0.0003572254486535,0.16685863312204,-0.165718259574415,0.0928099194482589,0.0812756592888491,0.0128875950321935,-0.0590521145504984,-0.184706166114385,-0.246011548879467,0.0615801715717389,-0.155770904773447,-0.0363408196803323
